Time [s], V, RESP, II, AVR, PLETH
146.87,0.58993,0.085023,0.14502,0.6652,1.5611
146.88,0.6002,0.092597,0.1499,0.65494,1.5279
146.89,0.60508,0.10017,0.16504,0.64027,1.5005
146.9,0.61486,0.10701,0.18018,0.64027,1.4761
146.9,0.62512,0.1141,0.19531,0.63001,1.4585
146.91,0.6349,0.12118,0.20508,0.62023,1.4438
146.92,0.64027,0.12851,0.22021,0.61486,1.4272
146.93,0.65005,0.13584,0.2251,0.6002,1.4115
146.94,0.66031,0.14342,0.24023,0.6002,1.3959
146.94,0.6652,0.15148,0.25488,0.58504,1.3803
146.95,0.67498,0.15979,0.27002,0.58016,1.3646
146.96,0.68524,0.16809,0.28516,0.56989,1.349
146.97,0.69013,0.17664,0.30029,0.55523,1.3333
146.98,0.70039,0.18422,0.31494,0.54985,1.3177
146.98,0.71505,0.19204,0.3252,0.54008,1.3021
146.99,0.72532,0.19912,0.35498,0.52493,1.2854
147,0.73998,0.20621,0.375,0.50978,1.2727
147.01,0.75024,0.21256,0.39502,0.5,1.263
147.02,0.76002,0.21915,0.41992,0.47996,1.2493
147.02,0.77028,0.22526,0.4502,0.45992,1.2356
147.03,0.78006,0.23137,0.47998,0.44477,1.2209
147.04,0.78543,0.2365,0.51514,0.42473,1.2053
147.05,0.78006,0.24188,0.55518,0.3998,1.1906
147.06,0.77028,0.24627,0.58496,0.37977,1.176
147.06,0.75513,0.25092,0.59521,0.36999,1.1623
147.07,0.72532,0.25483,0.58008,0.37977,1.1496
147.08,0.68524,0.25898,0.52002,0.41007,1.1369
147.09,0.64027,0.2624,0.44482,0.45503,1.1251
147.1,0.59531,0.26606,0.37012,0.5,1.1153
147.1,0.55523,0.26875,0.30518,0.54497,1.1095
147.11,0.52981,0.27168,0.25,0.58016,1.1065
147.12,0.50978,0.27364,0.21484,0.6002,1.1017
147.13,0.49511,0.27584,0.18994,0.61486,1.0948
147.14,0.48485,0.27681,0.17529,0.63001,1.089
147.14,0.48485,0.27779,0.16992,0.63001,1.0831
147.15,0.48485,0.27804,0.16504,0.64027,1.0782
147.16,0.49511,0.27852,0.16504,0.64027,1.0733
147.17,0.49511,0.27901,0.16504,0.64027,1.0684
147.18,0.5,0.27975,0.16992,0.64027,1.0645
147.18,0.49511,0.28072,0.17529,0.6349,1.0616
147.19,0.49511,0.28194,0.18018,0.62512,1.0567
147.2,0.5,0.28317,0.17529,0.63001,1.0538
147.21,0.50489,0.28463,0.18018,0.62512,1.0401
147.22,0.5,0.28634,0.18994,0.62023,1.0166
147.22,0.50489,0.2883,0.19531,0.62023,1.0049
147.23,0.50489,0.29221,0.18994,0.62023,1.0068
147.24,0.50489,0.29636,0.2002,0.62023,1.0303
147.25,0.5,0.30222,0.19531,0.62023,1.0831
147.26,0.49511,0.30833,0.2002,0.61486,1.1701
147.26,0.50489,0.31566,0.2002,0.62023,1.2952
147.27,0.5,0.32323,0.19531,0.62023,1.4545
147.28,0.5,0.33154,0.2002,0.62023,1.6383
147.29,0.5,0.34009,0.19531,0.61486,1.8358
147.3,0.5,0.34816,0.2002,0.61486,2.0332
147.3,0.50978,0.35646,0.20996,0.60997,2.1984
147.31,0.52981,0.36452,0.22998,0.58993,2.3363
147.32,0.55523,0.37283,0.2749,0.56989,2.4712
147.33,0.58504,0.38212,0.31006,0.54985,2.5904
147.34,0.60508,0.39164,0.33496,0.52981,2.6872
147.34,0.60997,0.40191,0.37012,0.5,2.7615
147.35,0.60508,0.41241,0.39014,0.48485,2.8152
147.36,0.60508,0.42218,0.43018,0.45503,2.8495
147.37,0.58016,0.43196,0.43506,0.46481,2.868
147.38,0.54985,0.44124,0.33984,0.50978,2.8749
147.38,0.52493,0.45077,0.28027,0.55523,2.871
147.39,0.50489,0.46152,0.2251,0.59531,2.8583
147.4,0.49022,0.47251,0.17529,0.6349,2.8387
147.41,0.49022,0.48497,0.16992,0.64027,2.8123
147.42,0.49022,0.49743,0.16992,0.64027,2.781
147.42,0.49511,0.51185,0.16992,0.64027,2.7458
147.43,0.49511,0.52626,0.16992,0.6349,2.7067
147.44,0.5,0.54215,0.16992,0.64027,2.6637
147.45,0.49511,0.55803,0.17529,0.6349,2.6178
147.46,0.5,0.57317,0.18018,0.62512,2.5689
147.46,0.49511,0.58832,0.16016,0.6349,2.5171
147.47,0.53519,0.60298,0.080078,0.70039,2.4614
147.48,0.62023,0.61764,0.02002,0.73509,2.4027
147.49,0.86022,0.6345,0.5752,0.31476,2.3412
147.5,1.0303,0.6516,1.4746,-0.27077,2.2747
147.5,1.0904,0.67041,1.5,-0.50049,2.2111
147.51,0.56012,0.68923,1.4346,-0.15054,2.1486
147.52,0.37488,0.70706,0.73486,0.27468,2.0762
147.53,0.5,0.72514,0.43994,0.46481,1.999
147.54,0.565,0.74249,0.28027,0.57527,1.9189
147.54,0.565,0.75983,0.20508,0.62023,1.8397
147.55,0.56012,0.77938,0.16992,0.64027,1.7634
147.56,0.565,0.79917,0.14502,0.66031,1.6931
147.57,0.56989,0.82067,0.12988,0.67009,1.6295
147.58,0.57527,0.84241,0.125,0.67009,1.5718
147.58,0.57527,0.86514,0.12988,0.6652,1.522
147.59,0.58016,0.88786,0.14014,0.66031,1.479
147.6,0.58993,0.91058,0.14014,0.66031,1.4467
147.61,0.6002,0.93355,0.14014,0.65494,1.4213
147.62,0.60508,0.95382,0.1499,0.65005,1.3969
147.62,0.61486,0.97435,0.16504,0.64027,1.3734
147.63,0.62023,0.98705,0.17529,0.64027,1.3529
147.64,0.63001,1,0.18018,0.63001,1.3343
147.65,0.64027,1,0.2002,0.61486,1.3177
147.66,0.65005,1,0.22021,0.6002,1.3011
147.66,0.65005,1,0.2251,0.59531,1.2845
147.67,0.65494,1,0.24512,0.58993,1.2678
147.68,0.67498,1,0.25488,0.58016,1.2522
147.69,0.68035,1,0.27002,0.56989,1.2366
147.7,0.69013,1,0.28516,0.565,1.2209
147.7,0.70039,1,0.30518,0.54985,1.2092
147.71,0.71017,1,0.31494,0.54497,1.1994
147.72,0.71994,1,0.33496,0.53519,1.1867
147.73,0.73509,1,0.35498,0.52004,1.173
147.74,0.74536,1,0.37988,0.50489,1.1574
147.74,0.75513,1,0.40479,0.47996,1.1417
147.75,0.7654,1,0.43506,0.47019,1.1261
147.76,0.77028,1,0.4751,0.45015,1.1105
147.77,0.77517,1,0.5,0.42473,1.0948
147.78,0.78006,1,0.54004,0.40469,1.0802
147.78,0.77028,1,0.5752,0.38514,1.0665
147.79,0.76002,1,0.59521,0.3651,1.0538
147.8,0.73998,1,0.6001,0.3651,1.0459
147.81,0.70528,1,0.55518,0.39003,1.0411
147.82,0.6652,1,0.49512,0.42473,1.0332
147.82,0.62512,1,0.4248,0.47019,1.0244
147.83,0.58993,1,0.34521,0.52004,1.0156
147.84,0.55523,1,0.28516,0.56012,1.0078
147.85,0.52981,1,0.24512,0.58993,1.001
147.86,0.51515,1,0.22021,0.60997,0.99511
147.86,0.50978,1,0.2002,0.62023,0.98925
147.87,0.50489,1,0.19531,0.62023,0.98338
147.88,0.50978,1,0.19531,0.62023,0.97752
147.89,0.50489,1,0.2002,0.62023,0.97165
147.9,0.50978,1,0.2002,0.62023,0.96676
147.9,0.50978,1,0.2002,0.61486,0.96579
147.91,0.51515,1,0.20996,0.60997,0.96774
147.92,0.51515,1,0.21484,0.60997,0.96676
147.93,0.52004,1,0.22021,0.60508,0.96285
147.94,0.52004,1,0.22998,0.59531,0.95699
147.94,0.52493,1,0.22998,0.59531,0.95015
147.95,0.52493,1,0.24023,0.59531,0.94428
147.96,0.52981,1,0.24023,0.58993,0.94526
147.97,0.52004,1,0.24023,0.58993,0.95992
147.98,0.52493,1,0.24023,0.58993,1
147.98,0.52004,1,0.24512,0.58504,1.0733
147.99,0.52981,1,0.24512,0.58504,1.1838
148,0.52493,1,0.25,0.58993,1.3069
148.01,0.52981,1,0.25,0.58504,1.4467
148.02,0.53519,1,0.25488,0.58016,1.6227
148.02,0.52981,1,0.26025,0.58016,1.8172
148.03,0.54008,1,0.26514,0.57527,2.0147
148.04,0.56989,1,0.30029,0.55523,2.2023
148.05,0.60508,1,0.34521,0.53519,2.3695
148.06,0.63001,1,0.37988,0.50978,2.5112
148.06,0.64516,1,0.41016,0.49022,2.6246
148.07,0.65005,1,0.43506,0.47019,2.7126
148.08,0.63001,1,0.4502,0.45503,2.7781
148.09,0.63001,1,0.49023,0.43011,2.8221
148.1,0.60508,1,0.44482,0.44477,2.8485
148.1,0.57527,1,0.39014,0.48485,2.8573
148.11,0.55523,1,0.33008,0.54008,2.8534
148.12,0.53519,1,0.26514,0.58016,2.8436
148.13,0.52981,1,0.22998,0.6002,2.827
148.14,0.52981,1,0.22021,0.60997,2.8045
148.14,0.53519,1,0.22021,0.60508,2.7752
148.15,0.52981,1,0.22021,0.60508,2.741
148.16,0.53519,1,0.22021,0.60508,2.7019
148.17,0.53519,1,0.22998,0.6002,2.6588
148.18,0.54008,1,0.23486,0.6002,2.6129
148.18,0.54008,1,0.22998,0.59531,2.564
148.19,0.53519,1,0.19531,0.61486,2.5112
148.2,0.58016,1,0.084961,0.70039,2.4604
148.21,0.73021,1,0.060059,0.59531,2.4086
148.22,0.9653,1,0.89014,0.10948,2.35
148.22,1.1657,1,1.5,-0.47556,2.2854
148.23,1.1804,1,1.5,-0.50049,2.216
148.24,0.50978,1,1.2949,-0.060606,2.1417
148.25,0.41984,1,0.69482,0.30499,2.0635
148.26,0.57527,1,0.43994,0.47996,1.9834
148.26,0.60997,1,0.30029,0.56989,1.9022
148.27,0.60508,1,0.2251,0.61486,1.8231
148.28,0.60508,1,0.18994,0.6349,1.7478
148.29,0.60508,1,0.16992,0.64516,1.6774
148.3,0.60997,1,0.16016,0.65005,1.6139
148.3,0.61486,1,0.16016,0.65494,1.565
148.31,0.62512,1,0.16016,0.65005,1.5249
148.32,0.62512,1,0.16504,0.65005,1.4868
148.33,0.63001,1,0.17529,0.64027,1.4516
148.34,0.6349,0.98925,0.18018,0.64027,1.4203
148.34,0.64516,0.97874,0.19531,0.63001,1.3939
148.35,0.65005,0.96237,0.2002,0.62512,1.3705
148.36,0.6652,0.94601,0.22021,0.61486,1.3509
148.37,0.67498,0.92793,0.22998,0.60508,1.3333
148.38,0.68524,0.90985,0.24512,0.59531,1.3167
148.38,0.69501,0.89103,0.25488,0.58993,1.3011
148.39,0.70039,0.87222,0.27002,0.58016,1.2854
148.4,0.71017,0.85316,0.29004,0.56989,1.2737
148.41,0.71994,0.83435,0.30518,0.565,1.2639
148.42,0.73021,0.81749,0.31982,0.55523,1.2522
148.42,0.74536,0.80088,0.33496,0.54497,1.2395
148.43,0.75024,0.78573,0.35498,0.52981,1.2258
148.44,0.76002,0.77058,0.37988,0.52004,1.2131
148.45,0.77028,0.75446,0.3999,0.50489,1.1994
148.46,0.78006,0.73833,0.41992,0.49511,1.1867
148.46,0.79032,0.72148,0.44482,0.47507,1.174
148.47,0.80499,0.70462,0.47021,0.45992,1.1603
148.48,0.81525,0.68874,0.5,0.44477,1.1476
148.49,0.81525,0.6731,0.52979,0.42473,1.1339
148.5,0.8304,0.6582,0.56982,0.40469,1.1251
148.5,0.82502,0.64354,0.60986,0.37977,1.1183
148.51,0.82014,0.62717,0.64014,0.35484,1.1085
148.52,0.80499,0.6108,0.65479,0.34995,1.0978
148.53,0.77517,0.59272,0.64014,0.35484,1.087
148.54,0.73509,0.57488,0.58496,0.37977,1.0772
148.54,0.69013,0.55509,0.51514,0.41984,1.0684
148.55,0.64027,0.53555,0.43018,0.47507,1.0596
148.56,0.6002,0.51478,0.35498,0.52004,1.0508
148.57,0.57527,0.49426,0.30518,0.55523,1.043
148.58,0.54985,0.4752,0.26514,0.58016,1.0352
148.58,0.53519,0.45614,0.24023,0.59531,1.0293
148.59,0.53519,0.43831,0.22021,0.60508,1.0235
148.6,0.52493,0.42047,0.22021,0.60997,1.0215
148.61,0.52981,0.40117,0.21484,0.60997,1.0225
148.62,0.53519,0.38212,0.21484,0.60508,1.0225
148.62,0.53519,0.36208,0.21484,0.60508,1.0225
148.63,0.53519,0.34205,0.22021,0.60508,1.0215
148.64,0.53519,0.32421,0.22021,0.6002,1.0205
148.65,0.53519,0.30662,0.2251,0.6002,1.0186
148.66,0.54008,0.29074,0.23486,0.59531,1.0137
148.66,0.54497,0.2751,0.24023,0.58993,1.0068
148.67,0.54497,0.26069,0.24512,0.58993,1.001
148.68,0.54008,0.24627,0.24512,0.58993,0.99902
148.69,0.54008,0.23284,0.24512,0.58993,1.0098
148.7,0.54008,0.21964,0.24512,0.58504,1.0352
148.7,0.53519,0.20865,0.24512,0.58993,1.0821
148.71,0.53519,0.19765,0.24512,0.58993,1.1632
148.72,0.53519,0.18861,0.24512,0.58993,1.2835
148.73,0.54008,0.17957,0.24512,0.58504,1.4399
148.74,0.53519,0.17249,0.25,0.58504,1.6246
148.74,0.54497,0.1654,0.26514,0.58016,1.827
148.75,0.56012,0.15979,0.28516,0.565,2.0332
148.76,0.59531,0.15441,0.33008,0.54008,2.2307
148.77,0.62512,0.14952,0.37012,0.51515,2.4086
148.78,0.64516,0.14488,0.3999,0.49511,2.5621
148.78,0.65005,0.14073,0.43018,0.47019,2.6891
148.79,0.6349,0.13657,0.43994,0.45503,2.7889
148.8,0.62512,0.1334,0.46484,0.43988,2.8543
148.81,0.60508,0.13022,0.47998,0.43011,2.8954
148.82,0.57527,0.12753,0.39014,0.47996,2.9286
148.82,0.54985,0.12485,0.34521,0.52004,2.9501
148.83,0.52981,0.12167,0.28516,0.565,2.9599
148.84,0.52493,0.11874,0.23486,0.59531,2.9599
148.85,0.52004,0.11532,0.22021,0.60508,2.9492
148.86,0.52004,0.1119,0.22021,0.6002,2.9306
148.86,0.51515,0.10823,0.22021,0.60508,2.9042
148.87,0.52004,0.10457,0.2251,0.6002,2.8719
148.88,0.52493,0.10066,0.2251,0.6002,2.8348
148.89,0.52493,0.096995,0.22998,0.6002,2.7937
148.9,0.53519,0.093574,0.23486,0.59531,2.7517
148.9,0.53519,0.090398,0.22998,0.59531,2.7067
148.91,0.54497,0.087222,0.16016,0.64516,2.6588
148.92,0.62023,0.08429,0.070312,0.69501,2.607
148.93,0.81036,0.081603,0.49512,0.37488,2.5513
148.94,1.0005,0.078915,1.3848,-0.21554,2.4927
148.94,1.1755,0.076472,1.5,-0.50049,2.4301
148.95,0.78543,0.074029,1.5,-0.35582,2.3636
148.96,0.43988,0.07183,0.93994,0.14956,2.2933
148.97,0.52981,0.069631,0.56494,0.39492,2.219
148.98,0.60508,0.067432,0.375,0.52004,2.1398
148.98,0.60997,0.065478,0.2749,0.58504,2.0577
148.99,0.60508,0.064012,0.22998,0.60997,1.9746
149,0.6002,0.062546,0.2002,0.62512,1.9022
149.01,0.60508,0.061569,0.18018,0.64027,1.8368
149.02,0.60508,0.060591,0.18018,0.64027,1.7683
149.02,0.61486,0.05937,0.18018,0.64027,1.7028
149.03,0.62512,0.058392,0.18018,0.64027,1.6432
149.04,0.63001,0.057171,0.18994,0.6349,1.5904
149.05,0.63001,0.055949,0.2002,0.62512,1.5455
149.06,0.64027,0.054972,0.20508,0.62023,1.5073
149.06,0.65005,0.054239,0.21484,0.62023,1.4761
149.07,0.65494,0.05375,0.2251,0.60997,1.4497
149.08,0.6652,0.053262,0.24512,0.59531,1.4282
149.09,0.67498,0.052529,0.25488,0.59531,1.4096
149.1,0.68524,0.05204,0.27002,0.58504,1.3949
149.1,0.69501,0.051307,0.28516,0.56989,1.3832
149.11,0.70528,0.050574,0.29492,0.565,1.3695
149.12,0.71017,0.050086,0.31006,0.55523,1.3558
149.13,0.71994,0.049841,0.33008,0.54985,1.3412
149.14,0.73021,0.049597,0.33984,0.54497,1.3255
149.14,0.74536,0.049353,0.36523,0.52981,1.3099
149.15,0.75513,0.048864,0.375,0.52004,1.2942
149.16,0.7654,0.04862,0.39502,0.5,1.2786
149.17,0.77028,0.047887,0.41016,0.49511,1.263
149.18,0.79032,0.047154,0.43506,0.47507,1.2463
149.18,0.8001,0.045199,0.45996,0.45992,1.2297
149.19,0.81036,0.043245,0.49023,0.45015,1.2131
149.2,0.81525,0.040313,0.52002,0.43011,1.2014
149.21,0.82502,0.037625,0.55518,0.40469,1.1916
149.22,0.83529,0.034693,0.58984,0.38514,1.1799
149.22,0.82502,0.031762,0.625,0.3651,1.1662
149.23,0.81036,0.028341,0.64502,0.35484,1.1525
149.24,0.78543,0.024921,0.6499,0.34995,1.1388
149.25,0.74536,0.019546,0.60498,0.37488,1.1261
149.26,0.69501,0.014171,0.54004,0.41007,1.1281
149.26,0.64516,0.0075739,0.45996,0.45015,1.1388
149.27,0.6002,0.00097728,0.37988,0.5,1.1408
149.28,0.56989,0.00024432,0.31982,0.54008,1.1378
149.29,0.53519,-0.00048864,0.2749,0.565,1.1339
149.3,0.52004,-0.00048864,0.25,0.58016,1.132
149.3,0.51515,-0.00048864,0.22998,0.59531,1.131
149.31,0.50978,-0.00048864,0.22021,0.6002,1.1271
149.32,0.50978,-0.00048864,0.22021,0.60997,1.1212
149.33,0.50978,-0.00048864,0.21484,0.60508,1.1153
149.34,0.51515,-0.00048864,0.21484,0.60997,1.1105
149.34,0.52004,-0.00048864,0.21484,0.60508,1.1056
149.35,0.51515,-0.00048864,0.22021,0.60508,1.1017
149.36,0.52493,-0.00048864,0.22021,0.60508,1.0978
149.37,0.52004,-0.00048864,0.22021,0.6002,1.0929
149.38,0.52493,-0.00048864,0.2251,0.6002,1.086
149.38,0.52004,-0.00048864,0.2251,0.6002,1.0782
149.39,0.52004,-0.00048864,0.22998,0.59531,1.0723
149.4,0.52493,-0.00048864,0.22998,0.59531,1.0753
149.41,0.52493,-0.00048864,0.22998,0.59531,1.0909
149.42,0.52004,-0.00048864,0.22998,0.59531,1.1271
149.42,0.52493,-0.00048864,0.23486,0.59531,1.1926
149.43,0.52493,-0.00048864,0.23486,0.59531,1.2933
149.44,0.52493,-0.00048864,0.24023,0.59531,1.4301
149.45,0.52004,-0.00048864,0.24023,0.58993,1.5973
149.46,0.52004,-0.00048864,0.24512,0.58993,1.7849
149.46,0.52493,-0.00048864,0.24512,0.58993,1.9814
149.47,0.53519,-0.00048864,0.26025,0.57527,2.174
149.48,0.56012,-0.00048864,0.29492,0.55523,2.3519
149.49,0.59531,-0.00048864,0.33496,0.52493,2.5083
149.5,0.61486,-0.00048864,0.37012,0.50978,2.6246
149.5,0.62512,-0.00048864,0.3999,0.49022,2.7097
149.51,0.63001,-0.00048864,0.41992,0.47507,2.7849
149.52,0.60997,-0.00048864,0.43506,0.45503,2.8446
149.53,0.60508,-0.00048864,0.45996,0.435,2.8876
149.54,0.57527,-0.00048864,0.41016,0.46481,2.9159
149.54,0.54985,-0.00048864,0.35498,0.50489,2.9296
149.55,0.52493,-0.00048864,0.29492,0.55523,2.9326
149.56,0.50978,-0.00048864,0.24023,0.58993,2.9267
149.57,0.50489,-0.00048864,0.20996,0.60997,2.912
149.58,0.50489,-0.00048864,0.2002,0.62023,2.8895
149.58,0.50978,-0.00048864,0.2002,0.62023,2.8612
149.59,0.50978,-0.00048864,0.20508,0.62023,2.828
149.6,0.50978,-0.00048864,0.2002,0.62023,2.7918
149.61,0.50978,-0.00048864,0.20508,0.61486,2.7537
149.62,0.52004,-0.00048864,0.20508,0.60997,2.7107
149.62,0.52493,-0.00048864,0.20996,0.60997,2.6647
149.63,0.51515,-0.00048864,0.17529,0.62512,2.6168
149.64,0.565,-0.00048864,0.064941,0.70528,2.566
149.65,0.68524,-0.00048864,0.055176,0.6002,2.5122
149.66,0.90518,-0.00048864,0.8999,0.094819,2.4555
149.66,1.0904,-0.00048864,1.5,-0.47556,2.3949
149.67,1.1403,-0.00048864,1.5,-0.50049,2.3304
149.68,0.50489,-0.00048864,1.2349,-0.035191,2.261
149.69,0.42473,-0.00048864,0.6748,0.31476,2.1877
149.7,0.56989,-0.00048864,0.43018,0.48485,2.1193
149.7,0.59531,-0.00048864,0.28516,0.57527,2.0538
149.71,0.58504,-0.00048864,0.22021,0.61486,1.9804
149.72,0.58016,-0.00048864,0.18018,0.64027,1.9052
149.73,0.58504,-0.00048864,0.16016,0.65005,1.8309
149.74,0.58993,-0.00048864,0.1499,0.66031,1.7615
149.74,0.6002,-0.00048864,0.1499,0.66031,1.6989
149.75,0.6002,-0.00048864,0.1499,0.65494,1.6432
149.76,0.60508,-0.00048864,0.15527,0.66031,1.5953
149.77,0.60508,-0.00048864,0.16016,0.65005,1.5543
149.78,0.61486,-0.00048864,0.17529,0.64027,1.52
149.78,0.62023,-0.00048864,0.18018,0.6349,1.4917
149.79,0.63001,-0.00048864,0.18994,0.62512,1.4673
149.8,0.64516,-0.00048864,0.20508,0.61486,1.4497
149.81,0.65005,0.0026875,0.22021,0.60508,1.436
149.82,0.6652,0.006108,0.23486,0.59531,1.4213
149.82,0.67498,0.0087955,0.24512,0.58993,1.4076
149.83,0.68035,0.011727,0.26025,0.58504,1.393
149.84,0.69013,0.014171,0.2749,0.56989,1.3773
149.85,0.70039,0.016858,0.29004,0.565,1.3617
149.86,0.71017,0.019546,0.30518,0.55523,1.346
149.86,0.71994,0.022233,0.3252,0.54985,1.3314
149.87,0.73509,0.024921,0.33984,0.53519,1.3167
149.88,0.74536,0.027852,0.35986,0.52493,1.3011
149.89,0.75513,0.030051,0.375,0.50978,1.2854
149.9,0.7654,0.032495,0.3999,0.5,1.2747
149.9,0.78006,0.034449,0.4248,0.47996,1.2649
149.91,0.79032,0.036648,0.45508,0.46481,1.2522
149.92,0.80499,0.038358,0.48486,0.45503,1.2395
149.93,0.81525,0.040068,0.50977,0.43011,1.2248
149.94,0.81525,0.04129,0.54492,0.41496,1.2102
149.94,0.81525,0.042756,0.58008,0.39492,1.1965
149.95,0.81036,0.042512,0.60986,0.36999,1.1838
149.96,0.79032,0.042267,0.62012,0.35973,1.1711
149.97,0.75513,0.040557,0.60498,0.36999,1.1603
149.98,0.71505,0.038847,0.55518,0.39492,1.1496
149.98,0.66031,0.035182,0.47998,0.43988,1.1398
149.99,0.61486,0.031517,0.3999,0.47996,1.13
150,0.57527,0.026387,0.33496,0.52493,1.1241
150.01,0.54985,0.021256,0.28027,0.56012,1.1202
150.02,0.52981,0.015881,0.24512,0.58504,1.1153
150.02,0.51515,0.010506,0.22021,0.59531,1.1105
150.03,0.50978,0.0048864,0.2002,0.60997,1.1056
150.04,0.50978,-0.00048864,0.2002,0.62023,1.1007
150.05,0.50978,-0.00048864,0.2002,0.62023,1.0968
150.06,0.50978,-0.00048864,0.2002,0.62023,1.0938
150.06,0.50978,-0.00048864,0.2002,0.62023,1.0919
150.07,0.50978,-0.00048864,0.2002,0.62023,1.089
150.08,0.50978,-0.00048864,0.20508,0.62023,1.086
150.09,0.50978,-0.00048864,0.20996,0.61486,1.0811
150.1,0.51515,-0.00048864,0.21484,0.60997,1.0782
150.1,0.51515,-0.00048864,0.22021,0.60997,1.0753
150.11,0.52004,-0.00048864,0.22021,0.6002,1.0694
150.12,0.51515,-0.00048864,0.22021,0.6002,1.0645
150.13,0.52493,-0.00048864,0.22021,0.59531,1.0694
150.14,0.52004,-0.00048864,0.22021,0.6002,1.0929
150.14,0.52981,-0.00048864,0.22021,0.59531,1.1437
150.15,0.52493,-0.00048864,0.22021,0.59531,1.2287
150.16,0.52493,-0.00048864,0.22021,0.59531,1.3509
150.17,0.52004,-0.00048864,0.2251,0.59531,1.5064
150.18,0.52004,-0.00048864,0.23486,0.59531,1.6872
150.18,0.51515,-0.00048864,0.22998,0.58993,1.8817
150.19,0.52493,-0.00048864,0.24023,0.58993,2.0762
150.2,0.53519,-0.00048864,0.24512,0.58504,2.2385
150.21,0.56012,-0.00048864,0.28516,0.565,2.3744
150.22,0.59531,-0.00048864,0.3252,0.54008,2.5083
150.22,0.62512,-0.00048864,0.35986,0.52004,2.6276
150.23,0.63001,-0.00048864,0.39014,0.49511,2.7243
150.24,0.6349,-0.00048864,0.41016,0.47507,2.7996
150.25,0.62023,-0.00048864,0.43018,0.45992,2.8543
150.26,0.60997,-0.00048864,0.45508,0.435,2.8905
150.26,0.58016,-0.00048864,0.40479,0.46481,2.9101
150.27,0.55523,-0.00048864,0.34521,0.50978,2.9159
150.28,0.53519,-0.00048864,0.29004,0.55523,2.911
150.29,0.52004,0.00048864,0.24023,0.59531,2.8964
150.3,0.51515,0.0014659,0.20508,0.60997,2.8749
150.3,0.51515,0.0034205,0.2002,0.62023,2.8475
150.31,0.51515,0.005375,0.20508,0.62023,2.8162
150.32,0.51515,0.0073296,0.20508,0.62023,2.781
150.33,0.52004,0.0092841,0.20996,0.62023,2.7429
150.34,0.52004,0.011483,0.20996,0.62023,2.7019
150.34,0.52493,0.013682,0.20996,0.62023,2.6579
150.35,0.52981,0.016125,0.21484,0.62023,2.6109
150.36,0.52493,0.018813,0.17529,0.63001,2.5611
150.37,0.57527,0.021989,0.075195,0.70528,2.5093
150.38,0.69501,0.025409,0.060059,0.6002,2.4536
150.38,0.91007,0.029318,0.8999,0.089932,2.3939
150.39,1.0753,0.033227,1.5,-0.45064,2.3372
150.4,1.1202,0.03787,1.5,-0.50049,2.2815
150.41,0.5,0.042512,1.2349,-0.030303,2.217
150.42,0.43011,0.047887,0.68994,0.30987,2.1457
150.42,0.58016,0.053506,0.43506,0.48485,2.0714
150.43,0.60508,0.059125,0.30029,0.56989,1.9941
150.44,0.60508,0.064989,0.23486,0.60997,1.9169
150.45,0.60508,0.071097,0.2002,0.6349,1.8407
150.46,0.60508,0.077205,0.17529,0.64027,1.7693
150.46,0.60508,0.082824,0.16992,0.65005,1.7048
150.47,0.61486,0.088688,0.16992,0.65005,1.6471
150.48,0.62023,0.094063,0.17529,0.64516,1.5973
150.49,0.63001,0.099438,0.16992,0.64516,1.5543
150.5,0.63001,0.10457,0.18018,0.64027,1.523
150.5,0.6349,0.1097,0.18994,0.6349,1.4985
150.51,0.64516,0.11459,0.2002,0.62512,1.4761
150.52,0.65005,0.11947,0.21484,0.62023,1.4555
150.53,0.67009,0.12411,0.22998,0.60997,1.4379
150.54,0.67498,0.12876,0.24512,0.59531,1.4213
150.54,0.68524,0.13315,0.26025,0.58993,1.4057
150.55,0.69501,0.13755,0.27002,0.58016,1.391
150.56,0.70039,0.14171,0.29004,0.56989,1.3773
150.57,0.71505,0.14586,0.30029,0.56012,1.3636
150.58,0.71994,0.15001,0.31494,0.55523,1.35
150.58,0.73021,0.15417,0.33008,0.54985,1.3353
150.59,0.73509,0.15856,0.33984,0.54008,1.3245
150.6,0.74536,0.16321,0.36523,0.52493,1.3148
150.61,0.75513,0.16785,0.375,0.51515,1.3011
150.62,0.77028,0.17249,0.39502,0.5,1.2864
150.62,0.77517,0.17689,0.41504,0.49022,1.2717
150.63,0.79032,0.18129,0.43994,0.47019,1.2561
150.64,0.79521,0.18519,0.45996,0.45992,1.2414
150.65,0.80499,0.18935,0.49023,0.43988,1.2268
150.66,0.81525,0.19252,0.5249,0.41984,1.2131
150.66,0.81525,0.1957,0.56006,0.3998,1.2004
150.67,0.81525,0.19814,0.59521,0.37977,1.1887
150.68,0.80499,0.20083,0.62012,0.35973,1.176
150.69,0.79032,0.20279,0.64014,0.34995,1.1642
150.7,0.76002,0.20498,0.61475,0.35973,1.1554
150.7,0.71505,0.20669,0.56494,0.39003,1.1496
150.71,0.67009,0.2084,0.49512,0.42473,1.1417
150.72,0.62023,0.20938,0.41992,0.47507,1.1329
150.73,0.58016,0.2106,0.34521,0.52004,1.1241
150.74,0.54985,0.21109,0.29492,0.55523,1.1153
150.74,0.53519,0.21158,0.24512,0.58016,1.1075
150.75,0.52004,0.2106,0.22021,0.59531,1.1017
150.76,0.51515,0.20987,0.20996,0.60997,1.0958
