Time [s], PLETH, ABP, RESP, II, V, AVR
62.76,0.54057,66.884,0.20332,0.32353,0.4098,0.58039
62.768,0.57967,65.319,0.2043,0.32353,0.4098,0.58039
62.776,0.61486,63.95,0.20626,0.32353,0.4,0.57451
62.784,0.64516,62.973,0.20821,0.32353,0.4098,0.57451
62.792,0.6696,62.19,0.21114,0.32353,0.39412,0.57451
62.8,0.68524,61.604,0.21408,0.31961,0.4,0.5902
62.808,0.69501,61.213,0.21896,0.31961,0.39412,0.5902
62.816,0.70186,60.821,0.22385,0.3098,0.40392,0.6
62.824,0.70381,60.235,0.22776,0.3098,0.39412,0.6
62.832,0.70283,59.844,0.23167,0.30392,0.3902,0.6098
62.84,0.69795,59.648,0.23558,0.3,0.36471,0.61569
62.848,0.68915,59.648,0.23949,0.30392,0.3549,0.60588
62.856,0.67937,59.648,0.2434,0.31961,0.31961,0.59608
62.864,0.66764,59.844,0.24633,0.33529,0.29412,0.57059
62.872,0.65396,60.039,0.25024,0.34902,0.27451,0.55098
62.88,0.64027,60.43,0.25318,0.37059,0.26863,0.52549
62.888,0.62561,60.626,0.25513,0.37451,0.29412,0.50588
62.896,0.61193,61.017,0.25806,0.38039,0.32353,0.50588
62.904,0.59922,61.213,0.26002,0.37451,0.37059,0.50588
62.912,0.58553,61.408,0.26197,0.3549,0.40392,0.51961
62.92,0.57185,61.604,0.26295,0.33529,0.42941,0.5451
62.928,0.55816,61.604,0.26491,0.32353,0.43529,0.56078
62.936,0.54448,61.799,0.26588,0.3098,0.46078,0.58431
62.944,0.53177,61.799,0.26686,0.3098,0.47059,0.5902
62.952,0.51906,61.604,0.26686,0.31373,0.48431,0.6
62.96,0.50635,61.408,0.26686,0.32353,0.48431,0.60588
62.968,0.49365,61.017,0.26686,0.32353,0.48431,0.60588
62.976,0.48192,60.626,0.26686,0.33529,0.47059,0.6
62.984,0.46921,60.43,0.26588,0.35882,0.47451,0.58039
62.992,0.45552,60.235,0.26588,0.35882,0.43529,0.57451
63,0.44477,59.844,0.26588,0.34902,0.3902,0.57451
63.008,0.43304,59.648,0.26588,0.33529,0.34902,0.57451
63.016,0.42131,59.257,0.26491,0.32353,0.35882,0.58431
63.024,0.4086,58.866,0.26491,0.31373,0.36471,0.5902
63.032,0.39589,58.475,0.26491,0.31373,0.3549,0.59608
63.04,0.38319,58.083,0.26491,0.3098,0.34902,0.6
63.048,0.37146,57.692,0.26491,0.30392,0.3451,0.59608
63.056,0.35973,57.497,0.26588,0.30392,0.35882,0.6
63.064,0.34897,57.106,0.26588,0.30392,0.34902,0.5902
63.072,0.3392,56.715,0.26686,0.30392,0.35882,0.59608
63.08,0.32942,56.323,0.26882,0.31373,0.34902,0.5902
63.088,0.3216,55.932,0.26979,0.29412,0.3549,0.59608
63.096,0.31476,55.541,0.27077,0.32941,0.33922,0.56471
63.104,0.31085,55.346,0.27273,0.58039,0.31373,0.42941
63.112,0.30596,54.954,0.27468,0.93725,0.3,0.23333
63.12,0.30205,54.563,0.27761,1.002,0.29412,0.19412
63.128,0.29912,54.172,0.27957,0.78627,0.41569,0.32941
63.136,0.29717,53.781,0.2825,0.27843,0.56471,0.6451
63.144,0.29619,53.585,0.28641,0.18824,0.51961,0.69608
63.152,0.29619,53.194,0.28935,0.26471,0.44902,0.64118
63.16,0.29717,52.803,0.29326,0.2902,0.3902,0.61569
63.168,0.29912,52.412,0.29717,0.28431,0.3902,0.6098
63.176,0.30108,52.216,0.30108,0.27843,0.38039,0.61569
63.184,0.30303,51.825,0.30596,0.27843,0.3902,0.61961
63.192,0.30499,51.63,0.31085,0.27843,0.38431,0.61961
63.2,0.30694,51.434,0.31574,0.27843,0.3902,0.61569
63.208,0.3089,51.239,0.32063,0.27843,0.3902,0.61961
63.216,0.31085,50.847,0.32649,0.27843,0.39412,0.6098
63.224,0.31183,50.652,0.33138,0.2902,0.4,0.60588
63.232,0.31378,50.456,0.33627,0.29412,0.3902,0.6
63.24,0.31476,50.261,0.34018,0.3,0.38039,0.59608
63.248,0.31574,49.87,0.34409,0.30392,0.37059,0.5902
63.256,0.31574,49.674,0.348,0.30392,0.36471,0.58039
63.264,0.31476,49.479,0.35191,0.31961,0.36471,0.57451
63.272,0.31378,49.479,0.35582,0.32353,0.3549,0.56078
63.28,0.31281,49.283,0.35973,0.32941,0.34902,0.56471
63.288,0.31085,49.283,0.36364,0.33529,0.33922,0.56471
63.296,0.3089,49.087,0.36852,0.33922,0.32353,0.5549
63.304,0.30694,49.087,0.37146,0.34902,0.30392,0.56078
63.312,0.30401,48.892,0.37537,0.35882,0.28431,0.52941
63.32,0.30205,48.696,0.37928,0.36471,0.26863,0.52549
63.328,0.29912,48.501,0.38221,0.38039,0.23922,0.50588
63.336,0.29619,48.305,0.38612,0.4,0.22353,0.4902
63.344,0.29326,48.305,0.38905,0.4098,0.2,0.48039
63.352,0.29032,48.11,0.39296,0.41961,0.19412,0.47059
63.36,0.28837,47.914,0.39785,0.42549,0.17451,0.46078
63.368,0.28543,47.718,0.40176,0.43922,0.17451,0.46078
63.376,0.2825,47.718,0.40665,0.4451,0.16471,0.44902
63.384,0.27957,47.523,0.41153,0.44902,0.18431,0.4549
63.392,0.27761,47.523,0.41642,0.4549,0.2,0.46078
63.4,0.27664,48.11,0.42131,0.4549,0.23333,0.47059
63.408,0.2737,49.87,0.42717,0.46078,0.2549,0.48039
63.416,0.27175,53.781,0.43206,0.46078,0.3,0.5
63.424,0.26882,60.235,0.43695,0.4549,0.33529,0.50588
63.432,0.26686,69.035,0.44184,0.46078,0.39412,0.51961
63.44,0.26491,79.009,0.44673,0.47059,0.41569,0.50588
63.448,0.26295,88.983,0.45259,0.4902,0.42941,0.5
63.456,0.26197,97.393,0.45846,0.50588,0.43529,0.48431
63.464,0.261,104.04,0.46334,0.51569,0.43922,0.48039
63.472,0.26002,108.15,0.46823,0.51569,0.4451,0.48431
63.48,0.25904,110.3,0.47214,0.51569,0.43922,0.47451
63.488,0.25806,110.3,0.47605,0.4902,0.4549,0.4902
63.496,0.25806,108.74,0.47996,0.47451,0.46078,0.50588
63.504,0.25806,106.58,0.48387,0.44902,0.47451,0.52549
63.512,0.25806,104.24,0.4868,0.42941,0.47059,0.53529
63.52,0.25904,102.28,0.48974,0.41569,0.47451,0.55098
63.528,0.25904,100.72,0.49267,0.4,0.44902,0.5549
63.536,0.26002,99.348,0.49462,0.37451,0.4451,0.57451
63.544,0.26002,97.979,0.49658,0.37059,0.43529,0.57451
63.552,0.261,96.415,0.49756,0.34902,0.43529,0.5902
63.56,0.261,94.655,0.49853,0.34902,0.42549,0.58431
63.568,0.26197,92.894,0.50049,0.33922,0.43922,0.6
63.576,0.26295,91.134,0.50049,0.33922,0.42941,0.6
63.584,0.26393,89.374,0.50147,0.33529,0.42549,0.6098
63.592,0.26491,87.81,0.50244,0.32941,0.41569,0.6098
63.6,0.26588,86.636,0.50342,0.32353,0.43529,0.61961
63.608,0.26784,85.658,0.50538,0.32353,0.43529,0.62549
63.616,0.26882,84.876,0.50635,0.31373,0.46078,0.64118
63.624,0.26979,83.898,0.50831,0.31373,0.47059,0.6451
63.632,0.27175,83.116,0.51026,0.31373,0.4902,0.66078
63.64,0.27468,82.138,0.5132,0.3098,0.50588,0.67059
63.648,0.27859,81.16,0.51613,0.30392,0.52549,0.68627
63.656,0.28446,80.378,0.52102,0.30392,0.53529,0.7
63.664,0.29423,79.4,0.52493,0.30392,0.56471,0.72157
63.672,0.30987,78.227,0.53177,0.2902,0.5902,0.7451
63.68,0.3304,77.249,0.53861,0.2902,0.61569,0.76667
63.688,0.35777,76.076,0.54741,0.28431,0.61961,0.76078
63.696,0.38612,74.511,0.55621,0.29412,0.6,0.7451
63.704,0.41544,72.751,0.56598,0.30392,0.58039,0.72157
63.712,0.45161,70.795,0.57674,0.31373,0.55098,0.68627
63.72,0.49169,68.84,0.58651,0.33529,0.52549,0.65098
63.728,0.53275,67.08,0.59726,0.34902,0.4902,0.6098
63.736,0.57283,65.906,0.60704,0.34902,0.47451,0.6
63.744,0.60997,65.124,0.61779,0.34902,0.46078,0.5902
63.752,0.64223,64.537,0.62854,0.34902,0.46078,0.59608
63.76,0.6696,64.146,0.64027,0.33922,0.46078,0.59608
63.768,0.6911,63.755,0.65298,0.33529,0.47059,0.6
63.776,0.70674,63.559,0.66471,0.33922,0.46078,0.58431
63.784,0.71652,63.755,0.67644,0.33922,0.46078,0.58039
63.792,0.71945,63.755,0.68719,0.33529,0.4549,0.57451
63.8,0.71652,63.168,0.69795,0.33529,0.46078,0.57451
63.808,0.71163,62.386,0.7087,0.32941,0.44902,0.56078
63.816,0.70674,61.604,0.71945,0.33529,0.44902,0.5549
63.824,0.69892,61.408,0.73118,0.32941,0.42941,0.5451
63.832,0.68817,61.408,0.74389,0.32353,0.41961,0.53922
63.84,0.67644,61.604,0.7566,0.31961,0.39412,0.52941
63.848,0.66373,61.995,0.76833,0.31961,0.3902,0.52941
63.856,0.65005,62.19,0.78104,0.31373,0.37451,0.51569
63.864,0.63539,62.386,0.79277,0.32353,0.37451,0.51961
63.872,0.6217,62.777,0.8045,0.31961,0.36471,0.51569
63.88,0.60704,62.777,0.81427,0.32353,0.36471,0.5098
63.888,0.59335,62.777,0.82502,0.32941,0.37059,0.50588
63.896,0.58065,62.777,0.83382,0.32941,0.35882,0.50588
63.904,0.56794,62.973,0.84262,0.33922,0.37059,0.50588
63.912,0.55523,63.364,0.85142,0.37059,0.3902,0.5
63.92,0.54252,63.559,0.86022,0.38431,0.4098,0.49412
63.928,0.53079,63.168,0.86999,0.4,0.42549,0.4902
63.936,0.51808,62.777,0.87977,0.4,0.43922,0.5
63.944,0.50538,61.799,0.88856,0.41569,0.43529,0.49412
63.952,0.49267,61.408,0.89736,0.43922,0.46471,0.49412
63.96,0.47996,61.017,0.90518,0.4451,0.4549,0.49412
63.968,0.46725,61.017,0.913,0.42549,0.42941,0.51569
63.976,0.45455,61.213,0.9218,0.41961,0.39412,0.52549
63.984,0.44086,60.821,0.92962,0.41961,0.40392,0.53529
63.992,0.43011,60.43,0.93842,0.4,0.4098,0.5549
64,0.41935,59.844,0.94624,0.38039,0.41961,0.57451
64.008,0.40762,59.452,0.95503,0.36471,0.42941,0.6
64.016,0.39687,59.257,0.96285,0.3451,0.46471,0.64118
64.024,0.38514,58.866,0.97067,0.31961,0.5,0.7
64.032,0.37341,58.475,0.97947,0.2902,0.5549,0.77647
64.04,0.36364,58.083,0.98729,0.24902,0.61569,0.85098
64.048,0.35386,57.692,0.99511,0.2098,0.7,0.93137
64.056,0.34506,57.301,0.99707,0.16471,0.77059,0.98235
64.064,0.33822,56.91,1,0.19412,0.8,0.95686
64.072,0.33236,56.519,1,0.46471,0.73529,0.76667
64.08,0.32747,56.323,1,0.89608,0.62941,0.47059
64.088,0.32454,55.932,1,1.0412,0.49412,0.30392
64.096,0.32258,55.541,1,0.90196,0.47451,0.27451
64.104,0.32258,55.15,1,0.42941,0.52941,0.5549
64.112,0.32258,54.563,1,0.32941,0.41569,0.5902
64.12,0.32356,53.977,1,0.4549,0.2549,0.44902
64.128,0.32454,53.585,1,0.5,0.13922,0.38431
64.136,0.32551,53.39,1,0.5098,0.084314,0.35882
64.144,0.32747,53.194,1,0.51569,0.052941,0.3451
64.152,0.32942,52.803,1,0.4902,0.039216,0.3549
64.16,0.33138,52.608,1,0.47059,0.033333,0.35882
64.168,0.33333,52.216,1,0.4451,0.04902,0.37059
64.176,0.33529,51.825,1,0.41961,0.058824,0.37451
64.184,0.33627,51.434,1,0.39412,0.084314,0.3902
64.192,0.33822,51.239,1,0.37451,0.098039,0.40392
64.2,0.3392,51.043,1,0.34902,0.13922,0.41961
64.208,0.34018,50.847,1,0.32353,0.16471,0.43529
64.216,0.34018,50.652,1,0.31373,0.19412,0.4549
64.224,0.34018,50.456,1,0.30392,0.2098,0.47059
64.232,0.34018,50.261,1,0.30392,0.23333,0.48431
64.24,0.3392,50.065,1,0.3,0.2451,0.5
64.248,0.3392,50.065,1,0.30392,0.25882,0.50588
64.256,0.33724,49.87,1,0.3,0.26471,0.51569
64.264,0.33627,49.674,1,0.30392,0.26863,0.5098
64.272,0.33333,49.479,1,0.30392,0.27451,0.52549
64.28,0.33138,49.283,1,0.31373,0.28431,0.52941
64.288,0.32747,49.283,1,0.31373,0.29412,0.53922
64.296,0.32454,49.087,1,0.32353,0.3,0.53529
64.304,0.32258,49.087,1,0.32353,0.3098,0.53922
64.312,0.31867,48.892,0.99511,0.33529,0.30392,0.5098
64.32,0.31574,48.696,0.9912,0.33529,0.31373,0.5098
64.328,0.31281,48.501,0.98143,0.3451,0.3098,0.5
64.336,0.3089,48.501,0.97263,0.34902,0.32941,0.5
64.344,0.30596,48.305,0.96285,0.3549,0.32353,0.4902
64.352,0.30401,48.11,0.95308,0.3549,0.33922,0.49412
64.36,0.30108,48.11,0.94428,0.37451,0.32941,0.47451
64.368,0.29814,48.501,0.93548,0.38431,0.32353,0.46471
64.376,0.29521,50.456,0.92766,0.4098,0.31373,0.4451
64.384,0.29228,54.759,0.91887,0.41961,0.31961,0.43922
64.392,0.28935,61.799,0.91007,0.43922,0.31961,0.42941
64.4,0.28739,70.991,0.90127,0.46471,0.33529,0.41961
64.408,0.28543,81.356,0.8915,0.48039,0.32941,0.4098
64.416,0.2825,91.134,0.8827,0.5,0.3451,0.4098
64.424,0.27957,99.348,0.87292,0.51569,0.3451,0.4098
64.432,0.27664,105.61,0.86315,0.52941,0.34902,0.4098
64.44,0.27468,109.32,0.85239,0.52941,0.33922,0.4098
64.448,0.27273,110.89,0.84164,0.51569,0.3451,0.41961
64.456,0.27077,110.3,0.82893,0.50588,0.33529,0.42941
64.464,0.26979,108.74,0.81525,0.48431,0.33529,0.44902
64.472,0.26882,106.58,0.79961,0.46078,0.32941,0.46078
64.48,0.26686,104.43,0.78397,0.43529,0.33529,0.47451
64.488,0.26686,102.48,0.76442,0.40392,0.33922,0.4902
64.496,0.26686,100.72,0.74585,0.3902,0.32353,0.5
64.504,0.26686,99.153,0.72434,0.37059,0.33529,0.5098
64.512,0.26686,97.588,0.70283,0.35882,0.32353,0.51569
64.52,0.26784,96.219,0.68231,0.34902,0.33529,0.51961
64.528,0.26784,94.655,0.66276,0.3451,0.32941,0.51961
64.536,0.26784,93.09,0.64223,0.3451,0.33922,0.52941
64.544,0.26784,91.525,0.62268,0.34902,0.33529,0.52941
64.552,0.26784,90.157,0.60117,0.33529,0.33922,0.53529
64.56,0.26784,88.788,0.57967,0.33529,0.33529,0.53529
64.568,0.26686,87.614,0.55621,0.32941,0.33922,0.53922
64.576,0.26686,86.245,0.53275,0.33922,0.33529,0.52941
64.584,0.26588,85.267,0.51222,0.32941,0.33922,0.53922
64.592,0.26686,84.289,0.49071,0.33529,0.33922,0.53529
64.6,0.26686,83.312,0.47116,0.33529,0.3451,0.53922
64.608,0.26882,82.725,0.45259,0.33922,0.33922,0.52941
64.616,0.27175,81.943,0.43402,0.33529,0.3451,0.53529
64.624,0.27761,80.965,0.41544,0.33529,0.33922,0.53529
64.632,0.28739,79.791,0.39883,0.33529,0.3451,0.52941
64.64,0.30303,78.227,0.38123,0.32941,0.33922,0.53922
64.648,0.32454,76.662,0.36657,0.32353,0.3451,0.55098
64.656,0.35288,75.293,0.35288,0.32941,0.34902,0.5451
64.664,0.3871,73.924,0.34018,0.32353,0.3451,0.55098
64.672,0.4262,72.555,0.32845,0.32353,0.3549,0.55098
64.68,0.46823,70.991,0.31867,0.32353,0.34902,0.5451
64.688,0.51222,69.622,0.30987,0.32353,0.3549,0.55098
64.696,0.55034,68.057,0.30205,0.32353,0.3451,0.5451
64.704,0.5826,66.688,0.29521,0.31961,0.34902,0.5549
64.712,0.61584,65.319,0.29032,0.31961,0.33922,0.55098
64.72,0.64712,64.146,0.28543,0.31961,0.34902,0.5549
64.728,0.67351,63.168,0.28152,0.31961,0.3549,0.5549
64.736,0.69501,62.386,0.27859,0.3098,0.35882,0.5549
64.744,0.71065,61.799,0.27566,0.31961,0.3549,0.55098
64.752,0.72043,61.408,0.27273,0.31373,0.35882,0.5549
64.76,0.72434,61.017,0.27077,0.31373,0.3549,0.5549
64.768,0.72336,60.626,0.26979,0.31373,0.36471,0.5549
64.776,0.71945,60.235,0.26784,0.31373,0.35882,0.5549
64.784,0.71065,60.039,0.26588,0.31961,0.36471,0.5549
64.792,0.70088,60.039,0.26491,0.32353,0.36471,0.55098
64.8,0.68915,60.235,0.26393,0.32353,0.36471,0.55098
64.808,0.67546,60.43,0.26197,0.32353,0.35882,0.5549
64.816,0.6608,60.626,0.261,0.32353,0.36471,0.5549
64.824,0.64223,60.821,0.25904,0.32353,0.35882,0.5549
64.832,0.62463,61.017,0.25709,0.31961,0.36471,0.5549
64.84,0.61193,61.408,0.25611,0.32353,0.36471,0.5549
64.848,0.59824,61.604,0.25415,0.32353,0.37059,0.5549
64.856,0.58358,61.799,0.2522,0.32353,0.36471,0.5549
64.864,0.56989,61.995,0.25024,0.32353,0.37059,0.55098
64.872,0.55523,61.995,0.24731,0.34902,0.38431,0.53922
64.88,0.54154,61.799,0.24536,0.36471,0.4,0.52941
64.888,0.52884,61.799,0.24242,0.38039,0.4098,0.52549
64.896,0.51613,61.408,0.23949,0.3902,0.41961,0.51569
64.904,0.5044,61.213,0.23656,0.4,0.43529,0.51961
64.912,0.49169,61.017,0.23363,0.41961,0.43922,0.50588
64.92,0.47801,60.626,0.23069,0.4098,0.42941,0.50588
64.928,0.4653,60.43,0.22874,0.3902,0.39412,0.51569
64.936,0.45161,60.039,0.22581,0.36471,0.35882,0.52941
64.944,0.43793,59.648,0.22287,0.34902,0.3451,0.52941
64.952,0.42326,59.452,0.21994,0.33529,0.34902,0.5549
64.96,0.40958,59.061,0.21701,0.31373,0.38039,0.57451
64.968,0.39492,58.67,0.21408,0.28431,0.47451,0.60588
64.976,0.38123,58.279,0.21114,0.26863,0.48039,0.6098
64.984,0.36755,57.888,0.20919,0.27843,0.3098,0.6
64.992,0.35679,57.497,0.20626,0.3,0.2451,0.58039
65,0.34702,57.106,0.2043,0.3098,0.26471,0.57059
65.008,0.33627,56.715,0.20235,0.30392,0.3,0.57451
65.016,0.32649,56.519,0.20039,0.2902,0.35882,0.59608
65.024,0.31769,56.128,0.19844,0.26471,0.42549,0.6098
65.032,0.30987,55.737,0.19746,0.38431,0.43529,0.53529
65.04,0.30303,55.346,0.19648,0.75098,0.38039,0.33529
65.048,0.29717,55.15,0.19648,0.98627,0.31961,0.18431
65.056,0.29228,54.759,0.19746,1.002,0.31373,0.17451
65.064,0.28935,54.368,0.19746,0.53922,0.4902,0.46078
65.072,0.28739,53.977,0.19746,0.18824,0.5451,0.66471
65.08,0.28641,53.781,0.19844,0.24902,0.44902,0.62549
65.088,0.28641,53.39,0.19941,0.29412,0.38431,0.5902
65.096,0.28739,53.194,0.20039,0.30392,0.36471,0.58039
65.104,0.28837,52.803,0.20235,0.30392,0.38039,0.57451
65.112,0.29032,52.412,0.2043,0.30392,0.37451,0.57451
65.12,0.29228,52.216,0.20723,0.30392,0.36471,0.57451
65.128,0.29423,52.021,0.21114,0.30392,0.3549,0.57059
65.136,0.29619,51.825,0.21408,0.30392,0.35882,0.57451
65.144,0.29912,51.434,0.21896,0.30392,0.34902,0.57059
65.152,0.30108,51.239,0.22287,0.30392,0.37059,0.57451
65.16,0.30303,50.847,0.22678,0.3,0.37451,0.57451
65.168,0.30401,50.652,0.23167,0.3,0.3902,0.58431
65.176,0.30499,50.652,0.2346,0.3,0.3902,0.57451
65.184,0.30499,50.261,0.23851,0.29412,0.39412,0.57451
65.192,0.30596,50.065,0.24145,0.30392,0.3902,0.57451
65.2,0.30596,49.87,0.24536,0.30392,0.38039,0.57451
65.208,0.30596,49.674,0.24829,0.3098,0.35882,0.56078
65.216,0.30499,49.479,0.25122,0.31961,0.3549,0.5549
65.224,0.30401,49.283,0.25415,0.31961,0.33922,0.56078
65.232,0.30303,49.283,0.25709,0.32353,0.33922,0.55098
65.24,0.30108,49.087,0.26002,0.32941,0.32353,0.53922
65.248,0.29912,48.892,0.26295,0.33529,0.31961,0.53922
65.256,0.29619,48.696,0.26491,0.3451,0.32353,0.52941
65.264,0.29326,48.501,0.26686,0.34902,0.31373,0.52941
65.272,0.29032,48.305,0.26784,0.34902,0.31961,0.52549
65.28,0.28739,48.11,0.26979,0.35882,0.31373,0.52549
65.288,0.28543,47.914,0.27077,0.36471,0.32353,0.52941
65.296,0.28348,47.914,0.27273,0.37451,0.31373,0.51961
65.304,0.28055,47.914,0.27273,0.38039,0.30392,0.5098
65.312,0.27859,47.718,0.2737,0.39412,0.3,0.50588
65.32,0.27566,47.523,0.27468,0.4,0.30392,0.50588
65.328,0.27273,47.523,0.27566,0.41961,0.3,0.5
65.336,0.26979,48.11,0.27566,0.41961,0.31373,0.5
65.344,0.26784,50.456,0.27566,0.43529,0.30392,0.48039
65.352,0.26491,54.954,0.27566,0.4549,0.31961,0.48039
65.36,0.26295,62.386,0.27566,0.47059,0.31961,0.47059
65.368,0.261,71.578,0.27468,0.48431,0.32941,0.46471
65.376,0.25904,81.747,0.27468,0.50588,0.31373,0.44902
65.384,0.25806,91.134,0.27273,0.52549,0.31961,0.4451
65.392,0.25709,98.957,0.27175,0.53922,0.3098,0.43529
65.4,0.25611,104.63,0.26979,0.53922,0.31373,0.42941
65.408,0.25611,107.95,0.26882,0.53922,0.3,0.42941
65.416,0.25415,109.13,0.26393,0.52549,0.30392,0.43529
65.424,0.25318,108.74,0.26002,0.50588,0.29412,0.4451
65.432,0.2522,107.17,0.25415,0.48431,0.3,0.4549
65.44,0.25024,104.82,0.24829,0.46078,0.3098,0.47451
65.448,0.24927,102.67,0.24047,0.43529,0.31961,0.4902
65.456,0.24927,100.72,0.23265,0.41569,0.32353,0.5
65.464,0.24927,99.153,0.22385,0.39412,0.32941,0.5098
65.472,0.25024,97.784,0.21505,0.37451,0.33922,0.51961
65.48,0.25122,96.415,0.20626,0.37059,0.33529,0.52941
65.488,0.2522,94.655,0.19746,0.36471,0.3451,0.53529
65.496,0.25415,92.894,0.18866,0.34902,0.33922,0.53922
65.504,0.25611,90.939,0.17986,0.3451,0.36471,0.5549
65.512,0.25709,89.374,0.17107,0.33922,0.38039,0.57059
65.52,0.25806,87.81,0.16129,0.32941,0.3902,0.5902
65.528,0.25806,86.245,0.15152,0.32353,0.4,0.59608
65.536,0.25806,85.267,0.14272,0.31961,0.40392,0.6098
65.544,0.25806,84.289,0.13392,0.32353,0.3902,0.6
65.552,0.25806,83.703,0.1261,0.31961,0.38431,0.6098
65.56,0.25806,83.116,0.11926,0.32353,0.36471,0.60588
65.568,0.25904,82.138,0.11241,0.32353,0.36471,0.6098
65.576,0.26197,81.16,0.10655,0.32353,0.35882,0.60588
65.584,0.26686,79.987,0.10068,0.32353,0.35882,0.6098
65.592,0.2737,78.618,0.094819,0.32941,0.34902,0.6
65.6,0.28348,77.445,0.089932,0.32941,0.35882,0.6
65.608,0.29912,76.271,0.086022,0.32353,0.34902,0.60588
65.616,0.3216,75.098,0.082111,0.32353,0.35882,0.60588
65.624,0.34995,73.924,0.080156,0.32941,0.3549,0.6
65.632,0.38416,72.751,0.078201,0.32941,0.36471,0.6
65.64,0.42326,71.382,0.078201,0.32941,0.36471,0.6
65.648,0.4653,69.622,0.077224,0.32353,0.37059,0.6
65.656,0.50929,67.471,0.078201,0.31961,0.38039,0.60588
65.664,0.5523,65.515,0.080156,0.31961,0.3902,0.6098
65.672,0.59238,63.755,0.082111,0.3098,0.3902,0.61569
65.68,0.62854,62.777,0.084066,0.3098,0.39412,0.61961
65.688,0.65591,62.19,0.087977,0.3098,0.40392,0.62549
65.696,0.67644,61.799,0.091887,0.3098,0.4098,0.62549
65.704,0.69501,61.213,0.094819,0.30392,0.41961,0.62941
65.712,0.70968,60.626,0.098729,0.3,0.4098,0.62549
65.72,0.71848,60.039,0.10264,0.2902,0.42549,0.63529
65.728,0.72336,59.648,0.10753,0.27843,0.42549,0.63529
65.736,0.72239,59.257,0.11144,0.27451,0.43529,0.6451
65.744,0.71848,59.061,0.11632,0.26863,0.41961,0.6549
65.752,0.71065,59.061,0.12121,0.25882,0.42549,0.66471
65.76,0.70088,59.452,0.1261,0.25882,0.4,0.66078
65.768,0.68817,59.648,0.13099,0.25882,0.3902,0.66471
65.776,0.67449,60.039,0.1349,0.26863,0.36471,0.6451
65.784,0.65982,60.43,0.13978,0.27843,0.3451,0.63529
65.792,0.64516,60.821,0.1437,0.3,0.31373,0.61569
65.8,0.63148,61.017,0.14858,0.31373,0.3,0.5902
65.808,0.61779,61.213,0.15249,0.32353,0.28431,0.56471
65.816,0.60313,61.408,0.1564,0.3451,0.25882,0.53529
65.824,0.58847,61.604,0.16031,0.35882,0.22353,0.49412
65.832,0.5738,61.604,0.16422,0.37059,0.21373,0.47059
65.84,0.55914,61.604,0.16813,0.36471,0.2098,0.46078
65.848,0.54057,61.408,0.17204,0.3549,0.22353,0.4549
65.856,0.52493,61.408,0.17595,0.33922,0.23922,0.4549
65.864,0.5132,61.017,0.17889,0.32353,0.29412,0.44902
65.872,0.50049,60.821,0.18182,0.33529,0.2902,0.42549
65.88,0.4868,60.43,0.18377,0.37059,0.26863,0.38039
65.888,0.4741,60.235,0.18671,0.41569,0.23922,0.3098
65.896,0.46237,60.039,0.18964,0.44902,0.16471,0.22353
65.904,0.44966,59.648,0.19257,0.4902,0.043137,0.11373
65.912,0.43597,59.061,0.19453,0.52549,-0.060784,-0.0019608
65.92,0.42229,58.67,0.19746,0.57059,-0.10588,-0.096078
65.928,0.4086,58.279,0.19941,0.58039,-0.092157,-0.12745
65.936,0.39492,57.888,0.20235,0.5549,-0.027451,-0.10196
65.944,0.38221,57.497,0.2043,0.51961,0.068627,-0.021569
65.952,0.3695,57.301,0.20626,0.4549,0.19412,0.12941
65.96,0.35679,56.91,0.20723,0.3902,0.3549,0.3
65.968,0.34604,56.715,0.20919,0.32941,0.5549,0.49412
65.976,0.33529,56.519,0.21017,0.2902,0.7,0.66471
65.984,0.32551,56.128,0.21114,0.2549,0.7902,0.80588
65.992,0.31867,55.932,0.21212,0.23333,0.78039,0.88039
66,0.31281,55.346,0.2131,0.22941,0.73137,0.89608
66.008,0.30694,54.954,0.21408,0.47451,0.62941,0.73529
66.016,0.30205,54.563,0.21505,0.85686,0.5549,0.5
66.024,0.29814,54.368,0.21701,0.97647,0.49412,0.3902
66.032,0.29619,54.172,0.21799,0.83529,0.55098,0.4549
66.04,0.29423,53.781,0.21994,0.34902,0.66078,0.72157
66.048,0.29423,53.39,0.2219,0.18824,0.66471,0.8
66.056,0.29521,52.999,0.22385,0.25882,0.53529,0.73137
66.064,0.29619,52.608,0.22678,0.2902,0.47451,0.70588
66.072,0.29912,52.412,0.22972,0.27843,0.43922,0.69608
66.08,0.30108,52.216,0.23265,0.27843,0.43529,0.69608
66.088,0.30401,51.825,0.23656,0.27451,0.42941,0.69608
66.096,0.30596,51.434,0.24047,0.27843,0.42549,0.6902
66.104,0.3089,51.239,0.24536,0.26863,0.41569,0.69608
66.112,0.31085,51.043,0.25024,0.27843,0.4098,0.6902
66.12,0.31378,50.652,0.25513,0.27451,0.4098,0.68627
66.128,0.31476,50.456,0.26002,0.27843,0.40392,0.68039
66.136,0.31769,50.261,0.26491,0.27843,0.4098,0.68039
66.144,0.32063,50.065,0.26979,0.27843,0.39412,0.67059
66.152,0.3216,49.674,0.27468,0.27843,0.39412,0.67647
66.16,0.32258,49.479,0.28055,0.27843,0.3902,0.67059
66.168,0.32258,49.479,0.28641,0.27843,0.40392,0.67059
66.176,0.3216,49.283,0.2913,0.2902,0.40392,0.66078
