Time [s], RESP, ABP, PLETH, II, III, V
74.48,-0.2077,68.089,2.4409,0.64502,0.45508,0.6652
74.488,-0.21075,68.821,2.4409,0.63477,0.44482,0.67498
74.496,-0.21381,69.359,2.4262,0.65479,0.45508,0.67009
74.504,-0.21625,69.798,2.3978,0.64502,0.44482,0.67498
74.512,-0.21869,70.091,2.3578,0.65479,0.45508,0.67498
74.52,-0.22053,70.287,2.3118,0.65479,0.45508,0.68035
74.528,-0.22175,70.384,2.262,0.65479,0.4502,0.68035
74.536,-0.22236,70.287,2.2072,0.63477,0.43994,0.69013
74.544,-0.22297,70.091,2.1564,0.60986,0.44482,0.74536
74.552,-0.22297,69.847,2.1085,0.56006,0.37012,0.77028
74.56,-0.22236,69.505,2.0577,0.625,0.29492,0.7654
74.568,-0.22114,68.968,2.0049,0.85986,0.34521,0.68524
74.576,-0.21991,68.479,1.9501,1.2046,0.5,0.50489
74.584,-0.21808,67.942,1.8935,1.2446,0.52002,0.40469
74.592,-0.21625,67.356,1.8348,1.0601,0.70508,0.41984
74.6,-0.21442,66.819,1.7771,0.93994,0.79492,0.39492
74.608,-0.21197,66.233,1.7214,0.7998,0.63477,0.47507
74.616,-0.21014,65.744,1.6667,0.70508,0.5249,0.60997
74.624,-0.20831,65.256,1.6129,0.6499,0.46484,0.69501
74.632,-0.20648,64.718,1.5621,0.625,0.43506,0.72532
74.64,-0.20464,64.23,1.523,0.60498,0.41992,0.73509
74.648,-0.20342,63.742,1.4917,0.60986,0.41992,0.73509
74.656,-0.2022,63.302,1.4604,0.60498,0.41504,0.73021
74.664,-0.20159,62.862,1.435,0.63477,0.43018,0.73021
74.672,-0.20098,62.374,1.4145,0.62988,0.4248,0.72532
74.68,-0.20098,61.934,1.3998,0.64502,0.43018,0.72532
74.688,-0.20098,61.495,1.391,0.64502,0.4248,0.73021
74.696,-0.20159,61.104,1.39,0.65479,0.41504,0.73021
74.704,-0.20159,60.713,1.3969,0.64014,0.40479,0.73021
74.712,-0.20281,60.371,1.4106,0.6499,0.40479,0.73021
74.72,-0.20342,59.981,1.4291,0.64014,0.39502,0.73021
74.728,-0.20464,59.687,1.4506,0.6499,0.39014,0.72532
74.736,-0.20586,59.297,1.4731,0.63477,0.37988,0.73021
74.744,-0.20709,59.004,1.4946,0.62988,0.375,0.73021
74.752,-0.2077,58.613,1.5152,0.63477,0.36523,0.73021
74.76,-0.20831,58.32,1.5337,0.62012,0.35986,0.72532
74.768,-0.20831,57.978,1.5523,0.6001,0.33984,0.73021
74.776,-0.20831,57.734,1.5709,0.58984,0.33496,0.72532
74.784,-0.20831,57.538,1.5875,0.5752,0.31982,0.72532
74.792,-0.2077,57.587,1.6002,0.56006,0.3252,0.71994
74.8,-0.20709,58.027,1.609,0.55518,0.33496,0.72532
74.808,-0.20648,59.492,1.6168,0.54492,0.31982,0.72532
74.816,-0.20586,62.374,1.6237,0.54492,0.31982,0.73021
74.824,-0.20525,66.819,1.6305,0.54004,0.3252,0.72532
74.832,-0.20464,72.094,1.6364,0.56006,0.33008,0.72532
74.84,-0.20403,77.662,1.6422,0.56006,0.3252,0.73021
74.848,-0.20281,82.986,1.6471,0.58984,0.34521,0.71505
74.856,-0.2022,88.066,1.6481,0.6001,0.3501,0.71505
74.864,-0.20098,92.853,1.6452,0.625,0.36523,0.71505
74.872,-0.20037,97.346,1.6413,0.62988,0.375,0.71505
74.88,-0.19914,101.35,1.6364,0.65479,0.39014,0.71505
74.888,-0.19853,104.48,1.6305,0.65479,0.39502,0.71017
74.896,-0.19731,106.48,1.6227,0.68018,0.41016,0.70528
74.904,-0.1967,107.26,1.6129,0.6748,0.41504,0.70528
74.912,-0.19609,106.82,1.6041,0.68506,0.4248,0.70039
74.92,-0.19609,105.26,1.5934,0.68994,0.43018,0.70039
74.928,-0.19609,102.82,1.5787,0.68506,0.41992,0.70528
74.936,-0.19609,99.886,1.566,0.68018,0.4248,0.70039
74.944,-0.19609,96.614,1.5533,0.68018,0.41992,0.70039
74.952,-0.1967,93.341,1.5425,0.66992,0.43018,0.70528
74.96,-0.19731,90.069,1.5337,0.66504,0.41992,0.70039
74.968,-0.19853,86.943,1.5269,0.66992,0.43018,0.70039
74.976,-0.19976,84.012,1.523,0.65479,0.41504,0.70039
74.984,-0.20159,81.228,1.521,0.66504,0.43018,0.70528
74.992,-0.20281,78.688,1.52,0.65479,0.43018,0.70039
75,-0.20403,76.294,1.521,0.66504,0.4248,0.70039
75.008,-0.20464,74.097,1.5249,0.65479,0.41992,0.70528
75.016,-0.20525,71.996,1.5288,0.66016,0.4248,0.70039
75.024,-0.20586,69.994,1.5308,0.6499,0.41992,0.70039
75.032,-0.20648,68.186,1.5318,0.66016,0.43018,0.70039
75.04,-0.20709,66.526,1.5318,0.65479,0.43506,0.70039
75.048,-0.2077,65.109,1.5288,0.66504,0.43506,0.70528
75.056,-0.20831,63.839,1.521,0.65479,0.41992,0.71017
75.064,-0.20892,62.814,1.5083,0.66504,0.41992,0.71017
75.072,-0.20953,61.983,1.4946,0.65479,0.40479,0.71994
75.08,-0.21014,61.348,1.4878,0.66016,0.40479,0.73509
75.088,-0.21075,60.909,1.4927,0.65479,0.39502,0.73998
75.096,-0.21136,60.713,1.5171,0.65479,0.3999,0.74536
75.104,-0.21197,60.664,1.564,0.64502,0.39014,0.71994
75.112,-0.21258,60.811,1.6344,0.66504,0.39014,0.69501
75.12,-0.21319,61.104,1.7243,0.6748,0.40479,0.68524
75.128,-0.21381,61.544,1.8299,0.66504,0.4248,0.6652
75.136,-0.21442,62.179,1.9267,0.64502,0.41504,0.66031
75.144,-0.21564,63.009,2.0166,0.6499,0.41504,0.66031
75.152,-0.21625,63.79,2.1124,0.62988,0.41992,0.6652
75.16,-0.21686,64.67,2.2033,0.62988,0.4248,0.66031
75.168,-0.21686,65.598,2.2835,0.61475,0.41016,0.6652
75.176,-0.21686,66.428,2.3451,0.60498,0.41016,0.67009
75.184,-0.21625,67.307,2.3851,0.6001,0.41992,0.68035
75.192,-0.21503,68.04,2.4066,0.60498,0.41992,0.68524
75.2,-0.21319,68.821,2.4106,0.62012,0.4248,0.68524
75.208,-0.21075,69.407,2.3998,0.61475,0.4248,0.68524
75.216,-0.20831,69.945,2.3773,0.62988,0.43018,0.68524
75.224,-0.20525,70.287,2.346,0.62012,0.4248,0.69013
75.232,-0.20159,70.531,2.3079,0.62988,0.43018,0.68524
75.24,-0.19792,70.677,2.2688,0.61475,0.41992,0.69013
75.248,-0.19365,70.629,2.2278,0.6001,0.4248,0.71994
75.256,-0.18815,70.433,2.1779,0.5498,0.39014,0.78543
75.264,-0.18204,70.189,2.1251,0.56494,0.31494,0.78543
75.272,-0.17471,69.798,2.0684,0.70508,0.28516,0.74536
75.28,-0.16738,69.359,2.0098,1.0449,0.44482,0.61486
75.288,-0.15883,68.821,1.9521,1.2397,0.54004,0.42473
75.296,-0.14966,68.235,1.8944,1.1299,0.61475,0.3998
75.304,-0.13928,67.698,1.8377,1,0.79004,0.36999
75.312,-0.12889,67.112,1.781,0.86475,0.70996,0.41007
75.32,-0.11973,66.526,1.7253,0.73486,0.56006,0.54008
75.328,-0.10996,66.037,1.6716,0.66016,0.47998,0.65494
75.336,-0.10079,65.5,1.6266,0.62012,0.43506,0.71017
75.344,-0.091631,65.012,1.5855,0.60498,0.41992,0.71505
75.352,-0.081246,64.474,1.5435,0.59521,0.3999,0.73021
75.36,-0.070861,64.035,1.5054,0.58984,0.3999,0.73509
75.368,-0.059866,63.595,1.4702,0.58496,0.38525,0.73509
75.376,-0.04887,63.155,1.4418,0.58008,0.38525,0.73509
75.384,-0.038485,62.716,1.4213,0.58496,0.38525,0.73509
75.392,-0.0281,62.374,1.4106,0.58984,0.37988,0.73509
75.4,-0.018326,61.983,1.4057,0.6001,0.375,0.73509
75.408,-0.0085522,61.592,1.4076,0.58984,0.37012,0.73509
75.416,0.0012217,61.251,1.4164,0.60498,0.35986,0.73509
75.424,0.010996,60.909,1.4301,0.59521,0.35986,0.73509
75.432,0.02077,60.567,1.4487,0.6001,0.35498,0.73509
75.44,0.030544,60.225,1.4682,0.58984,0.34521,0.73998
75.448,0.040318,59.932,1.4878,0.6001,0.33984,0.73509
75.456,0.050702,59.59,1.5073,0.58496,0.3252,0.73509
75.464,0.061087,59.346,1.5259,0.58008,0.31494,0.73509
75.472,0.071472,59.053,1.5435,0.56006,0.30518,0.73021
75.48,0.080635,58.857,1.5611,0.56006,0.30518,0.73021
75.488,0.090409,58.662,1.5787,0.54004,0.29004,0.73509
75.496,0.099572,58.613,1.5943,0.54004,0.29492,0.73021
75.504,0.10874,59.004,1.609,0.52002,0.29004,0.73021
75.512,0.11851,60.176,1.6227,0.52002,0.29004,0.73021
75.52,0.12889,62.814,1.6325,0.50977,0.28516,0.73509
75.528,0.13989,66.965,1.6403,0.51514,0.29492,0.73021
75.536,0.15089,72.436,1.6471,0.51514,0.29004,0.73509
75.544,0.16066,78.199,1.652,0.52979,0.29492,0.73021
75.552,0.17104,83.865,1.653,0.54004,0.30518,0.73021
75.56,0.18021,89.092,1.65,0.56006,0.31494,0.71505
75.568,0.18937,94.171,1.6461,0.5752,0.31982,0.71994
75.576,0.19914,98.86,1.6413,0.59521,0.33984,0.71505
75.584,0.20892,103.06,1.6354,0.60986,0.3501,0.71505
75.592,0.2193,106.48,1.6295,0.62988,0.36523,0.71505
75.6,0.22969,108.82,1.6246,0.64502,0.38525,0.71505
75.608,0.24007,109.8,1.6188,0.6499,0.38525,0.71505
75.616,0.25046,109.41,1.6129,0.66016,0.3999,0.71017
75.624,0.26084,107.95,1.6061,0.65479,0.39502,0.70039
75.632,0.27123,105.55,1.5963,0.66992,0.41016,0.70039
75.64,0.27978,102.57,1.5894,0.65479,0.40479,0.70528
75.648,0.28833,99.3,1.5846,0.66504,0.41016,0.69501
75.656,0.29505,95.979,1.5787,0.65479,0.41016,0.69501
75.664,0.30238,92.657,1.5728,0.65479,0.41016,0.69501
75.672,0.3091,89.482,1.567,0.6499,0.40479,0.70039
75.68,0.31582,86.405,1.5611,0.65479,0.41016,0.70039
75.688,0.32193,83.67,1.5552,0.64014,0.3999,0.69501
75.696,0.32865,81.032,1.5503,0.65479,0.41016,0.69501
75.704,0.33354,78.737,1.5464,0.64014,0.40479,0.69501
75.712,0.33903,76.539,1.5455,0.64502,0.41016,0.69501
75.72,0.34331,74.487,1.5464,0.62988,0.41016,0.70039
75.728,0.3482,72.631,1.5474,0.64014,0.41016,0.70039
75.736,0.35186,70.873,1.5474,0.62988,0.41016,0.70039
75.744,0.35553,69.31,1.5464,0.62988,0.41016,0.70039
75.752,0.35858,67.796,1.5425,0.62988,0.41016,0.69501
75.76,0.36225,66.526,1.5376,0.64014,0.41504,0.69501
75.768,0.36469,65.5,1.5327,0.63477,0.41016,0.69501
75.776,0.36775,64.67,1.5269,0.62988,0.41016,0.70039
75.784,0.37019,64.035,1.5239,0.64502,0.40479,0.71017
75.792,0.37263,63.546,1.5298,0.63477,0.39502,0.71505
75.8,0.37447,63.302,1.5513,0.6499,0.3999,0.73021
75.808,0.37691,63.155,1.5953,0.64502,0.38525,0.73509
75.816,0.37874,63.253,1.6608,0.6499,0.39014,0.73021
75.824,0.38057,63.546,1.7458,0.63477,0.38525,0.71017
75.832,0.3818,63.986,1.8504,0.65479,0.38525,0.69013
75.84,0.38363,64.572,1.9501,0.65479,0.40479,0.67009
75.848,0.38424,65.256,2.045,0.64502,0.41504,0.65494
75.856,0.38485,66.037,2.1496,0.62988,0.41016,0.65005
75.864,0.38546,66.916,2.2493,0.63477,0.41504,0.64516
75.872,0.38668,67.844,2.3363,0.62988,0.41992,0.65494
75.88,0.3879,68.821,2.4057,0.62988,0.4248,0.6652
75.888,0.38913,69.749,2.4545,0.60986,0.41992,0.6652
75.896,0.39096,70.531,2.4848,0.60498,0.41992,0.6652
75.904,0.3934,71.312,2.4985,0.58984,0.41504,0.67498
75.912,0.39646,71.947,2.4946,0.60498,0.41504,0.68035
75.92,0.40012,72.436,2.477,0.59521,0.41016,0.68524
75.928,0.40562,72.778,2.4497,0.60498,0.41016,0.68524
75.936,0.41112,72.973,2.4194,0.60986,0.41016,0.68524
75.944,0.41845,73.12,2.3851,0.62012,0.41992,0.68524
75.952,0.42578,73.12,2.3441,0.61475,0.4248,0.69013
75.96,0.43311,72.924,2.2981,0.62012,0.4248,0.69013
75.968,0.44044,72.533,2.2483,0.58008,0.41504,0.74536
75.976,0.44777,72.094,2.1945,0.54492,0.37012,0.79032
75.984,0.4551,71.557,2.1388,0.59521,0.30518,0.78543
75.992,0.46426,70.922,2.0841,0.81006,0.35498,0.71505
76,0.47343,70.287,2.0313,1.1597,0.52002,0.54497
76.008,0.48381,69.603,1.9775,1.2549,0.56982,0.37488
76.016,0.4942,68.919,1.9228,1.1147,0.68506,0.30499
76.024,0.50275,68.235,1.87,0.98975,0.81006,0.32991
76.032,0.51191,67.551,1.8162,0.84473,0.66992,0.44477
76.04,0.51985,66.868,1.7693,0.72998,0.54492,0.58993
76.048,0.52779,66.233,1.7283,0.66992,0.48486,0.69013
76.056,0.53574,65.598,1.6852,0.62988,0.4502,0.71994
76.064,0.54429,65.06,1.6432,0.625,0.43506,0.73509
76.072,0.55284,64.572,1.6022,0.60498,0.41504,0.74536
76.08,0.562,63.986,1.566,0.60498,0.41504,0.75024
76.088,0.56872,63.497,1.5396,0.59521,0.41016,0.75024
76.096,0.57544,63.058,1.5239,0.60498,0.41016,0.75024
76.104,0.57972,62.618,1.5171,0.60498,0.3999,0.75513
76.112,0.58461,62.179,1.5161,0.62012,0.3999,0.75024
76.12,0.58766,61.788,1.522,0.61475,0.39014,0.75513
76.128,0.59133,61.446,1.5327,0.62012,0.39014,0.75024
76.136,0.59316,61.104,1.5455,0.61475,0.38525,0.75024
76.144,0.59499,60.811,1.5601,0.62988,0.38525,0.74536
76.152,0.59377,60.567,1.5777,0.62012,0.37012,0.73998
76.16,0.59255,60.225,1.5982,0.625,0.36523,0.73998
76.168,0.58888,59.932,1.6227,0.61475,0.35986,0.74536
76.176,0.58583,59.687,1.6461,0.60986,0.34521,0.73998
76.184,0.58155,59.346,1.6667,0.6001,0.33496,0.73998
76.192,0.57789,59.101,1.6852,0.58984,0.33008,0.73998
76.2,0.573,58.906,1.7019,0.59521,0.31494,0.73998
76.208,0.56872,58.808,1.7155,0.56494,0.31494,0.73509
76.216,0.562,58.857,1.7283,0.56982,0.31494,0.73509
76.224,0.55589,59.492,1.74,0.5498,0.31494,0.73509
76.232,0.54856,61.251,1.7517,0.56006,0.31006,0.73509
76.24,0.54123,64.67,1.7615,0.54492,0.31494,0.73509
76.248,0.53268,69.652,1.7693,0.55518,0.31982,0.73509
76.256,0.52474,75.611,1.7752,0.54492,0.31006,0.73509
76.264,0.51619,81.472,1.7781,0.56982,0.33008,0.73509
76.272,0.50764,87.04,1.7791,0.58008,0.33496,0.73509
76.28,0.49908,92.218,1.7801,0.60498,0.35498,0.73509
76.288,0.49114,97.053,1.7801,0.62012,0.35986,0.73021
76.296,0.4832,101.55,1.7771,0.6499,0.37988,0.73021
76.304,0.47526,105.36,1.7703,0.65479,0.38525,0.73021
76.312,0.46671,108.24,1.7615,0.68018,0.40479,0.73021
76.32,0.45816,109.85,1.7507,0.66992,0.3999,0.73021
76.328,0.44899,110.09,1.74,0.68994,0.41992,0.71994
76.336,0.43983,109.07,1.7302,0.69482,0.4248,0.72532
76.344,0.43128,106.97,1.7214,0.68994,0.43506,0.71994
76.352,0.42334,104.23,1.7107,0.7002,0.43506,0.71505
76.36,0.41539,101.06,1.7019,0.69482,0.43506,0.71017
76.368,0.40745,97.591,1.695,0.7002,0.43506,0.71017
76.376,0.39829,94.171,1.6882,0.68506,0.43506,0.70528
76.384,0.38974,90.85,1.6823,0.69482,0.43506,0.70528
76.392,0.37935,87.724,1.6764,0.68018,0.43506,0.70528
76.4,0.36958,84.842,1.6706,0.68506,0.4248,0.71505
76.408,0.35797,82.253,1.6647,0.66504,0.4248,0.71994
76.416,0.34698,79.86,1.6588,0.66992,0.4248,0.71505
76.424,0.33476,77.662,1.653,0.66504,0.43018,0.71505
76.432,0.32254,75.562,1.6471,0.68018,0.43506,0.71017
76.44,0.31093,73.608,1.6442,0.66992,0.43506,0.71017
76.448,0.29933,71.752,1.6442,0.68018,0.43994,0.71017
76.456,0.28833,69.994,1.6432,0.6748,0.43994,0.70528
76.464,0.27734,68.431,1.6393,0.68018,0.44482,0.70528
76.472,0.26573,66.965,1.6334,0.66504,0.43994,0.70039
76.48,0.25473,65.793,1.6246,0.68018,0.4502,0.70039
76.488,0.24313,64.718,1.6158,0.66504,0.43994,0.70039
76.496,0.23152,63.839,1.609,0.66992,0.43506,0.70528
76.504,0.22114,63.107,1.607,0.66504,0.4248,0.71505
76.512,0.21136,62.569,1.6168,0.68018,0.43018,0.71505
76.52,0.20159,62.179,1.6442,0.68018,0.41504,0.73021
76.528,0.19243,62.032,1.694,0.68506,0.41016,0.73509
76.536,0.18143,62.032,1.7527,0.66992,0.41504,0.74536
76.544,0.17104,62.227,1.824,0.68018,0.41016,0.72532
76.552,0.15944,62.618,1.9169,0.68994,0.41992,0.69501
76.56,0.14783,63.107,2.0215,0.70996,0.43506,0.68524
76.568,0.13561,63.693,2.131,0.69482,0.4502,0.6652
76.576,0.12401,64.377,2.2356,0.68506,0.45508,0.65494
76.584,0.11179,65.109,2.3294,0.68994,0.45508,0.65494
76.592,0.10018,65.94,2.4076,0.68018,0.45996,0.65494
76.6,0.089188,66.721,2.4673,0.68506,0.47021,0.65494
76.608,0.078803,67.551,2.5054,0.66992,0.46484,0.66031
76.616,0.069029,68.284,2.5239,0.66016,0.46484,0.6652
76.624,0.059866,68.919,2.5269,0.6499,0.47021,0.67498
76.632,0.051313,69.554,2.5152,0.64502,0.45996,0.68035
76.64,0.042761,69.994,2.4917,0.63477,0.45508,0.68524
76.648,0.034209,70.287,2.4585,0.6499,0.45996,0.68035
76.656,0.026268,70.482,2.4184,0.6499,0.45508,0.68524
76.664,0.019548,70.531,2.3724,0.65479,0.45996,0.68524
76.672,0.012828,70.482,2.3236,0.64502,0.45508,0.69013
76.68,0.0073305,70.384,2.2717,0.65479,0.45508,0.69013
76.688,0.0024435,70.042,2.218,0.625,0.4502,0.70528
76.696,-0.0024435,69.652,2.1623,0.58984,0.45508,0.77517
76.704,-0.0067196,69.261,2.1046,0.56982,0.35498,0.78543
76.712,-0.010996,68.724,2.044,0.69482,0.31494,0.75513
76.72,-0.015272,68.186,1.9824,0.98486,0.41992,0.64027
76.728,-0.018937,67.551,1.9218,1.2598,0.52979,0.43988
76.736,-0.021991,66.916,1.87,1.1597,0.5752,0.40469
76.744,-0.025046,66.379,1.8221,1.04,0.78516,0.39003
76.752,-0.027489,65.744,1.7713,0.90967,0.81494,0.41496
76.76,-0.029322,65.158,1.7204,0.77979,0.60498,0.52004
76.768,-0.031155,64.67,1.6696,0.68994,0.51514,0.65005
76.776,-0.032987,64.132,1.6207,0.6748,0.48486,0.70528
76.784,-0.03482,63.595,1.5777,0.6499,0.45996,0.72532
76.792,-0.037263,63.107,1.5396,0.64014,0.4502,0.73021
76.8,-0.039707,62.667,1.5064,0.62988,0.43994,0.73509
76.808,-0.042761,62.227,1.4809,0.62988,0.43506,0.73509
76.816,-0.045816,61.885,1.4653,0.63477,0.43018,0.73509
76.824,-0.048259,61.495,1.4575,0.62988,0.4248,0.73998
76.832,-0.050702,61.104,1.4565,0.64014,0.43018,0.73509
76.84,-0.053146,60.713,1.4624,0.63477,0.41992,0.73509
76.848,-0.054979,60.371,1.4702,0.65479,0.4248,0.73509
76.856,-0.058644,60.029,1.4819,0.64502,0.41016,0.73509
76.864,-0.061698,59.687,1.4956,0.65479,0.40479,0.73021
76.872,-0.065974,59.346,1.5112,0.64502,0.39014,0.73509
76.88,-0.06964,59.053,1.5279,0.65479,0.39014,0.72532
76.888,-0.074527,58.808,1.5445,0.64014,0.38525,0.72532
76.896,-0.079414,58.466,1.5611,0.64014,0.37012,0.72532
76.904,-0.084911,58.173,1.5758,0.62012,0.35986,0.72532
76.912,-0.090409,57.88,1.5885,0.62012,0.3501,0.72532
76.92,-0.095296,57.587,1.6012,0.58984,0.33496,0.73021
76.928,-0.10018,57.441,1.61,0.58008,0.33008,0.73021
76.936,-0.10446,57.343,1.6168,0.56006,0.31494,0.72532
76.944,-0.10874,57.49,1.6237,0.55518,0.31494,0.73021
76.952,-0.11301,58.222,1.6295,0.54492,0.31494,0.72532
76.96,-0.11729,60.225,1.6354,0.54004,0.31494,0.73509
76.968,-0.12156,63.742,1.6413,0.55518,0.31494,0.73509
76.976,-0.12584,68.626,1.6442,0.5498,0.31982,0.73021
76.984,-0.12951,74.097,1.6432,0.56006,0.3252,0.73021
76.992,-0.13256,79.616,1.6393,0.5752,0.31982,0.72532
77,-0.135,84.793,1.6344,0.58496,0.33984,0.73021
77.008,-0.13745,89.678,1.6295,0.60498,0.3501,0.72532
77.016,-0.14111,94.318,1.6227,0.625,0.36523,0.72532
77.024,-0.14417,98.47,1.6149,0.64014,0.37012,0.71994
77.032,-0.14844,102.13,1.608,0.66504,0.38525,0.71505
77.04,-0.15211,104.87,1.5992,0.66992,0.3999,0.71505
77.048,-0.15699,106.48,1.5865,0.68506,0.41992,0.71505
77.056,-0.16127,106.82,1.5709,0.68506,0.4248,0.71017
77.064,-0.16616,105.94,1.5582,0.7002,0.43018,0.71017
77.072,-0.17104,103.99,1.5474,0.68994,0.4248,0.70528
77.08,-0.17532,101.3,1.5357,0.69482,0.43506,0.70528
77.088,-0.17899,98.177,1.5269,0.69482,0.43506,0.70039
77.096,-0.18265,95.002,1.521,0.69482,0.43506,0.70039
77.104,-0.18571,91.729,1.5171,0.68506,0.43018,0.70528
77.112,-0.18876,88.554,1.5239,0.69482,0.43506,0.70039
77.12,-0.19181,85.575,1.5376,0.68018,0.43018,0.70528
77.128,-0.19548,82.693,1.5445,0.68018,0.43506,0.70039
77.136,-0.19853,80.007,1.5494,0.66504,0.43018,0.70528
77.144,-0.20159,77.467,1.5533,0.6748,0.43506,0.71017
77.152,-0.20464,75.122,1.5552,0.66016,0.43018,0.71017
77.16,-0.2077,72.875,1.5562,0.66504,0.43506,0.70528
77.168,-0.21075,70.824,1.5562,0.65479,0.4248,0.71017
77.176,-0.21381,68.821,1.5562,0.66504,0.43506,0.70528
77.184,-0.21686,67.063,1.5562,0.65479,0.43506,0.70039
77.192,-0.21991,65.5,1.5552,0.65479,0.43506,0.70039
77.2,-0.22297,64.035,1.5503,0.66016,0.43994,0.70039
77.208,-0.22602,62.862,1.5425,0.65479,0.43506,0.70528
77.216,-0.22908,61.885,1.5327,0.66016,0.4248,0.71505
77.224,-0.23213,61.055,1.5249,0.65479,0.41504,0.71994
77.232,-0.23519,60.42,1.522,0.66504,0.41016,0.73021
77.24,-0.23763,59.981,1.5279,0.66016,0.41016,0.73509
77.248,-0.24007,59.785,1.5474,0.6748,0.41016,0.73998
77.256,-0.24191,59.736,1.5865,0.65479,0.41016,0.72532
77.264,-0.24374,59.883,1.6481,0.6748,0.4248,0.70528
77.272,-0.24679,60.176,1.7322,0.69482,0.41504,0.69013
77.28,-0.24924,60.664,1.8328,0.71484,0.44482,0.67498
77.288,-0.25229,61.348,1.9423,0.68018,0.44482,0.65494
77.296,-0.25535,62.13,2.0538,0.68018,0.43994,0.65005
77.304,-0.25779,63.009,2.1603,0.66992,0.44482,0.65494
77.312,-0.26023,63.839,2.2532,0.6748,0.45508,0.65005
77.32,-0.26206,64.67,2.3275,0.65479,0.45996,0.65494
77.328,-0.2639,65.549,2.3812,0.65479,0.45508,0.65494
77.336,-0.26512,66.428,2.4125,0.63477,0.4502,0.6652
77.344,-0.26634,67.161,2.4252,0.62988,0.45508,0.6652
77.352,-0.26756,67.844,2.4272,0.64014,0.44482,0.67009
77.36,-0.26817,68.431,2.4194,0.63477,0.44482,0.67498
77.368,-0.26817,68.87,2.4018,0.65479,0.4502,0.67498
77.376,-0.26756,69.163,2.3754,0.64502,0.44482,0.68524
77.384,-0.26634,69.359,2.3392,0.65479,0.45508,0.68524
77.392,-0.26512,69.359,2.2962,0.64014,0.43994,0.68524
77.4,-0.26329,69.31,2.2483,0.6499,0.43506,0.69013
77.408,-0.26084,69.114,2.1955,0.60986,0.43018,0.73021
77.416,-0.2584,68.821,2.1427,0.56494,0.43506,0.78543
77.424,-0.25596,68.431,2.0899,0.56006,0.31006,0.78006
77.432,-0.2529,67.991,2.0411,0.7749,0.30029,0.73021
77.44,-0.24985,67.405,1.9941,1.1196,0.4751,0.58504
77.448,-0.24679,66.868,1.9423,1.2446,0.52979,0.41984
77.456,-0.24374,66.281,1.8886,1.1099,0.6499,0.435
77.464,-0.24068,65.695,1.8338,0.98975,0.81494,0.41496
77.472,-0.23702,65.109,1.7801,0.83496,0.68018,0.45503
77.48,-0.23396,64.474,1.7283,0.73486,0.56006,0.57527
77.488,-0.2303,63.986,1.6774,0.66992,0.49023,0.67498
77.496,-0.22724,63.497,1.6285,0.6499,0.46484,0.71505
77.504,-0.22419,63.009,1.5836,0.625,0.43994,0.73509
77.512,-0.22175,62.472,1.5464,0.62988,0.44482,0.73021
77.52,-0.2193,62.032,1.5152,0.61475,0.4248,0.73509
77.528,-0.21747,61.544,1.4907,0.625,0.43018,0.73509
77.536,-0.21564,61.153,1.4761,0.60986,0.41504,0.73998
77.544,-0.21442,60.713,1.4682,0.625,0.41992,0.73509
77.552,-0.21319,60.371,1.4663,0.62988,0.41016,0.73509
77.56,-0.21258,59.932,1.4692,0.62012,0.41016,0.73509
77.568,-0.21197,59.541,1.478,0.62988,0.3999,0.73509
77.576,-0.21197,59.15,1.4917,0.62988,0.39502,0.73509
77.584,-0.21197,58.857,1.5103,0.62988,0.38525,0.73509
77.592,-0.21197,58.466,1.5288,0.62988,0.37988,0.73509
77.6,-0.21197,58.222,1.5464,0.62988,0.36523,0.73509
77.608,-0.21197,57.929,1.564,0.625,0.35986,0.72532
77.616,-0.21197,57.685,1.5806,0.60986,0.35498,0.72532
77.624,-0.21197,57.343,1.5982,0.60498,0.33984,0.73021
77.632,-0.21197,57.05,1.6139,0.59521,0.33008,0.73021
77.64,-0.21136,56.806,1.6285,0.5752,0.3252,0.73021
77.648,-0.21075,56.61,1.6442,0.56494,0.33008,0.73509
77.656,-0.20953,56.561,1.6588,0.54004,0.31006,0.73509
77.664,-0.20831,56.855,1.6706,0.52979,0.31494,0.73998
77.672,-0.20648,57.88,1.6794,0.51514,0.30029,0.73998
77.68,-0.20464,60.176,1.6862,0.5249,0.31006,0.73998
77.688,-0.20281,64.035,1.6931,0.52002,0.31494,0.73998
77.696,-0.20098,69.066,1.6989,0.53516,0.31494,0.73509
77.704,-0.19853,74.487,1.7048,0.53516,0.31494,0.73021
77.712,-0.19609,79.86,1.7077,0.56494,0.33984,0.72532
77.72,-0.19426,84.842,1.7067,0.5752,0.33496,0.72532
77.728,-0.19243,89.678,1.7028,0.6001,0.35986,0.72532
77.736,-0.19059,94.22,1.6999,0.60498,0.35986,0.72532
77.744,-0.18876,98.421,1.697,0.62988,0.37988,0.71994
77.752,-0.18815,101.89,1.6891,0.64014,0.38525,0.71994
77.76,-0.18693,104.38,1.6784,0.66016,0.39502,0.71505
77.768,-0.18632,105.8,1.6676,0.66504,0.40479,0.71505
77.776,-0.18571,106.04,1.6549,0.6748,0.41504,0.70528
77.784,-0.18509,105.16,1.6432,0.66504,0.41992,0.71017
77.792,-0.18448,103.31,1.6334,0.66016,0.41016,0.71505
77.8,-0.18387,100.67,1.6246,0.6748,0.41992,0.70528
77.808,-0.18326,97.591,1.6168,0.66504,0.41016,0.70039
