Time [s], RESP, PLETH, I, II, V, ABP
110.66,-0.23227,0.44966,0.41602,-0.30469,0.91992,53.585
110.67,-0.23227,0.45748,0.42578,-0.29492,0.93555,53.585
110.68,-0.23227,0.46725,0.44531,-0.28516,0.94922,53.194
110.69,-0.23227,0.48094,0.46094,-0.2793,0.96875,52.803
110.7,-0.23227,0.49756,0.49023,-0.23438,0.99023,52.412
110.7,-0.23227,0.51515,0.5,-0.20508,1.0039,52.021
110.71,-0.23227,0.53372,0.51562,-0.17383,1.0254,51.239
110.72,-0.22983,0.55034,0.52539,-0.16992,1.0547,50.652
110.73,-0.22983,0.56305,0.5293,-0.18945,1.0742,50.065
110.74,-0.22738,0.57674,0.54492,-0.16992,1.1094,49.283
110.74,-0.22738,0.59042,0.55078,-0.16016,1.1289,48.501
110.75,-0.22494,0.60215,0.54492,-0.14844,1.1543,47.914
110.76,-0.22494,0.61095,0.55469,-0.12891,1.1797,47.132
110.77,-0.22494,0.61779,0.53906,-0.125,1.1836,46.349
110.78,-0.22494,0.62268,0.53516,-0.14453,1.1797,45.763
110.78,-0.22494,0.62463,0.5293,-0.11914,1.1797,45.176
110.79,-0.22494,0.62561,0.51953,-0.11523,1.1602,44.785
110.8,-0.22494,0.62463,0.52539,-0.099609,1.1289,44.394
110.81,-0.22738,0.6217,0.49414,-0.089844,1.0645,44.394
110.82,-0.22738,0.61877,0.47461,-0.074219,0.97461,44.394
110.82,-0.22983,0.61584,0.43555,-0.064453,0.86523,45.176
110.83,-0.22983,0.61193,0.39453,-0.054688,0.77539,46.545
110.84,-0.22983,0.60802,0.35938,-0.064453,0.69531,49.087
110.85,-0.22983,0.60411,0.33984,-0.074219,0.65039,52.999
110.86,-0.23227,0.6002,0.32031,-0.074219,0.625,57.692
110.86,-0.23227,0.59629,0.32422,-0.083984,0.60938,62.973
110.87,-0.23227,0.5914,0.32422,-0.089844,0.60938,67.666
110.88,-0.23227,0.58651,0.3457,-0.080078,0.61523,71.773
110.89,-0.23472,0.5826,0.3457,-0.074219,0.625,74.707
110.9,-0.23472,0.57869,0.37109,-0.058594,0.63477,76.467
110.9,-0.23716,0.5738,0.39062,-0.039062,0.6543,76.858
110.91,-0.23961,0.56989,0.39062,-0.025391,0.6543,76.076
110.92,-0.23961,0.56696,0.40039,-0.013672,0.67578,74.12
110.93,-0.24205,0.56403,0.4043,-0.029297,0.67969,71.578
110.94,-0.24205,0.56012,0.4043,-0.025391,0.68555,68.253
110.94,-0.2445,0.55621,0.4043,-0.0039062,0.68555,64.928
110.95,-0.2445,0.55327,0.39453,-0.0039062,0.69531,61.408
110.96,-0.2445,0.55132,0.39062,0.0097656,0.69531,57.888
110.97,-0.2445,0.54839,0.38086,0.025391,0.67969,54.759
110.98,-0.24694,0.54545,0.37109,0,0.66406,52.021
110.98,-0.24694,0.54252,0.35938,-0.0097656,0.6543,49.479
110.99,-0.24694,0.53959,0.33008,-0.035156,0.64453,47.327
111,-0.24694,0.53568,0.33594,-0.044922,0.64062,45.567
111.01,-0.24939,0.53177,0.32422,-0.070312,0.64062,44.198
111.02,-0.24939,0.52786,0.33008,-0.083984,0.64453,43.025
111.02,-0.25183,0.52395,0.32422,-0.099609,0.65039,42.047
111.03,-0.25183,0.52102,0.33008,-0.09375,0.64453,41.265
111.04,-0.25428,0.51808,0.32031,-0.11523,0.65039,40.482
111.05,-0.25428,0.51515,0.32422,-0.099609,0.64062,40.091
111.06,-0.25672,0.5132,0.33008,-0.10938,0.64453,39.896
111.06,-0.25672,0.51124,0.33594,-0.10938,0.64062,39.896
111.07,-0.25672,0.50929,0.33984,-0.099609,0.6543,39.7
111.08,-0.25917,0.50733,0.36523,-0.089844,0.66016,39.896
111.09,-0.25917,0.5044,0.37109,-0.080078,0.66992,39.896
111.1,-0.25917,0.50147,0.39062,-0.058594,0.67969,40.091
111.1,-0.26161,0.49951,0.4043,-0.039062,0.69922,40.091
111.11,-0.26161,0.49756,0.41602,-0.013672,0.70508,40.287
111.12,-0.26406,0.49756,0.42578,0.0097656,0.70898,40.287
111.13,-0.2665,0.49658,0.42578,-0.0039062,0.71484,40.482
111.14,-0.26895,0.49756,0.41992,-0.019531,0.7207,40.482
111.14,-0.27139,0.49951,0.42969,0.0058594,0.72461,40.678
111.15,-0.27139,0.5044,0.41016,0.0097656,0.71484,40.678
111.16,-0.27384,0.50929,0.40039,0.035156,0.70508,40.678
111.17,-0.27628,0.51515,0.4043,0.050781,0.69922,40.678
111.18,-0.27873,0.52004,0.39062,0.041016,0.68555,40.678
111.18,-0.27873,0.5259,0.39062,0.019531,0.68945,40.678
111.19,-0.28362,0.52981,0.36523,0.019531,0.67578,40.678
111.2,-0.28606,0.53372,0.35547,0.0058594,0.66992,40.678
111.21,-0.28851,0.53568,0.3457,-0.0039062,0.66406,40.482
111.22,-0.29095,0.53763,0.35938,-0.019531,0.66992,40.287
111.22,-0.2934,0.53959,0.35547,-0.044922,0.67578,40.091
111.23,-0.29829,0.54057,0.36523,-0.058594,0.67969,39.896
111.24,-0.30073,0.54154,0.35547,-0.070312,0.67969,39.505
111.25,-0.30318,0.54154,0.35938,-0.070312,0.67969,39.309
111.26,-0.30318,0.54057,0.34961,-0.080078,0.68945,38.918
111.26,-0.30562,0.53959,0.35938,-0.074219,0.68555,38.527
111.27,-0.30807,0.53763,0.36523,-0.080078,0.68945,38.331
111.28,-0.30807,0.5347,0.40039,-0.039062,0.74023,37.94
111.29,-0.31051,0.52981,0.43555,0.080078,0.64453,37.549
111.3,-0.31296,0.52493,0.22461,0.39453,0.054688,37.158
111.3,-0.31296,0.52004,0.15625,1.0898,-0.46484,36.962
111.31,-0.31296,0.51613,0.29492,1.4648,-0.49805,36.571
111.32,-0.3154,0.5132,0.36523,1.3496,-0.49805,36.18
111.33,-0.3154,0.51026,0.24023,0.88867,-0.4043,35.789
111.34,-0.3154,0.50635,0.21484,0.39453,0.11523,35.398
111.34,-0.3154,0.50342,0.45508,0.054688,0.73047,35.202
111.35,-0.31296,0.49951,0.50586,-0.14453,0.97461,34.811
111.36,-0.31296,0.49658,0.5,-0.18359,0.99023,34.615
111.37,-0.31296,0.49267,0.49414,-0.17969,1.0039,34.42
111.38,-0.31296,0.48876,0.47461,-0.17383,0.98438,34.224
111.38,-0.31296,0.48583,0.45508,-0.21484,0.97461,34.029
111.39,-0.31296,0.48192,0.43945,-0.21484,0.95508,33.833
111.4,-0.31296,0.47801,0.42578,-0.22852,0.94531,33.833
111.41,-0.31051,0.47507,0.41602,-0.25391,0.93945,33.638
111.42,-0.31051,0.47214,0.42969,-0.26953,0.94531,33.638
111.42,-0.30807,0.47019,0.41992,-0.29492,0.94531,33.442
111.43,-0.30807,0.46823,0.42578,-0.29883,0.94531,33.246
111.44,-0.30807,0.46628,0.41602,-0.30859,0.94922,33.051
111.45,-0.30807,0.46432,0.42578,-0.30469,0.94531,33.051
111.46,-0.30562,0.46237,0.42578,-0.30469,0.94922,32.855
111.46,-0.30562,0.46139,0.43945,-0.30469,0.95898,32.66
111.47,-0.30562,0.46041,0.43945,-0.29883,0.97461,32.66
111.48,-0.30318,0.46041,0.46094,-0.28906,0.99023,32.464
111.49,-0.30318,0.46041,0.47461,-0.2793,1.0098,32.464
111.5,-0.30318,0.46041,0.50586,-0.26367,1.0352,32.269
111.5,-0.30073,0.45943,0.5293,-0.24414,1.0645,32.073
111.51,-0.29829,0.45846,0.56055,-0.20898,1.0898,32.073
111.52,-0.29829,0.45846,0.56445,-0.18945,1.1191,31.877
111.53,-0.29584,0.45748,0.58984,-0.16406,1.1445,31.682
111.54,-0.2934,0.45552,0.58398,-0.17383,1.1602,31.682
111.54,-0.28851,0.45455,0.59961,-0.17969,1.1836,31.682
111.55,-0.28606,0.45259,0.60547,-0.125,1.209,31.877
111.56,-0.28362,0.45064,0.59961,-0.099609,1.2148,32.855
111.57,-0.28117,0.44966,0.59961,-0.048828,1.2246,35.593
111.58,-0.27873,0.44966,0.5957,-0.0039062,1.1934,40.287
111.58,-0.27628,0.44868,0.57422,0.0097656,1.1445,47.718
111.59,-0.27384,0.4477,0.53906,0.041016,1.0645,56.715
111.6,-0.26895,0.44673,0.5,0.064453,0.96875,66.884
111.61,-0.2665,0.44575,0.45508,0.054688,0.86914,77.249
111.62,-0.26406,0.44477,0.41992,0.035156,0.78516,87.223
111.62,-0.26161,0.44379,0.38477,0,0.72461,96.415
111.63,-0.25672,0.44379,0.36523,-0.035156,0.67969,104.24
111.64,-0.25428,0.44282,0.3457,-0.054688,0.65039,110.3
111.65,-0.25183,0.44184,0.3457,-0.074219,0.64453,113.82
111.66,-0.24939,0.44184,0.33594,-0.089844,0.63477,114.99
111.66,-0.24694,0.44086,0.3457,-0.09375,0.63477,113.43
111.67,-0.24694,0.44086,0.33594,-0.09375,0.64062,109.91
111.68,-0.2445,0.43988,0.34961,-0.089844,0.65039,104.43
111.69,-0.2445,0.43988,0.35938,-0.09375,0.66016,97.979
111.7,-0.24205,0.43891,0.38086,-0.080078,0.66992,91.134
111.7,-0.24205,0.43793,0.39062,-0.064453,0.68555,84.485
111.71,-0.23961,0.43597,0.41602,-0.048828,0.69922,78.227
111.72,-0.23716,0.435,0.41602,-0.025391,0.70898,72.751
111.73,-0.23472,0.43402,0.42578,0,0.70508,67.862
111.74,-0.23227,0.43304,0.49023,0.095703,0.78516,63.755
111.74,-0.22983,0.43109,0.51953,0.22461,0.54492,60.235
111.75,-0.22494,0.42913,0.30469,0.67578,-0.029297,57.692
111.76,-0.22005,0.42717,0.27539,1.2285,-0.35352,55.737
111.77,-0.21271,0.42717,0.56445,1.3301,-0.18945,54.172
111.78,-0.20538,0.4262,0.59961,1.084,-0.10352,53.194
111.78,-0.19804,0.42522,0.37109,0.74023,-0.058594,52.412
111.79,-0.19071,0.42522,0.3457,0.2793,0.41992,52.021
111.8,-0.18093,0.42326,0.41016,-0.083984,0.82031,51.825
111.81,-0.17359,0.42229,0.41016,-0.21875,0.90039,51.825
111.82,-0.16137,0.42033,0.40039,-0.26367,0.91406,51.63
111.82,-0.15159,0.41935,0.39453,-0.30469,0.91406,51.63
111.83,-0.13692,0.41838,0.39062,-0.31836,0.91406,51.63
111.84,-0.12225,0.41642,0.38477,-0.33008,0.91016,51.63
111.85,-0.10758,0.41447,0.39062,-0.33984,0.9043,51.825
111.86,-0.09291,0.41447,0.38477,-0.33984,0.91406,51.825
111.86,-0.075795,0.41544,0.39453,-0.33398,0.91016,52.021
111.87,-0.05868,0.41838,0.40039,-0.33984,0.91406,52.216
111.88,-0.041565,0.42424,0.41602,-0.32422,0.92383,52.216
111.89,-0.026895,0.43206,0.41992,-0.31836,0.93555,52.216
111.9,-0.00978,0.44282,0.44531,-0.30469,0.94922,52.021
111.9,0.00489,0.45552,0.45508,-0.28516,0.96875,51.63
111.91,0.01956,0.47019,0.48047,-0.26367,0.99414,51.239
111.92,0.036675,0.48485,0.5,-0.23438,1.0195,50.847
111.93,0.05379,0.49853,0.49414,-0.20508,1.0293,50.261
111.94,0.070905,0.51417,0.51562,-0.18945,1.0586,49.674
111.94,0.085575,0.53079,0.52539,-0.20508,1.0801,48.892
111.95,0.10024,0.54741,0.53516,-0.19336,1.1152,48.11
111.96,0.11491,0.56109,0.55078,-0.16406,1.1445,47.327
111.97,0.12714,0.57283,0.53906,-0.16992,1.1641,46.545
111.98,0.14181,0.58065,0.55078,-0.14453,1.1895,45.763
111.98,0.15648,0.58456,0.53906,-0.12891,1.1992,44.98
111.99,0.17115,0.58651,0.53516,-0.1543,1.1934,44.394
112,0.18582,0.58456,0.54492,-0.13867,1.1934,43.807
112.01,0.20049,0.5826,0.51953,-0.11914,1.1641,43.22
112.02,0.21516,0.57869,0.50977,-0.09375,1.1289,42.829
112.02,0.22983,0.57478,0.49414,-0.09375,1.0645,42.634
112.03,0.2445,0.57185,0.47461,-0.074219,0.97461,42.634
112.04,0.25672,0.56794,0.43555,-0.074219,0.875,43.025
112.05,0.26895,0.56403,0.39062,-0.064453,0.77539,44.003
112.06,0.28117,0.55914,0.35547,-0.074219,0.69922,45.958
112.06,0.2934,0.55425,0.33984,-0.074219,0.65039,49.087
112.07,0.30318,0.54936,0.31445,-0.09375,0.61523,53.194
112.08,0.3154,0.54545,0.31445,-0.099609,0.60938,58.083
112.09,0.33007,0.54154,0.31445,-0.10938,0.60938,62.777
112.1,0.3423,0.53763,0.33594,-0.099609,0.60938,67.08
112.1,0.35452,0.53372,0.33984,-0.09375,0.61523,70.6
112.11,0.36675,0.52884,0.35938,-0.080078,0.62891,72.751
112.12,0.37897,0.52493,0.375,-0.064453,0.6543,73.924
112.13,0.38875,0.52102,0.38477,-0.044922,0.66016,73.729
112.14,0.40098,0.51808,0.39062,-0.025391,0.66406,72.36
112.14,0.41565,0.51417,0.40039,-0.029297,0.66992,70.404
112.15,0.42787,0.51026,0.39453,-0.048828,0.67969,67.471
112.16,0.4401,0.50733,0.4043,-0.029297,0.68945,64.342
112.17,0.45477,0.5044,0.41016,-0.013672,0.69531,61.017
112.18,0.46944,0.50244,0.39062,0,0.68945,57.692
112.18,0.48411,0.50049,0.39453,0.019531,0.69531,54.563
112.19,0.49633,0.49853,0.375,0,0.67578,51.63
112.2,0.511,0.49756,0.37109,-0.0039062,0.67578,48.892
112.21,0.52323,0.49462,0.3457,-0.029297,0.65039,46.741
112.22,0.53545,0.49169,0.33984,-0.054688,0.6543,44.785
112.22,0.54768,0.48876,0.33594,-0.074219,0.64062,43.22
112.23,0.5599,0.4868,0.33008,-0.089844,0.64453,41.851
112.24,0.57213,0.48289,0.32031,-0.11523,0.64062,40.678
112.25,0.5868,0.47996,0.33008,-0.10938,0.64062,39.896
112.26,0.59902,0.47605,0.32031,-0.11914,0.63477,39.113
112.26,0.61125,0.47312,0.32422,-0.10352,0.64062,38.527
112.27,0.62347,0.47019,0.32031,-0.10938,0.64453,38.331
112.28,0.6357,0.46823,0.33984,-0.10352,0.64062,38.136
112.29,0.64792,0.46628,0.33984,-0.09375,0.64453,37.94
112.3,0.66015,0.46334,0.35547,-0.089844,0.6543,37.94
112.3,0.67237,0.46139,0.36523,-0.080078,0.66406,37.94
112.31,0.6846,0.45943,0.38477,-0.070312,0.67578,37.94
112.32,0.69682,0.45846,0.40039,-0.048828,0.68945,38.136
112.33,0.70905,0.45748,0.41602,-0.025391,0.69531,38.136
112.34,0.72127,0.45552,0.41602,-0.0039062,0.70508,38.136
112.34,0.7335,0.45455,0.42578,0,0.70508,38.136
112.35,0.74572,0.45455,0.41602,-0.019531,0.71484,38.331
112.36,0.7555,0.45552,0.42578,-0.0039062,0.7207,38.331
112.37,0.76773,0.45846,0.41016,0.0058594,0.72461,38.331
112.38,0.77751,0.46237,0.40039,0.015625,0.69922,38.331
112.38,0.78729,0.46725,0.39453,0.041016,0.70508,38.527
112.39,0.79462,0.46823,0.38477,0.044922,0.69531,38.527
112.4,0.8044,0.46628,0.39062,0.025391,0.69531,38.527
112.41,0.81174,0.46823,0.375,0.019531,0.67578,38.527
112.42,0.82152,0.47019,0.36523,0.015625,0.67578,38.527
112.42,0.82641,0.47214,0.35938,0,0.66992,38.527
112.43,0.83374,0.47507,0.36523,-0.013672,0.67578,38.527
112.44,0.83863,0.47605,0.35938,-0.044922,0.67969,38.331
112.45,0.84597,0.47703,0.36523,-0.058594,0.67969,38.136
112.46,0.85086,0.47801,0.34961,-0.074219,0.67969,37.94
112.46,0.85575,0.47801,0.35547,-0.074219,0.67969,37.744
112.47,0.86064,0.47703,0.34961,-0.080078,0.68555,37.549
112.48,0.86553,0.47703,0.35938,-0.080078,0.67969,37.158
112.49,0.87042,0.47703,0.35938,-0.074219,0.69531,36.962
112.5,0.87531,0.47703,0.38086,-0.054688,0.68945,36.571
112.5,0.8802,0.47605,0.42969,0.019531,0.73438,36.18
112.51,0.88509,0.47312,0.35938,0.16602,0.41016,35.789
112.52,0.88753,0.47019,0.18555,0.73438,-0.21484,35.593
112.53,0.89242,0.46628,0.17578,1.3887,-0.49805,35.202
112.54,0.89487,0.46139,0.3457,1.5,-0.49805,34.811
112.54,0.89976,0.45552,0.34961,1.1191,-0.43359,34.42
112.55,0.9022,0.45064,0.20508,0.63477,-0.1543,34.029
112.56,0.90709,0.44673,0.39062,0.20508,0.49023,33.833
112.57,0.90954,0.44379,0.49414,-0.058594,0.91016,33.442
112.58,0.91198,0.44086,0.5,-0.16406,0.98438,33.246
112.58,0.91687,0.43793,0.49414,-0.16406,1,32.855
112.59,0.91932,0.435,0.48047,-0.16992,0.99023,32.66
112.6,0.92176,0.43304,0.46094,-0.19336,0.97461,32.464
112.61,0.92421,0.43109,0.44531,-0.20898,0.95508,32.464
112.62,0.9291,0.43011,0.42578,-0.22461,0.93945,32.269
112.62,0.93154,0.42815,0.41602,-0.24414,0.93555,32.073
112.63,0.93643,0.42717,0.42578,-0.25977,0.93555,32.073
112.64,0.94132,0.4262,0.41602,-0.28516,0.93555,31.877
112.65,0.94377,0.42522,0.42969,-0.28906,0.93555,31.682
112.66,0.94866,0.42326,0.42578,-0.30469,0.93555,31.682
112.66,0.95355,0.42229,0.42969,-0.30859,0.94531,31.486
112.67,0.95844,0.42033,0.42578,-0.30469,0.94922,31.486
112.68,0.96088,0.41838,0.43945,-0.30859,0.94531,31.291
112.69,0.96333,0.4174,0.43945,-0.30469,0.95898,31.095
112.7,0.96822,0.41642,0.45508,-0.29883,0.98047,30.9
112.7,0.97066,0.41544,0.46484,-0.28906,1,30.9
112.71,0.97311,0.41447,0.48438,-0.2793,1.0195,30.704
112.72,0.978,0.41349,0.50977,-0.26367,1.0488,30.508
112.73,0.98289,0.41251,0.54492,-0.22852,1.0742,30.508
112.74,0.98778,0.41056,0.55469,-0.20508,1.0996,30.313
112.74,0.99022,0.40958,0.57031,-0.18945,1.125,30.313
112.75,0.99511,0.4086,0.56445,-0.18359,1.1445,30.117
112.76,0.99756,0.40762,0.57422,-0.19336,1.1602,29.922
112.77,1,0.40665,0.58398,-0.16406,1.1895,30.117
112.78,1.0049,0.40567,0.58008,-0.14844,1.1934,30.508
112.78,1.0073,0.40371,0.58008,-0.10938,1.1934,31.877
112.79,1.0122,0.40274,0.58398,-0.054688,1.1895,35.202
112.8,1.0171,0.40078,0.56445,-0.029297,1.1445,40.678
112.81,1.022,0.39883,0.55078,0.015625,1.0898,48.501
112.82,1.0269,0.39785,0.50977,0.050781,1,57.888
112.82,1.0318,0.39785,0.46484,0.060547,0.9043,67.862
112.83,1.0367,0.39687,0.42578,0.070312,0.81445,78.031
112.84,1.0391,0.39687,0.39062,0.03125,0.74023,87.614
112.85,1.044,0.39687,0.37109,0.0097656,0.69531,96.61
112.86,1.0465,0.39687,0.34961,-0.019531,0.66406,104.04
112.86,1.0465,0.39589,0.3457,-0.029297,0.65039,109.52
112.87,1.0489,0.39492,0.33594,-0.048828,0.64062,112.65
112.88,1.0489,0.39296,0.33594,-0.048828,0.63477,113.04
112.89,1.0489,0.39198,0.32422,-0.064453,0.64453,110.89
112.9,1.0489,0.39003,0.33984,-0.054688,0.65039,106.78
112.9,1.0489,0.38905,0.33594,-0.058594,0.6543,101.11
112.91,1.0489,0.3871,0.35938,-0.048828,0.66406,94.85
112.92,1.0465,0.3871,0.375,-0.029297,0.67969,88.201
112.93,1.0465,0.3871,0.4043,-0.0097656,0.68945,81.747
112.94,1.044,0.38612,0.41602,0,0.70508,75.88
112.94,1.044,0.38612,0.41602,0.025391,0.70898,70.6
112.95,1.0416,0.38612,0.44531,0.070312,0.73438,66.297
112.96,1.0416,0.38612,0.50586,0.21484,0.76953,62.582
112.97,1.0391,0.38612,0.3457,0.4707,0.23047,59.648
112.98,1.0391,0.38612,0.24609,1.1094,-0.31445,57.301
112.98,1.0391,0.38612,0.4043,1.4648,-0.39844,55.541
112.99,1.0391,0.38612,0.57031,1.4844,-0.14844,54.172
113,1.0391,0.38612,0.46484,1.0254,-0.064453,53.39
113.01,1.0391,0.38612,0.35938,0.64062,0.16992,52.803
113.02,1.0391,0.38612,0.40039,0.125,0.67578,52.412
113.02,1.0391,0.38612,0.42578,-0.14844,0.89453,52.216
113.03,1.0416,0.38612,0.41602,-0.22852,0.91992,51.825
113.04,1.0416,0.38612,0.40039,-0.2793,0.91406,51.825
113.05,1.044,0.38612,0.39453,-0.29883,0.91992,51.63
113.06,1.0465,0.38612,0.39062,-0.30859,0.91406,51.434
113.06,1.0489,0.38612,0.39453,-0.30859,0.91406,51.434
113.07,1.0489,0.3871,0.39453,-0.31445,0.91406,51.434
113.08,1.0513,0.38905,0.40039,-0.30469,0.91406,51.434
113.09,1.0513,0.39198,0.39453,-0.30859,0.91992,51.434
113.1,1.0538,0.39687,0.41016,-0.30469,0.92383,51.239
113.1,1.0562,0.40371,0.41602,-0.29883,0.93555,51.239
113.11,1.0562,0.41251,0.43555,-0.2793,0.95508,51.043
113.12,1.0587,0.42326,0.44531,-0.26367,0.96875,50.847
113.13,1.0587,0.43402,0.47461,-0.24414,0.98438,50.652
113.14,1.0611,0.4477,0.49414,-0.21875,1.0137,50.261
113.14,1.0611,0.4653,0.50977,-0.18945,1.0293,49.87
113.15,1.0611,0.48387,0.50977,-0.16406,1.0547,49.283
113.16,1.0587,0.50244,0.5293,-0.16406,1.0703,48.696
113.17,1.0587,0.51906,0.5293,-0.17969,1.0996,48.11
113.18,1.0562,0.5347,0.54492,-0.14844,1.1348,47.523
113.18,1.0538,0.54839,0.53906,-0.14453,1.1543,46.936
113.19,1.0489,0.55914,0.53906,-0.14844,1.1738,46.154
113.2,1.0465,0.56696,0.55078,-0.11914,1.1992,45.567
113.21,1.0416,0.57185,0.54492,-0.125,1.1934,44.785
113.22,1.0367,0.5738,0.55078,-0.11914,1.1992,44.394
113.22,1.0293,0.5738,0.5293,-0.11914,1.1836,43.807
113.23,1.0244,0.5738,0.52539,-0.099609,1.1641,43.416
113.24,1.0171,0.57185,0.50977,-0.089844,1.1152,43.22
113.25,1.0122,0.56891,0.49023,-0.074219,1.0352,43.22
113.26,1.0049,0.56598,0.45508,-0.064453,0.92969,43.612
113.26,0.99756,0.56403,0.41992,-0.048828,0.83008,44.394
113.27,0.98778,0.56109,0.38086,-0.048828,0.74023,46.349
113.28,0.98044,0.55816,0.35938,-0.048828,0.67969,49.479
113.29,0.96822,0.55523,0.33594,-0.054688,0.64062,53.781
113.3,0.95844,0.5523,0.33008,-0.064453,0.61914,58.866
113.3,0.94866,0.54839,0.32031,-0.074219,0.60938,63.95
113.31,0.93888,0.5435,0.33984,-0.074219,0.60938,68.84
113.32,0.9291,0.53959,0.3457,-0.074219,0.625,72.555
113.33,0.91932,0.53568,0.35938,-0.064453,0.62891,75.293
113.34,0.91198,0.53177,0.38086,-0.048828,0.65039,76.858
113.34,0.9022,0.52688,0.40039,-0.025391,0.66016,76.858
113.35,0.89242,0.52297,0.39453,0,0.66406,75.88
113.36,0.88264,0.52004,0.40039,0,0.67578,73.729
113.37,0.87286,0.51613,0.4043,-0.019531,0.67969,70.795
113.38,0.86308,0.5132,0.40039,-0.0097656,0.68945,67.275
113.38,0.8533,0.51026,0.4043,0.0058594,0.69922,63.559
113.39,0.84352,0.50831,0.39062,0.015625,0.69531,60.039
113.4,0.83619,0.50538,0.39062,0.035156,0.69922,56.519
113.41,0.82641,0.50244,0.38086,0.019531,0.67969,53.39
113.42,0.81907,0.49951,0.375,0.0058594,0.67578,50.456
113.42,0.81174,0.49756,0.35938,-0.0039062,0.6543,47.914
113.43,0.80196,0.49658,0.3457,-0.019531,0.6543,45.958
113.44,0.79462,0.49462,0.33984,-0.044922,0.64453,44.198
113.45,0.78484,0.49169,0.3457,-0.058594,0.65039,42.829
113.46,0.77751,0.48876,0.33594,-0.089844,0.64453,41.46
113.46,0.77017,0.48485,0.33594,-0.09375,0.64062,40.482
113.47,0.76284,0.48192,0.33008,-0.099609,0.64453,39.7
113.48,0.7555,0.47996,0.33984,-0.09375,0.63477,39.113
113.49,0.75061,0.47898,0.33008,-0.099609,0.64062,38.527
113.5,0.74328,0.47898,0.33984,-0.09375,0.63477,38.331
113.5,0.73839,0.47801,0.33594,-0.099609,0.64453,38.136
113.51,0.7335,0.47801,0.34961,-0.080078,0.64062,38.136
113.52,0.72861,0.47801,0.36523,-0.074219,0.66016,38.331
113.53,0.72127,0.47605,0.375,-0.058594,0.66406,38.331
113.54,0.71638,0.4741,0.39453,-0.048828,0.68555,38.527
113.54,0.71149,0.47019,0.41602,-0.025391,0.69922,38.527
113.55,0.70416,0.46725,0.41992,-0.0039062,0.70508,38.722
113.56,0.69927,0.46432,0.42578,0.0058594,0.70508,38.722
113.57,0.69193,0.46237,0.41602,0.015625,0.70898,38.918
113.58,0.6846,0.46237,0.42578,-0.0039062,0.71484,39.113
113.58,0.67726,0.46432,0.42969,0.019531,0.72461,39.113
113.59,0.66993,0.46823,0.4043,0.019531,0.70508,39.113
113.6,0.66015,0.4741,0.40039,0.041016,0.69922,39.309
113.61,0.65037,0.48094,0.39062,0.050781,0.70898,39.309
113.62,0.64303,0.4868,0.38477,0.041016,0.68945,39.309
113.62,0.63081,0.49169,0.38086,0.025391,0.67969,39.309
113.63,0.62103,0.49756,0.35938,0.019531,0.67969,39.309
113.64,0.61125,0.50147,0.35547,0.0097656,0.67578,39.309
113.65,0.60147,0.5044,0.36523,-0.0097656,0.67969,39.113
113.66,0.59413,0.50733,0.36523,-0.029297,0.67969,38.918
113.66,0.58435,0.50929,0.36523,-0.048828,0.67969,38.722
113.67,0.57457,0.51026,0.35938,-0.064453,0.67969,38.527
113.68,0.56479,0.51026,0.36523,-0.070312,0.67969,38.331
113.69,0.55257,0.50831,0.35547,-0.074219,0.67969,37.94
113.7,0.54279,0.50538,0.36523,-0.070312,0.68555,37.744
113.7,0.53301,0.50244,0.35938,-0.074219,0.68945,37.353
113.71,0.52323,0.49951,0.375,-0.058594,0.68945,36.962
113.72,0.51345,0.49756,0.4043,-0.0039062,0.71484,36.767
113.73,0.50611,0.49462,0.43945,0.10547,0.5957,36.376
113.74,0.49389,0.49169,0.21094,0.49414,-0.029297,35.984
113.74,0.48411,0.48876,0.16992,1.2344,-0.49805,35.593
113.75,0.47433,0.48485,0.32031,1.5,-0.49805,35.202
113.76,0.46455,0.48192,0.38086,1.3633,-0.46484,34.811
113.77,0.45232,0.47801,0.24609,0.85938,-0.30469,34.42
113.78,0.4401,0.47312,0.23438,0.375,0.23047,34.224
113.78,0.43032,0.46921,0.4707,0.050781,0.79492,33.833
113.79,0.41809,0.46628,0.50586,-0.12891,0.98047,33.638
113.8,0.40587,0.46237,0.49023,-0.16406,1.0039,33.442
113.81,0.39609,0.45846,0.48438,-0.16406,0.99414,33.246
113.82,0.38631,0.45552,0.46484,-0.17383,0.98438,33.051
113.82,0.37653,0.45259,0.45508,-0.19922,0.96875,32.855
113.83,0.36675,0.44966,0.43555,-0.21484,0.95508,32.855
113.84,0.35697,0.44575,0.41602,-0.22461,0.93555,32.66
113.85,0.34719,0.44282,0.41992,-0.24023,0.93555,32.464
113.86,0.33741,0.44086,0.41992,-0.25977,0.93555,32.464
113.86,0.33007,0.43891,0.43555,-0.27344,0.93945,32.464
113.87,0.32274,0.43695,0.41992,-0.28906,0.94531,32.269
113.88,0.3154,0.43597,0.42578,-0.29492,0.94531,32.269
113.89,0.30807,0.43402,0.41602,-0.30469,0.94922,32.073
113.9,0.29829,0.43304,0.43555,-0.30469,0.95898,31.877
113.9,0.29095,0.43109,0.43555,-0.29883,0.95898,31.877
113.91,0.28117,0.43011,0.45508,-0.28516,0.97461,31.682
113.92,0.27384,0.43011,0.46094,-0.28516,0.98438,31.682
113.93,0.26406,0.43011,0.48438,-0.26367,1.0098,31.486
113.94,0.25428,0.43206,0.50586,-0.25,1.0293,31.486
