Time [s], RESP, PLETH, II, V, AVR, ABP
136.06,-0.28012,0.28446,-0.10352,1.002,0.96667,35.202
136.06,-0.28012,0.28348,-0.064453,0.99216,0.94118,34.811
136.07,-0.28012,0.2825,-0.054688,1.002,0.94118,34.42
136.08,-0.28012,0.28055,-0.025391,1.002,0.92157,34.029
136.09,-0.28012,0.27761,-0.025391,0.98627,0.91569,33.833
136.1,-0.28012,0.27468,-0.019531,0.97647,0.90196,33.442
136.1,-0.28012,0.27175,-0.029297,0.96078,0.90588,33.246
136.11,-0.28012,0.26979,-0.025391,0.95098,0.91176,33.051
136.12,-0.28012,0.26784,-0.025391,0.96078,0.90588,32.855
136.13,-0.28012,0.26491,-0.0039062,0.96667,0.89608,32.66
136.14,-0.28012,0.26295,-0.039062,0.98235,0.92549,32.66
136.14,-0.28012,0.26197,-0.080078,0.97647,0.95686,32.464
136.15,-0.28313,0.261,-0.10352,0.98627,0.97059,32.464
136.16,-0.28313,0.26197,-0.09375,0.97647,0.96078,32.464
136.17,-0.28313,0.26491,-0.10352,0.97647,0.96078,32.269
136.18,-0.28313,0.26979,-0.09375,0.97059,0.97059,32.269
136.18,-0.28313,0.27664,-0.10938,0.98235,0.96667,32.269
136.19,-0.28614,0.28446,-0.099609,0.98235,0.97647,32.073
136.2,-0.28614,0.29423,-0.09375,0.98627,0.96078,32.073
136.21,-0.28916,0.30303,-0.10938,0.98235,0.97647,32.073
136.22,-0.28916,0.31183,-0.074219,0.97059,0.95686,31.877
136.22,-0.29217,0.3216,-0.013672,0.91569,0.93137,31.877
136.23,-0.29217,0.3304,0.076172,0.82549,0.86078,31.877
136.24,-0.29518,0.3392,-0.0039062,0.80588,0.85686,31.682
136.25,-0.29518,0.34604,-0.080078,0.62941,0.87059,31.682
136.26,-0.29819,0.35093,-0.16016,0.56078,0.8902,31.486
136.26,-0.29819,0.35386,-0.28516,0.6902,1.0118,31.486
136.27,-0.3012,0.35484,-0.35352,0.90196,1.1176,31.486
136.28,-0.3012,0.35386,-0.19922,1.0059,1.0412,31.291
136.29,-0.3012,0.35191,-0.125,1.0412,0.99608,31.291
136.3,-0.30422,0.348,-0.09375,1.0667,0.98235,31.095
136.3,-0.30422,0.34213,-0.080078,1.0608,0.97647,31.095
136.31,-0.30422,0.33627,-0.054688,1.0667,0.96078,31.095
136.32,-0.30422,0.33138,-0.058594,1.0725,0.96667,31.095
136.33,-0.30723,0.32454,-0.039062,1.0608,0.95098,31.095
136.34,-0.30723,0.31769,-0.048828,1.0667,0.96078,31.095
136.34,-0.30723,0.3089,-0.039062,1.0608,0.95098,31.095
136.35,-0.30723,0.30108,-0.048828,1.0667,0.96078,30.9
136.36,-0.30723,0.29228,-0.025391,1.051,0.94118,30.9
136.37,-0.30723,0.28446,-0.048828,1.0608,0.95098,30.9
136.38,-0.30422,0.27664,-0.039062,1.0608,0.95686,30.9
136.38,-0.30422,0.26784,-0.035156,1.0608,0.94118,30.704
136.39,-0.3012,0.261,-0.039062,1.0569,0.95098,30.704
136.4,-0.3012,0.25318,-0.013672,1.0608,0.94118,30.508
136.41,-0.29819,0.24829,0,1.0471,0.93137,30.508
136.42,-0.29518,0.24438,-0.019531,1.0569,0.93725,30.313
136.42,-0.29217,0.24047,-0.0097656,1.051,0.93137,30.313
136.43,-0.28916,0.23656,0,1.0667,0.92157,30.117
136.44,-0.28313,0.23167,-0.013672,1.0608,0.93137,29.922
136.45,-0.28012,0.22776,0.0097656,1.0725,0.91569,29.922
136.46,-0.27711,0.22385,0.0058594,1.0725,0.92157,29.726
136.46,-0.27108,0.21994,0.019531,1.0765,0.91176,29.531
136.47,-0.26506,0.21701,0,1.0824,0.91569,29.335
136.48,-0.25904,0.21408,0.019531,1.0765,0.91176,29.14
136.49,-0.25301,0.21212,0.015625,1.0725,0.91176,29.14
136.5,-0.24398,0.21017,0.025391,1.0725,0.90196,28.944
136.5,-0.23795,0.20821,0.03125,1.0471,0.90196,28.944
136.51,-0.23193,0.20723,0.025391,1.0412,0.89608,29.531
136.52,-0.2259,0.20723,0.019531,1.0157,0.90196,30.9
136.53,-0.21988,0.20723,0.019531,1.002,0.8902,33.833
136.54,-0.21386,0.20626,0.019531,0.98627,0.89608,38.331
136.54,-0.20482,0.20528,0.03125,0.97647,0.8902,44.198
136.55,-0.1988,0.2043,0,0.97059,0.91569,50.652
136.56,-0.19277,0.2043,0.015625,0.95686,0.90588,56.91
136.57,-0.18675,0.20332,0.0058594,0.95686,0.91176,62.386
136.58,-0.17771,0.20332,-0.0039062,0.95098,0.91176,66.884
136.58,-0.17169,0.20235,-0.025391,0.96078,0.92157,70.404
136.59,-0.16566,0.20137,-0.0039062,0.95098,0.91176,72.947
136.6,-0.15964,0.19941,0,0.96078,0.90588,74.316
136.61,-0.15361,0.19941,-0.029297,0.95686,0.92549,75.098
136.62,-0.1506,0.19941,-0.013672,0.96667,0.91569,75.293
136.62,-0.14458,0.19941,-0.035156,0.95098,0.93725,74.902
136.63,-0.14157,0.19844,-0.013672,0.95686,0.91569,74.12
136.64,-0.13554,0.19746,-0.044922,0.95098,0.93725,73.142
136.65,-0.13253,0.19648,-0.019531,0.95686,0.92157,71.773
136.66,-0.12651,0.1955,-0.029297,0.95686,0.93137,70.404
136.66,-0.12349,0.19453,-0.025391,0.97059,0.92549,68.644
136.67,-0.11747,0.19355,-0.035156,0.96667,0.93725,66.884
136.68,-0.11446,0.19257,-0.013672,0.97059,0.91569,64.928
136.69,-0.11145,0.19062,-0.0097656,0.97647,0.91569,62.973
136.7,-0.10542,0.18866,0,0.98627,0.90588,60.821
136.7,-0.10241,0.18768,0.019531,0.99216,0.90196,58.67
136.71,-0.096386,0.18768,0.044922,0.97647,0.88039,56.715
136.72,-0.090361,0.18768,0.019531,0.96667,0.88627,54.368
136.73,-0.084337,0.18671,0.025391,0.95098,0.8902,52.216
136.74,-0.078313,0.18573,0.0058594,0.95098,0.87647,50.261
136.74,-0.072289,0.18475,0.019531,0.94706,0.8902,48.305
136.75,-0.066265,0.18475,0.025391,0.95686,0.88039,46.349
136.76,-0.060241,0.18377,0.035156,0.95098,0.88039,44.589
136.77,-0.054217,0.18377,-0.035156,0.97647,0.93137,43.025
136.78,-0.048193,0.1828,-0.074219,0.97647,0.95686,41.656
136.78,-0.042169,0.18182,-0.083984,0.98235,0.96078,40.482
136.79,-0.036145,0.18084,-0.080078,0.97059,0.96078,39.505
136.8,-0.027108,0.18182,-0.089844,0.98235,0.96078,38.722
136.81,-0.021084,0.18377,-0.074219,0.97647,0.96078,38.331
136.82,-0.01506,0.18866,-0.09375,0.98235,0.96667,37.744
136.82,-0.0090361,0.19746,-0.10938,0.98235,0.98235,37.549
136.83,-0.0030121,0.21017,-0.089844,0.98235,0.96667,37.353
136.84,0.0030121,0.22874,-0.09375,0.96667,0.95686,37.158
136.85,0.0090361,0.25318,-0.025391,0.94118,0.93137,37.158
136.86,0.018072,0.28152,0.035156,0.86667,0.89608,37.353
136.86,0.024096,0.31574,0.080078,0.82157,0.85098,37.549
136.87,0.03012,0.35288,-0.044922,0.74118,0.88039,37.744
136.88,0.039157,0.39198,-0.12891,0.62549,0.8902,37.94
136.89,0.045181,0.43402,-0.19336,0.6098,0.94118,38.136
136.9,0.054217,0.47507,-0.2793,0.81176,1.051,38.331
136.9,0.060241,0.50929,-0.29883,0.96078,1.0863,38.527
136.91,0.069277,0.54057,-0.10352,1.0059,0.98235,38.722
136.92,0.075301,0.5738,-0.064453,1.0373,0.96078,38.918
136.93,0.084337,0.60508,-0.044922,1.0471,0.95686,38.918
136.94,0.090361,0.63441,-0.039062,1.0471,0.94706,39.113
136.94,0.096386,0.65982,-0.025391,1.0412,0.94118,39.309
136.95,0.10241,0.68035,-0.029297,1.0471,0.94118,39.309
136.96,0.11145,0.69697,-0.019531,1.0373,0.93725,39.309
136.97,0.11747,0.7087,-0.029297,1.0373,0.94118,39.505
136.98,0.12651,0.7175,-0.019531,1.0373,0.93725,39.505
136.98,0.13253,0.72141,-0.025391,1.0412,0.94118,39.505
136.99,0.13855,0.72239,-0.013672,1.0275,0.93725,39.309
137,0.14458,0.71848,-0.025391,1.0314,0.94118,39.309
137.01,0.15361,0.71163,-0.019531,1.0275,0.93725,39.309
137.02,0.15964,0.70088,-0.013672,1.0275,0.94118,39.309
137.02,0.16867,0.68719,-0.019531,1.0216,0.93725,39.113
137.03,0.1747,0.67155,-0.0039062,1.0275,0.93137,39.113
137.04,0.18373,0.65298,-0.019531,1.0216,0.93725,38.918
137.05,0.18976,0.63148,0,1.0314,0.92157,38.722
137.06,0.19578,0.60802,-0.0039062,1.0275,0.92549,38.722
137.06,0.20181,0.58456,0.0058594,1.0373,0.91569,38.527
137.07,0.20783,0.56012,0,1.0412,0.92157,38.331
137.08,0.21386,0.53568,0.015625,1.0471,0.91569,37.94
137.09,0.21687,0.51124,0.0058594,1.051,0.91569,37.744
137.1,0.21988,0.48876,0.019531,1.0608,0.90588,37.549
137.1,0.22289,0.46823,0.019531,1.0569,0.91176,37.353
137.11,0.22289,0.45064,0.035156,1.051,0.89608,37.353
137.12,0.21988,0.43206,0.019531,1.0471,0.90588,37.158
137.13,0.21687,0.41349,0.035156,1.0314,0.89608,37.158
137.14,0.21084,0.39687,0.025391,1.0216,0.90588,37.353
137.14,0.20482,0.38221,0.03125,1.0059,0.89608,37.744
137.15,0.1988,0.3695,0.0097656,0.99608,0.91176,38.527
137.16,0.19277,0.35875,0.019531,0.97647,0.90588,39.896
137.17,0.18373,0.34897,0,0.96667,0.91176,42.243
137.18,0.17169,0.34213,0.0058594,0.96078,0.90588,45.372
137.18,0.15964,0.33627,-0.0097656,0.96078,0.91569,49.087
137.19,0.14458,0.33138,-0.019531,0.95098,0.92157,53.194
137.2,0.12952,0.32747,-0.029297,0.96667,0.93137,57.301
137.21,0.11446,0.32454,-0.039062,0.96078,0.94118,61.213
137.22,0.096386,0.3216,-0.048828,0.96667,0.94118,64.537
137.22,0.078313,0.31965,-0.048828,0.96078,0.94706,67.275
137.23,0.057229,0.31867,-0.048828,0.96667,0.94118,69.035
137.24,0.042169,0.31867,-0.048828,0.95686,0.94118,70.404
137.25,0.024096,0.31769,-0.048828,0.96667,0.94118,70.991
137.26,0.0090361,0.31769,-0.048828,0.95686,0.94118,70.991
137.26,-0.0060241,0.31769,-0.039062,0.96078,0.93137,70.6
137.27,-0.021084,0.31769,-0.048828,0.95686,0.94118,70.013
137.28,-0.036145,0.31769,-0.039062,0.96078,0.93137,69.035
137.29,-0.048193,0.31672,-0.048828,0.95686,0.94118,67.862
137.3,-0.060241,0.31574,-0.044922,0.96667,0.93725,66.493
137.3,-0.072289,0.31476,-0.054688,0.97059,0.94118,64.928
137.31,-0.084337,0.31378,-0.035156,0.97059,0.92549,63.168
137.32,-0.096386,0.31281,-0.029297,0.97647,0.92157,61.408
137.33,-0.10542,0.31281,0,0.97647,0.91176,59.452
137.34,-0.11446,0.31183,0.0058594,0.98235,0.90196,57.497
137.34,-0.12349,0.31085,0.025391,0.97647,0.88627,55.541
137.35,-0.13253,0.3089,0,0.96667,0.89608,53.585
137.36,-0.14157,0.30694,0.0058594,0.95098,0.8902,51.63
137.37,-0.1506,0.30499,-0.019531,0.95686,0.89608,49.87
137.38,-0.15663,0.30303,-0.0039062,0.94706,0.90196,47.914
137.38,-0.16566,0.3001,0,0.96078,0.8902,46.349
137.39,-0.17169,0.29717,0.0058594,0.95686,0.89608,44.98
137.4,-0.17771,0.29423,-0.044922,0.97647,0.93725,43.612
137.41,-0.18373,0.29228,-0.074219,0.96667,0.95686,42.634
137.42,-0.18976,0.29032,-0.099609,0.97647,0.96667,41.46
137.42,-0.19578,0.28837,-0.10352,0.97059,0.97059,40.874
137.43,-0.20181,0.28739,-0.09375,0.97647,0.96078,40.091
137.44,-0.20482,0.28739,-0.09375,0.97059,0.96667,39.7
137.45,-0.21084,0.28935,-0.089844,0.97647,0.96078,39.309
137.46,-0.21386,0.29326,-0.099609,0.96667,0.97059,38.918
137.46,-0.21687,0.30205,-0.089844,0.97647,0.96078,38.722
137.47,-0.21988,0.31476,-0.09375,0.96078,0.97059,38.527
137.48,-0.22289,0.33138,-0.039062,0.93137,0.93725,38.527
137.49,-0.2259,0.35191,0.025391,0.85098,0.90196,38.527
137.5,-0.2259,0.37634,0.076172,0.8,0.85686,38.527
137.5,-0.22892,0.40078,-0.058594,0.7098,0.88039,38.722
137.51,-0.22892,0.42424,-0.16016,0.59608,0.87647,38.722
137.52,-0.22892,0.45064,-0.25391,0.64118,0.96078,38.722
137.53,-0.23193,0.47996,-0.34961,0.8451,1.0863,38.918
137.54,-0.23193,0.50831,-0.35352,1.0059,1.1118,38.918
137.54,-0.23193,0.53763,-0.12891,1.0216,0.99608,38.918
137.55,-0.23193,0.56403,-0.09375,1.0471,0.98627,38.918
137.56,-0.23193,0.58749,-0.074219,1.0471,0.97059,39.113
137.57,-0.23193,0.60899,-0.064453,1.0471,0.96667,39.113
137.58,-0.23193,0.62659,-0.054688,1.0471,0.96078,39.113
137.58,-0.23193,0.64027,-0.058594,1.0569,0.96078,39.309
137.59,-0.23494,0.65005,-0.044922,1.0471,0.95098,39.309
137.6,-0.23494,0.65591,-0.039062,1.0471,0.95686,39.309
137.61,-0.23494,0.65689,-0.048828,1.0471,0.95098,39.309
137.62,-0.23795,0.65494,-0.035156,1.0471,0.94706,39.309
137.62,-0.23795,0.65103,-0.048828,1.0471,0.95098,39.309
137.63,-0.24096,0.64516,-0.035156,1.051,0.94118,39.309
137.64,-0.24398,0.63539,-0.039062,1.0412,0.94706,39.309
137.65,-0.24398,0.62366,-0.019531,1.0471,0.93725,39.113
137.66,-0.24699,0.60997,-0.025391,1.0471,0.94118,39.113
137.66,-0.25,0.59433,-0.0097656,1.0412,0.93137,38.918
137.67,-0.25301,0.57576,-0.013672,1.0412,0.93725,38.722
137.68,-0.25602,0.55621,-0.0039062,1.0471,0.92157,38.527
137.69,-0.25904,0.53568,-0.0097656,1.051,0.92549,38.331
137.7,-0.25904,0.51613,0,1.0569,0.91569,38.136
137.7,-0.26205,0.49756,0,1.0608,0.91569,37.94
137.71,-0.26506,0.48094,0.019531,1.0725,0.91569,37.744
137.72,-0.26506,0.46432,0.019531,1.0765,0.91569,37.353
137.73,-0.26807,0.44673,0.035156,1.0824,0.90588,37.158
137.74,-0.26807,0.43011,0.019531,1.0863,0.91176,36.767
137.74,-0.26807,0.41349,0.041016,1.0765,0.8902,36.571
137.75,-0.26807,0.39785,0.035156,1.0667,0.89608,36.18
137.76,-0.26807,0.38416,0.044922,1.051,0.8902,36.18
137.77,-0.26807,0.37146,0.041016,1.0373,0.8902,36.18
137.78,-0.26506,0.36168,0.050781,1.0118,0.88039,36.767
137.78,-0.26506,0.36755,0.035156,0.99608,0.8902,38.136
137.79,-0.26205,0.38221,0.03125,0.98235,0.8902,40.678
137.8,-0.26205,0.38807,0.019531,0.97647,0.89608,44.394
137.81,-0.25904,0.39003,0.019531,0.96667,0.8902,49.087
137.82,-0.25904,0.39003,0.0058594,0.96078,0.8902,54.172
137.82,-0.25602,0.38807,0,0.95098,0.90196,59.257
137.83,-0.25602,0.38612,-0.013672,0.96078,0.90588,63.95
137.84,-0.25602,0.38319,-0.025391,0.95686,0.91176,67.666
137.85,-0.25602,0.38123,-0.019531,0.96667,0.91569,70.6
137.86,-0.25602,0.37928,-0.029297,0.95686,0.91569,72.751
137.86,-0.25602,0.3783,-0.025391,0.96667,0.91569,73.924
137.87,-0.25602,0.37732,-0.035156,0.95686,0.92549,74.511
137.88,-0.25904,0.37732,-0.025391,0.96667,0.91569,74.511
137.89,-0.25904,0.37732,-0.044922,0.96078,0.93137,74.12
137.9,-0.26205,0.37732,-0.039062,0.97059,0.92549,73.533
137.9,-0.26506,0.37732,-0.044922,0.96078,0.93137,72.751
137.91,-0.26807,0.37732,-0.029297,0.96667,0.92157,71.578
137.92,-0.27108,0.37732,-0.039062,0.97059,0.93137,70.404
137.93,-0.2741,0.37732,-0.029297,0.96667,0.92157,69.035
137.94,-0.28012,0.37732,-0.025391,0.96078,0.92157,67.275
137.94,-0.28313,0.37732,-0.0097656,0.97059,0.90588,65.515
137.95,-0.28614,0.37634,0,0.97647,0.89608,63.559
137.96,-0.28916,0.37537,0.025391,0.97647,0.88627,61.604
137.97,-0.29217,0.37341,0.03125,0.98235,0.8902,59.452
137.98,-0.29518,0.37146,0.035156,0.97059,0.87647,57.301
137.98,-0.29819,0.3695,0.019531,0.95686,0.88039,55.346
137.99,-0.3012,0.36755,0.019531,0.94118,0.87647,53.194
138,-0.30422,0.36559,0.0097656,0.94706,0.88039,51.239
138.01,-0.30723,0.36461,0.019531,0.94118,0.88627,49.283
138.02,-0.31024,0.36364,0.025391,0.96667,0.87647,47.718
138.02,-0.31325,0.36168,0.0097656,0.96078,0.89608,45.958
138.03,-0.31325,0.35973,-0.044922,0.97647,0.93137,44.589
138.04,-0.31627,0.35679,-0.064453,0.96078,0.94118,43.416
138.05,-0.31627,0.35386,-0.074219,0.97647,0.95686,42.243
138.06,-0.31627,0.35093,-0.080078,0.97059,0.95098,41.46
138.06,-0.31627,0.34995,-0.074219,0.97059,0.94706,40.678
138.07,-0.31627,0.35093,-0.089844,0.97059,0.95686,40.091
138.08,-0.31627,0.35484,-0.074219,0.97647,0.94706,39.7
138.09,-0.31627,0.36266,-0.083984,0.97059,0.95686,39.505
138.1,-0.31627,0.37439,-0.070312,0.96667,0.94706,39.309
138.1,-0.31627,0.38807,-0.044922,0.94706,0.93725,39.113
138.11,-0.31627,0.40469,0.0058594,0.89608,0.91176,39.113
138.12,-0.31627,0.42717,0.080078,0.79608,0.85686,39.113
138.13,-0.31325,0.45455,0.015625,0.77647,0.83529,39.309
138.14,-0.31325,0.48387,-0.10938,0.61961,0.86667,39.309
138.14,-0.31325,0.51515,-0.18359,0.57451,0.88627,39.505
138.15,-0.31024,0.54741,-0.30469,0.70588,1.0157,39.7
138.16,-0.31024,0.57869,-0.33984,0.93725,1.0922,39.896
138.17,-0.31024,0.60899,-0.17383,1.0216,1.0216,39.896
138.18,-0.31024,0.63734,-0.089844,1.0373,0.97059,40.091
138.18,-0.30723,0.66276,-0.058594,1.051,0.96078,40.287
138.19,-0.30723,0.68426,-0.039062,1.0471,0.94706,40.287
138.2,-0.30723,0.70381,-0.039062,1.051,0.95098,40.482
138.21,-0.30723,0.71652,-0.029297,1.0471,0.94118,40.482
138.22,-0.30422,0.72434,-0.025391,1.051,0.94706,40.678
138.22,-0.30422,0.73216,-0.035156,1.0471,0.94118,40.678
138.23,-0.30422,0.73705,-0.013672,1.0471,0.94118,40.678
138.24,-0.30422,0.739,-0.019531,1.0412,0.93725,40.678
138.25,-0.30422,0.73803,-0.0039062,1.0471,0.93137,40.678
138.26,-0.30422,0.73314,-0.0097656,1.0471,0.94118,40.482
138.26,-0.30422,0.72434,0,1.051,0.92549,40.482
138.27,-0.30422,0.71359,-0.0097656,1.0412,0.93137,40.287
138.28,-0.30422,0.70088,0.0058594,1.0471,0.91569,40.091
138.29,-0.30422,0.68524,0,1.0412,0.91569,40.091
138.3,-0.30422,0.66764,0.015625,1.0471,0.90588,39.896
138.3,-0.30422,0.65005,0.0097656,1.0471,0.90588,39.505
138.31,-0.30422,0.63245,0.025391,1.0412,0.90196,39.309
138.32,-0.30723,0.61193,0.019531,1.051,0.90588,39.113
138.33,-0.30723,0.5914,0.03125,1.0569,0.89608,38.722
138.34,-0.30723,0.56989,0.025391,1.0667,0.90196,38.527
138.34,-0.30422,0.54839,0.044922,1.0725,0.8902,38.136
138.35,-0.30422,0.52688,0.035156,1.0765,0.89608,37.744
138.36,-0.30422,0.50733,0.054688,1.0725,0.88627,37.549
138.37,-0.3012,0.48876,0.054688,1.0765,0.88039,37.158
138.38,-0.3012,0.47116,0.070312,1.0725,0.87059,36.962
138.38,-0.29819,0.45455,0.064453,1.0608,0.87647,36.571
138.39,-0.29518,0.43988,0.070312,1.0471,0.86667,36.376
138.4,-0.29518,0.42717,0.064453,1.0275,0.86667,36.376
138.41,-0.29217,0.4174,0.070312,1.002,0.86667,36.962
138.42,-0.28916,0.4086,0.054688,0.99608,0.87059,38.136
138.42,-0.28614,0.40176,0.044922,0.98235,0.87647,40.287
138.43,-0.28313,0.39394,0.035156,0.97647,0.88039,43.612
138.44,-0.28012,0.38807,0.041016,0.96078,0.88627,47.718
138.45,-0.27711,0.38319,0.025391,0.96078,0.88039,52.216
138.46,-0.27711,0.37928,0.019531,0.95098,0.89608,56.715
138.46,-0.2741,0.37634,0.0058594,0.95686,0.8902,61.017
138.47,-0.27108,0.37341,0,0.95686,0.90588,64.537
138.48,-0.27108,0.37146,-0.0039062,0.96078,0.90588,67.471
138.49,-0.27108,0.3695,-0.013672,0.95686,0.91569,69.622
138.5,-0.27108,0.36852,0,0.95098,0.91176,70.991
138.5,-0.27108,0.36852,-0.013672,0.96078,0.91569,71.578
138.51,-0.27108,0.36852,-0.0097656,0.96667,0.91176,71.773
138.52,-0.27108,0.36852,-0.019531,0.95686,0.91569,71.578
138.53,-0.27108,0.36852,-0.0039062,0.96078,0.91176,70.991
138.54,-0.27108,0.36852,-0.019531,0.96667,0.91569,70.209
138.54,-0.2741,0.36852,-0.0097656,0.95686,0.91176,69.035
138.55,-0.2741,0.36852,-0.025391,0.96078,0.91569,67.862
138.56,-0.27711,0.36755,-0.019531,0.95098,0.91569,66.297
138.57,-0.27711,0.36559,-0.019531,0.96078,0.91569,64.537
138.58,-0.28012,0.36364,0.0058594,0.96667,0.8902,62.777
138.58,-0.28012,0.36168,0.015625,0.97647,0.8902,60.821
138.59,-0.28313,0.35875,0.044922,0.97059,0.87647,58.866
138.6,-0.28313,0.35582,0.050781,0.97647,0.87059,56.715
138.61,-0.28614,0.35288,0.044922,0.95686,0.87647,54.563
138.62,-0.28614,0.34995,0.035156,0.94706,0.86667,52.608
138.62,-0.28916,0.34702,0.025391,0.93725,0.87647,50.652
138.63,-0.28916,0.34311,0.019531,0.94706,0.88039,48.892
138.64,-0.28916,0.34018,0.035156,0.95098,0.87647,47.132
138.65,-0.29217,0.33627,0.025391,0.96078,0.87059,45.567
138.66,-0.29217,0.33236,-0.013672,0.96667,0.91569,44.003
138.66,-0.29217,0.32747,-0.048828,0.97059,0.94118,42.829
138.67,-0.29518,0.32258,-0.064453,0.96667,0.95098,41.656
138.68,-0.29518,0.31769,-0.054688,0.96667,0.94706,40.874
138.69,-0.29518,0.31378,-0.070312,0.96667,0.95098,40.091
138.7,-0.29819,0.31183,-0.064453,0.97059,0.94706,39.505
138.7,-0.29819,0.31183,-0.080078,0.97647,0.96078,39.113
138.71,-0.29819,0.31476,-0.064453,0.97647,0.95098,38.722
138.72,-0.29819,0.31965,-0.074219,0.97059,0.95686,38.527
138.73,-0.29819,0.32942,-0.054688,0.96078,0.94118,38.331
138.74,-0.29819,0.34213,-0.029297,0.92549,0.93137,38.331
138.74,-0.29819,0.3607,0.044922,0.8451,0.88627,38.331
138.75,-0.29819,0.38221,0.080078,0.78627,0.8451,38.331
138.76,-0.29819,0.40665,-0.044922,0.6902,0.86078,38.331
138.77,-0.29819,0.43304,-0.17969,0.56471,0.8902,38.527
138.78,-0.29819,0.46237,-0.24023,0.5549,0.94118,38.722
138.78,-0.29819,0.49169,-0.34375,0.81569,1.0765,38.722
138.79,-0.29819,0.52102,-0.25391,0.98627,1.102,38.918
138.8,-0.29819,0.54545,-0.11523,1.0157,0.98627,39.113
138.81,-0.29819,0.56598,-0.064453,1.0412,0.96078,39.113
138.82,-0.29819,0.58847,-0.054688,1.0471,0.96078,39.309
138.82,-0.29819,0.60899,-0.044922,1.0471,0.95686,39.505
138.83,-0.29518,0.62757,-0.039062,1.051,0.95098,39.7
138.84,-0.29518,0.64321,-0.044922,1.0471,0.95686,39.7
138.85,-0.29518,0.65591,-0.025391,1.0471,0.94118,39.896
138.86,-0.29518,0.66471,-0.025391,1.0412,0.94118,39.896
138.86,-0.29518,0.67058,-0.013672,1.0471,0.94118,39.896
138.87,-0.29518,0.67253,-0.025391,1.0471,0.93725,39.896
138.88,-0.29518,0.67058,-0.0097656,1.0471,0.93137,39.896
138.89,-0.29518,0.66569,-0.013672,1.0471,0.93725,39.896
138.9,-0.29217,0.65787,0,1.0471,0.92157,39.7
138.9,-0.29217,0.64809,-0.0097656,1.0412,0.93137,39.7
138.91,-0.29217,0.63636,0,1.0471,0.92157,39.505
138.92,-0.29518,0.62268,-0.0039062,1.0412,0.92549,39.309
138.93,-0.29518,0.60606,0.015625,1.0471,0.91569,39.113
138.94,-0.29518,0.58847,0.015625,1.0471,0.91176,38.722
138.94,-0.29518,0.56989,0.03125,1.0471,0.90588,38.527
138.95,-0.29217,0.55034,0.019531,1.0569,0.91176,38.331
138.96,-0.29217,0.53079,0.041016,1.0608,0.89608,37.94
138.97,-0.29217,0.51026,0.041016,1.0725,0.8902,37.744
138.98,-0.29217,0.49071,0.054688,1.0725,0.88627,37.353
138.98,-0.28916,0.47214,0.044922,1.0765,0.8902,36.962
138.99,-0.28916,0.45357,0.060547,1.0765,0.88039,36.767
139,-0.28916,0.43891,0.054688,1.0824,0.87647,36.376
139.01,-0.28916,0.4262,0.070312,1.0608,0.87059,36.18
139.02,-0.28614,0.41251,0.064453,1.051,0.86667,35.789
139.02,-0.28614,0.3998,0.070312,1.0216,0.87059,35.789
139.03,-0.28313,0.38807,0.050781,1.0118,0.86667,35.984
139.04,-0.28012,0.3783,0.044922,0.99216,0.88039,36.571
139.05,-0.27711,0.37048,0.035156,0.98235,0.87647,37.94
139.06,-0.27711,0.36364,0.03125,0.96667,0.88039,40.482
139.06,-0.2741,0.35777,0.041016,0.96667,0.87059,44.003
139.07,-0.27108,0.35288,0.019531,0.95686,0.88039,48.11
139.08,-0.27108,0.34897,0.0097656,0.96078,0.8902,52.608
139.09,-0.26807,0.34604,-0.0039062,0.96078,0.90196,57.106
139.1,-0.26807,0.34409,0,0.96078,0.89608,61.213
139.1,-0.26506,0.34311,-0.013672,0.95686,0.90588,64.537
139.11,-0.26506,0.34311,-0.0039062,0.96667,0.90588,67.275
139.12,-0.26506,0.34213,-0.025391,0.95686,0.91176,69.035
139.13,-0.26506,0.34213,-0.013672,0.96078,0.90588,70.404
139.14,-0.26506,0.34213,-0.025391,0.96078,0.91569,70.795
139.14,-0.26807,0.34213,-0.013672,0.95098,0.90588,70.991
139.15,-0.26807,0.34213,-0.019531,0.95686,0.91176,70.6
139.16,-0.27108,0.34213,-0.013672,0.95098,0.90588,69.818
139.17,-0.27108,0.34213,-0.025391,0.96078,0.91569,69.035
139.18,-0.27108,0.34213,-0.013672,0.96078,0.90588,67.666
139.18,-0.27108,0.34115,-0.029297,0.97059,0.91176,66.297
139.19,-0.2741,0.34018,-0.019531,0.96667,0.90588,64.537
139.2,-0.2741,0.34018,-0.0097656,0.97059,0.90196,62.973
139.21,-0.27711,0.34018,0.019531,0.96667,0.88627,61.017
139.22,-0.28012,0.34018,0.03125,0.97647,0.88627,58.866
139.22,-0.28313,0.34018,0.044922,0.97647,0.86667,56.91
139.23,-0.28313,0.3392,0.054688,0.97059,0.86667,54.759
139.24,-0.28614,0.33822,0.041016,0.95098,0.86078,52.803
139.25,-0.28916,0.33529,0.044922,0.94706,0.85686,50.652
139.26,-0.29217,0.33333,0.025391,0.94118,0.86667,48.892
139.26,-0.29217,0.3304,0.041016,0.95098,0.86667,47.132
139.27,-0.29518,0.32649,0.041016,0.95098,0.86667,45.372
139.28,-0.29819,0.3216,0.015625,0.97059,0.88627,43.807
139.29,-0.29819,0.31769,-0.035156,0.97647,0.92549,42.438
139.3,-0.3012,0.31281,-0.044922,0.97059,0.93137,41.265
