Time [s], I, RESP, II, V, PLETH
139.78,0.75977,0.18964,0.094118,0.7098,0.24829
139.79,0.75391,0.22874,0.098039,0.71569,0.25513
139.8,0.75977,0.27664,0.098039,0.7098,0.26491
139.81,0.75977,0.32454,0.10392,0.71569,0.27859
139.82,0.76562,0.38319,0.11373,0.70588,0.29521
139.82,0.76562,0.44184,0.1098,0.7098,0.31574
139.83,0.75977,0.50733,0.11373,0.7098,0.33724
139.84,0.76562,0.5738,0.1098,0.7098,0.35777
139.85,0.76562,0.6393,0.1098,0.7098,0.37732
139.86,0.75977,0.70479,0.11373,0.7098,0.40078
139.86,0.76953,0.76735,0.1098,0.7098,0.42424
139.87,0.76562,0.82991,0.11373,0.7098,0.44868
139.88,0.76953,0.87879,0.1098,0.7098,0.47312
139.89,0.75977,0.92766,0.10392,0.70588,0.49756
139.9,0.76562,0.96383,0.12941,0.7,0.52199
139.9,0.76953,1,0.14314,0.69608,0.54545
139.91,0.77539,1,0.13922,0.6902,0.56794
139.92,0.77539,1,0.14902,0.69608,0.58944
139.93,0.77539,1,0.14902,0.6902,0.60997
139.94,0.78516,1,0.12941,0.7098,0.62561
139.94,0.78516,1,0.12941,0.71569,0.6393
139.95,0.7793,1,0.12941,0.70588,0.65396
139.96,0.78906,1,0.10392,0.71569,0.66764
139.97,0.79883,1,0.10392,0.71569,0.68035
139.98,0.81055,1,0.1098,0.72157,0.69208
139.98,0.80469,1,0.10392,0.72549,0.70088
139.99,0.78516,1,0.10392,0.71569,0.7087
140,0.76953,1,0.088235,0.71569,0.71261
140.01,0.76562,1,0.088235,0.71569,0.71457
140.02,0.75977,1,0.078431,0.71569,0.71457
140.02,0.75977,1,0.078431,0.71569,0.71261
140.03,0.75977,1,0.078431,0.71569,0.70968
140.04,0.75977,1,0.078431,0.71569,0.70381
140.05,0.75977,1,0.07451,0.71569,0.69697
140.06,0.75977,1,0.078431,0.71569,0.68817
140.06,0.75977,1,0.078431,0.71569,0.6784
140.07,0.75977,1,0.078431,0.72157,0.66764
140.08,0.75391,1,0.078431,0.71569,0.65591
140.09,0.71484,1,0.068627,0.7098,0.64223
140.1,0.68945,1,0.078431,0.71569,0.62854
140.1,0.92969,1,0.23922,0.78039,0.61486
140.11,1.3086,1,0.48039,0.81569,0.60117
140.12,1.4238,1,0.50588,0.82549,0.58749
140.13,0.80469,1,-0.05098,0.58039,0.5738
140.14,0.58984,1,-0.14118,0.52549,0.56207
140.14,0.68945,1,-0.031373,0.67059,0.55132
140.15,0.74023,1,0.052941,0.71569,0.53861
140.16,0.74414,1,0.068627,0.72157,0.52688
140.17,0.74023,1,0.058824,0.72549,0.51515
140.18,0.74023,1,0.062745,0.72549,0.5044
140.18,0.74414,1,0.062745,0.73137,0.49365
140.19,0.74023,1,0.07451,0.72549,0.48289
140.2,0.75,1,0.078431,0.73137,0.47214
140.21,0.75,1,0.068627,0.73529,0.46237
140.22,0.75391,1,0.062745,0.74118,0.45259
140.22,0.75977,1,0.068627,0.73529,0.44282
140.23,0.75977,1,0.078431,0.73137,0.43109
140.24,0.75391,1,0.088235,0.73137,0.42131
140.25,0.75977,1,0.078431,0.74118,0.41251
140.26,0.75977,1,0.084314,0.73529,0.40274
140.26,0.76562,1,0.078431,0.73529,0.39296
140.27,0.75977,1,0.07451,0.73529,0.38319
140.28,0.76953,1,0.088235,0.74118,0.37439
140.29,0.7793,1,0.098039,0.73529,0.36461
140.3,0.77539,1,0.098039,0.73529,0.35679
140.3,0.78516,1,0.10392,0.74118,0.34897
140.31,0.78516,1,0.1098,0.74118,0.34018
140.32,0.79492,1,0.11373,0.74118,0.33333
140.33,0.79883,1,0.12353,0.73529,0.32551
140.34,0.81055,1,0.12353,0.74118,0.31867
140.34,0.82031,1,0.11961,0.7451,0.31378
140.35,0.83008,1,0.12941,0.7451,0.30694
140.36,0.83398,1,0.13333,0.74118,0.29912
140.37,0.83984,1,0.14902,0.74118,0.29228
140.38,0.83398,1,0.14902,0.74118,0.28641
140.38,0.83984,1,0.14902,0.74118,0.28055
140.39,0.83398,1,0.13922,0.74118,0.27566
140.4,0.83984,1,0.13922,0.74118,0.27077
140.41,0.82422,1,0.13333,0.73529,0.26588
140.42,0.82031,1,0.12353,0.73529,0.261
140.42,0.81445,1,0.10392,0.74118,0.25611
140.43,0.80469,1,0.098039,0.73137,0.25122
140.44,0.79883,1,0.10392,0.73529,0.24829
140.45,0.79492,1,0.084314,0.72549,0.24536
140.46,0.78906,1,0.088235,0.72549,0.24242
140.46,0.78516,1,0.088235,0.72157,0.23949
140.47,0.77539,1,0.07451,0.72549,0.23656
140.48,0.77539,1,0.068627,0.72157,0.23167
140.49,0.75977,1,0.078431,0.72157,0.22678
140.5,0.75391,1,0.052941,0.72157,0.22287
140.5,0.75391,1,0.07451,0.71569,0.21701
140.51,0.75,1,0.078431,0.7098,0.21212
140.52,0.75,1,0.052941,0.71569,0.20723
140.53,0.75977,1,0.068627,0.72157,0.20332
140.54,0.75391,1,0.058824,0.72549,0.20039
140.54,0.75,1,0.052941,0.72157,0.19844
140.55,0.75,1,0.062745,0.71569,0.1955
140.56,0.74414,1,0.078431,0.71569,0.19257
140.57,0.75977,1,0.07451,0.71569,0.19062
140.58,0.75,1,0.084314,0.71569,0.18866
140.58,0.75977,1,0.094118,0.71569,0.18768
140.59,0.75391,1,0.068627,0.72157,0.18866
140.6,0.75977,1,0.07451,0.72157,0.19257
140.61,0.75977,1,0.078431,0.72157,0.19844
140.62,0.75977,1,0.094118,0.71569,0.20626
140.62,0.75977,1,0.084314,0.72157,0.21799
140.63,0.76562,1,0.094118,0.71569,0.23265
140.64,0.76562,1,0.078431,0.72157,0.24829
140.65,0.76953,1,0.098039,0.72157,0.26491
140.66,0.76562,1,0.078431,0.71569,0.28446
140.66,0.7793,1,0.098039,0.72157,0.30596
140.67,0.76562,1,0.10392,0.71569,0.32845
140.68,0.76953,1,0.094118,0.72157,0.35191
140.69,0.75977,1,0.10392,0.71569,0.37634
140.7,0.76953,1,0.094118,0.72157,0.40176
140.7,0.77539,1,0.10392,0.71569,0.42522
140.71,0.76953,1,0.1098,0.71569,0.44868
140.72,0.76953,1,0.098039,0.71569,0.47116
140.73,0.77539,1,0.1098,0.71569,0.49267
140.74,0.76953,1,0.12941,0.70588,0.51026
140.74,0.77539,1,0.13333,0.70588,0.52493
140.75,0.78516,1,0.12353,0.71569,0.54057
140.76,0.78516,1,0.10392,0.72157,0.55523
140.77,0.78516,1,0.10392,0.71569,0.56989
140.78,0.78516,1,0.088235,0.72157,0.58358
140.78,0.78906,1,0.088235,0.72157,0.59531
140.79,0.80469,1,0.088235,0.72549,0.60508
140.8,0.81055,1,0.098039,0.73137,0.6129
140.81,0.78906,1,0.10392,0.72549,0.61975
140.82,0.7793,1,0.094118,0.72157,0.62366
140.82,0.76953,1,0.084314,0.72157,0.62561
140.83,0.76562,1,0.078431,0.72157,0.62659
140.84,0.76953,1,0.078431,0.72157,0.62463
140.85,0.75391,1,0.07451,0.72157,0.62072
140.86,0.75977,1,0.062745,0.72549,0.61584
140.86,0.76953,1,0.07451,0.72549,0.61095
140.87,0.77539,1,0.078431,0.72157,0.60313
140.88,0.76562,1,0.07451,0.72549,0.59531
140.89,0.76953,1,0.062745,0.73529,0.58553
140.9,0.75977,1,0.07451,0.72549,0.5738
140.9,0.73047,1,0.07451,0.72549,0.56207
140.91,0.70898,1,0.062745,0.73137,0.54936
140.92,0.9043,1,0.2098,0.78627,0.53568
140.93,1.2402,1,0.4902,0.79608,0.52199
140.94,1.3535,1,0.5549,0.76078,0.51026
140.94,0.81445,1,0.033333,0.57451,0.50049
140.95,0.58008,1,-0.10588,0.52549,0.48876
140.96,0.67578,1,-0.015686,0.66471,0.47801
140.97,0.74414,1,0.04902,0.72549,0.46725
140.98,0.75391,1,0.068627,0.73137,0.45846
140.98,0.75,1,0.07451,0.73137,0.45064
140.99,0.75,1,0.078431,0.73137,0.44282
141,0.75,1,0.084314,0.73137,0.43402
141.01,0.75977,1,0.084314,0.73529,0.42424
141.02,0.75977,1,0.088235,0.73137,0.41544
141.02,0.75977,1,0.088235,0.73529,0.40665
141.03,0.75977,1,0.094118,0.73137,0.39785
141.04,0.76562,1,0.098039,0.73529,0.39003
141.05,0.76562,1,0.098039,0.73137,0.38319
141.06,0.76562,1,0.098039,0.73137,0.37634
141.06,0.76562,1,0.10392,0.73137,0.36852
141.07,0.77539,1,0.10392,0.72549,0.36168
141.08,0.7793,1,0.10392,0.73137,0.35484
141.09,0.7793,1,0.1098,0.73137,0.348
141.1,0.78516,1,0.11373,0.73137,0.34213
141.1,0.78516,1,0.11373,0.73137,0.33529
141.11,0.78906,1,0.12353,0.73137,0.32845
141.12,0.79492,1,0.12941,0.73137,0.3216
141.13,0.80469,1,0.13333,0.73137,0.31574
141.14,0.81055,1,0.14314,0.73137,0.31183
141.14,0.81055,1,0.14902,0.73137,0.30792
141.15,0.81445,1,0.1549,0.73137,0.30401
141.16,0.82422,1,0.15882,0.73529,0.29912
141.17,0.83398,1,0.16863,0.74118,0.29521
141.18,0.83984,1,0.17451,0.74118,0.29032
141.18,0.84375,1,0.17451,0.74118,0.28543
141.19,0.83984,1,0.17451,0.74118,0.28055
141.2,0.84375,1,0.17451,0.73529,0.27566
141.21,0.83984,1,0.16471,0.73529,0.27077
141.22,0.83008,1,0.15882,0.73529,0.26588
141.22,0.83008,1,0.1549,0.73137,0.261
141.23,0.82422,0.99902,0.14902,0.73137,0.25806
141.24,0.81445,0.97947,0.13922,0.72549,0.25611
141.25,0.81055,0.95992,0.13333,0.72549,0.25415
141.26,0.80469,0.94135,0.12941,0.72549,0.25122
141.26,0.79883,0.92375,0.11961,0.72157,0.24927
141.27,0.79492,0.90616,0.11373,0.72157,0.24633
141.28,0.78906,0.88856,0.11961,0.71569,0.2434
141.29,0.78516,0.87097,0.11373,0.71569,0.23949
141.3,0.77539,0.85435,0.10392,0.71569,0.23656
141.3,0.76562,0.83578,0.10392,0.71569,0.2346
141.31,0.76562,0.81818,0.10392,0.7098,0.23265
141.32,0.75977,0.80059,0.10392,0.70588,0.23069
141.33,0.75391,0.78201,0.098039,0.70588,0.22874
141.34,0.75977,0.76344,0.098039,0.70588,0.22874
141.34,0.75977,0.74389,0.098039,0.70588,0.22972
141.35,0.75977,0.7263,0.094118,0.70588,0.22972
141.36,0.75977,0.70772,0.098039,0.70588,0.22972
141.37,0.75977,0.69013,0.10392,0.70588,0.22972
141.38,0.75977,0.67351,0.098039,0.70588,0.22972
141.38,0.75977,0.65591,0.10392,0.70588,0.22972
141.39,0.75977,0.6393,0.098039,0.70588,0.23069
141.4,0.75977,0.62268,0.10392,0.70588,0.23167
141.41,0.76562,0.60508,0.10392,0.7098,0.23558
141.42,0.76953,0.58847,0.10392,0.71569,0.24047
141.42,0.76953,0.57185,0.11373,0.7098,0.24927
141.43,0.77539,0.55425,0.12353,0.71569,0.26002
141.44,0.76953,0.53666,0.12941,0.7098,0.27273
141.45,0.77539,0.51711,0.12941,0.7098,0.28935
141.46,0.76953,0.49756,0.12941,0.7098,0.3089
141.46,0.77539,0.47605,0.12353,0.7098,0.33138
141.47,0.76953,0.45455,0.11961,0.71569,0.35582
141.48,0.77539,0.43206,0.12353,0.7098,0.38123
141.49,0.76953,0.41056,0.11961,0.7098,0.4086
141.5,0.77539,0.3871,0.11961,0.70588,0.43597
141.5,0.77539,0.36461,0.11373,0.7098,0.46334
141.51,0.7793,0.34018,0.1098,0.70588,0.49071
141.52,0.77539,0.31672,0.10392,0.7098,0.51711
141.53,0.76953,0.2913,0.11373,0.70588,0.54154
141.54,0.77539,0.26686,0.11961,0.70588,0.56109
141.54,0.77539,0.24145,0.12353,0.7,0.57771
141.55,0.77539,0.21701,0.13333,0.70588,0.59433
141.56,0.7793,0.19159,0.14902,0.7,0.61193
141.57,0.76953,0.16618,0.13922,0.69608,0.62854
141.58,0.77539,0.14076,0.14314,0.69608,0.64418
141.58,0.7793,0.11632,0.13922,0.70588,0.65982
141.59,0.78516,0.090909,0.11961,0.7098,0.67351
141.6,0.7793,0.066471,0.11373,0.7098,0.68524
141.61,0.78516,0.043011,0.10392,0.71569,0.69697
141.62,0.79492,0.01955,0.10392,0.71569,0.70674
141.62,0.81055,0.0097752,0.11373,0.72157,0.71359
141.63,0.81055,0,0.11961,0.72157,0.71554
141.64,0.79492,0,0.12353,0.71569,0.71554
141.65,0.76953,0,0.10392,0.71569,0.71457
141.66,0.75977,0,0.094118,0.7098,0.71163
141.66,0.76562,0,0.094118,0.71569,0.70772
141.67,0.75977,0,0.088235,0.71569,0.70283
141.68,0.75977,0,0.078431,0.71569,0.69501
141.69,0.75977,0,0.078431,0.71569,0.68524
141.7,0.75977,0,0.078431,0.71569,0.67449
141.7,0.75977,0,0.078431,0.71569,0.66471
141.71,0.75977,0,0.078431,0.71569,0.66373
141.72,0.75977,0,0.088235,0.71569,0.66667
141.73,0.75977,0,0.094118,0.71569,0.66373
141.74,0.72461,0,0.088235,0.70588,0.65787
141.74,0.69922,0,0.1098,0.7,0.65103
141.75,0.9043,0,0.23333,0.77647,0.64321
141.76,1.2949,0,0.48039,0.83137,0.63441
141.77,1.459,0,0.52549,0.86078,0.62366
141.78,0.93555,0,-0.015686,0.6549,0.61388
141.78,0.62891,0,-0.11765,0.56078,0.60411
141.79,0.69922,0,-0.027451,0.66078,0.59531
141.8,0.74023,0,0.052941,0.70588,0.58553
141.81,0.74414,0,0.078431,0.71569,0.57674
141.82,0.73438,0,0.084314,0.71569,0.56696
141.82,0.73438,0,0.088235,0.71569,0.55816
141.83,0.74414,0,0.088235,0.71569,0.55132
141.84,0.74023,0,0.088235,0.71569,0.54448
141.85,0.74414,0,0.088235,0.71569,0.53666
141.86,0.74023,0,0.094118,0.71569,0.52884
141.86,0.75391,0,0.098039,0.72157,0.52004
141.87,0.75,0,0.088235,0.72549,0.51124
141.88,0.75391,0,0.094118,0.72157,0.50244
141.89,0.75,0,0.088235,0.72549,0.49365
141.9,0.75977,0,0.10392,0.72157,0.48387
141.9,0.75977,0,0.098039,0.72157,0.47507
141.91,0.76562,0,0.10392,0.72549,0.46628
141.92,0.77539,0,0.11373,0.72157,0.45846
141.93,0.77539,0,0.11961,0.72549,0.45064
141.94,0.77539,0,0.11961,0.72549,0.44477
141.94,0.78516,0,0.11961,0.73137,0.43891
141.95,0.78906,0,0.12353,0.73529,0.43304
141.96,0.78906,0,0.12941,0.73529,0.42717
141.97,0.79883,0,0.12941,0.74118,0.42033
141.98,0.81055,0,0.13922,0.74118,0.41447
141.98,0.82031,0,0.14314,0.74118,0.4086
141.99,0.82031,0,0.14902,0.74118,0.40371
142,0.83008,0,0.14902,0.74118,0.39785
142.01,0.83398,0,0.1549,0.7451,0.39296
142.02,0.84375,0,0.15882,0.74118,0.38905
142.02,0.84961,0,0.15882,0.75098,0.38319
142.03,0.84375,0,0.14902,0.75098,0.37928
142.04,0.83984,0,0.14902,0.75098,0.37634
142.05,0.83984,0,0.14902,0.7451,0.37243
142.06,0.83008,0,0.13922,0.74118,0.36755
142.06,0.82031,0,0.12941,0.74118,0.36266
142.07,0.81445,0,0.12941,0.74118,0.35777
142.08,0.81055,0,0.12353,0.73529,0.35288
142.09,0.80469,0,0.1098,0.73137,0.34897
142.1,0.79883,0,0.11373,0.72549,0.34409
142.1,0.79883,0,0.10392,0.73137,0.3392
142.11,0.78516,0,0.098039,0.72549,0.33529
142.12,0.78516,0,0.088235,0.72157,0.33236
142.13,0.77539,0,0.094118,0.71569,0.32942
142.14,0.76953,0,0.098039,0.7098,0.32845
142.14,0.76953,0,0.088235,0.7098,0.32747
142.15,0.75977,0,0.088235,0.7098,0.32649
142.16,0.76562,0,0.088235,0.70588,0.32551
142.17,0.75977,0,0.084314,0.7098,0.32454
142.18,0.75977,0,0.088235,0.7,0.3216
142.18,0.75977,0,0.078431,0.70588,0.31965
142.19,0.75977,0,0.094118,0.7098,0.31672
142.2,0.75977,0,0.098039,0.7,0.31378
142.21,0.75391,0,0.094118,0.70588,0.31085
142.22,0.75977,0,0.094118,0.70588,0.30792
142.22,0.75977,0,0.10392,0.70588,0.30694
142.23,0.75977,0,0.098039,0.7098,0.30694
142.24,0.76562,0,0.10392,0.7098,0.3089
142.25,0.75977,0,0.10392,0.70588,0.31281
142.26,0.75977,0,0.10392,0.7098,0.31965
142.26,0.76562,0,0.1098,0.70588,0.32942
142.27,0.75977,0,0.1098,0.70588,0.34311
142.28,0.76562,0,0.1098,0.7098,0.3607
142.29,0.76953,0,0.11373,0.70588,0.38025
142.3,0.76953,0,0.1098,0.70588,0.40078
142.3,0.77539,0,0.10392,0.7098,0.42326
142.31,0.76953,0,0.10392,0.71569,0.44575
142.32,0.76562,0,0.098039,0.7098,0.46823
142.33,0.76953,0,0.10392,0.7098,0.49071
142.34,0.76562,0,0.10392,0.70588,0.51124
142.34,0.75977,0,0.10392,0.70588,0.52981
142.35,0.76953,0,0.1098,0.70588,0.55034
142.36,0.76562,0,0.12941,0.7,0.57283
142.37,0.7793,0,0.13922,0.7,0.59335
142.38,0.76953,0,0.13922,0.69608,0.61388
142.38,0.76562,0,0.13333,0.70588,0.63343
142.39,0.78516,0,0.12941,0.71569,0.652
142.4,0.78516,0,0.11373,0.7098,0.6696
142.41,0.78516,0,0.1098,0.71569,0.68524
142.42,0.7793,0,0.098039,0.7098,0.6999
142.42,0.78906,0,0.098039,0.72157,0.71261
142.43,0.80469,0,0.094118,0.72549,0.72141
142.44,0.81055,0,0.1098,0.73137,0.72923
142.45,0.80469,0,0.1098,0.72157,0.73607
142.46,0.7793,0,0.098039,0.72157,0.74291
142.46,0.76953,0,0.088235,0.71569,0.74682
142.47,0.75977,0,0.084314,0.71569,0.75073
142.48,0.75977,0,0.084314,0.71569,0.75269
142.49,0.75977,0,0.078431,0.71569,0.75269
142.5,0.75977,0,0.078431,0.71569,0.75073
142.5,0.75977,0,0.078431,0.71569,0.74682
142.51,0.75977,0,0.07451,0.71569,0.74096
142.52,0.76562,0,0.068627,0.72549,0.73412
142.53,0.76953,0,0.078431,0.72157,0.72336
142.54,0.75977,0,0.084314,0.72157,0.71261
142.54,0.74414,0,0.088235,0.71569,0.70186
142.55,0.68555,0,0.084314,0.7,0.69013
142.56,0.78906,0,0.1549,0.7451,0.67742
142.57,1.1641,0,0.37059,0.84118,0.66569
142.58,1.4844,0,0.48039,0.88039,0.65494
142.58,1.2402,0,0.078431,0.89608,0.64418
142.59,0.67969,0,-0.15098,0.5549,0.63343
142.6,0.64453,0,-0.066667,0.62549,0.62268
142.61,0.73438,0,0.023529,0.6902,0.6129
142.62,0.74023,0,0.062745,0.7098,0.60313
142.62,0.73438,0,0.07451,0.7098,0.59335
142.63,0.72461,0,0.062745,0.71569,0.58456
142.64,0.73047,0,0.07451,0.71569,0.57674
142.65,0.73438,0,0.078431,0.71569,0.56794
142.66,0.73438,0,0.078431,0.72157,0.56012
142.66,0.73438,0,0.084314,0.71569,0.55132
142.67,0.74414,0,0.088235,0.71569,0.54252
142.68,0.75,0,0.084314,0.71569,0.5347
142.69,0.74414,0,0.084314,0.72157,0.52688
142.7,0.75,0,0.088235,0.72549,0.51906
142.7,0.74414,0,0.084314,0.72157,0.51124
142.71,0.75391,0,0.084314,0.72549,0.50244
142.72,0.75977,0,0.084314,0.72549,0.49365
142.73,0.75977,0,0.088235,0.73137,0.48387
142.74,0.75977,0,0.088235,0.72549,0.47703
142.74,0.76562,0,0.094118,0.73137,0.47019
142.75,0.77539,0,0.098039,0.73529,0.46334
142.76,0.7793,0,0.10392,0.73137,0.4565
142.77,0.78516,0,0.10392,0.74118,0.45064
142.78,0.79883,0,0.11373,0.74118,0.44477
142.78,0.79492,0,0.11961,0.74118,0.43793
142.79,0.81055,0,0.12353,0.74118,0.43109
142.8,0.81445,0,0.13922,0.74118,0.42424
142.81,0.82031,0,0.14314,0.74118,0.4174
142.82,0.83008,0,0.13922,0.7451,0.41153
142.82,0.83984,0,0.14902,0.7451,0.40665
142.83,0.83984,0,0.1549,0.7549,0.40176
142.84,0.84375,0,0.14902,0.75098,0.39883
142.85,0.83984,0,0.14314,0.75098,0.39394
142.86,0.83398,0,0.13333,0.7451,0.38905
142.86,0.83008,0,0.13333,0.74118,0.38416
142.87,0.82422,0,0.12941,0.74118,0.37928
142.88,0.81445,0,0.11961,0.74118,0.37439
142.89,0.81055,0,0.1098,0.73529,0.3695
142.9,0.80469,0,0.11373,0.73137,0.36559
142.9,0.79883,0,0.10392,0.72549,0.36168
142.91,0.79883,0,0.1098,0.72549,0.35875
142.92,0.78906,0,0.10392,0.72157,0.35484
142.93,0.78516,0,0.098039,0.71569,0.35093
142.94,0.77539,0,0.094118,0.71569,0.348
142.94,0.76953,0,0.098039,0.71569,0.34506
142.95,0.75977,0,0.088235,0.71569,0.34213
142.96,0.76562,0,0.084314,0.7098,0.33724
142.97,0.75977,0,0.078431,0.71569,0.33333
142.98,0.75391,0,0.084314,0.7098,0.32942
142.98,0.75977,0,0.078431,0.71569,0.32649
142.99,0.75391,0,0.088235,0.71569,0.32356
143,0.75977,0,0.094118,0.7098,0.32063
143.01,0.75,0,0.094118,0.7,0.31769
143.02,0.75977,0,0.098039,0.70588,0.31476
143.02,0.75977,0,0.094118,0.70588,0.31281
143.03,0.75391,0,0.098039,0.70588,0.31281
143.04,0.75977,0,0.094118,0.7,0.31378
143.05,0.75391,0,0.1098,0.69608,0.31574
143.06,0.75977,0,0.10392,0.70588,0.31867
143.06,0.75977,0,0.10392,0.70588,0.32454
143.07,0.75977,0,0.1098,0.70588,0.33431
143.08,0.76562,0,0.11373,0.7098,0.34702
143.09,0.75977,0,0.11961,0.7098,0.36266
143.1,0.76562,0,0.11373,0.7098,0.38123
143.1,0.75977,0,0.11373,0.7098,0.40176
143.11,0.76562,0,0.1098,0.7098,0.42326
143.12,0.76953,0,0.10392,0.71569,0.44673
143.13,0.76562,0,0.1098,0.7098,0.46725
143.14,0.76953,0,0.11373,0.70588,0.48583
143.14,0.77539,0,0.11373,0.71569,0.50733
143.15,0.76562,0,0.1098,0.7098,0.52981
143.16,0.75977,0,0.10392,0.71569,0.55327
143.17,0.76562,0,0.11373,0.70588,0.57674
143.18,0.76953,0,0.13333,0.7,0.6002
143.18,0.77539,0,0.14314,0.7,0.62268
143.19,0.7793,0,0.14314,0.69608,0.64321
143.2,0.7793,0,0.14314,0.69608,0.66276
143.21,0.78516,0,0.13333,0.70588,0.67937
143.22,0.78516,0,0.11961,0.71569,0.69501
143.22,0.78516,0,0.11961,0.7098,0.70968
143.23,0.78516,0,0.10392,0.72157,0.71945
143.24,0.79883,0,0.10392,0.71569,0.72727
143.25,0.81055,0,0.10392,0.73137,0.73607
143.26,0.81055,0,0.1098,0.72549,0.74389
143.26,0.79492,0,0.10392,0.72157,0.74976
143.27,0.76953,0,0.088235,0.7098,0.75367
143.28,0.75977,0,0.088235,0.7098,0.7566
143.29,0.76562,0,0.088235,0.71569,0.75758
143.3,0.75977,0,0.084314,0.7098,0.75562
143.3,0.75977,0,0.078431,0.71569,0.75367
143.31,0.75977,0,0.07451,0.71569,0.74976
143.32,0.75391,0,0.068627,0.71569,0.74487
143.33,0.75977,0,0.078431,0.71569,0.739
143.34,0.75977,0,0.07451,0.71569,0.73118
143.34,0.75391,0,0.084314,0.7098,0.72141
143.35,0.75977,0,0.088235,0.70588,0.71065
143.36,0.70898,0,0.094118,0.6902,0.69892
143.37,0.68555,0,0.10392,0.70588,0.68622
143.38,0.97461,0,0.25882,0.79608,0.67449
143.38,1.3848,0,0.46471,0.87059,0.66276
143.39,1.5,0,0.2549,0.91569,0.65103
143.4,0.84961,0,-0.12157,0.6098,0.6393
143.41,0.66016,0,-0.15686,0.55098,0.62854
143.42,0.71484,0,-0.011765,0.66471,0.61779
143.42,0.74023,0,0.058824,0.7,0.60704
143.43,0.73438,0,0.078431,0.7,0.59824
143.44,0.73438,0,0.07451,0.7098,0.58944
143.45,0.73438,0,0.078431,0.70588,0.58065
143.46,0.73438,0,0.078431,0.71569,0.57185
143.46,0.73438,0,0.078431,0.71569,0.56305
143.47,0.74414,0,0.084314,0.71569,0.55327
143.48,0.74414,0,0.078431,0.71569,0.54448
143.49,0.74414,0,0.094118,0.71569,0.53568
143.5,0.74023,0,0.078431,0.71569,0.52688
143.5,0.74414,0,0.088235,0.71569,0.51808
143.51,0.75,0,0.098039,0.71569,0.50929
143.52,0.75391,0,0.088235,0.71569,0.50147
143.53,0.75977,0,0.094118,0.71569,0.49365
143.54,0.75977,0,0.088235,0.71569,0.4868
143.54,0.76562,0,0.098039,0.71569,0.47996
143.55,0.76562,0,0.10392,0.71569,0.47116
143.56,0.76953,0,0.1098,0.71569,0.46334
143.57,0.7793,0,0.11373,0.72157,0.4565
143.58,0.78906,0,0.11961,0.73137,0.44966
143.58,0.79492,0,0.11961,0.72549,0.44184
143.59,0.80469,0,0.12353,0.73529,0.435
143.6,0.80469,0,0.12941,0.73529,0.42815
143.61,0.81055,0,0.13333,0.74118,0.42131
143.62,0.83008,0,0.13922,0.74118,0.41544
143.62,0.83008,0,0.13922,0.7451,0.40958
143.63,0.83984,0,0.14314,0.7451,0.40567
143.64,0.84375,0,0.14902,0.75098,0.40078
143.65,0.84961,0,0.1549,0.7451,0.39687
143.66,0.84375,0,0.15882,0.75098,0.39101
143.66,0.85547,0,0.14902,0.7451,0.38612
143.67,0.83398,0,0.13922,0.74118,0.38025
143.68,0.83398,0,0.12941,0.74118,0.37537
143.69,0.83008,0,0.12941,0.74118,0.3695
143.7,0.82422,0,0.12941,0.73529,0.36461
143.7,0.81445,0,0.12353,0.73137,0.35973
143.71,0.81055,0,0.11373,0.72549,0.35484
143.72,0.79883,0,0.11373,0.72549,0.34995
143.73,0.80469,0,0.1098,0.72549,0.34702
143.74,0.78516,0,0.098039,0.71569,0.34409
143.74,0.78906,0,0.10392,0.72157,0.34115
143.75,0.77539,0,0.10392,0.71569,0.33822
143.76,0.76562,0,0.094118,0.7098,0.3216
143.77,0.76953,0,0.094118,0.7098,0.29814
143.78,0.76562,0,0.094118,0.70588,0.28348
143.78,0.75977,0,0.088235,0.7098,0.27468
143.79,0.75977,0,0.088235,0.70588,0.26882
143.8,0.75977,0,0.084314,0.70588,0.26393
143.81,0.75977,0,0.088235,0.7,0.26002
143.82,0.75977,0,0.094118,0.69608,0.25611
143.82,0.75,0,0.094118,0.69608,0.25318
143.83,0.75391,0,0.10392,0.69608,0.25122
143.84,0.75977,0,0.10392,0.69608,0.24927
143.85,0.75391,0,0.11373,0.69608,0.24829
143.86,0.75977,0,0.1098,0.69608,0.24731
143.86,0.75391,0,0.10392,0.69608,0.24927
143.87,0.75977,0,0.1098,0.69608,0.25318
143.88,0.75977,0,0.11373,0.7,0.26197
143.89,0.75977,0,0.1098,0.69608,0.2737
143.9,0.76562,0,0.10392,0.7,0.28935
143.9,0.76953,0,0.11961,0.70588,0.30792
143.91,0.76562,0,0.1098,0.70588,0.3304
143.92,0.76953,0,0.10392,0.70588,0.35484
143.93,0.76953,0,0.1098,0.70588,0.3783
143.94,0.76953,0,0.10392,0.7098,0.3998
143.94,0.76953,0.010753,0.098039,0.7098,0.42424
143.95,0.76562,0.022483,0.10392,0.70588,0.45064
143.96,0.76562,0.041056,0.094118,0.70588,0.47605
143.97,0.76562,0.058651,0.094118,0.70588,0.50147
143.98,0.76953,0.081134,0.11373,0.7,0.5259
143.98,0.76953,0.10264,0.12353,0.7,0.54936
143.99,0.77539,0.12903,0.12941,0.7,0.57185
144,0.76953,0.15543,0.13333,0.7,0.59433
144.01,0.77539,0.19159,0.12941,0.70588,0.61486
144.02,0.7793,0.22776,0.11961,0.71569,0.63343
