Time [s], RESP, PLETH, CVP, II, V, AVR
118.1,0.25806,0.4086,4.6545,0.41992,0.66016,0.74118
118.1,0.25024,0.40274,4.5763,0.41602,0.66016,0.73529
118.11,0.24145,0.39785,4.498,0.41992,0.66992,0.73137
118.12,0.23265,0.39394,4.498,0.42578,0.66992,0.73529
118.13,0.22385,0.38905,4.498,0.42969,0.66016,0.72549
118.14,0.21603,0.38416,4.3807,0.41992,0.66406,0.72549
118.14,0.20723,0.37928,4.2634,0.42578,0.66406,0.73137
118.15,0.19941,0.37439,4.146,0.41992,0.66406,0.74118
118.16,0.19159,0.3695,3.9505,0.41992,0.66406,0.73529
118.17,0.18475,0.36559,3.7549,0.42969,0.66406,0.72549
118.18,0.17889,0.3607,3.6375,0.43945,0.67578,0.72549
118.18,0.17498,0.35679,3.442,0.43555,0.68555,0.72549
118.19,0.17107,0.35191,3.4029,0.43555,0.70508,0.72549
118.2,0.16716,0.348,3.442,0.44922,0.7207,0.72157
118.21,0.16422,0.34409,3.5593,0.46094,0.68945,0.7098
118.22,0.16129,0.34115,3.7158,0.44531,0.6543,0.72157
118.22,0.15836,0.33822,3.8331,0.44531,0.65039,0.72157
118.23,0.15738,0.33724,3.9505,0.43555,0.64453,0.72549
118.24,0.15543,0.33627,4.0678,0.41992,0.64062,0.73529
118.25,0.15445,0.3392,4.0678,0.41016,0.62891,0.73137
118.26,0.15347,0.34702,4.0678,0.41602,0.63477,0.73137
118.26,0.15347,0.35875,3.9505,0.41602,0.64453,0.73529
118.27,0.15249,0.37634,3.8331,0.41992,0.65039,0.73137
118.28,0.15249,0.39785,3.7158,0.41992,0.65039,0.72549
118.29,0.15347,0.42326,3.5593,0.43555,0.65039,0.72157
118.3,0.15347,0.45259,3.442,0.4043,0.6543,0.74118
118.3,0.15445,0.48387,3.3246,0.41992,0.66016,0.73529
118.31,0.15445,0.51124,3.2464,0.41602,0.66406,0.7451
118.32,0.15543,0.53666,3.1291,0.41016,0.66016,0.7451
118.33,0.1564,0.56305,2.9335,0.4043,0.66992,0.75098
118.34,0.15738,0.59042,2.8162,0.40039,0.68945,0.75098
118.34,0.15836,0.61779,2.777,0.42578,0.69922,0.74118
118.35,0.15934,0.64321,2.6988,0.53516,0.64453,0.66471
118.36,0.16031,0.66667,2.6988,0.73047,0.53906,0.5451
118.37,0.16129,0.68719,2.8944,0.9043,0.42969,0.42549
118.38,0.16227,0.70479,3.1291,0.79492,0.39453,0.41569
118.38,0.16325,0.71945,3.5202,0.57031,0.45508,0.61961
118.39,0.16422,0.73118,3.9505,0.41992,0.55078,0.72157
118.4,0.1652,0.73998,4.3807,0.32422,0.59961,0.78039
118.41,0.1652,0.74487,4.7718,0.3457,0.64062,0.78627
118.42,0.1652,0.7478,5.0065,0.38477,0.66406,0.7549
118.42,0.1652,0.74976,5.2412,0.40039,0.68555,0.75098
118.43,0.1652,0.74976,5.515,0.40039,0.69531,0.75098
118.44,0.1652,0.7478,5.7106,0.4043,0.69531,0.75098
118.45,0.1652,0.74389,5.8279,0.4043,0.69922,0.75098
118.46,0.16422,0.73803,5.867,0.41602,0.69922,0.7451
118.46,0.16422,0.73021,5.867,0.41992,0.69922,0.74118
118.47,0.16325,0.72043,5.8279,0.41602,0.69922,0.7451
118.48,0.16325,0.7087,5.6323,0.41016,0.69922,0.75098
118.49,0.16227,0.69599,5.515,0.42578,0.69531,0.73529
118.5,0.16227,0.68133,5.3194,0.42969,0.69531,0.73137
118.5,0.16129,0.66471,5.2021,0.42969,0.69531,0.73529
118.51,0.16031,0.65005,5.0065,0.43945,0.68945,0.73137
118.52,0.16031,0.63539,4.8892,0.43555,0.68945,0.73137
118.53,0.16031,0.61779,4.8109,0.43945,0.69531,0.73137
118.54,0.16031,0.60117,4.8109,0.44922,0.68555,0.72157
118.54,0.16031,0.58358,4.9674,0.45508,0.67969,0.71569
118.55,0.16129,0.56598,5.1239,0.46094,0.68555,0.7098
118.56,0.16129,0.54936,5.3194,0.46484,0.67578,0.70588
118.57,0.16227,0.53372,5.515,0.4707,0.67578,0.70588
118.58,0.16325,0.51808,5.5541,0.49023,0.66992,0.69608
118.58,0.16422,0.5044,5.4368,0.50977,0.66992,0.68627
118.59,0.1652,0.49169,5.1239,0.52539,0.66992,0.68039
118.6,0.16618,0.47801,4.7718,0.53906,0.66406,0.66471
118.61,0.16716,0.46823,4.3807,0.55469,0.66016,0.66078
118.62,0.16813,0.45943,3.9505,0.57422,0.6543,0.64118
118.62,0.17009,0.44966,3.5593,0.58398,0.64453,0.63529
118.63,0.17204,0.43988,3.2073,0.5957,0.64453,0.63529
118.64,0.174,0.43011,2.9335,0.5957,0.64062,0.62941
118.65,0.17498,0.42131,2.6988,0.5957,0.62891,0.62941
118.66,0.17595,0.41153,2.5033,0.59961,0.625,0.62549
118.66,0.17693,0.40274,2.3077,0.57422,0.62891,0.64118
118.67,0.17791,0.39394,2.073,0.54492,0.62891,0.66471
118.68,0.17791,0.38514,1.7601,0.51562,0.63477,0.68039
118.69,0.17889,0.3783,1.4472,0.49414,0.65039,0.6902
118.7,0.17986,0.37243,1.2125,0.47461,0.6543,0.70588
118.7,0.18084,0.36755,1.1343,0.46094,0.6543,0.70588
118.71,0.18084,0.36364,1.2125,0.43945,0.6543,0.72549
118.72,0.18084,0.3607,1.3299,0.43945,0.66016,0.72549
118.73,0.18084,0.35679,1.4472,0.42969,0.66016,0.72549
118.74,0.18084,0.35288,1.5645,0.42578,0.67578,0.73137
118.74,0.18084,0.34897,1.5645,0.41992,0.67578,0.73529
118.75,0.17986,0.34604,1.6428,0.41992,0.66992,0.73137
118.76,0.17986,0.34115,1.5645,0.42578,0.66992,0.73137
118.77,0.17889,0.33724,1.5645,0.43555,0.66992,0.72549
118.78,0.17889,0.33333,1.6428,0.43945,0.66406,0.72549
118.78,0.17889,0.32942,1.7601,0.43555,0.66992,0.72549
118.79,0.17889,0.32551,1.9948,0.43945,0.67578,0.72549
118.8,0.17986,0.3216,2.2686,0.42969,0.67578,0.72549
118.81,0.17986,0.31867,2.5033,0.43945,0.66992,0.71569
118.82,0.18084,0.31672,2.6988,0.44531,0.67578,0.72157
118.82,0.1828,0.31378,2.8162,0.43945,0.66992,0.72549
118.83,0.18475,0.31183,3.09,0.43555,0.67578,0.72549
118.84,0.18573,0.3089,3.3246,0.43945,0.67578,0.72157
118.85,0.18768,0.30499,3.5202,0.44531,0.67969,0.71569
118.86,0.19062,0.30205,3.7549,0.44922,0.69531,0.72157
118.86,0.19257,0.29814,3.9505,0.46094,0.7207,0.72157
118.87,0.19453,0.29423,4.146,0.46094,0.72461,0.72157
118.88,0.19746,0.29032,4.3807,0.46484,0.68945,0.70588
118.89,0.19941,0.28641,4.5763,0.46484,0.66406,0.70588
118.9,0.20235,0.28446,4.8109,0.45508,0.66406,0.70588
118.9,0.2043,0.2825,4.9674,0.43945,0.6543,0.71569
118.91,0.20723,0.2825,5.0065,0.41992,0.65039,0.72549
118.92,0.21017,0.28543,4.9674,0.41602,0.65039,0.73137
118.93,0.21212,0.2913,4.7718,0.41992,0.65039,0.72549
118.94,0.21408,0.30303,4.498,0.42578,0.6543,0.72549
118.94,0.21701,0.31965,4.2634,0.42969,0.6543,0.72549
118.95,0.21799,0.34213,3.9505,0.43945,0.65039,0.72157
118.96,0.21994,0.37048,3.7549,0.43555,0.6543,0.7098
118.97,0.22092,0.40274,3.5593,0.41992,0.66016,0.73137
118.98,0.22287,0.43597,3.442,0.41992,0.66406,0.73137
118.98,0.22385,0.47019,3.3246,0.41992,0.66992,0.73529
118.99,0.22483,0.5044,3.1291,0.41992,0.67578,0.73137
119,0.22581,0.53763,3.0117,0.41016,0.67578,0.73529
119.01,0.22678,0.565,2.9335,0.4043,0.69922,0.7451
119.02,0.22776,0.58847,2.9335,0.44531,0.70508,0.73137
119.02,0.22874,0.61193,3.0117,0.57422,0.625,0.64118
119.03,0.22874,0.63441,3.1291,0.78906,0.51953,0.5098
119.04,0.22972,0.65396,3.4029,0.93555,0.41602,0.39412
119.05,0.23069,0.67058,3.6375,0.76562,0.40039,0.49412
119.06,0.23069,0.68328,3.8722,0.53516,0.48438,0.65098
119.06,0.23167,0.69306,4.146,0.38086,0.58008,0.75098
119.07,0.23363,0.6999,4.3416,0.30078,0.61914,0.79608
119.08,0.2346,0.70479,4.6545,0.33008,0.64453,0.78039
119.09,0.23558,0.70674,4.9674,0.38086,0.66406,0.75098
119.1,0.23754,0.69892,5.3194,0.39453,0.67969,0.75098
119.1,0.23949,0.68524,5.6323,0.39453,0.68945,0.7451
119.11,0.24047,0.67546,5.9452,0.39453,0.68555,0.75098
119.12,0.24242,0.66667,6.1408,0.41016,0.68555,0.74118
119.13,0.2434,0.65787,6.2581,0.41016,0.68555,0.73529
119.14,0.24536,0.64712,6.4537,0.41602,0.68555,0.73137
119.14,0.24633,0.63636,6.6493,0.41602,0.67969,0.73137
119.15,0.24731,0.62366,6.7666,0.41992,0.67578,0.72549
119.16,0.24829,0.60997,6.9622,0.41992,0.67578,0.72549
119.17,0.25024,0.59531,7.1186,0.41992,0.67578,0.72549
119.18,0.25122,0.57967,7.3142,0.42578,0.67578,0.72549
119.18,0.25318,0.56305,7.6271,0.43555,0.66992,0.72157
119.19,0.25513,0.54643,7.9009,0.43945,0.66406,0.7098
119.2,0.25611,0.52884,8.2138,0.43555,0.66406,0.7098
119.21,0.25806,0.5132,8.5658,0.45508,0.66406,0.70588
119.22,0.26002,0.49951,8.9961,0.46094,0.66406,0.70588
119.22,0.26197,0.48583,9.3872,0.46484,0.66016,0.69608
119.23,0.26393,0.47116,9.7783,0.48047,0.66016,0.68627
119.24,0.26686,0.45748,10.013,0.49023,0.6543,0.68039
119.25,0.26882,0.44575,10.13,0.5,0.6543,0.67059
119.26,0.27077,0.43402,10.209,0.51562,0.64453,0.66078
119.26,0.27273,0.42424,10.013,0.53516,0.64062,0.6549
119.27,0.27566,0.41447,9.7783,0.55078,0.63477,0.64118
119.28,0.27761,0.40665,9.3872,0.56445,0.62891,0.63529
119.29,0.27957,0.39883,8.9961,0.58984,0.625,0.61961
119.3,0.28152,0.39198,8.6441,0.5957,0.61914,0.61569
119.3,0.28446,0.38514,8.3311,0.60547,0.61523,0.61569
119.31,0.28641,0.37928,8.2138,0.60938,0.60547,0.6098
119.32,0.28739,0.37439,8.2138,0.60547,0.60547,0.6
119.33,0.28935,0.36852,8.2138,0.61523,0.60547,0.59608
119.34,0.29032,0.36364,8.2138,0.58398,0.59961,0.61569
119.34,0.29228,0.35875,8.1356,0.56055,0.60547,0.62941
119.35,0.29326,0.35386,8.1356,0.5293,0.60938,0.6549
119.36,0.29423,0.34995,8.0182,0.5,0.61914,0.67059
119.37,0.29521,0.34702,7.94,0.48438,0.62891,0.68039
119.38,0.29521,0.34311,7.94,0.45508,0.63477,0.7
119.38,0.29619,0.34018,7.94,0.44922,0.64062,0.70588
119.39,0.29619,0.33724,8.0182,0.45508,0.64062,0.7
119.4,0.29717,0.33431,8.0182,0.44531,0.64453,0.70588
119.41,0.29717,0.33236,8.0574,0.43945,0.65039,0.70588
119.42,0.29814,0.33138,8.1356,0.44531,0.64453,0.7
119.42,0.29912,0.32942,8.2138,0.44922,0.65039,0.70588
119.43,0.3001,0.32747,8.2529,0.44531,0.65039,0.70588
119.44,0.30108,0.32454,8.2529,0.45508,0.6543,0.70588
119.45,0.30205,0.32063,8.3311,0.44922,0.65039,0.7
119.46,0.30401,0.31672,8.3703,0.45508,0.6543,0.70588
119.46,0.30596,0.31378,8.3703,0.46484,0.64453,0.7
119.47,0.30792,0.31085,8.4485,0.4707,0.65039,0.69608
119.48,0.31085,0.30792,8.5658,0.46094,0.64453,0.70588
119.49,0.31476,0.30499,8.6441,0.46484,0.64062,0.69608
119.5,0.31867,0.30205,8.7614,0.46484,0.64062,0.69608
119.5,0.32356,0.29912,8.8396,0.46484,0.64453,0.7
119.51,0.32845,0.29717,8.957,0.47461,0.6543,0.68627
119.52,0.33236,0.29619,8.9961,0.49023,0.67578,0.68039
119.53,0.33627,0.29423,9.1525,0.48438,0.68555,0.68039
119.54,0.34018,0.29228,9.2699,0.49023,0.69531,0.68039
119.54,0.34604,0.28935,9.309,0.49414,0.6543,0.67647
119.55,0.35093,0.28641,9.4654,0.49023,0.63477,0.68039
119.56,0.35679,0.28446,9.5046,0.47461,0.63477,0.68627
119.57,0.36266,0.2825,9.5046,0.46484,0.62891,0.69608
119.58,0.36852,0.2825,9.5828,0.44922,0.62891,0.7
119.58,0.37439,0.28641,9.5828,0.43945,0.62891,0.70588
119.59,0.38025,0.29326,9.6219,0.46484,0.62891,0.6902
119.6,0.38612,0.30401,9.7001,0.46484,0.62891,0.69608
119.61,0.39003,0.31769,9.8175,0.46484,0.62891,0.68627
119.62,0.39492,0.33431,9.9348,0.46484,0.63477,0.69608
119.62,0.3998,0.35582,10.091,0.47461,0.62891,0.6902
119.63,0.40371,0.38319,10.13,0.45508,0.64062,0.70588
119.64,0.40762,0.41349,10.13,0.46484,0.64453,0.7
119.65,0.41251,0.44477,10.13,0.44922,0.64453,0.70588
119.66,0.41642,0.47801,10.209,0.45508,0.64453,0.70588
119.66,0.42033,0.51124,10.209,0.44922,0.65039,0.7098
119.67,0.42326,0.54252,10.209,0.44531,0.66992,0.70588
119.68,0.42717,0.57185,10.209,0.48047,0.67578,0.7098
119.69,0.42913,0.59824,10.13,0.60938,0.58984,0.6098
119.7,0.43206,0.62268,10.13,0.84961,0.48047,0.46471
119.7,0.43402,0.64418,10.13,0.96484,0.37109,0.37059
119.71,0.43695,0.65982,10.209,0.73438,0.35938,0.4902
119.72,0.44086,0.67253,10.326,0.50586,0.44531,0.64118
119.73,0.44379,0.68524,10.443,0.38477,0.5293,0.72157
119.74,0.4477,0.69697,10.561,0.37109,0.57031,0.73529
119.74,0.45064,0.70577,10.834,0.41602,0.60938,0.72549
119.75,0.45455,0.71261,11.069,0.44531,0.65039,0.70588
119.76,0.45846,0.71652,11.343,0.44922,0.66406,0.7098
119.77,0.46139,0.71652,11.46,0.43945,0.66992,0.71569
119.78,0.4653,0.71457,11.499,0.45508,0.66016,0.70588
119.78,0.46823,0.71065,11.499,0.46094,0.66992,0.7098
119.79,0.47116,0.70479,11.46,0.46484,0.66406,0.70588
119.8,0.4741,0.69599,11.46,0.45508,0.66992,0.71569
119.81,0.47801,0.68719,11.46,0.46484,0.66992,0.70588
119.82,0.48094,0.67644,11.46,0.47461,0.66406,0.6902
119.82,0.48485,0.66471,11.499,0.4707,0.66016,0.69608
119.83,0.48778,0.65103,11.578,0.4707,0.66992,0.7
119.84,0.49071,0.63539,11.499,0.4707,0.66406,0.69608
119.85,0.49365,0.62072,11.499,0.47461,0.66992,0.69608
119.86,0.49658,0.60411,11.499,0.49023,0.66016,0.68627
119.86,0.50049,0.58847,11.46,0.49414,0.6543,0.68039
119.87,0.50342,0.57283,11.46,0.5,0.66016,0.68039
119.88,0.50733,0.55816,11.46,0.50977,0.6543,0.67647
119.89,0.51026,0.54448,11.46,0.51953,0.6543,0.67059
119.9,0.5132,0.53079,11.46,0.51562,0.6543,0.66471
119.9,0.51613,0.51906,11.578,0.5293,0.6543,0.66078
119.91,0.51906,0.50831,11.695,0.55078,0.6543,0.6549
119.92,0.52199,0.49756,11.812,0.56445,0.64453,0.6451
119.93,0.52395,0.4868,11.89,0.5957,0.63477,0.62549
119.94,0.5259,0.47605,11.89,0.60938,0.63477,0.6098
119.94,0.52786,0.4653,11.812,0.625,0.62891,0.6098
119.95,0.52884,0.4565,11.773,0.63477,0.62891,0.6
119.96,0.52981,0.4477,11.656,0.64062,0.62891,0.59608
119.97,0.53079,0.44086,11.499,0.65039,0.625,0.58431
119.98,0.53079,0.43304,11.382,0.6543,0.61523,0.57451
119.98,0.53177,0.4262,11.343,0.65039,0.60547,0.58431
119.99,0.53177,0.41935,11.265,0.62891,0.60547,0.59608
120,0.53079,0.41447,11.186,0.62891,0.60547,0.59608
120.01,0.52981,0.41056,11.147,0.60547,0.5957,0.6098
120.02,0.52981,0.40665,11.147,0.57422,0.60547,0.62941
120.02,0.52786,0.40176,11.147,0.55078,0.60547,0.64118
120.03,0.52688,0.39785,11.147,0.5293,0.60938,0.6549
120.04,0.52493,0.39296,11.147,0.52539,0.61914,0.66471
120.05,0.52297,0.38807,11.186,0.50977,0.61914,0.67647
120.06,0.52004,0.38319,11.265,0.49414,0.625,0.68039
120.06,0.51808,0.3783,11.343,0.50586,0.61523,0.67647
120.07,0.51417,0.37439,11.382,0.50977,0.61914,0.67059
120.08,0.51124,0.3695,11.46,0.49414,0.61914,0.68039
120.09,0.50831,0.36559,11.499,0.50586,0.625,0.68039
120.1,0.50635,0.3607,11.578,0.49414,0.625,0.68039
120.1,0.5044,0.35777,11.656,0.51562,0.61914,0.67059
120.11,0.50147,0.35484,11.695,0.51562,0.625,0.67647
120.12,0.49951,0.35191,11.773,0.51562,0.61914,0.66078
120.13,0.49756,0.34897,11.812,0.50586,0.62891,0.67647
120.14,0.49462,0.34604,11.89,0.51562,0.61914,0.66471
120.14,0.49267,0.34409,11.969,0.52539,0.61523,0.66078
120.15,0.48974,0.34115,12.086,0.50977,0.62891,0.67059
120.16,0.48778,0.33822,12.282,0.51562,0.625,0.67059
120.17,0.4868,0.33529,12.399,0.51562,0.62891,0.66471
120.18,0.48485,0.33138,12.516,0.52539,0.64062,0.65098
120.18,0.48387,0.32747,12.634,0.5293,0.6543,0.6549
120.19,0.48387,0.32356,12.712,0.53516,0.66016,0.66078
120.2,0.48289,0.31965,12.829,0.5293,0.64453,0.66078
120.21,0.48289,0.31769,13.025,0.5293,0.61914,0.66078
120.22,0.48289,0.31574,13.142,0.51953,0.60938,0.66078
120.22,0.48289,0.31574,13.338,0.50586,0.60547,0.67647
120.23,0.48192,0.31574,13.494,0.49023,0.60547,0.68039
120.24,0.48192,0.31672,13.651,0.49023,0.60938,0.67647
120.25,0.48192,0.32258,13.69,0.48047,0.60547,0.68039
120.26,0.48192,0.33333,13.768,0.49023,0.61523,0.67647
120.26,0.48094,0.34995,13.768,0.49023,0.61523,0.68039
120.27,0.48094,0.37146,13.807,0.48438,0.61914,0.68039
120.28,0.47996,0.39687,13.807,0.5,0.60938,0.67647
120.29,0.47996,0.4262,13.807,0.48438,0.61523,0.68039
120.3,0.47898,0.45846,13.807,0.48047,0.62891,0.69608
120.3,0.47898,0.4868,13.807,0.49023,0.62891,0.68627
120.31,0.47801,0.5132,13.69,0.49023,0.62891,0.6902
120.32,0.47801,0.54154,13.651,0.48047,0.625,0.6902
120.33,0.47703,0.56989,13.572,0.46094,0.64062,0.70588
120.34,0.47703,0.59629,13.494,0.45508,0.66406,0.71569
120.34,0.47605,0.6217,13.455,0.55078,0.625,0.65098
120.35,0.47507,0.64516,13.455,0.73438,0.53516,0.53529
120.36,0.47312,0.66667,13.377,0.92969,0.41016,0.4
120.37,0.47214,0.68622,13.377,0.96875,0.33594,0.37059
120.38,0.47116,0.70186,13.377,0.64062,0.36523,0.5451
120.38,0.46921,0.71652,13.338,0.4707,0.44922,0.66078
120.39,0.46823,0.72825,13.259,0.39453,0.51562,0.7098
120.4,0.46725,0.73803,13.181,0.42578,0.56445,0.70588
120.41,0.46628,0.74389,13.181,0.45508,0.60938,0.69608
120.42,0.46628,0.74682,13.181,0.46094,0.64062,0.7
120.42,0.4653,0.7478,13.181,0.44922,0.6543,0.7098
120.43,0.46432,0.74878,13.181,0.45508,0.66016,0.70588
120.44,0.46432,0.7478,13.259,0.46484,0.6543,0.7
120.45,0.46432,0.74585,13.259,0.46484,0.66406,0.70588
120.46,0.46432,0.74096,13.259,0.46094,0.66016,0.70588
120.46,0.4653,0.73412,13.259,0.46484,0.66406,0.7
120.47,0.4653,0.7263,13.338,0.47461,0.6543,0.69608
120.48,0.4653,0.71554,13.377,0.4707,0.66016,0.70588
120.49,0.4653,0.70381,13.455,0.48047,0.6543,0.7
120.5,0.4653,0.68915,13.455,0.47461,0.6543,0.6902
120.5,0.4653,0.67546,13.494,0.48438,0.6543,0.6902
120.51,0.4653,0.6608,13.572,0.4707,0.6543,0.69608
120.52,0.4653,0.64516,13.651,0.49023,0.6543,0.68039
120.53,0.4653,0.62952,13.651,0.49023,0.6543,0.68039
120.54,0.46432,0.61193,13.69,0.5,0.6543,0.68039
120.54,0.46432,0.59531,13.69,0.50586,0.65039,0.68039
120.55,0.46432,0.57869,13.572,0.50977,0.64453,0.67059
120.56,0.46432,0.56305,13.377,0.51953,0.65039,0.66471
120.57,0.46334,0.54936,13.142,0.53516,0.64453,0.6549
120.58,0.46334,0.53568,13.025,0.54492,0.64062,0.6549
120.58,0.46334,0.52297,13.025,0.57031,0.63477,0.63529
120.59,0.46237,0.51124,13.025,0.58398,0.62891,0.62941
120.6,0.46237,0.50147,13.025,0.60547,0.62891,0.61961
120.61,0.46237,0.49267,12.947,0.61523,0.62891,0.61569
120.62,0.46139,0.48583,12.829,0.625,0.625,0.6098
120.62,0.46139,0.47703,12.751,0.625,0.625,0.60588
120.63,0.46041,0.46725,12.595,0.64062,0.60547,0.59608
120.64,0.45943,0.45943,12.516,0.63477,0.60547,0.5902
120.65,0.45748,0.45064,12.438,0.62891,0.59961,0.59608
120.66,0.4565,0.44379,12.438,0.61914,0.5957,0.60588
120.66,0.45552,0.43597,12.399,0.60547,0.59961,0.61569
120.67,0.45357,0.43011,12.321,0.57422,0.5957,0.62941
120.68,0.45259,0.42424,12.321,0.54492,0.60547,0.6451
120.69,0.45161,0.41935,12.321,0.5293,0.60547,0.66078
120.7,0.45064,0.41349,12.399,0.51562,0.60547,0.67059
120.7,0.45064,0.4086,12.399,0.50586,0.60938,0.66471
120.71,0.44966,0.40469,12.399,0.49414,0.60547,0.67647
120.72,0.44868,0.3998,12.399,0.49023,0.60547,0.67647
120.73,0.4477,0.39589,12.399,0.49023,0.61914,0.68039
120.74,0.4477,0.39101,12.438,0.47461,0.625,0.68627
120.74,0.44673,0.38807,12.438,0.49023,0.61914,0.68039
120.75,0.44575,0.38416,12.516,0.49023,0.61914,0.68039
120.76,0.44575,0.37928,12.595,0.49023,0.61914,0.68039
120.77,0.44477,0.37439,12.634,0.49023,0.61914,0.68039
120.78,0.44477,0.3695,12.712,0.49023,0.625,0.68627
120.78,0.44379,0.36461,12.751,0.49023,0.625,0.68039
120.79,0.44379,0.3607,12.829,0.49023,0.61914,0.68039
120.8,0.44282,0.35679,12.907,0.49023,0.625,0.68039
120.81,0.44282,0.35288,12.947,0.49023,0.625,0.68039
120.82,0.44184,0.35093,13.142,0.48438,0.61914,0.68039
120.82,0.44184,0.34702,13.338,0.49023,0.625,0.68039
120.83,0.44086,0.34311,13.494,0.48438,0.62891,0.68627
120.84,0.44086,0.3392,13.572,0.49023,0.64453,0.68039
120.85,0.43988,0.33529,13.651,0.50586,0.6543,0.67647
120.86,0.43988,0.33138,13.651,0.50977,0.66992,0.67059
120.86,0.43891,0.32747,13.69,0.51562,0.64453,0.66471
120.87,0.43891,0.32454,13.807,0.50586,0.625,0.67059
120.88,0.43793,0.3216,14.003,0.5,0.60547,0.67059
120.89,0.43793,0.3216,14.081,0.48438,0.60547,0.67647
120.9,0.43695,0.32356,14.198,0.46484,0.60547,0.68627
120.9,0.43695,0.32942,14.198,0.4707,0.59961,0.68039
120.91,0.43597,0.33822,14.276,0.46484,0.59961,0.68039
120.92,0.43597,0.35191,14.276,0.4707,0.60547,0.68039
120.93,0.435,0.37146,14.315,0.48047,0.61523,0.68039
120.94,0.435,0.39492,14.394,0.48047,0.60938,0.68039
120.94,0.435,0.42326,14.315,0.46484,0.61523,0.68627
120.95,0.43402,0.45357,14.276,0.4707,0.61914,0.68627
120.96,0.43402,0.48485,14.276,0.4707,0.625,0.6902
120.97,0.43304,0.51613,14.198,0.46484,0.61914,0.68627
120.98,0.43304,0.54643,14.12,0.45508,0.625,0.70588
120.98,0.43304,0.57478,14.003,0.46484,0.625,0.7
120.99,0.43206,0.60215,13.963,0.44922,0.64453,0.7098
121,0.43206,0.62854,13.885,0.44531,0.6543,0.72157
121.01,0.43206,0.64907,13.885,0.5293,0.61914,0.66471
121.02,0.43206,0.66373,13.768,0.73047,0.52539,0.53922
121.02,0.43206,0.68035,13.768,0.92383,0.39062,0.4
121.03,0.43206,0.69599,13.69,0.94531,0.33008,0.37451
121.04,0.43304,0.71065,13.69,0.58008,0.375,0.5902
121.05,0.43304,0.72239,13.651,0.42578,0.46094,0.6902
121.06,0.43402,0.73216,13.572,0.38086,0.51562,0.72549
121.06,0.43402,0.739,13.572,0.41992,0.56445,0.7098
121.07,0.43402,0.74389,13.572,0.43945,0.61914,0.70588
121.08,0.435,0.74682,13.572,0.43555,0.65039,0.72157
121.09,0.43597,0.74682,13.572,0.43555,0.6543,0.72157
121.1,0.43695,0.74487,13.572,0.42969,0.6543,0.72549
121.1,0.43793,0.74096,13.651,0.42969,0.66016,0.72549
121.11,0.43891,0.73509,13.69,0.43945,0.66016,0.72157
121.12,0.43988,0.72825,13.69,0.43945,0.66406,0.71569
121.13,0.44184,0.72043,13.69,0.43945,0.66016,0.72157
121.14,0.44282,0.71163,13.768,0.43555,0.66992,0.72157
121.14,0.44477,0.69892,13.807,0.45508,0.66016,0.71569
121.15,0.44575,0.68426,13.807,0.44922,0.66406,0.71569
121.16,0.4477,0.66862,13.885,0.45508,0.66406,0.72157
121.17,0.44868,0.652,13.963,0.46484,0.66016,0.70588
121.18,0.44966,0.63539,14.003,0.46094,0.6543,0.70588
121.18,0.45161,0.61779,14.003,0.46484,0.6543,0.7
121.19,0.45161,0.6002,14.081,0.46484,0.6543,0.70588
121.2,0.45259,0.5826,14.12,0.48047,0.65039,0.6902
121.21,0.45357,0.56696,14.12,0.49023,0.6543,0.68039
121.22,0.45455,0.5523,14.003,0.5,0.6543,0.68627
121.22,0.45552,0.53763,13.807,0.51562,0.6543,0.68039
121.23,0.4565,0.52199,13.651,0.51953,0.65039,0.67059
121.24,0.45748,0.50733,13.572,0.53516,0.64453,0.6549
121.25,0.45846,0.49365,13.572,0.55078,0.64062,0.65098
121.26,0.45846,0.47996,13.572,0.57031,0.64453,0.63529
121.26,0.45846,0.46725,13.494,0.58398,0.64062,0.62941
121.27,0.45846,0.4565,13.455,0.5957,0.64062,0.62549
121.28,0.45846,0.44673,13.259,0.60547,0.62891,0.61961
121.29,0.45846,0.43695,13.064,0.60547,0.62891,0.61569
121.3,0.45846,0.42913,12.947,0.60938,0.625,0.61569
121.3,0.45846,0.42229,12.829,0.61523,0.61914,0.6098
121.31,0.45748,0.41642,12.712,0.60547,0.60938,0.61569
121.32,0.45748,0.40958,12.595,0.58984,0.60938,0.61961
121.33,0.4565,0.40176,12.516,0.56055,0.60547,0.63529
121.34,0.4565,0.39492,12.399,0.53906,0.60547,0.6549
121.34,0.45552,0.38807,12.321,0.51953,0.61523,0.66078
121.35,0.45552,0.38123,12.203,0.49414,0.61914,0.68039
121.36,0.45455,0.37537,12.125,0.47461,0.61914,0.7
121.37,0.45357,0.36852,12.086,0.4707,0.61914,0.7
121.38,0.45259,0.36364,12.008,0.46094,0.61914,0.70588
121.38,0.45259,0.35777,11.812,0.44922,0.62891,0.7098
121.39,0.45161,0.35288,11.695,0.44531,0.62891,0.71569
121.4,0.45064,0.348,11.499,0.44922,0.62891,0.7098
121.41,0.44966,0.34409,11.382,0.44531,0.62891,0.7098
121.42,0.44966,0.34018,11.186,0.44531,0.63477,0.71569
121.42,0.44868,0.33627,11.03,0.44531,0.64453,0.71569
121.43,0.44673,0.33236,10.874,0.45508,0.64453,0.70588
121.44,0.44575,0.32845,10.756,0.46094,0.64453,0.70588
121.45,0.44379,0.32454,10.717,0.45508,0.65039,0.70588
