Time [s], II, PLETH, RESP, V, AVR
93.352,0.32422,0.37732,0.49938,0.88039,0.61523
93.36,0.2793,0.39883,0.50308,0.85686,0.63477
93.368,0.26953,0.42717,0.50677,0.85098,0.64453
93.376,0.29492,0.45943,0.51169,0.86667,0.625
93.384,0.25,0.49462,0.51538,0.85686,0.65039
93.392,0.21094,0.53177,0.5203,0.85098,0.68555
93.4,0.17969,0.56305,0.52645,0.84118,0.70508
93.408,0.16602,0.5914,0.53137,0.83529,0.71484
93.416,0.15625,0.61975,0.53875,0.8451,0.72461
93.424,0.15039,0.64614,0.54613,0.84118,0.73047
93.432,0.14453,0.6696,0.55474,0.84118,0.73438
93.44,0.15039,0.68915,0.56335,0.84118,0.73438
93.448,0.14453,0.70577,0.57196,0.84118,0.74023
93.456,0.14062,0.71945,0.58057,0.84118,0.73438
93.464,0.14453,0.73021,0.58918,0.8451,0.73438
93.472,0.15039,0.73803,0.59779,0.8451,0.73438
93.48,0.14453,0.74291,0.60517,0.85098,0.73438
93.488,0.17969,0.74585,0.61378,0.87647,0.7207
93.496,0.30078,0.74585,0.62116,0.91569,0.66016
93.504,0.42578,0.74487,0.62977,0.86667,0.5293
93.512,0.54492,0.74194,0.63838,0.79608,0.39453
93.52,0.46094,0.739,0.64699,0.6098,0.30469
93.528,0.11523,0.73412,0.65437,0.50588,0.50977
93.536,0.070312,0.72825,0.66175,0.80588,0.7793
93.544,0.17578,0.72043,0.67036,0.8902,0.75977
93.552,0.16992,0.71065,0.67774,0.88627,0.74023
93.56,0.17969,0.69892,0.68512,0.8902,0.72461
93.568,0.17969,0.68524,0.69373,0.88039,0.72461
93.576,0.17969,0.67058,0.70111,0.88627,0.7207
93.584,0.17578,0.65494,0.70972,0.88039,0.72461
93.592,0.17969,0.63734,0.71833,0.8902,0.7207
93.6,0.18555,0.6217,0.72817,0.88627,0.7207
93.608,0.19531,0.60704,0.73801,0.89608,0.70508
93.616,0.19531,0.59238,0.74908,0.89608,0.69922
93.624,0.20117,0.57674,0.75769,0.8902,0.70508
93.632,0.20117,0.56109,0.76753,0.8902,0.70898
93.64,0.20508,0.54741,0.77614,0.89608,0.69922
93.648,0.21094,0.53372,0.78598,0.89608,0.69922
93.656,0.2207,0.52199,0.79582,0.90196,0.69531
93.664,0.2207,0.51124,0.80566,0.89608,0.68945
93.672,0.23047,0.50147,0.81796,0.89608,0.67969
93.68,0.23047,0.49267,0.82903,0.90588,0.67969
93.688,0.24609,0.48485,0.83887,0.91176,0.67578
93.696,0.24023,0.47898,0.84994,0.90588,0.67578
93.704,0.25,0.4741,0.85978,0.91176,0.67578
93.712,0.25586,0.46823,0.86839,0.91569,0.67578
93.72,0.25586,0.46139,0.87946,0.91569,0.67578
93.728,0.25,0.45552,0.8893,0.92549,0.67969
93.736,0.24023,0.44868,0.90037,0.93137,0.68945
93.744,0.22461,0.44282,0.91144,0.93725,0.70508
93.752,0.20508,0.43597,0.92251,0.94118,0.7207
93.76,0.17969,0.42913,0.93358,0.94118,0.73047
93.768,0.16016,0.42326,0.94588,0.93725,0.74414
93.776,0.14453,0.4174,0.95695,0.92549,0.75391
93.784,0.13477,0.41153,0.96679,0.91176,0.75977
93.792,0.13477,0.40665,0.97786,0.89608,0.75391
93.8,0.14453,0.40176,0.98524,0.88039,0.74023
93.808,0.16016,0.39785,0.99385,0.87647,0.72461
93.816,0.17578,0.39394,1.0025,0.87059,0.7207
93.824,0.19531,0.39003,1.0111,0.86667,0.70508
93.832,0.20508,0.38514,1.0185,0.86078,0.69922
93.84,0.21094,0.38123,1.0271,0.85686,0.68945
93.848,0.21484,0.37634,1.0344,0.85686,0.68555
93.856,0.2207,0.37146,1.0418,0.85686,0.68555
93.864,0.21484,0.36657,1.048,0.85686,0.68945
93.872,0.2207,0.36266,1.0541,0.86078,0.68555
93.88,0.2207,0.35777,1.059,0.85686,0.68945
93.888,0.23047,0.35288,1.064,0.86078,0.67969
93.896,0.23047,0.34995,1.0689,0.86078,0.67969
93.904,0.23438,0.34897,1.0738,0.86667,0.67578
93.912,0.23047,0.34702,1.0775,0.86667,0.67578
93.92,0.24023,0.348,1.0812,0.87059,0.67578
93.928,0.24609,0.35093,1.0836,0.87059,0.67578
93.936,0.24023,0.35582,1.0849,0.86667,0.67578
93.944,0.24023,0.36266,1.0861,0.86667,0.67578
93.952,0.25,0.37146,1.0873,0.87059,0.66406
93.96,0.27539,0.37928,1.0886,0.88039,0.64453
93.968,0.30078,0.3871,1.0886,0.90196,0.625
93.976,0.31055,0.39394,1.0898,0.90588,0.625
93.984,0.32031,0.40176,1.0898,0.90196,0.61914
93.992,0.35547,0.41056,1.091,0.93137,0.59961
94,0.375,0.41838,1.091,0.94118,0.58398
94.008,0.36523,0.42913,1.091,0.92157,0.5957
94.016,0.33984,0.44477,1.091,0.8902,0.60547
94.024,0.30078,0.46725,1.091,0.85098,0.61914
94.032,0.2793,0.4956,1.0898,0.8451,0.63477
94.04,0.30078,0.52884,1.091,0.85686,0.61914
94.048,0.26562,0.56696,1.091,0.85098,0.65039
94.056,0.2207,0.60802,1.0923,0.83529,0.68555
94.064,0.17969,0.64809,1.0935,0.82157,0.70898
94.072,0.16992,0.68622,1.0947,0.82157,0.71484
94.08,0.16602,0.72043,1.0972,0.82157,0.72461
94.088,0.16602,0.75073,1.0996,0.82157,0.7207
94.096,0.16016,0.77322,1.1033,0.82157,0.73047
94.104,0.16016,0.79081,1.1046,0.82157,0.73438
94.112,0.16016,0.80743,1.107,0.82549,0.73047
94.12,0.16602,0.82307,1.1095,0.83137,0.72461
94.128,0.16016,0.83578,1.1119,0.82549,0.73047
94.136,0.16016,0.84555,1.1144,0.82549,0.72461
94.144,0.16602,0.85337,1.1169,0.83529,0.73047
94.152,0.20508,0.85826,1.1205,0.86078,0.71484
94.16,0.33008,0.86119,1.1242,0.91176,0.64062
94.168,0.46094,0.86119,1.1255,0.85686,0.51562
94.176,0.56445,0.85924,1.1279,0.78039,0.38477
94.184,0.45508,0.85533,1.1292,0.58039,0.30078
94.192,0.11133,0.84848,1.1292,0.48039,0.5293
94.2,0.070312,0.83871,1.1292,0.79608,0.77539
94.208,0.16992,0.82796,1.1292,0.87059,0.7793
94.216,0.16602,0.81427,1.1292,0.86667,0.73438
94.224,0.19531,0.79863,1.1292,0.87059,0.70898
94.232,0.20117,0.78006,1.1292,0.87647,0.70898
94.24,0.20117,0.75953,1.1292,0.88039,0.70898
94.248,0.20117,0.73705,1.1292,0.88627,0.71484
94.256,0.20508,0.71163,1.1292,0.8902,0.69922
94.264,0.20508,0.68622,1.1292,0.8902,0.69922
94.272,0.21484,0.65885,1.1292,0.8902,0.69922
94.28,0.2207,0.63148,1.1292,0.89608,0.69922
94.288,0.22461,0.60411,1.1292,0.89608,0.69922
94.296,0.22461,0.58065,1.1292,0.89608,0.69922
94.304,0.23438,0.56012,1.1292,0.89608,0.68945
94.312,0.23047,0.53861,1.1292,0.89608,0.69531
94.32,0.24023,0.51711,1.1292,0.90196,0.68555
94.328,0.25,0.49756,1.1292,0.90196,0.67969
94.336,0.25586,0.47898,1.1292,0.90196,0.67578
94.344,0.25977,0.46237,1.1279,0.90588,0.66992
94.352,0.26953,0.44575,1.1255,0.91176,0.67578
94.36,0.27539,0.43109,1.1218,0.91176,0.66406
94.368,0.2793,0.4174,1.1181,0.91569,0.66016
94.376,0.28516,0.40371,1.1119,0.92157,0.6543
94.384,0.28516,0.39101,1.107,0.92157,0.6543
94.392,0.27539,0.3783,1.0996,0.92157,0.66016
94.4,0.27539,0.36852,1.0923,0.93137,0.67578
94.408,0.25977,0.3607,1.0836,0.93725,0.67969
94.416,0.24609,0.35093,1.075,0.94118,0.69531
94.424,0.23047,0.34115,1.0664,0.93725,0.70898
94.432,0.20508,0.3304,1.0578,0.93137,0.72461
94.44,0.18555,0.3216,1.048,0.92549,0.74023
94.448,0.16992,0.31183,1.0394,0.91176,0.74414
94.456,0.16992,0.30401,1.0283,0.89608,0.74023
94.464,0.17969,0.29619,1.0172,0.88039,0.72461
94.472,0.20508,0.28837,1.0049,0.87059,0.70898
94.48,0.2207,0.28152,0.99385,0.87059,0.69922
94.488,0.23438,0.27566,0.98155,0.86667,0.68555
94.496,0.24023,0.27077,0.96925,0.86667,0.67969
94.504,0.24609,0.26784,0.95695,0.86078,0.67578
94.512,0.24023,0.26295,0.94465,0.85686,0.67578
94.52,0.24609,0.25904,0.93112,0.86078,0.67578
94.528,0.24023,0.25513,0.91636,0.86078,0.67969
94.536,0.24609,0.25122,0.89914,0.86078,0.67969
94.544,0.24023,0.24829,0.88192,0.86078,0.67969
94.552,0.24609,0.24536,0.86224,0.86078,0.67969
94.56,0.24609,0.24242,0.84256,0.86078,0.67578
94.568,0.25,0.23949,0.82042,0.86078,0.67578
94.576,0.25,0.23656,0.79828,0.86078,0.67578
94.584,0.24609,0.23363,0.77737,0.87059,0.67578
94.592,0.25,0.23069,0.75769,0.87059,0.67578
94.6,0.24609,0.22972,0.73801,0.87059,0.67969
94.608,0.25,0.22874,0.71833,0.87059,0.67969
94.616,0.25586,0.22678,0.69742,0.87647,0.67578
94.624,0.2793,0.22483,0.67528,0.8902,0.66016
94.632,0.31055,0.2219,0.65314,0.91569,0.64453
94.64,0.32031,0.21994,0.62977,0.91569,0.63477
94.648,0.33008,0.21896,0.60886,0.92157,0.625
94.656,0.36523,0.21994,0.58672,0.94118,0.60547
94.664,0.39062,0.22483,0.56704,0.94706,0.58984
94.672,0.375,0.23363,0.54859,0.92549,0.58398
94.68,0.3457,0.24829,0.52891,0.90196,0.60547
94.688,0.31055,0.26979,0.50923,0.86667,0.625
94.696,0.28516,0.29423,0.48954,0.85098,0.64062
94.704,0.30469,0.32063,0.46986,0.87059,0.625
94.712,0.26562,0.35484,0.45141,0.87059,0.6543
94.72,0.22461,0.39198,0.43419,0.85686,0.69531
94.728,0.18945,0.43109,0.41697,0.8451,0.71484
94.736,0.17969,0.46921,0.40098,0.8451,0.7207
94.744,0.16992,0.50538,0.38622,0.8451,0.72461
94.752,0.16992,0.53861,0.37269,0.8451,0.72461
94.76,0.17578,0.56794,0.36039,0.8451,0.72461
94.768,0.16602,0.59335,0.34809,0.84118,0.73047
94.776,0.16602,0.61388,0.33579,0.8451,0.73438
94.784,0.16992,0.63148,0.32472,0.8451,0.73047
94.792,0.17578,0.64516,0.31365,0.8451,0.72461
94.8,0.16016,0.65591,0.30258,0.8451,0.73438
94.808,0.16992,0.66276,0.29274,0.8451,0.73047
94.816,0.20117,0.66862,0.2829,0.87647,0.7207
94.824,0.32422,0.67351,0.27429,0.93137,0.66016
94.832,0.44922,0.67742,0.26568,0.88627,0.53906
94.84,0.52539,0.6784,0.25707,0.78627,0.41602
94.848,0.43945,0.67937,0.24723,0.59608,0.31445
94.856,0.099609,0.67742,0.23862,0.44902,0.48047
94.864,0.035156,0.67546,0.23001,0.75098,0.76953
94.872,0.15039,0.67058,0.2214,0.87059,0.78906
94.88,0.16602,0.66471,0.21279,0.88627,0.75
94.888,0.19531,0.65591,0.20418,0.89608,0.71484
94.896,0.20117,0.64712,0.19557,0.89608,0.71484
94.904,0.21094,0.63734,0.18819,0.90588,0.70898
94.912,0.21484,0.62463,0.18204,0.90588,0.70508
94.92,0.22461,0.61095,0.17466,0.90588,0.69922
94.928,0.22461,0.59531,0.16851,0.90196,0.69922
94.936,0.23047,0.57967,0.16359,0.90196,0.69531
94.944,0.23047,0.56305,0.15867,0.90588,0.69531
94.952,0.23438,0.54643,0.15375,0.91176,0.68945
94.96,0.23438,0.53177,0.15006,0.91176,0.69531
94.968,0.24023,0.51711,0.14637,0.90588,0.68555
94.976,0.24609,0.5044,0.14391,0.90196,0.67969
94.984,0.25,0.49365,0.14145,0.90588,0.67578
94.992,0.25586,0.48289,0.13899,0.91176,0.67578
95,0.25586,0.47507,0.13653,0.91176,0.67578
95.008,0.26562,0.46823,0.1353,0.91569,0.66406
95.016,0.27539,0.46237,0.13284,0.92157,0.66406
95.024,0.2793,0.45552,0.13161,0.91569,0.66016
95.032,0.29102,0.45064,0.12915,0.91569,0.6543
95.04,0.29492,0.44575,0.12792,0.92549,0.65039
95.048,0.29102,0.44086,0.12669,0.93725,0.6543
95.056,0.29102,0.43597,0.12546,0.94118,0.66016
95.064,0.2793,0.43109,0.12423,0.94118,0.66992
95.072,0.26953,0.42522,0.123,0.95098,0.67578
95.08,0.24609,0.42033,0.12177,0.95098,0.69922
95.088,0.23047,0.41544,0.12177,0.95686,0.70898
95.096,0.20508,0.41251,0.12054,0.94706,0.73047
95.104,0.18555,0.40958,0.11931,0.93725,0.74414
95.112,0.17578,0.40665,0.11808,0.92157,0.74414
95.12,0.16992,0.40176,0.11685,0.91176,0.74023
95.128,0.16992,0.39785,0.11562,0.89608,0.73438
95.136,0.18945,0.39394,0.11439,0.88039,0.7207
95.144,0.20117,0.39003,0.11316,0.87647,0.71484
95.152,0.20508,0.38612,0.11316,0.87059,0.69922
95.16,0.21484,0.38221,0.11193,0.87059,0.69531
95.168,0.2207,0.3783,0.1107,0.86667,0.69922
95.176,0.22461,0.37439,0.10947,0.86667,0.68555
95.184,0.2207,0.37048,0.10701,0.86667,0.68945
95.192,0.2207,0.36755,0.10455,0.86078,0.68555
95.2,0.2207,0.36461,0.10209,0.86078,0.69531
95.208,0.22461,0.36266,0.098401,0.86078,0.68555
95.216,0.22461,0.3607,0.095941,0.86078,0.68555
95.224,0.23047,0.35875,0.092251,0.86667,0.67969
95.232,0.23438,0.35582,0.088561,0.86667,0.67578
95.24,0.23438,0.35386,0.083641,0.87059,0.67578
95.248,0.23438,0.35191,0.079951,0.86667,0.67578
95.256,0.23438,0.34995,0.075031,0.87059,0.67578
95.264,0.23438,0.348,0.070111,0.87059,0.67969
95.272,0.24023,0.34702,0.065191,0.87059,0.67578
95.28,0.23047,0.34506,0.059041,0.87059,0.67969
95.288,0.24609,0.34311,0.054121,0.87647,0.67578
95.296,0.27539,0.34213,0.050431,0.89608,0.65039
95.304,0.30469,0.34115,0.04551,0.91569,0.62891
95.312,0.30078,0.34018,0.04182,0.92157,0.62891
95.32,0.33008,0.3392,0.0369,0.91569,0.61914
95.328,0.37109,0.34115,0.03321,0.94118,0.5957
95.336,0.38086,0.34604,0.02952,0.93725,0.58008
95.344,0.35547,0.35484,0.0246,0.91569,0.5957
95.352,0.33594,0.36852,0.02214,0.8902,0.60547
95.36,0.2793,0.38807,0.01845,0.86078,0.63477
95.368,0.27539,0.41251,0.01722,0.86667,0.625
95.376,0.29102,0.44086,0.01476,0.87059,0.625
95.384,0.25,0.47116,0.01353,0.86667,0.66406
95.392,0.20117,0.49853,0.0123,0.8451,0.69531
95.4,0.17969,0.52297,0.0123,0.84118,0.71484
95.408,0.16602,0.54839,0.0123,0.84118,0.7207
95.416,0.16016,0.57283,0.01353,0.8451,0.73438
95.424,0.15039,0.59531,0.01476,0.84118,0.73438
95.432,0.14453,0.61486,0.01722,0.8451,0.74023
95.44,0.15625,0.63148,0.01845,0.8451,0.73438
95.448,0.14453,0.64614,0.02091,0.8451,0.74414
95.456,0.15625,0.65689,0.02337,0.8451,0.73438
95.464,0.15039,0.66569,0.02583,0.8451,0.74023
95.472,0.16016,0.67253,0.02706,0.8451,0.73047
95.48,0.16602,0.67742,0.02952,0.8451,0.73438
95.488,0.21484,0.68035,0.03198,0.88627,0.70898
95.496,0.34961,0.68231,0.03444,0.92549,0.62891
95.504,0.44531,0.68133,0.03567,0.85686,0.51562
95.512,0.50977,0.68035,0.03813,0.73529,0.38086
95.52,0.34961,0.6784,0.04059,0.51569,0.32422
95.528,0.025391,0.67546,0.04305,0.43529,0.58984
95.536,0.080078,0.67155,0.04428,0.80588,0.78906
95.544,0.13477,0.66569,0.04674,0.87059,0.77539
95.552,0.16992,0.65787,0.0492,0.88039,0.74023
95.56,0.18555,0.65005,0.051661,0.8902,0.72461
95.568,0.18945,0.6393,0.052891,0.89608,0.72461
95.576,0.18945,0.62854,0.055351,0.89608,0.72461
95.584,0.20508,0.61584,0.059041,0.89608,0.71484
95.592,0.20508,0.60411,0.061501,0.89608,0.70898
95.6,0.20508,0.5914,0.063961,0.89608,0.70508
95.608,0.21484,0.57771,0.066421,0.90196,0.69922
95.616,0.22461,0.565,0.068881,0.90588,0.69922
95.624,0.22461,0.55132,0.071341,0.90588,0.69531
95.632,0.23047,0.53959,0.075031,0.91176,0.68945
95.64,0.23047,0.52688,0.077491,0.91176,0.68945
95.648,0.23047,0.51613,0.081181,0.91569,0.68945
95.656,0.24609,0.50733,0.084871,0.91569,0.67969
95.664,0.24609,0.49853,0.088561,0.91569,0.67969
95.672,0.25586,0.49071,0.093481,0.91569,0.67578
95.68,0.25586,0.48387,0.097171,0.91569,0.66992
95.688,0.26953,0.47801,0.10209,0.91569,0.66016
95.696,0.27539,0.47312,0.10701,0.92157,0.66406
95.704,0.27539,0.46823,0.1107,0.92157,0.66016
95.712,0.27539,0.46237,0.11439,0.92157,0.66406
95.72,0.27539,0.45748,0.11808,0.92549,0.66406
95.728,0.26953,0.45259,0.12054,0.93137,0.67578
95.736,0.26562,0.4477,0.12423,0.93725,0.67578
95.744,0.25,0.44282,0.12669,0.94118,0.68555
95.752,0.23438,0.43793,0.13038,0.94118,0.69922
95.76,0.21484,0.43304,0.13284,0.94118,0.7207
95.768,0.18555,0.42815,0.13653,0.93725,0.74023
95.776,0.16016,0.42326,0.13899,0.92549,0.75
95.784,0.15625,0.41935,0.14268,0.91569,0.75391
95.792,0.15625,0.41544,0.14514,0.90196,0.74414
95.8,0.16016,0.41251,0.1476,0.8902,0.73438
95.808,0.16992,0.4086,0.15006,0.88039,0.7207
95.816,0.18555,0.40567,0.15129,0.87059,0.70898
95.824,0.20117,0.40176,0.15252,0.87059,0.69922
95.832,0.20508,0.39785,0.15375,0.86667,0.69922
95.84,0.21094,0.39394,0.15498,0.86667,0.69922
95.848,0.20508,0.39003,0.15498,0.86078,0.69922
95.856,0.21094,0.3871,0.15498,0.86078,0.69531
95.864,0.21484,0.38416,0.15498,0.85686,0.69531
95.872,0.22461,0.38123,0.15498,0.85686,0.68555
95.88,0.22461,0.3783,0.15375,0.85686,0.68555
95.888,0.23047,0.37537,0.15375,0.85686,0.67969
95.896,0.23047,0.37243,0.15129,0.85098,0.67969
95.904,0.23047,0.37048,0.14883,0.85686,0.67969
95.912,0.23047,0.36755,0.14391,0.86078,0.67969
95.92,0.23047,0.36461,0.14022,0.86078,0.67969
95.928,0.23047,0.36266,0.13653,0.86667,0.68555
95.936,0.23047,0.3607,0.13284,0.87059,0.67969
95.944,0.23047,0.35777,0.12915,0.87059,0.68945
95.952,0.23047,0.35582,0.12546,0.87059,0.68555
95.96,0.23047,0.35288,0.12054,0.87059,0.68555
95.968,0.26953,0.34995,0.11685,0.8902,0.66016
95.976,0.29492,0.34702,0.11193,0.91176,0.64062
95.984,0.30078,0.34506,0.10701,0.91569,0.62891
95.992,0.32031,0.34506,0.10332,0.91176,0.61523
96,0.34961,0.34702,0.099631,0.94118,0.59961
96.008,0.37109,0.35191,0.094711,0.94706,0.58398
96.016,0.34961,0.36168,0.091021,0.91569,0.59961
96.024,0.32031,0.37634,0.088561,0.88627,0.61523
96.032,0.27539,0.39687,0.086101,0.85098,0.64453
96.04,0.26953,0.42131,0.084871,0.8451,0.63477
96.048,0.29102,0.44966,0.083641,0.86078,0.62891
96.056,0.24609,0.47996,0.083641,0.85686,0.66406
96.064,0.20117,0.51124,0.082411,0.8451,0.69922
96.072,0.17969,0.54154,0.083641,0.84118,0.71484
96.08,0.16992,0.56794,0.084871,0.84118,0.72461
96.088,0.16016,0.59238,0.086101,0.84118,0.73047
96.096,0.15625,0.60997,0.087331,0.84118,0.74023
96.104,0.15625,0.62366,0.088561,0.84118,0.74023
96.112,0.15039,0.63734,0.091021,0.8451,0.74023
96.12,0.16016,0.65005,0.093481,0.8451,0.74023
96.128,0.15625,0.65982,0.095941,0.84118,0.74023
96.136,0.16016,0.66764,0.098401,0.84118,0.74023
96.144,0.16016,0.67351,0.10086,0.84118,0.73438
96.152,0.16016,0.67742,0.10332,0.8451,0.73047
96.16,0.21484,0.68035,0.10578,0.88039,0.71484
96.168,0.3457,0.68133,0.10824,0.92549,0.63477
96.176,0.44531,0.68035,0.10947,0.86078,0.51953
96.184,0.50977,0.67937,0.11193,0.7451,0.39062
96.192,0.35547,0.67546,0.11316,0.51961,0.32422
96.2,0.035156,0.67058,0.11562,0.43529,0.57031
96.208,0.019531,0.66569,0.11685,0.7902,0.79492
96.216,0.13477,0.65787,0.11931,0.86078,0.7793
96.224,0.16602,0.65005,0.12054,0.87647,0.75
96.232,0.17969,0.64027,0.123,0.88627,0.73047
96.24,0.18555,0.62952,0.12546,0.88627,0.73047
96.248,0.19531,0.61681,0.12669,0.8902,0.7207
96.256,0.20117,0.60411,0.12915,0.8902,0.7207
96.264,0.20508,0.59042,0.13038,0.89608,0.70898
96.272,0.21484,0.57576,0.13284,0.89608,0.69922
96.28,0.2207,0.56109,0.13407,0.90196,0.69922
96.288,0.23047,0.54741,0.13653,0.90588,0.69531
96.296,0.23047,0.5347,0.13899,0.90588,0.68945
96.304,0.24023,0.52395,0.14145,0.90588,0.68555
96.312,0.24609,0.5132,0.14391,0.90196,0.68555
96.32,0.25,0.50244,0.1476,0.90196,0.67578
96.328,0.25,0.49365,0.15006,0.90588,0.67578
96.336,0.25586,0.48485,0.15375,0.90588,0.67578
96.344,0.25586,0.47703,0.15744,0.90588,0.66992
96.352,0.26562,0.47116,0.1599,0.91176,0.66406
96.36,0.27539,0.46628,0.16359,0.91569,0.66016
96.368,0.26953,0.46237,0.16605,0.91569,0.66406
96.376,0.2793,0.46139,0.16974,0.91569,0.66016
96.384,0.28516,0.46139,0.17343,0.91569,0.66016
96.392,0.28516,0.46237,0.17712,0.92157,0.66406
96.4,0.28516,0.46432,0.18081,0.92549,0.66992
96.408,0.27539,0.46823,0.18327,0.93137,0.67578
96.416,0.25977,0.47214,0.18573,0.93725,0.68945
96.424,0.24023,0.47703,0.18819,0.93725,0.69922
96.432,0.2207,0.48094,0.19065,0.93725,0.7207
96.44,0.20117,0.48485,0.19311,0.94118,0.73047
96.448,0.17969,0.48876,0.19557,0.92157,0.74414
96.456,0.16992,0.49267,0.1968,0.91569,0.74414
96.464,0.16602,0.49658,0.19926,0.89608,0.74023
96.472,0.17969,0.50147,0.20049,0.8902,0.72461
96.48,0.18945,0.50538,0.20295,0.88039,0.71484
96.488,0.20508,0.50831,0.20418,0.87059,0.69922
96.496,0.21094,0.51026,0.20541,0.86667,0.69531
96.504,0.22461,0.51026,0.20664,0.86667,0.68945
96.512,0.2207,0.51026,0.20787,0.86078,0.68945
96.52,0.23047,0.50929,0.20787,0.86078,0.68555
96.528,0.22461,0.50733,0.2091,0.85686,0.68945
96.536,0.22461,0.5044,0.20787,0.85686,0.68945
96.544,0.2207,0.50244,0.20787,0.85686,0.68945
96.552,0.22461,0.50049,0.20541,0.86078,0.68555
96.56,0.22461,0.49853,0.20418,0.86078,0.68945
96.568,0.22461,0.49658,0.20172,0.86078,0.68945
96.576,0.22461,0.49462,0.19926,0.86078,0.68945
96.584,0.23047,0.49169,0.1968,0.86667,0.68555
96.592,0.23438,0.48974,0.19311,0.86667,0.68555
96.6,0.23438,0.48778,0.18819,0.86667,0.67969
96.608,0.24023,0.48485,0.1845,0.86667,0.67969
96.616,0.23438,0.48094,0.17835,0.86667,0.68555
96.624,0.24023,0.47605,0.17343,0.86667,0.68555
96.632,0.25,0.47116,0.16728,0.87059,0.67578
96.64,0.28516,0.4653,0.16236,0.89608,0.65039
96.648,0.30078,0.45846,0.15621,0.91176,0.64453
96.656,0.30469,0.45259,0.15006,0.91176,0.62891
96.664,0.3457,0.4477,0.14637,0.92549,0.60938
96.672,0.375,0.44477,0.14145,0.94118,0.58398
96.68,0.38086,0.44575,0.13899,0.93137,0.58008
96.688,0.35547,0.44966,0.13653,0.90588,0.59961
96.696,0.33008,0.4565,0.13407,0.88039,0.60547
96.704,0.2793,0.4653,0.13161,0.8451,0.63477
96.712,0.30078,0.47996,0.13038,0.86667,0.625
96.72,0.28516,0.49853,0.12915,0.86078,0.64062
96.728,0.24023,0.52004,0.12792,0.85686,0.67969
96.736,0.20508,0.54252,0.12792,0.8451,0.69922
96.744,0.18555,0.56403,0.12792,0.84118,0.71484
96.752,0.17969,0.58358,0.12792,0.84118,0.7207
96.76,0.16016,0.60117,0.12792,0.84118,0.73047
96.768,0.16016,0.61584,0.12792,0.8451,0.73438
96.776,0.15625,0.62659,0.12915,0.8451,0.74414
96.784,0.15625,0.63539,0.13038,0.8451,0.74023
96.792,0.16016,0.64027,0.13161,0.8451,0.73047
96.8,0.16016,0.64321,0.13407,0.8451,0.73047
96.808,0.16016,0.64418,0.1353,0.8451,0.73047
96.816,0.16602,0.64418,0.13776,0.8451,0.72461
96.824,0.17969,0.64321,0.14022,0.86667,0.7207
96.832,0.25,0.64027,0.14145,0.92157,0.69922
96.84,0.39062,0.63636,0.14391,0.93725,0.58984
96.848,0.4707,0.63148,0.14637,0.83137,0.48047
96.856,0.51562,0.62561,0.14883,0.68039,0.3457
96.864,0.2207,0.61779,0.15129,0.46471,0.32422
96.872,0.035156,0.60899,0.15375,0.62549,0.69922
96.88,0.125,0.59922,0.15621,0.85098,0.78906
96.888,0.16016,0.58847,0.15867,0.87059,0.75391
96.896,0.17578,0.57674,0.16113,0.88039,0.73438
96.904,0.18555,0.56598,0.16359,0.8902,0.72461
96.912,0.18945,0.55327,0.16605,0.8902,0.7207
96.92,0.20508,0.53861,0.16974,0.89608,0.7207
96.928,0.20508,0.52395,0.17343,0.89608,0.7207
96.936,0.20508,0.50831,0.17835,0.90196,0.70898
96.944,0.21094,0.49267,0.18204,0.89608,0.70508
96.952,0.21484,0.47703,0.18819,0.89608,0.69922
96.96,0.21094,0.46237,0.19311,0.90196,0.70508
96.968,0.21484,0.44868,0.20049,0.90196,0.69922
96.976,0.22461,0.43597,0.20664,0.90196,0.69531
96.984,0.22461,0.42424,0.21402,0.90588,0.68945
96.992,0.23047,0.41447,0.22017,0.91176,0.68555
97,0.24023,0.40665,0.22755,0.91176,0.67969
97.008,0.24023,0.3998,0.2337,0.90588,0.67578
97.016,0.25,0.39296,0.24108,0.90588,0.67578
97.024,0.25586,0.38612,0.24969,0.91569,0.67578
97.032,0.25977,0.38123,0.25707,0.91569,0.66992
97.04,0.26562,0.37634,0.26445,0.91569,0.66992
97.048,0.26953,0.37146,0.27183,0.92157,0.66992
97.056,0.27539,0.36755,0.27921,0.92549,0.66406
97.064,0.27539,0.36364,0.28659,0.93137,0.66992
97.072,0.27539,0.35973,0.29274,0.93725,0.66992
97.08,0.25977,0.35582,0.30135,0.94118,0.67969
97.088,0.24609,0.35191,0.30873,0.93725,0.69922
97.096,0.23047,0.34995,0.31734,0.94118,0.70898
97.104,0.20508,0.34702,0.32718,0.94118,0.7207
97.112,0.17969,0.34409,0.33579,0.93137,0.74023
97.12,0.16602,0.34115,0.3444,0.91569,0.74414
97.128,0.16016,0.33822,0.35301,0.90588,0.74414
97.136,0.16016,0.33627,0.36285,0.89608,0.74023
97.144,0.16992,0.33333,0.37023,0.88627,0.7207
97.152,0.19531,0.33138,0.37884,0.87647,0.70508
97.16,0.20508,0.32845,0.38622,0.86667,0.69922
97.168,0.21484,0.32649,0.3936,0.86078,0.69531
97.176,0.22461,0.32356,0.39975,0.86078,0.68945
97.184,0.23047,0.32063,0.4059,0.86078,0.67969
97.192,0.23047,0.31965,0.41205,0.86078,0.68555
97.2,0.22461,0.31867,0.4182,0.85686,0.68945
97.208,0.21484,0.31672,0.42435,0.85686,0.68945
97.216,0.22461,0.31574,0.42927,0.86078,0.68555
