Time [s], RESP, PLETH, II, V, AVR, CVP, ART
126.87,0.33822,0.64321,0.37562,0.61523,0.77647,13.768,66.297
126.88,0.35484,0.62659,0.38547,0.63477,0.77647,13.807,65.711
126.89,0.37146,0.60899,0.38547,0.64453,0.77647,14.003,65.124
126.9,0.39101,0.58944,0.39039,0.65039,0.77059,14.276,64.733
126.9,0.41056,0.56989,0.40025,0.6543,0.76078,14.394,64.342
126.91,0.43206,0.55132,0.41502,0.66016,0.7549,14.433,63.755
126.92,0.45455,0.5347,0.41995,0.66406,0.75098,14.315,63.364
126.93,0.47507,0.51808,0.4298,0.66406,0.7451,14.12,62.777
126.94,0.4956,0.50049,0.43473,0.66406,0.74118,14.003,62.386
126.94,0.51417,0.48583,0.44458,0.66992,0.73529,13.885,61.995
126.95,0.53372,0.47214,0.44951,0.66992,0.73137,13.807,61.604
126.96,0.55523,0.46041,0.46059,0.67578,0.72157,13.807,61.408
126.97,0.57674,0.45161,0.46552,0.67969,0.71569,13.807,61.017
126.98,0.6002,0.44379,0.47537,0.68555,0.7098,13.807,60.626
126.98,0.62268,0.43793,0.49015,0.68555,0.7,13.807,60.235
126.99,0.64809,0.43304,0.50985,0.68945,0.6902,13.807,59.844
127,0.67449,0.43011,0.52956,0.69531,0.67059,13.768,59.452
127.01,0.70088,0.42815,0.55542,0.69922,0.6549,13.69,59.061
127.02,0.72825,0.4262,0.58498,0.70508,0.62941,13.768,58.866
127.02,0.75269,0.42424,0.61453,0.70898,0.60588,14.081,59.648
127.03,0.7781,0.42229,0.64532,0.71484,0.58431,14.394,61.408
127.04,0.80059,0.41935,0.66502,0.70898,0.56471,14.511,65.515
127.05,0.82405,0.4174,0.6798,0.70898,0.5549,14.394,71.578
127.06,0.84848,0.41447,0.68473,0.70898,0.5549,14.003,79.4
127.06,0.8739,0.41153,0.67488,0.70508,0.56078,13.69,87.614
127.07,0.89932,0.40762,0.64532,0.69922,0.57451,13.494,96.024
127.08,0.92473,0.40371,0.60961,0.68555,0.6,13.455,103.85
127.09,0.94819,0.39883,0.5702,0.67969,0.63529,13.455,110.3
127.1,0.97165,0.39394,0.53448,0.66406,0.66471,13.494,115.58
127.1,0.98631,0.38905,0.5,0.66016,0.68627,13.651,119.1
127.11,1,0.38514,0.47537,0.64453,0.70588,13.69,120.86
127.12,1,0.38025,0.46059,0.64062,0.71569,13.69,121.25
127.13,1,0.37537,0.44951,0.63477,0.72157,13.69,120.86
127.14,1,0.3695,0.43966,0.63477,0.73137,13.807,119.49
127.14,1,0.36364,0.43473,0.62891,0.73529,14.198,117.93
127.15,1,0.35777,0.43473,0.625,0.73137,14.746,115.78
127.16,1,0.35191,0.43966,0.625,0.73137,15.45,113.82
127.17,1,0.34604,0.43966,0.62891,0.73137,15.997,111.67
127.18,1,0.34018,0.43966,0.62891,0.73137,16.154,109.71
127.18,1,0.33431,0.44458,0.62891,0.72549,15.997,107.56
127.19,1,0.32845,0.44951,0.62891,0.72549,15.645,105.41
127.2,1,0.32356,0.45443,0.63477,0.72157,15.332,103.26
127.21,1,0.31965,0.45443,0.63477,0.72549,15.059,101.3
127.22,1,0.31672,0.45443,0.63477,0.72157,14.941,99.544
127.22,1,0.31281,0.45443,0.63477,0.72157,14.902,97.979
127.23,1,0.3089,0.46059,0.63477,0.71569,14.941,96.219
127.24,1,0.30499,0.46059,0.63477,0.71569,15.059,94.655
127.25,1,0.30108,0.46059,0.63477,0.71569,15.215,92.699
127.26,1,0.29717,0.46059,0.63477,0.71569,15.254,90.548
127.26,1,0.29228,0.45443,0.64062,0.72157,15.332,88.396
127.27,1,0.28739,0.45443,0.64062,0.72157,15.372,85.854
127.28,1,0.28152,0.45443,0.64062,0.72157,15.45,83.507
127.29,1,0.27664,0.46059,0.64062,0.71569,15.45,81.16
127.3,1,0.2737,0.46552,0.64453,0.7098,15.45,79.205
127.3,1,0.27566,0.48522,0.66016,0.7,15.45,77.249
127.31,1,0.28446,0.5,0.66992,0.6902,15.372,75.88
127.32,1,0.30205,0.50985,0.67578,0.6902,15.372,74.902
127.33,1,0.3304,0.52463,0.68555,0.67647,15.45,74.12
127.34,1,0.37048,0.56034,0.69531,0.6549,15.45,73.533
127.34,1,0.41935,0.57512,0.68555,0.64118,15.528,73.338
127.35,1,0.47214,0.57512,0.66406,0.64118,15.528,73.142
127.36,1,0.52493,0.56527,0.6543,0.64118,15.528,73.142
127.37,1,0.57478,0.55049,0.64062,0.6451,15.567,73.338
127.38,1,0.61779,0.52463,0.625,0.66471,15.567,73.533
127.38,1,0.65396,0.48522,0.61914,0.6902,15.763,73.729
127.39,1,0.68231,0.44951,0.60938,0.71569,16.271,73.924
127.4,1,0.70479,0.4298,0.59961,0.73137,17.093,73.924
127.41,1,0.71945,0.42488,0.5957,0.73529,17.875,73.924
127.42,1,0.72923,0.41995,0.5957,0.73529,18.383,73.924
127.42,1,0.73705,0.41995,0.5957,0.74118,18.462,73.729
127.43,1,0.74194,0.41502,0.5957,0.74118,18.149,73.338
127.44,1,0.74487,0.41502,0.5957,0.74118,17.718,72.947
127.45,1,0.74585,0.41502,0.5957,0.74118,17.21,72.555
127.46,1,0.74487,0.42488,0.60547,0.74118,16.897,71.773
127.46,1,0.74096,0.45443,0.61523,0.71569,16.701,70.991
127.47,1,0.73509,0.52956,0.60547,0.65098,16.506,70.404
127.48,1,0.72825,0.6798,0.5957,0.5098,16.31,70.013
127.49,1,0.72043,0.90517,0.54492,0.3098,16.193,69.426
127.5,1,0.71065,1.0443,0.44531,0.16863,16.076,69.035
127.5,1,0.70088,0.91995,0.3457,0.24902,16.076,68.253
127.51,1,0.69013,0.64039,0.33008,0.4902,16.076,67.666
127.52,1,0.6784,0.43473,0.43555,0.68627,16.076,67.275
127.53,1,0.66569,0.36453,0.53906,0.76078,15.997,66.688
127.54,1,0.65103,0.36453,0.59961,0.77647,15.88,66.297
127.54,1,0.63539,0.36946,0.61914,0.78039,15.763,65.906
127.55,1,0.61779,0.37562,0.63477,0.78039,15.567,65.515
127.56,1,0.59922,0.38054,0.64062,0.77647,15.372,64.928
127.57,1,0.57967,0.39039,0.64453,0.77647,15.215,64.537
127.58,1,0.55914,0.39532,0.65039,0.76667,15.059,64.146
127.58,1,0.53959,0.40025,0.6543,0.76078,14.941,63.755
127.59,1,0.52004,0.4101,0.6543,0.76078,14.824,63.364
127.6,1,0.50147,0.41502,0.6543,0.7549,14.628,62.973
127.61,1,0.48583,0.41995,0.6543,0.75098,14.433,62.386
127.62,1,0.4741,0.4298,0.66016,0.74118,14.315,61.995
127.62,1,0.46334,0.43966,0.66016,0.73529,14.276,61.604
127.63,1,0.45357,0.44458,0.66016,0.73137,14.315,61.213
127.64,1,0.44575,0.45443,0.66406,0.72157,14.589,60.821
127.65,1,0.43988,0.46552,0.66992,0.7098,15.02,60.235
127.66,1,0.435,0.4803,0.67578,0.7,15.528,59.844
127.66,1,0.43109,0.5,0.67969,0.68627,15.684,59.452
127.67,1,0.42717,0.52463,0.68555,0.66471,15.372,59.061
127.68,1,0.42424,0.55542,0.68945,0.6451,14.824,58.866
127.69,1,0.42131,0.58498,0.69922,0.61961,14.276,59.257
127.7,0.99707,0.41838,0.61453,0.70508,0.59608,13.807,60.821
127.7,0.99413,0.41544,0.63547,0.70508,0.57451,13.494,64.146
127.71,0.97849,0.41349,0.65025,0.69922,0.56471,13.377,69.818
127.72,0.96188,0.40958,0.65517,0.69531,0.56078,13.181,77.054
127.73,0.94721,0.40567,0.64532,0.68945,0.56078,13.064,84.876
127.74,0.93255,0.40078,0.62438,0.68555,0.58039,12.907,92.894
127.74,0.91984,0.39492,0.5899,0.67578,0.60588,12.712,100.72
127.75,0.90616,0.39003,0.55049,0.66992,0.63529,12.634,107.76
127.76,0.8915,0.38319,0.50985,0.66016,0.66471,12.634,113.62
127.77,0.87683,0.37732,0.47537,0.6543,0.6902,12.947,117.54
127.78,0.86119,0.37048,0.44951,0.64062,0.7098,13.338,119.69
127.78,0.84555,0.36364,0.43473,0.63477,0.72549,13.572,120.47
127.79,0.82796,0.35679,0.41995,0.625,0.74118,13.455,120.27
127.8,0.81036,0.34995,0.41502,0.61914,0.7451,13.142,119.3
127.81,0.79081,0.34506,0.4101,0.61914,0.7451,12.751,117.73
127.82,0.77126,0.34018,0.4101,0.61523,0.7451,12.399,115.97
127.82,0.75367,0.33529,0.4101,0.61523,0.7451,12.125,114.02
127.83,0.73509,0.3304,0.4101,0.61523,0.7451,11.969,111.86
127.84,0.7175,0.32551,0.41502,0.61523,0.74118,11.812,109.71
127.85,0.6999,0.32063,0.41502,0.61914,0.73529,11.695,107.37
127.86,0.68035,0.31574,0.41995,0.625,0.73529,11.656,105.22
127.86,0.6608,0.31085,0.42488,0.625,0.73529,11.656,103.06
127.87,0.64027,0.30596,0.4298,0.625,0.73137,11.578,101.11
127.88,0.61877,0.30205,0.4298,0.62891,0.73137,11.578,99.348
127.89,0.59922,0.29717,0.43473,0.62891,0.73137,11.656,97.784
127.9,0.57869,0.29228,0.43473,0.63477,0.73137,11.773,96.219
127.9,0.55914,0.28935,0.43473,0.63477,0.73137,11.89,94.459
127.91,0.54057,0.28641,0.43473,0.63477,0.73137,11.969,92.699
127.92,0.52004,0.2825,0.43473,0.62891,0.73137,11.969,90.743
127.93,0.50049,0.27859,0.4298,0.62891,0.73137,11.969,88.396
127.94,0.47996,0.27273,0.4298,0.625,0.73137,11.89,86.05
127.94,0.46041,0.26686,0.43473,0.61914,0.73137,11.89,83.703
127.95,0.43988,0.26002,0.43473,0.61914,0.73137,11.969,81.16
127.96,0.42033,0.25611,0.43966,0.625,0.72157,12.008,79.009
127.97,0.40176,0.25513,0.45443,0.63477,0.7098,12.125,77.054
127.98,0.38221,0.26197,0.47537,0.6543,0.69608,12.203,75.489
127.98,0.36559,0.27957,0.48522,0.66016,0.6902,12.282,74.316
127.99,0.34897,0.3089,0.5,0.66992,0.68039,12.282,73.338
128,0.33529,0.34995,0.53448,0.68555,0.66078,12.282,72.751
128.01,0.32063,0.39198,0.56034,0.68945,0.64118,12.282,72.36
128.02,0.30694,0.435,0.56527,0.66992,0.63529,12.516,72.164
128.02,0.29423,0.48583,0.56034,0.6543,0.63529,12.907,72.164
128.03,0.28152,0.53568,0.54557,0.64062,0.64118,13.259,72.164
128.04,0.26979,0.5826,0.51478,0.625,0.66078,13.377,72.164
128.05,0.25904,0.6217,0.4803,0.61523,0.68627,13.142,72.36
128.06,0.24829,0.65396,0.44951,0.60938,0.71569,12.829,72.36
128.06,0.23851,0.67937,0.42488,0.60547,0.73137,12.516,72.555
128.07,0.22874,0.69795,0.41502,0.60547,0.74118,12.282,72.555
128.08,0.21994,0.71261,0.4101,0.59961,0.7451,12.125,72.555
128.09,0.21114,0.72336,0.40517,0.59961,0.75098,12.125,72.36
128.1,0.20137,0.72923,0.40025,0.59961,0.75098,12.125,72.164
128.1,0.19257,0.73216,0.40025,0.59961,0.75098,12.125,71.578
128.11,0.18475,0.73216,0.40517,0.59961,0.75098,12.203,70.795
128.12,0.17693,0.73021,0.40517,0.60547,0.75098,12.282,70.404
128.13,0.16911,0.72727,0.41502,0.61523,0.73529,12.399,70.209
128.14,0.16227,0.72141,0.46552,0.61914,0.69608,12.516,70.013
128.14,0.15543,0.71554,0.57512,0.5957,0.58431,12.634,69.818
128.15,0.14956,0.70772,0.7697,0.57422,0.40392,12.829,69.426
128.16,0.1437,0.69795,0.97044,0.5,0.2098,13.064,69.035
128.17,0.13881,0.68817,1.0049,0.39062,0.16471,13.494,68.449
128.18,0.13294,0.67742,0.73522,0.33984,0.37451,13.963,67.862
128.18,0.12805,0.66471,0.49507,0.39453,0.61961,14.198,67.275
128.19,0.12317,0.652,0.38054,0.49414,0.7451,14.12,66.884
128.2,0.11828,0.63734,0.35961,0.57031,0.77647,13.963,66.297
128.21,0.11339,0.62268,0.36946,0.61523,0.78039,13.768,65.711
128.22,0.10948,0.60802,0.37562,0.63477,0.77647,13.69,65.319
128.22,0.10557,0.59042,0.38547,0.64062,0.77647,13.69,64.733
128.23,0.10166,0.57185,0.39039,0.64453,0.77647,13.69,64.342
128.24,0.098729,0.55132,0.39532,0.65039,0.76667,13.69,63.755
128.25,0.094819,0.53177,0.40025,0.6543,0.76078,13.651,63.364
128.26,0.091887,0.51222,0.4101,0.6543,0.7549,13.494,62.777
128.26,0.088954,0.49365,0.41502,0.66016,0.75098,13.377,62.386
128.27,0.085044,0.47703,0.42488,0.66016,0.7451,13.259,61.799
128.28,0.082111,0.46237,0.43473,0.66016,0.74118,13.142,61.408
128.29,0.079179,0.44966,0.43966,0.66016,0.73529,13.025,61.017
128.3,0.075269,0.43891,0.44951,0.66016,0.73137,12.947,60.626
128.3,0.073314,0.43109,0.45443,0.66406,0.72157,13.064,60.235
128.31,0.070381,0.42522,0.47044,0.66406,0.71569,13.455,59.844
128.32,0.069404,0.42033,0.48522,0.66992,0.70588,13.963,59.452
128.33,0.067449,0.41544,0.5,0.67969,0.6902,14.394,58.866
128.34,0.066471,0.41251,0.5197,0.68555,0.67059,14.433,58.475
128.34,0.065494,0.40958,0.54557,0.68945,0.65098,14.12,58.083
128.35,0.066471,0.40762,0.57512,0.69922,0.62549,13.651,58.083
128.36,0.066471,0.40469,0.60468,0.70508,0.60588,13.181,58.866
128.37,0.067449,0.40274,0.63054,0.70508,0.58431,12.829,61.017
128.38,0.068426,0.3998,0.65025,0.70898,0.56471,12.516,64.733
128.38,0.069404,0.39687,0.6601,0.70508,0.5549,12.321,70.6
128.39,0.070381,0.39296,0.66502,0.69922,0.5549,12.125,77.445
128.4,0.072336,0.38905,0.65025,0.69922,0.56078,12.008,84.876
128.41,0.074291,0.38612,0.61946,0.69531,0.58431,11.89,92.308
128.42,0.076246,0.38319,0.58498,0.68945,0.61569,11.812,99.544
128.42,0.078201,0.3783,0.55049,0.67969,0.64118,11.773,105.8
128.43,0.080156,0.37439,0.51478,0.66406,0.67059,11.656,111.08
128.44,0.082111,0.36852,0.4803,0.6543,0.69608,11.499,114.8
128.45,0.084066,0.36364,0.46059,0.64062,0.7098,11.343,116.95
128.46,0.086022,0.35777,0.43966,0.63477,0.72549,11.147,118.12
128.46,0.086999,0.35191,0.43473,0.625,0.73137,11.03,118.12
128.47,0.087977,0.34604,0.4298,0.625,0.73529,10.834,117.54
128.48,0.087977,0.34018,0.42488,0.625,0.74118,10.756,116.36
128.49,0.088954,0.33431,0.42488,0.61914,0.74118,10.717,114.8
128.5,0.086999,0.32845,0.4298,0.61914,0.73529,10.717,112.84
128.5,0.086022,0.32454,0.4298,0.61523,0.73529,10.717,110.89
128.51,0.083089,0.32063,0.4298,0.61914,0.73137,10.756,108.74
128.52,0.081134,0.31672,0.43473,0.61914,0.73137,10.834,106.58
128.53,0.078201,0.31085,0.43966,0.625,0.73137,10.874,104.43
128.54,0.075269,0.30596,0.43966,0.625,0.73137,10.952,102.28
128.54,0.071359,0.3001,0.44458,0.625,0.72549,11.03,100.13
128.55,0.068426,0.29521,0.44951,0.625,0.72157,11.03,98.175
128.56,0.064516,0.29032,0.44951,0.625,0.72157,11.069,96.415
128.57,0.060606,0.28543,0.45443,0.625,0.72157,11.069,94.655
128.58,0.055718,0.28055,0.45443,0.62891,0.72157,11.147,92.894
128.58,0.051808,0.27664,0.45443,0.62891,0.72157,11.265,90.939
128.59,0.046921,0.27175,0.45443,0.62891,0.71569,11.499,88.983
128.6,0.042033,0.26686,0.45443,0.62891,0.71569,11.969,86.441
128.61,0.037146,0.26295,0.44951,0.62891,0.71569,12.595,84.094
128.62,0.032258,0.25904,0.44951,0.62891,0.72157,13.338,81.552
128.62,0.028348,0.25415,0.44951,0.63477,0.72157,13.768,79.4
128.63,0.025415,0.25122,0.46552,0.64453,0.7098,13.768,77.249
128.64,0.022483,0.25122,0.48522,0.6543,0.69608,13.377,75.489
128.65,0.020528,0.25904,0.49507,0.66406,0.6902,13.025,74.12
128.66,0.018573,0.27761,0.50493,0.67578,0.68627,12.712,72.947
128.66,0.016618,0.30694,0.53448,0.68945,0.66471,12.438,71.773
128.67,0.01564,0.34702,0.56527,0.69922,0.64118,12.321,70.991
128.68,0.013685,0.39492,0.5702,0.68555,0.62941,12.321,70.404
128.69,0.013685,0.4477,0.56527,0.66992,0.62941,12.321,70.209
128.7,0.013685,0.50049,0.55049,0.66016,0.64118,12.321,70.209
128.7,0.013685,0.54545,0.53448,0.64453,0.6549,12.282,70.404
128.71,0.014663,0.58162,0.5,0.63477,0.68039,12.282,70.795
128.72,0.01564,0.61584,0.46552,0.625,0.7098,12.282,71.578
128.73,0.01564,0.64614,0.43473,0.61914,0.73137,12.203,72.164
128.74,0.016618,0.67155,0.41995,0.61914,0.74118,12.203,72.36
128.74,0.017595,0.6911,0.41502,0.61523,0.74118,12.125,72.555
128.75,0.01955,0.70577,0.41502,0.60547,0.7451,12.086,72.555
128.76,0.021505,0.7175,0.41502,0.60547,0.7451,12.086,72.36
128.77,0.02346,0.72532,0.41502,0.59961,0.7451,12.086,72.164
128.78,0.025415,0.73021,0.41502,0.59961,0.7451,12.125,71.578
128.78,0.02737,0.73118,0.41502,0.59961,0.75098,12.203,70.795
128.79,0.029326,0.73021,0.42488,0.61523,0.74118,12.321,70.404
128.8,0.032258,0.72727,0.45443,0.61914,0.71569,12.438,70.209
128.81,0.034213,0.72141,0.53448,0.60547,0.62941,12.516,70.013
128.82,0.037146,0.71457,0.70936,0.58984,0.46471,12.634,69.622
128.82,0.040078,0.70674,0.92488,0.53516,0.2549,12.751,69.231
128.83,0.043011,0.69795,1.0049,0.42578,0.15882,12.907,68.644
128.84,0.044966,0.68719,0.8202,0.3457,0.30392,13.025,68.057
128.85,0.047898,0.67546,0.55542,0.37109,0.56078,13.064,67.471
128.86,0.050831,0.66373,0.40517,0.46484,0.72549,13.181,66.884
128.86,0.053763,0.65005,0.36946,0.55078,0.77647,13.259,66.297
128.87,0.056696,0.63441,0.37562,0.59961,0.78039,13.259,65.906
128.88,0.059629,0.61779,0.38547,0.61914,0.78039,13.338,65.319
128.89,0.062561,0.59922,0.39039,0.63477,0.77647,13.494,64.733
128.9,0.065494,0.58065,0.39532,0.64453,0.77647,13.885,64.342
128.9,0.067449,0.56207,0.40517,0.64453,0.77059,14.433,63.755
128.91,0.070381,0.54545,0.4101,0.6543,0.76667,14.941,63.168
128.92,0.073314,0.52688,0.41502,0.6543,0.76078,15.137,62.777
128.93,0.076246,0.50831,0.41995,0.6543,0.7549,14.746,62.19
128.94,0.078201,0.48974,0.4298,0.6543,0.75098,14.12,61.799
128.94,0.081134,0.4741,0.43473,0.6543,0.7451,13.572,61.408
128.95,0.084066,0.45943,0.44458,0.66016,0.74118,13.181,61.017
128.96,0.086022,0.4477,0.45443,0.66406,0.73137,13.025,60.626
128.97,0.088954,0.43793,0.46059,0.66406,0.72157,12.947,60.039
128.98,0.091887,0.43011,0.47537,0.66992,0.71569,13.025,59.844
128.98,0.093842,0.42522,0.4803,0.67578,0.7098,13.064,59.257
128.99,0.096774,0.42033,0.49507,0.67969,0.69608,13.064,58.866
129,0.098729,0.4174,0.51478,0.68945,0.68627,13.025,58.475
129.01,0.10166,0.41544,0.53941,0.69531,0.66471,12.947,58.083
129.02,0.10362,0.41447,0.5702,0.69922,0.64118,12.829,57.888
129.02,0.10655,0.41251,0.59975,0.70508,0.61569,12.634,58.279
129.03,0.1085,0.41056,0.63054,0.70898,0.58431,12.438,59.844
129.04,0.11144,0.4086,0.65025,0.70898,0.56471,12.321,62.973
129.05,0.11437,0.40665,0.66502,0.70508,0.5549,12.282,68.057
129.06,0.1173,0.40371,0.66995,0.69922,0.5549,12.203,74.316
129.06,0.12023,0.40078,0.6601,0.69531,0.56078,12.203,81.356
129.07,0.12317,0.39687,0.63547,0.68945,0.57451,12.086,88.788
129.08,0.12708,0.39296,0.60468,0.68555,0.60588,11.812,95.828
129.09,0.13001,0.38807,0.56527,0.67578,0.63529,11.656,102.48
129.1,0.13392,0.38319,0.52956,0.66406,0.66471,11.46,107.95
129.1,0.13685,0.37928,0.49507,0.66016,0.6902,11.265,112.26
129.11,0.13978,0.37537,0.47044,0.65039,0.7098,11.069,114.99
129.12,0.14272,0.3695,0.45443,0.64062,0.72549,10.952,116.75
129.13,0.14467,0.36461,0.43966,0.63477,0.73529,10.834,117.34
129.14,0.14565,0.35875,0.43473,0.625,0.74118,10.717,117.14
129.14,0.14761,0.35191,0.4298,0.61914,0.74118,10.561,116.17
129.15,0.14761,0.34604,0.4298,0.61914,0.74118,10.521,114.8
129.16,0.14761,0.3392,0.4298,0.61914,0.73529,10.521,113.04
129.17,0.14761,0.33333,0.43473,0.61914,0.73529,10.521,111.28
129.18,0.14663,0.32747,0.43473,0.61914,0.73137,10.561,109.32
129.18,0.14565,0.3216,0.43966,0.61914,0.73137,10.756,107.37
129.19,0.14467,0.31574,0.44458,0.61914,0.73137,11.186,105.41
129.2,0.14174,0.31183,0.44951,0.61914,0.72157,11.773,103.26
129.21,0.13978,0.30792,0.44951,0.61914,0.72157,12.125,101.11
129.22,0.13587,0.30303,0.45443,0.61914,0.72157,12.203,99.544
129.22,0.13196,0.29814,0.45443,0.61914,0.72157,11.969,97.784
129.23,0.12805,0.29326,0.44951,0.625,0.72157,11.578,96.024
129.24,0.12414,0.28935,0.44951,0.625,0.72157,11.343,94.068
129.25,0.11926,0.28446,0.44951,0.625,0.72157,11.265,91.917
129.26,0.11535,0.27957,0.44951,0.625,0.72157,11.343,89.765
129.26,0.11144,0.27468,0.44951,0.61914,0.72157,11.46,87.419
129.27,0.1085,0.26882,0.44951,0.61914,0.72157,11.578,84.681
129.28,0.10459,0.26295,0.44951,0.625,0.72157,11.695,82.334
129.29,0.10166,0.25709,0.45443,0.625,0.72157,11.773,79.791
129.3,0.098729,0.25318,0.46059,0.63477,0.7098,11.89,77.64
129.3,0.096774,0.25318,0.47537,0.64453,0.70588,12.008,75.685
129.31,0.094819,0.25806,0.48522,0.6543,0.69608,12.008,74.12
129.32,0.092864,0.27077,0.5,0.66016,0.68627,12.086,72.947
129.33,0.092864,0.29326,0.53448,0.67578,0.66471,12.203,71.773
129.34,0.091887,0.32747,0.56527,0.68945,0.64118,12.438,70.991
129.34,0.091887,0.37146,0.58005,0.67969,0.62941,12.751,70.404
129.35,0.091887,0.42131,0.57512,0.6543,0.62549,12.907,70.209
129.36,0.091887,0.4741,0.56527,0.64453,0.62941,12.829,70.209
129.37,0.092864,0.52493,0.53941,0.63477,0.6451,12.595,70.404
129.38,0.093842,0.57087,0.50985,0.61914,0.67059,12.399,70.795
129.38,0.094819,0.61095,0.46552,0.61523,0.70588,12.203,71.578
129.39,0.096774,0.64418,0.43473,0.60547,0.73137,12.125,72.164
129.4,0.097752,0.66764,0.41995,0.60547,0.74118,12.086,72.36
129.41,0.099707,0.68426,0.4101,0.60547,0.75098,12.086,72.555
129.42,0.10068,0.6999,0.4101,0.59961,0.75098,12.008,72.555
129.42,0.10264,0.71163,0.4101,0.59961,0.75098,12.008,72.36
129.43,0.10459,0.72141,0.40517,0.5957,0.7549,12.008,72.164
129.44,0.10655,0.72727,0.40517,0.5957,0.7549,12.008,71.578
129.45,0.1085,0.73118,0.40517,0.5957,0.7549,12.086,70.795
129.46,0.11046,0.73216,0.4101,0.60547,0.75098,12.203,70.404
129.46,0.11241,0.73118,0.4298,0.61523,0.72549,12.399,70.209
129.47,0.11535,0.72727,0.5,0.59961,0.6549,12.712,70.013
129.48,0.11828,0.72239,0.65517,0.58984,0.50588,13.259,69.818
129.49,0.12121,0.71554,0.86946,0.54492,0.3,13.963,69.426
129.5,0.12414,0.70674,1.0049,0.44531,0.15882,14.394,69.035
129.5,0.1261,0.69795,0.87438,0.3457,0.24902,14.511,68.449
129.51,0.12903,0.68817,0.60468,0.33594,0.50588,14.315,67.666
129.52,0.13099,0.67644,0.41995,0.44531,0.7,14.003,67.08
129.53,0.13294,0.66373,0.35961,0.53516,0.77647,13.768,66.493
129.54,0.1349,0.64907,0.36453,0.5957,0.78627,13.651,65.906
129.54,0.13685,0.63245,0.37562,0.61914,0.78039,13.572,65.515
129.55,0.13881,0.61486,0.38547,0.63477,0.78039,13.572,64.928
129.56,0.14076,0.59531,0.39039,0.64062,0.77647,13.572,64.342
129.57,0.14272,0.57478,0.39532,0.64453,0.76667,13.572,63.755
129.58,0.14467,0.55327,0.40025,0.65039,0.76078,13.572,63.364
129.58,0.14663,0.53275,0.4101,0.6543,0.7549,13.455,62.777
129.59,0.14858,0.51222,0.41995,0.6543,0.75098,13.338,62.386
129.6,0.15054,0.4956,0.4298,0.6543,0.74118,13.181,61.799
129.61,0.15152,0.48094,0.43473,0.66016,0.73529,13.142,61.408
129.62,0.15347,0.46725,0.44951,0.66016,0.73137,13.142,61.017
129.62,0.1564,0.45552,0.45443,0.66406,0.72157,13.142,60.626
129.63,0.15836,0.44575,0.46552,0.66406,0.71569,13.181,60.235
129.64,0.16129,0.43891,0.47537,0.66992,0.7098,13.338,59.844
129.65,0.16422,0.435,0.48522,0.67969,0.70588,13.338,59.452
129.66,0.16618,0.43206,0.5,0.68555,0.6902,13.338,59.061
129.66,0.16911,0.42913,0.51478,0.68555,0.67647,13.259,58.67
129.67,0.17302,0.4262,0.53941,0.68945,0.6549,13.142,58.475
129.68,0.17693,0.42424,0.56527,0.69531,0.63529,13.025,58.279
129.69,0.18084,0.42229,0.59975,0.69922,0.6098,12.907,58.475
129.7,0.18573,0.42033,0.63054,0.70898,0.58431,12.751,59.844
129.7,0.19159,0.41838,0.65025,0.70898,0.56471,12.595,62.777
129.71,0.19844,0.4174,0.66502,0.70898,0.5549,12.399,67.666
129.72,0.20528,0.41447,0.66995,0.70508,0.55098,12.203,73.924
129.73,0.21408,0.41153,0.66502,0.69922,0.5549,12.086,80.965
129.74,0.22287,0.4086,0.64532,0.68945,0.57059,12.008,88.396
129.74,0.23167,0.40469,0.60961,0.68555,0.59608,12.086,95.828
129.75,0.24047,0.3998,0.5702,0.67969,0.62549,12.282,102.67
129.76,0.24829,0.39492,0.53448,0.66992,0.66078,12.712,108.34
129.77,0.25709,0.39003,0.5,0.66406,0.68627,13.142,112.84
129.78,0.26784,0.38416,0.47537,0.6543,0.7,13.338,115.97
129.78,0.27761,0.3783,0.46059,0.64453,0.71569,13.142,117.73
129.79,0.28935,0.37243,0.44458,0.63477,0.72157,12.712,118.32
129.8,0.30108,0.36755,0.43966,0.62891,0.73137,12.282,118.12
129.81,0.31183,0.36266,0.43473,0.625,0.73137,11.969,117.34
129.82,0.32258,0.35777,0.43966,0.625,0.73137,11.773,116.17
129.82,0.33236,0.35191,0.43966,0.625,0.73137,11.695,114.41
129.83,0.34213,0.34506,0.43966,0.625,0.73137,11.695,112.45
129.84,0.35288,0.3392,0.43966,0.625,0.72549,11.695,110.5
129.85,0.36364,0.33236,0.44458,0.625,0.72157,11.695,108.54
129.86,0.37439,0.32649,0.44951,0.625,0.72157,11.695,106.19
129.86,0.38514,0.31965,0.45443,0.625,0.71569,11.773,103.85
129.87,0.39785,0.31378,0.46059,0.625,0.71569,11.773,101.5
129.88,0.40958,0.30792,0.46059,0.62891,0.71569,11.812,99.739
129.89,0.42229,0.30205,0.46059,0.63477,0.7098,11.812,98.175
129.9,0.43597,0.29717,0.46059,0.63477,0.7098,11.89,96.415
129.9,0.4477,0.29326,0.46552,0.63477,0.7098,11.89,94.655
