Time [s], RESP, PLETH, I, MCL, II
12.264,0.76039,0.5826,0.44902,0.50588,0.53906
12.272,0.75306,0.61779,0.44902,0.5,0.5293
12.28,0.74328,0.64516,0.4549,0.49412,0.51953
12.288,0.73594,0.66862,0.44902,0.4902,0.51562
12.296,0.72616,0.69208,0.4549,0.48431,0.51562
12.304,0.71638,0.71457,0.4549,0.48431,0.51953
12.312,0.70905,0.73509,0.4549,0.48431,0.51562
12.32,0.69927,0.75464,0.46078,0.48039,0.51953
12.328,0.68949,0.77224,0.44902,0.52941,0.53906
12.336,0.68215,0.7869,0.43529,0.62941,0.56055
12.344,0.67482,0.79863,0.50588,0.68627,0.66016
12.352,0.66748,0.80938,0.7,0.74118,0.73438
12.36,0.66259,0.81623,0.95098,0.86667,0.60938
12.368,0.65526,0.82014,1.0569,0.88039,0.076172
12.376,0.65281,0.82111,0.67647,0.74118,-0.33398
12.384,0.65037,0.81818,0.18824,0.73529,-0.38477
12.392,0.64792,0.81232,0.017647,0.6098,-0.31836
12.4,0.64792,0.80352,0.033333,0.3451,-0.25
12.408,0.64548,0.79179,0.12353,0.19412,0.0097656
12.416,0.64548,0.7781,0.25882,0.17843,0.33984
12.424,0.64303,0.76149,0.37059,0.30392,0.57031
12.432,0.64303,0.74389,0.42549,0.37451,0.64453
12.44,0.63814,0.72532,0.43529,0.4,0.66992
12.448,0.6357,0.70577,0.44902,0.41569,0.68555
12.456,0.63081,0.68719,0.44902,0.41569,0.68945
12.464,0.62592,0.66862,0.44902,0.41569,0.68945
12.472,0.62103,0.65103,0.44902,0.41961,0.69922
12.48,0.61369,0.63441,0.4549,0.41569,0.70898
12.488,0.60636,0.61975,0.44902,0.41569,0.70898
12.496,0.59902,0.60802,0.4549,0.41569,0.70898
12.504,0.58924,0.59433,0.44902,0.41569,0.70898
12.512,0.58191,0.58162,0.46471,0.41569,0.7207
12.52,0.57457,0.56891,0.46078,0.4098,0.72461
12.528,0.56724,0.55621,0.4549,0.40392,0.73438
12.536,0.55746,0.5435,0.46078,0.40392,0.73438
12.544,0.55012,0.53177,0.44902,0.40392,0.75
12.552,0.54279,0.52004,0.4549,0.39412,0.75391
12.56,0.53301,0.50733,0.44902,0.3902,0.77539
12.568,0.52567,0.49462,0.46078,0.3902,0.79883
12.576,0.51834,0.48289,0.47451,0.3902,0.83984
12.584,0.51345,0.47019,0.4902,0.38039,0.87891
12.592,0.50611,0.45943,0.51569,0.37059,0.91992
12.6,0.50122,0.45064,0.53922,0.36471,0.95508
12.608,0.49389,0.43988,0.56471,0.36471,0.98438
12.616,0.489,0.42815,0.57059,0.37059,1.0039
12.624,0.48411,0.41642,0.58431,0.38039,1.0098
12.632,0.47922,0.40469,0.59608,0.39412,0.99023
12.64,0.47433,0.39296,0.5902,0.41569,0.94922
12.648,0.47188,0.38221,0.57451,0.43529,0.9043
12.656,0.46944,0.37048,0.5549,0.46078,0.84375
12.664,0.46699,0.35973,0.53529,0.48431,0.78906
12.672,0.46455,0.34995,0.51961,0.5,0.74023
12.68,0.46455,0.3392,0.50588,0.5098,0.69531
12.688,0.4621,0.32942,0.49412,0.51569,0.66016
12.696,0.4621,0.3216,0.49412,0.5098,0.64062
12.704,0.4621,0.31574,0.4902,0.52549,0.63477
12.712,0.4621,0.30792,0.5,0.52941,0.64062
12.72,0.4621,0.30108,0.5,0.5549,0.66016
12.728,0.4621,0.29619,0.51569,0.58431,0.69531
12.736,0.4621,0.29521,0.51961,0.59608,0.70898
12.744,0.46455,0.3001,0.51961,0.58039,0.71484
12.752,0.46455,0.31183,0.51961,0.5549,0.75
12.76,0.46699,0.3304,0.52549,0.4902,0.76562
12.768,0.46944,0.35679,0.51569,0.46078,0.77539
12.776,0.47433,0.38905,0.51961,0.4549,0.76953
12.784,0.47677,0.4262,0.51569,0.43922,0.7793
12.792,0.48166,0.4653,0.5,0.44902,0.74414
12.8,0.48655,0.49951,0.4902,0.4549,0.69922
12.808,0.49144,0.53177,0.47451,0.47451,0.63477
12.816,0.49633,0.565,0.46471,0.48431,0.57422
12.824,0.50122,0.59824,0.46078,0.48431,0.54492
12.832,0.50611,0.62952,0.4549,0.48431,0.53516
12.84,0.511,0.65787,0.46078,0.47451,0.52539
12.848,0.51589,0.68426,0.46471,0.47451,0.52539
12.856,0.52078,0.7087,0.46471,0.47059,0.51953
12.864,0.52567,0.73021,0.47059,0.47059,0.51953
12.872,0.52812,0.74976,0.46471,0.47059,0.51953
12.88,0.53301,0.76735,0.46471,0.47059,0.51953
12.888,0.53545,0.78201,0.46078,0.48431,0.52539
12.896,0.54034,0.79374,0.4451,0.57451,0.56055
12.904,0.54279,0.80352,0.46078,0.65098,0.60547
12.912,0.54523,0.80841,0.59608,0.6902,0.7207
12.92,0.55012,0.81036,0.83137,0.77647,0.73438
12.928,0.55257,0.81036,1.0667,0.85686,0.35547
12.936,0.55501,0.80743,1.0824,0.77647,-0.16016
12.944,0.55746,0.80156,0.43922,0.71569,-0.37891
12.952,0.56235,0.79277,0.07451,0.72157,-0.31445
12.96,0.56479,0.78104,0.023529,0.47451,-0.28906
12.968,0.56724,0.7654,0.068627,0.22941,-0.14453
12.976,0.56968,0.7478,0.2,0.15882,0.17969
12.984,0.57213,0.72923,0.31961,0.21961,0.47461
12.992,0.57702,0.70968,0.40392,0.33529,0.62891
13,0.57702,0.69013,0.4451,0.37451,0.66992
13.008,0.57946,0.67155,0.4549,0.38431,0.68555
13.016,0.58191,0.65494,0.46471,0.3902,0.69531
13.024,0.58435,0.6393,0.46471,0.39412,0.69922
13.032,0.58435,0.62366,0.47451,0.3902,0.70898
13.04,0.58435,0.60899,0.47451,0.39412,0.71484
13.048,0.58435,0.59531,0.47451,0.39412,0.72461
13.056,0.58435,0.58162,0.47451,0.39412,0.71484
13.064,0.58191,0.56794,0.47451,0.3902,0.71484
13.072,0.58191,0.55425,0.47451,0.39412,0.72461
13.08,0.57946,0.54154,0.47451,0.3902,0.73047
13.088,0.57702,0.52884,0.47451,0.3902,0.73438
13.096,0.57457,0.51613,0.47451,0.38039,0.74414
13.104,0.56968,0.50342,0.47451,0.38039,0.75
13.112,0.56724,0.48974,0.47451,0.37059,0.75391
13.12,0.56235,0.47898,0.48039,0.37059,0.76562
13.128,0.55746,0.46823,0.48431,0.36471,0.79492
13.136,0.55501,0.4565,0.49412,0.35882,0.83008
13.144,0.55012,0.44379,0.5098,0.34902,0.86914
13.152,0.54523,0.43206,0.52941,0.3451,0.91406
13.16,0.54279,0.42033,0.55098,0.3451,0.94922
13.168,0.54034,0.4086,0.57059,0.33922,0.98438
13.176,0.53545,0.39687,0.5902,0.33922,1.0098
13.184,0.53301,0.38612,0.60588,0.3451,1.0254
13.192,0.52812,0.37439,0.61569,0.3549,1.0293
13.2,0.52567,0.36364,0.61961,0.37059,1.0039
13.208,0.52078,0.35288,0.61569,0.4,0.95508
13.216,0.51834,0.34311,0.5902,0.42549,0.89453
13.224,0.51345,0.33431,0.58039,0.4451,0.84375
13.232,0.511,0.32747,0.56078,0.46078,0.78906
13.24,0.50611,0.31867,0.5451,0.47451,0.74023
13.248,0.50367,0.30987,0.53529,0.48431,0.70898
13.256,0.49878,0.3001,0.53529,0.50588,0.69922
13.264,0.49389,0.29032,0.53922,0.52549,0.70898
13.272,0.48655,0.28055,0.53529,0.56471,0.73047
13.28,0.48166,0.27175,0.5451,0.57451,0.72461
13.288,0.47433,0.26491,0.53922,0.56078,0.73047
13.296,0.46699,0.26295,0.53922,0.53529,0.76562
13.304,0.45966,0.26588,0.53922,0.47451,0.7793
13.312,0.45232,0.27566,0.53922,0.43922,0.78906
13.32,0.44743,0.29228,0.53529,0.43529,0.79492
13.328,0.4401,0.31281,0.52549,0.42941,0.78516
13.336,0.43276,0.33724,0.5098,0.4451,0.75977
13.344,0.42543,0.3695,0.5,0.4549,0.7207
13.352,0.42054,0.39785,0.48039,0.48039,0.66016
13.36,0.4132,0.42326,0.47451,0.48431,0.60547
13.368,0.40587,0.45455,0.46471,0.48431,0.58008
13.376,0.40098,0.4868,0.46471,0.48431,0.56445
13.384,0.39364,0.51808,0.46078,0.48431,0.56055
13.392,0.38875,0.54741,0.4549,0.48431,0.54492
13.4,0.38142,0.57478,0.46078,0.48431,0.53906
13.408,0.37653,0.59922,0.46471,0.48431,0.54492
13.416,0.36919,0.6217,0.47451,0.48431,0.54492
13.424,0.3643,0.64125,0.46471,0.48039,0.53906
13.432,0.35697,0.65591,0.47059,0.48039,0.54492
13.44,0.34963,0.66764,0.44902,0.56078,0.57031
13.448,0.3423,0.6784,0.44902,0.65098,0.59961
13.456,0.33496,0.68915,0.5451,0.69608,0.70898
13.464,0.32763,0.69795,0.78039,0.76078,0.73438
13.472,0.32029,0.70479,1.0118,0.86667,0.42969
13.48,0.3154,0.7087,1.0471,0.8,-0.12891
13.488,0.31051,0.71065,0.46078,0.7549,-0.43945
13.496,0.30562,0.70968,0.084314,0.76667,-0.35938
13.504,0.30073,0.70577,0.013725,0.56078,-0.2793
13.512,0.29584,0.69892,0.058824,0.3,-0.13867
13.52,0.2934,0.68817,0.17451,0.2,0.16602
13.528,0.29095,0.67644,0.3098,0.23333,0.46484
13.536,0.28851,0.66276,0.4,0.33922,0.61914
13.544,0.28606,0.64907,0.43529,0.38039,0.66406
13.552,0.28362,0.63441,0.44902,0.3902,0.68945
13.56,0.27873,0.61779,0.4549,0.4,0.69922
13.568,0.27628,0.60215,0.46078,0.40392,0.70508
13.576,0.27139,0.58651,0.46471,0.40392,0.70508
13.584,0.2665,0.57185,0.47059,0.4098,0.71484
13.592,0.26161,0.55816,0.47451,0.40392,0.7207
13.6,0.25672,0.54448,0.47451,0.4,0.70898
13.608,0.25183,0.53177,0.47451,0.39412,0.73047
13.616,0.2445,0.52004,0.47451,0.3902,0.73438
13.624,0.23716,0.50831,0.47451,0.39412,0.74023
13.632,0.22983,0.49756,0.47451,0.3902,0.75
13.64,0.22249,0.48778,0.48039,0.3902,0.75391
13.648,0.21516,0.47801,0.47451,0.38431,0.76953
13.656,0.20538,0.46823,0.47451,0.3902,0.78516
13.664,0.1956,0.45846,0.47451,0.38431,0.79883
13.672,0.18582,0.4477,0.48039,0.37451,0.83008
13.68,0.17359,0.43695,0.48431,0.36471,0.85547
13.688,0.16381,0.4262,0.5,0.3549,0.89453
13.696,0.15648,0.41544,0.51961,0.3451,0.94531
13.704,0.1467,0.40469,0.5451,0.33922,0.99023
13.712,0.13936,0.39296,0.57059,0.33529,1.0137
13.72,0.13203,0.38319,0.58431,0.33922,1.0449
13.728,0.12469,0.37243,0.6,0.3451,1.0742
13.736,0.11736,0.36266,0.61569,0.3451,1.0645
13.744,0.11247,0.35386,0.6098,0.37451,1.0352
13.752,0.10513,0.34702,0.59608,0.39412,0.97461
13.76,0.10024,0.33822,0.58039,0.42941,0.91016
13.768,0.095355,0.3304,0.56078,0.4549,0.85938
13.776,0.090465,0.32063,0.5451,0.48039,0.80469
13.784,0.085575,0.31183,0.51961,0.49412,0.74414
13.792,0.080685,0.30303,0.51569,0.50588,0.70898
13.8,0.07335,0.29326,0.5098,0.5098,0.68555
13.808,0.06846,0.28446,0.51569,0.52549,0.69531
13.816,0.06357,0.27566,0.52549,0.5451,0.70898
13.824,0.05868,0.26784,0.52941,0.57451,0.73438
13.832,0.051345,0.261,0.52549,0.58431,0.74414
13.84,0.046455,0.25709,0.52549,0.57059,0.73438
13.848,0.04401,0.25611,0.51961,0.5451,0.77539
13.856,0.03912,0.25904,0.51961,0.48431,0.78516
13.864,0.03423,0.26686,0.51569,0.46078,0.79492
13.872,0.031785,0.28055,0.5098,0.4549,0.78906
13.88,0.02934,0.3001,0.51569,0.4451,0.79883
13.888,0.026895,0.32551,0.5,0.4549,0.77539
13.896,0.022005,0.35484,0.48431,0.46078,0.72461
13.904,0.01956,0.38807,0.46471,0.4902,0.65039
13.912,0.017115,0.42131,0.4549,0.49412,0.5957
13.92,0.01467,0.45357,0.4549,0.5,0.58398
13.928,0.00978,0.48485,0.4549,0.49412,0.57031
13.936,0.007335,0.5132,0.44902,0.5,0.56055
13.944,0.00489,0.53861,0.44902,0.5,0.57031
13.952,0,0.56207,0.44902,0.5,0.55078
13.96,-0.00489,0.58065,0.4549,0.49412,0.54492
13.968,-0.007335,0.59433,0.44902,0.49412,0.53516
13.976,-0.012225,0.60899,0.44902,0.49412,0.5293
13.984,-0.01467,0.6217,0.4451,0.4902,0.53906
13.992,-0.01956,0.63245,0.42941,0.59608,0.57031
14,-0.022005,0.64125,0.42549,0.67647,0.63477
14.008,-0.026895,0.64809,0.56471,0.71569,0.75391
14.016,-0.031785,0.65298,0.79608,0.7902,0.77539
14.024,-0.03423,0.65591,1.002,0.86078,0.41602
14.032,-0.03912,0.65591,0.87059,0.80588,-0.17969
14.04,-0.041565,0.65298,0.3902,0.78627,-0.44336
14.048,-0.04401,0.64712,0.078431,0.7902,-0.33008
14.056,-0.046455,0.6393,0.029412,0.58039,-0.25391
14.064,-0.046455,0.6305,0.062745,0.33922,-0.125
14.072,-0.0489,0.61975,0.16471,0.23333,0.17969
14.08,-0.0489,0.60704,0.3,0.26863,0.4707
14.088,-0.0489,0.59238,0.38431,0.37059,0.625
14.096,-0.051345,0.57771,0.41569,0.41569,0.67578
14.104,-0.051345,0.56207,0.42941,0.42941,0.68555
14.112,-0.05379,0.54741,0.43922,0.43529,0.69922
14.12,-0.056235,0.53372,0.42941,0.43529,0.70508
14.128,-0.056235,0.52102,0.43922,0.43529,0.70508
14.136,-0.061125,0.50929,0.4451,0.43529,0.70898
14.144,-0.06357,0.49853,0.43922,0.43529,0.70898
14.152,-0.066015,0.48876,0.4451,0.43529,0.70898
14.16,-0.06846,0.47801,0.44902,0.43529,0.73047
14.168,-0.07335,0.47019,0.4451,0.42941,0.73438
14.176,-0.07824,0.46237,0.4451,0.41961,0.73438
14.184,-0.08313,0.45455,0.44902,0.41569,0.75391
14.192,-0.08802,0.44575,0.44902,0.4098,0.75391
14.2,-0.095355,0.43597,0.4549,0.40392,0.7793
14.208,-0.10024,0.4262,0.4549,0.4098,0.78906
14.216,-0.10513,0.41642,0.4549,0.39412,0.80469
14.224,-0.11247,0.40665,0.46078,0.3902,0.82031
14.232,-0.11736,0.39687,0.47451,0.37451,0.85938
14.24,-0.1198,0.38807,0.48431,0.36471,0.9043
14.248,-0.12469,0.3783,0.5098,0.3549,0.94922
14.256,-0.12714,0.36852,0.52549,0.3451,0.98438
14.264,-0.12958,0.35973,0.5451,0.3451,1.0254
14.272,-0.13203,0.35191,0.56078,0.33922,1.0449
14.28,-0.13447,0.34506,0.57451,0.34902,1.0703
14.288,-0.13692,0.33724,0.58039,0.36471,1.0742
14.296,-0.13692,0.32942,0.58431,0.38431,1.0449
14.304,-0.13936,0.32063,0.57059,0.4098,0.99414
14.312,-0.13936,0.31281,0.56078,0.43922,0.92969
14.32,-0.14181,0.30401,0.52941,0.47059,0.85938
14.328,-0.14181,0.29619,0.51569,0.49412,0.79883
14.336,-0.14425,0.28837,0.5,0.5098,0.75
14.344,-0.14425,0.28055,0.4902,0.52941,0.70898
14.352,-0.1467,0.27273,0.48431,0.53529,0.67969
14.36,-0.1467,0.26491,0.49412,0.5549,0.68555
14.368,-0.1467,0.25806,0.5,0.58039,0.71484
14.376,-0.1467,0.2522,0.5,0.60588,0.73438
14.384,-0.1467,0.24829,0.50588,0.6098,0.73438
14.392,-0.1467,0.24536,0.5,0.59608,0.75
14.4,-0.1467,0.24536,0.49412,0.56078,0.7793
14.408,-0.1467,0.24927,0.5,0.50588,0.78516
14.416,-0.14914,0.26002,0.4902,0.48431,0.80469
14.424,-0.14914,0.27761,0.4902,0.48431,0.82031
14.432,-0.1467,0.30205,0.48431,0.48039,0.79883
14.44,-0.1467,0.33138,0.47451,0.48431,0.77539
14.448,-0.1467,0.36461,0.47059,0.49412,0.7207
14.456,-0.14425,0.3998,0.44902,0.51961,0.67578
14.464,-0.14425,0.435,0.43529,0.52941,0.60547
14.472,-0.14181,0.46921,0.43529,0.52941,0.58398
14.48,-0.14181,0.49756,0.43529,0.52941,0.57031
14.488,-0.13936,0.52102,0.42941,0.52941,0.57422
14.496,-0.13936,0.54545,0.42941,0.52941,0.57031
14.504,-0.13692,0.56794,0.42941,0.52941,0.55469
14.512,-0.13692,0.58847,0.43529,0.52549,0.55469
14.52,-0.13447,0.60704,0.42549,0.52941,0.54492
14.528,-0.13447,0.62268,0.42549,0.52941,0.51953
14.536,-0.13203,0.63636,0.43529,0.5451,0.55469
14.544,-0.12958,0.64809,0.41961,0.63529,0.5957
14.552,-0.12958,0.65787,0.43922,0.70588,0.6543
14.56,-0.12714,0.66569,0.58039,0.74118,0.78906
14.568,-0.12469,0.67155,0.8,0.81569,0.80469
14.576,-0.12225,0.67449,0.97647,0.87059,0.34961
14.584,-0.1198,0.67449,0.8,0.82157,-0.23438
14.592,-0.11736,0.67253,0.33922,0.8,-0.42969
14.6,-0.11491,0.66764,0.068627,0.81569,-0.31836
14.608,-0.11247,0.6608,0.033333,0.5902,-0.24023
14.616,-0.11002,0.65103,0.07451,0.35882,-0.089844
14.624,-0.10513,0.63832,0.17843,0.26863,0.23438
14.632,-0.10269,0.62561,0.29412,0.3098,0.50586
14.64,-0.0978,0.61095,0.38039,0.39412,0.62891
14.648,-0.095355,0.59629,0.4098,0.43529,0.66992
14.656,-0.09291,0.58162,0.42549,0.4451,0.68555
14.664,-0.090465,0.56891,0.42941,0.4549,0.68555
14.672,-0.08802,0.55523,0.42549,0.46078,0.69922
14.68,-0.08802,0.5435,0.43529,0.4549,0.70508
14.688,-0.085575,0.53275,0.42549,0.46078,0.70508
14.696,-0.085575,0.52297,0.43529,0.44902,0.71484
14.704,-0.085575,0.5132,0.43529,0.4451,0.70898
14.712,-0.085575,0.50342,0.43922,0.4451,0.71484
14.72,-0.085575,0.49365,0.43922,0.43922,0.7207
14.728,-0.085575,0.48387,0.4451,0.43529,0.73047
14.736,-0.085575,0.4741,0.43529,0.43529,0.74023
14.744,-0.08802,0.46432,0.43529,0.43529,0.74414
14.752,-0.08802,0.45552,0.42941,0.43529,0.75977
14.76,-0.090465,0.44575,0.43529,0.42549,0.7793
14.768,-0.090465,0.43597,0.42941,0.41569,0.79492
14.776,-0.09291,0.42522,0.43529,0.41569,0.82031
14.784,-0.095355,0.41544,0.4451,0.40392,0.85547
14.792,-0.095355,0.40762,0.46471,0.3902,0.90039
14.8,-0.0978,0.3998,0.48431,0.36471,0.94922
14.808,-0.0978,0.39198,0.50588,0.35882,0.99023
14.816,-0.0978,0.38221,0.52941,0.3549,1.0254
14.824,-0.0978,0.37341,0.5451,0.34902,1.0547
14.832,-0.0978,0.36364,0.56471,0.35882,1.0742
14.84,-0.0978,0.35484,0.57059,0.36471,1.0547
14.848,-0.095355,0.34604,0.57059,0.3902,1.0352
14.856,-0.09291,0.33724,0.56078,0.41569,0.98047
14.864,-0.09291,0.32845,0.53922,0.4549,0.9043
14.872,-0.090465,0.31965,0.52549,0.48039,0.83984
14.88,-0.08802,0.31085,0.5098,0.50588,0.78516
14.888,-0.085575,0.30303,0.49412,0.51569,0.73047
14.896,-0.08313,0.29521,0.48431,0.52941,0.68945
14.904,-0.080685,0.28837,0.48039,0.55098,0.66992
14.912,-0.080685,0.28348,0.48431,0.56471,0.66406
14.92,-0.07824,0.27664,0.4902,0.5902,0.68555
14.928,-0.07824,0.26979,0.48431,0.61961,0.70898
14.936,-0.075795,0.26491,0.4902,0.62549,0.70898
14.944,-0.07335,0.26197,0.5,0.60588,0.72461
14.952,-0.070905,0.26295,0.4902,0.57451,0.76562
14.96,-0.06846,0.26979,0.49412,0.51569,0.7793
14.968,-0.06357,0.2825,0.48431,0.49412,0.78516
14.976,-0.061125,0.30108,0.48039,0.4902,0.78906
14.984,-0.056235,0.32649,0.47451,0.48431,0.77539
14.992,-0.051345,0.35777,0.46471,0.5,0.75391
15,-0.0489,0.39101,0.4549,0.5098,0.70508
15.008,-0.04401,0.42229,0.4451,0.52941,0.65039
15.016,-0.03912,0.45064,0.43529,0.53529,0.59961
15.024,-0.03423,0.48192,0.42941,0.53529,0.57422
15.032,-0.02934,0.51222,0.43529,0.53529,0.55469
15.04,-0.022005,0.54154,0.43529,0.52941,0.55078
15.048,-0.017115,0.56891,0.43529,0.52941,0.54492
15.056,-0.012225,0.59335,0.42549,0.52941,0.52539
15.064,-0.007335,0.61486,0.42549,0.53529,0.52539
15.072,-0.002445,0.63343,0.42941,0.52941,0.52539
15.08,0.002445,0.65005,0.42549,0.52941,0.51953
15.088,0.007335,0.66471,0.41569,0.5549,0.53516
15.096,0.00978,0.67742,0.40392,0.63529,0.56055
15.104,0.01467,0.68719,0.42549,0.71569,0.625
15.112,0.022005,0.69404,0.56471,0.7549,0.76562
15.12,0.026895,0.69795,0.7902,0.84118,0.78516
15.128,0.031785,0.70186,0.98627,0.90196,0.35938
15.136,0.036675,0.70283,0.80588,0.82157,-0.22852
15.144,0.041565,0.70088,0.32353,0.7902,-0.43945
15.152,0.046455,0.69697,0.029412,0.80588,-0.35938
15.16,0.051345,0.69013,0.0039216,0.55098,-0.30859
15.168,0.05868,0.68035,0.058824,0.32353,-0.13477
15.176,0.066015,0.66862,0.17451,0.24902,0.19531
15.184,0.070905,0.65494,0.29412,0.30392,0.46094
15.192,0.07824,0.64027,0.37059,0.41569,0.60547
15.2,0.08313,0.62366,0.39412,0.44902,0.64062
15.208,0.090465,0.60802,0.4098,0.46078,0.6543
15.216,0.095355,0.59335,0.41569,0.46078,0.66016
15.224,0.10024,0.58065,0.41961,0.46078,0.66406
15.232,0.10269,0.56891,0.4098,0.46471,0.67578
15.24,0.10758,0.55718,0.41569,0.46078,0.67578
15.248,0.11002,0.54545,0.41961,0.46471,0.67969
15.256,0.11002,0.5347,0.41569,0.46471,0.68555
15.264,0.11247,0.52395,0.41569,0.46078,0.68555
15.272,0.11247,0.51417,0.42549,0.4549,0.69531
15.28,0.11491,0.5044,0.42549,0.4549,0.70508
15.288,0.11247,0.49462,0.42549,0.44902,0.70898
15.296,0.11247,0.48485,0.42549,0.4451,0.72461
15.304,0.11247,0.4741,0.42549,0.43922,0.7207
15.312,0.11247,0.46432,0.42549,0.43529,0.73438
15.32,0.11247,0.45552,0.42549,0.43529,0.75391
15.328,0.11247,0.44673,0.42549,0.42941,0.7793
15.336,0.11247,0.43695,0.42941,0.42549,0.82031
15.344,0.11247,0.42717,0.44902,0.41569,0.85938
15.352,0.11247,0.4174,0.46471,0.40392,0.90039
15.36,0.11247,0.40665,0.49412,0.39412,0.94531
15.368,0.11491,0.39687,0.5098,0.3902,0.97461
15.376,0.11491,0.38612,0.53529,0.3902,1.0039
15.384,0.11736,0.37634,0.5451,0.3902,1.0137
15.392,0.1198,0.36657,0.5549,0.4098,1.0195
15.4,0.12469,0.3607,0.5549,0.42549,0.98047
15.408,0.12958,0.35679,0.5451,0.44902,0.92383
15.416,0.13447,0.34995,0.52941,0.47451,0.875
15.424,0.13692,0.34506,0.51961,0.5,0.81445
15.432,0.14181,0.3392,0.5,0.51569,0.75391
15.44,0.1467,0.33236,0.48431,0.53529,0.70508
15.448,0.15159,0.32356,0.48039,0.5451,0.66992
15.456,0.15403,0.31574,0.47451,0.55098,0.6543
15.464,0.15892,0.30694,0.47451,0.57451,0.65039
15.472,0.16381,0.29814,0.48431,0.59608,0.66406
15.48,0.16626,0.29032,0.48431,0.62941,0.68945
15.488,0.17115,0.28446,0.48431,0.63529,0.69531
15.496,0.17359,0.28348,0.4902,0.61961,0.70508
15.504,0.17848,0.28739,0.48039,0.58431,0.74023
15.512,0.18093,0.29814,0.48431,0.52549,0.75
15.52,0.18582,0.31672,0.47451,0.5,0.75391
15.528,0.19071,0.33724,0.47451,0.5,0.76562
15.536,0.1956,0.36266,0.48431,0.4902,0.75391
15.544,0.20049,0.39492,0.47451,0.5,0.73047
15.552,0.20293,0.43109,0.44902,0.5098,0.67969
15.56,0.20782,0.46921,0.43529,0.53529,0.61914
15.568,0.21271,0.50733,0.42549,0.53922,0.56445
15.576,0.2176,0.54448,0.41961,0.5451,0.54492
15.584,0.22249,0.57869,0.41961,0.5451,0.53516
15.592,0.22738,0.61095,0.41961,0.53922,0.51953
15.6,0.23472,0.64027,0.41569,0.53922,0.51562
15.608,0.23961,0.66667,0.41961,0.53529,0.50977
15.616,0.24694,0.69013,0.4098,0.53922,0.5
15.624,0.25183,0.71163,0.41569,0.53529,0.5
15.632,0.25917,0.73021,0.41961,0.52941,0.5
15.64,0.26406,0.74389,0.4098,0.5451,0.51953
15.648,0.27139,0.75562,0.40392,0.64118,0.55078
15.656,0.27628,0.76735,0.42941,0.71569,0.61523
15.664,0.28117,0.7781,0.57451,0.7549,0.73047
15.672,0.28606,0.7869,0.81176,0.8451,0.75
15.68,0.29095,0.79374,1.0157,0.90588,0.31445
15.688,0.29829,0.79668,0.83137,0.82157,-0.21484
15.696,0.30562,0.79668,0.31961,0.7902,-0.4082
15.704,0.31051,0.79277,0.013725,0.79608,-0.35352
15.712,0.31785,0.78592,-0.015686,0.52549,-0.30469
15.72,0.32518,0.77615,0.043137,0.29412,-0.125
15.728,0.33252,0.76246,0.16471,0.2451,0.20117
15.736,0.33985,0.7478,0.27451,0.3098,0.48047
15.744,0.34719,0.73314,0.35882,0.41961,0.61914
15.752,0.35208,0.71554,0.37451,0.4451,0.64062
15.76,0.35697,0.69697,0.4,0.4549,0.66406
15.768,0.3643,0.6784,0.40392,0.46078,0.66992
15.776,0.36919,0.6608,0.4,0.46471,0.66406
15.784,0.37408,0.64321,0.41569,0.46078,0.67578
15.792,0.37897,0.62659,0.41569,0.46078,0.68555
15.8,0.38142,0.61095,0.41569,0.46078,0.69531
15.808,0.38631,0.59629,0.42549,0.46078,0.69922
15.816,0.38875,0.58358,0.42941,0.44902,0.70508
15.824,0.3912,0.57087,0.42941,0.4451,0.70898
15.832,0.39364,0.55816,0.43529,0.4451,0.70898
15.84,0.39609,0.54741,0.42549,0.4451,0.71484
15.848,0.39853,0.53763,0.42549,0.4451,0.7207
15.856,0.39853,0.5259,0.42549,0.43529,0.73438
15.864,0.40098,0.51417,0.42549,0.43529,0.75
15.872,0.40342,0.50147,0.42549,0.43529,0.75977
15.88,0.40342,0.48974,0.42549,0.42941,0.78906
15.888,0.40342,0.47801,0.43529,0.41961,0.82031
15.896,0.40587,0.46628,0.44902,0.41569,0.86523
15.904,0.40831,0.45357,0.47059,0.4098,0.9043
15.912,0.41076,0.44184,0.4902,0.40392,0.93945
15.92,0.41565,0.43011,0.5098,0.40392,0.98047
15.928,0.41809,0.41838,0.52941,0.4,1
15.936,0.42054,0.40665,0.5451,0.40392,1.0137
15.944,0.42298,0.39492,0.5549,0.41569,1.0039
15.952,0.42787,0.38514,0.56471,0.42941,0.98047
15.96,0.43032,0.37732,0.55098,0.44902,0.92969
15.968,0.43276,0.36755,0.52941,0.48431,0.86914
15.976,0.43521,0.35777,0.51961,0.50588,0.81445
15.984,0.43765,0.348,0.50588,0.51961,0.75391
15.992,0.43765,0.3392,0.49412,0.52941,0.70898
16,0.4401,0.32942,0.48039,0.53922,0.67969
16.008,0.4401,0.31965,0.47451,0.5549,0.66406
16.016,0.44254,0.31085,0.48039,0.57059,0.66992
16.024,0.44254,0.30108,0.4902,0.6,0.68555
16.032,0.44254,0.29326,0.4902,0.62549,0.70508
16.04,0.44254,0.28837,0.48431,0.62941,0.69922
16.048,0.44254,0.28739,0.4902,0.61569,0.7207
16.056,0.44254,0.29032,0.48431,0.57059,0.75391
16.064,0.44254,0.29912,0.4902,0.5098,0.76562
16.072,0.44254,0.31476,0.48431,0.4902,0.7793
16.08,0.44254,0.33724,0.48431,0.48431,0.76953
