Time [s], RESP, PLETH, I, MCL, II
133.78,1,0.33529,0.78906,0.33529,0.1098
133.78,1,0.33236,0.78516,0.32941,0.10392
133.79,1,0.3304,0.78516,0.32941,0.10392
133.8,1,0.32845,0.7793,0.32941,0.094118
133.81,1,0.32747,0.78516,0.32353,0.088235
133.82,1,0.32649,0.7793,0.32353,0.084314
133.82,1,0.32551,0.77539,0.32353,0.078431
133.83,1,0.32454,0.76562,0.32353,0.062745
133.84,1,0.32258,0.76953,0.31961,0.07451
133.85,1,0.31965,0.76562,0.32353,0.078431
133.86,1,0.31574,0.76953,0.31961,0.058824
133.86,1,0.31183,0.76562,0.31961,0.052941
133.87,1,0.30792,0.7793,0.31961,0.068627
133.88,1,0.30401,0.76953,0.32353,0.062745
133.89,1,0.30108,0.76562,0.31961,0.058824
133.9,1,0.29814,0.76953,0.32941,0.078431
133.9,1,0.29521,0.75977,0.32353,0.07451
133.91,1,0.29326,0.75977,0.33529,0.062745
133.92,1,0.29032,0.75,0.33529,0.058824
133.93,1,0.28739,0.74414,0.32941,0.068627
133.94,1,0.28446,0.75,0.33529,0.062745
133.94,1,0.2825,0.75391,0.32941,0.078431
133.95,1,0.27957,0.75,0.33529,0.062745
133.96,1,0.27859,0.75977,0.32941,0.078431
133.97,1,0.27859,0.75391,0.33922,0.088235
133.98,1,0.28152,0.75,0.33529,0.078431
133.98,1,0.28641,0.75977,0.33529,0.07451
133.99,1,0.29228,0.75,0.32941,0.084314
134,1,0.30205,0.75391,0.33922,0.068627
134.01,1,0.31476,0.75977,0.32941,0.062745
134.02,1,0.32942,0.75977,0.33529,0.098039
134.02,1,0.34506,0.77539,0.32941,0.11961
134.03,1,0.36266,0.76953,0.33529,0.10392
134.04,1,0.38123,0.76562,0.32353,0.094118
134.05,1,0.3998,0.76953,0.32941,0.11373
134.06,1,0.41838,0.76953,0.32353,0.12353
134.06,1,0.43695,0.77539,0.32941,0.11961
134.07,1,0.45552,0.7793,0.31961,0.11373
134.08,1,0.47214,0.78516,0.32353,0.12353
134.09,1,0.48485,0.7793,0.32941,0.11961
134.1,1,0.49658,0.79492,0.31373,0.12353
134.1,1,0.50831,0.81055,0.30392,0.084314
134.11,1,0.51906,0.80469,0.3098,0.088235
134.12,1,0.52786,0.81055,0.3098,0.1098
134.13,1,0.53568,0.79492,0.31373,0.11373
134.14,1,0.54252,0.7793,0.31961,0.078431
134.14,1,0.54741,0.75977,0.32941,0.058824
134.15,1,0.5523,0.75391,0.32353,0.033333
134.16,1,0.55523,0.75,0.33922,0.078431
134.17,1,0.55816,0.75391,0.33922,0.084314
134.18,1,0.55914,0.75391,0.33922,0.078431
134.18,1,0.55816,0.75,0.33922,0.052941
134.19,1,0.55621,0.75977,0.3451,0.062745
134.2,1,0.55327,0.75977,0.33922,0.058824
134.21,1,0.54839,0.75391,0.33922,0.052941
134.22,1,0.54154,0.75977,0.33922,0.062745
134.22,1,0.53568,0.75,0.33922,0.07451
134.23,1,0.52884,0.67969,0.37059,0.078431
134.24,1,0.52297,0.66992,0.3902,0.068627
134.25,1,0.51711,1.0488,0.26471,0.27843
134.26,1,0.50831,1.4336,0.033333,0.4902
134.26,1,0.49951,1.4746,-0.037255,0.21373
134.27,1,0.49169,0.69531,0.094118,-0.082353
134.28,1,0.48387,0.62891,0.21961,-0.096078
134.29,1,0.47703,0.73047,0.3098,0.029412
134.3,1,0.47019,0.73438,0.33922,0.052941
134.3,1,0.46334,0.74414,0.34902,0.07451
134.31,1,0.45552,0.73438,0.3549,0.078431
134.32,1,0.44966,0.74023,0.35882,0.07451
134.33,1,0.44282,0.74023,0.3549,0.058824
134.34,1,0.43597,0.74414,0.35882,0.07451
134.34,1,0.42913,0.74023,0.35882,0.07451
134.35,1,0.42326,0.74414,0.35882,0.078431
134.36,1,0.4174,0.75391,0.35882,0.062745
134.37,1,0.41153,0.75,0.36471,0.052941
134.38,1,0.40567,0.75,0.35882,0.052941
134.38,1,0.40176,0.75391,0.35882,0.058824
134.39,1,0.39785,0.75391,0.35882,0.068627
134.4,1,0.39492,0.75977,0.35882,0.078431
134.41,1,0.39003,0.75977,0.35882,0.084314
134.42,1,0.38514,0.75977,0.3549,0.088235
134.42,1,0.37928,0.76953,0.34902,0.10392
134.43,1,0.37243,0.77539,0.3451,0.10392
134.44,1,0.36657,0.78516,0.3451,0.1098
134.45,1,0.3607,0.78516,0.3451,0.11373
134.46,1,0.35582,0.78906,0.3451,0.11961
134.46,1,0.35093,0.79492,0.34902,0.12941
134.47,1,0.348,0.79883,0.3549,0.12941
134.48,1,0.34506,0.81055,0.34902,0.13922
134.49,1,0.34409,0.81445,0.34902,0.13922
134.5,1,0.34311,0.81055,0.33922,0.14314
134.5,1,0.34115,0.82031,0.33922,0.14902
134.51,1,0.3392,0.82031,0.33529,0.14902
134.52,1,0.33627,0.83008,0.32941,0.1549
134.53,1,0.33333,0.82422,0.32941,0.15882
134.54,1,0.3304,0.82422,0.32353,0.14902
134.54,1,0.32845,0.82031,0.31961,0.13922
134.55,1,0.32649,0.81055,0.31961,0.13333
134.56,1,0.32454,0.81055,0.31373,0.13922
134.57,1,0.3216,0.81055,0.31373,0.12941
134.58,1,0.31965,0.81055,0.31373,0.12941
134.58,1,0.31769,0.81055,0.3098,0.12941
134.59,1,0.31769,0.81055,0.30392,0.12941
134.6,1,0.31672,0.81055,0.3,0.12941
134.61,1,0.31574,0.81445,0.29412,0.12353
134.62,1,0.31574,0.81055,0.29412,0.11961
134.62,1,0.31476,0.81055,0.3,0.11961
134.63,1,0.31281,0.81055,0.3,0.11961
134.64,1,0.30987,0.81055,0.3,0.11961
134.65,1,0.30694,0.79883,0.3,0.11373
134.66,0.99511,0.30303,0.79883,0.3,0.11961
134.66,0.99022,0.29912,0.79492,0.30392,0.11961
134.67,0.97263,0.29619,0.79492,0.30392,0.11961
134.68,0.95406,0.29423,0.78906,0.30392,0.11373
134.69,0.93744,0.29423,0.79492,0.30392,0.1098
134.7,0.91984,0.29326,0.79492,0.30392,0.11961
134.7,0.9042,0.29228,0.79492,0.30392,0.12353
134.71,0.88856,0.29326,0.79492,0.3,0.12941
134.72,0.87488,0.29521,0.79883,0.30392,0.12941
134.73,0.86022,0.29912,0.79883,0.30392,0.13333
134.74,0.84653,0.30596,0.80469,0.30392,0.13333
134.74,0.83382,0.31574,0.79883,0.3098,0.13922
134.75,0.82209,0.32942,0.81055,0.30392,0.13922
134.76,0.81036,0.34409,0.81055,0.30392,0.14314
134.77,0.79961,0.3607,0.81055,0.30392,0.13922
134.78,0.78886,0.37928,0.80469,0.30392,0.14902
134.78,0.77908,0.39687,0.80469,0.30392,0.14314
134.79,0.76931,0.41251,0.81055,0.30392,0.14902
134.8,0.75953,0.42913,0.81055,0.3,0.15882
134.81,0.74976,0.4477,0.81055,0.30392,0.17451
134.82,0.73998,0.4653,0.81055,0.30392,0.17451
134.82,0.72923,0.48289,0.80469,0.30392,0.17451
134.83,0.71848,0.50049,0.81055,0.30392,0.16863
134.84,0.70772,0.51613,0.81445,0.3098,0.1549
134.85,0.69697,0.52981,0.81055,0.3098,0.14314
134.86,0.68524,0.54154,0.82031,0.30392,0.13333
134.86,0.67449,0.5523,0.83008,0.29412,0.12941
134.87,0.66373,0.56109,0.83984,0.2902,0.12941
134.88,0.652,0.56794,0.84961,0.2902,0.13333
134.89,0.64125,0.57283,0.83398,0.2902,0.13922
134.9,0.63148,0.57771,0.80469,0.30392,0.12353
134.9,0.6217,0.58162,0.78906,0.30392,0.1098
134.91,0.6129,0.58358,0.78516,0.3098,0.098039
134.92,0.60508,0.58456,0.78516,0.3098,0.094118
134.93,0.59726,0.58456,0.78516,0.3098,0.098039
134.94,0.58944,0.58456,0.78516,0.31373,0.094118
134.94,0.58358,0.58456,0.78516,0.31373,0.088235
134.95,0.57674,0.5826,0.78516,0.31373,0.088235
134.96,0.57185,0.57967,0.78516,0.3098,0.098039
134.97,0.56598,0.57576,0.78516,0.31373,0.10392
134.98,0.56109,0.56891,0.78516,0.3098,0.1098
134.98,0.55523,0.56207,0.76562,0.32941,0.10392
134.99,0.54936,0.55327,0.70898,0.35882,0.094118
135,0.54448,0.5435,0.78906,0.37059,0.13922
135.01,0.53763,0.5347,1.1836,0.2098,0.35882
135.02,0.53177,0.5259,1.5,-0.0058823,0.48039
135.02,0.52493,0.51711,1.3301,-0.047059,0.12353
135.03,0.51808,0.50831,0.75,0.084314,-0.11765
135.04,0.51124,0.49853,0.70898,0.21373,-0.037255
135.05,0.5044,0.48876,0.76562,0.2902,0.043137
135.06,0.49658,0.47996,0.75977,0.32353,0.084314
135.06,0.48876,0.47214,0.75391,0.33529,0.088235
135.07,0.48094,0.4653,0.75,0.33922,0.094118
135.08,0.47214,0.46041,0.75,0.3451,0.098039
135.09,0.46334,0.45552,0.75391,0.3451,0.094118
135.1,0.45357,0.45161,0.75391,0.3451,0.084314
135.1,0.44379,0.44673,0.75391,0.3451,0.084314
135.11,0.43304,0.44184,0.75977,0.33922,0.094118
135.12,0.42131,0.44868,0.76562,0.3451,0.10392
135.13,0.40958,0.46041,0.75977,0.33922,0.098039
135.14,0.39687,0.46334,0.76953,0.33922,0.098039
135.14,0.38319,0.46237,0.76953,0.33529,0.10392
135.15,0.3695,0.45943,0.76953,0.32941,0.10392
135.16,0.35582,0.45455,0.77539,0.33529,0.1098
135.17,0.34213,0.45064,0.76953,0.33529,0.10392
135.18,0.32845,0.44673,0.7793,0.32941,0.11373
135.18,0.31574,0.44379,0.78516,0.32941,0.11373
135.19,0.30303,0.44086,0.78906,0.32353,0.12941
135.2,0.29032,0.43793,0.78906,0.32941,0.12941
135.21,0.27859,0.43402,0.79492,0.32941,0.12941
135.22,0.26686,0.43109,0.79883,0.32353,0.12941
135.22,0.25513,0.42717,0.81055,0.31961,0.14314
135.23,0.2434,0.42326,0.81055,0.32353,0.13922
135.24,0.23167,0.41838,0.82031,0.31961,0.14902
135.25,0.21896,0.41349,0.82422,0.31373,0.1549
135.26,0.20626,0.40762,0.83008,0.31373,0.16471
135.26,0.19159,0.40274,0.83008,0.31961,0.16863
135.27,0.17791,0.39883,0.83008,0.31373,0.1549
135.28,0.16227,0.39589,0.83008,0.31373,0.1549
135.29,0.14663,0.39492,0.83398,0.31373,0.1549
135.3,0.13001,0.39394,0.82422,0.31373,0.14902
135.3,0.11339,0.39296,0.83008,0.3098,0.14314
135.31,0.097752,0.39198,0.82422,0.30392,0.13333
135.32,0.082111,0.38905,0.82031,0.3098,0.12941
135.33,0.067449,0.38612,0.81445,0.30392,0.12353
135.34,0.052786,0.38319,0.82031,0.30392,0.12353
135.34,0.039101,0.37928,0.81055,0.31373,0.12941
135.35,0.025415,0.37537,0.80469,0.3098,0.12353
135.36,0.012708,0.37243,0.80469,0.3098,0.12941
135.37,0,0.36852,0.81055,0.30392,0.12353
135.38,0,0.36461,0.80469,0.3,0.12353
135.38,0,0.36168,0.81055,0.29412,0.11961
135.39,0,0.35973,0.81055,0.3,0.11961
135.4,0,0.35679,0.79883,0.30392,0.10392
135.41,0,0.35288,0.78906,0.3098,0.1098
135.42,0,0.35093,0.79492,0.3098,0.12353
135.42,0,0.34897,0.78906,0.3098,0.12353
135.43,0,0.34702,0.78516,0.31373,0.11961
135.44,0,0.34604,0.78516,0.31373,0.11961
135.45,0,0.34506,0.78516,0.31373,0.11373
135.46,0,0.34506,0.7793,0.31373,0.11961
135.46,0,0.34506,0.7793,0.31373,0.12353
135.47,0,0.34702,0.7793,0.31373,0.11961
135.48,0,0.34995,0.7793,0.31961,0.12941
135.49,0,0.35484,0.78516,0.31373,0.12941
135.5,0,0.36266,0.78516,0.31373,0.14314
135.5,0,0.37439,0.78516,0.31373,0.14902
135.51,0,0.38905,0.78516,0.31373,0.12941
135.52,0,0.40567,0.78516,0.31373,0.12941
135.53,0,0.42424,0.78516,0.31373,0.13333
135.54,0,0.44282,0.7793,0.31961,0.13922
135.54,0,0.46139,0.78516,0.31373,0.1549
135.55,0,0.47996,0.78516,0.3098,0.16863
135.56,0,0.49853,0.78906,0.31373,0.17451
135.57,0,0.51613,0.78906,0.3098,0.17451
135.58,0,0.53177,0.78516,0.3098,0.17451
135.58,0,0.54545,0.78906,0.31373,0.17451
135.59,0,0.55621,0.79883,0.3098,0.14314
135.6,0,0.56696,0.79883,0.31373,0.13922
135.61,0,0.57771,0.79492,0.3098,0.14314
135.62,0,0.58944,0.81055,0.30392,0.12941
135.62,0,0.59922,0.83008,0.29412,0.12941
135.63,0,0.60899,0.83008,0.3,0.13922
135.64,0,0.61681,0.82422,0.3,0.14902
135.65,0,0.62268,0.79883,0.30392,0.12941
135.66,0,0.62659,0.78516,0.3098,0.12353
135.66,0,0.62952,0.7793,0.31373,0.11961
135.67,0,0.62952,0.77539,0.31373,0.11961
135.68,0,0.62952,0.7793,0.31373,0.11373
135.69,0,0.62854,0.77539,0.31961,0.10392
135.7,0,0.62757,0.76953,0.31373,0.098039
135.7,0,0.62561,0.77539,0.31373,0.10392
135.71,0,0.62268,0.77539,0.31373,0.10392
135.72,0,0.61975,0.77539,0.31373,0.098039
135.73,0,0.61388,0.77539,0.31373,0.10392
135.74,0,0.60802,0.75391,0.32353,0.10392
135.74,0,0.60117,0.69531,0.3549,0.1098
135.75,0,0.59335,0.68945,0.36471,0.098039
135.76,0,0.58456,1.1387,0.22941,0.33529
135.77,0,0.57478,1.5,0.017647,0.46078
135.78,0,0.56598,1.4043,-0.047059,0.12941
135.78,0,0.55816,0.79883,0.04902,-0.096078
135.79,0,0.55034,0.73047,0.18824,-0.015686
135.8,0,0.54154,0.76562,0.27451,0.058824
135.81,0,0.53372,0.75391,0.32353,0.088235
135.82,0,0.5259,0.74023,0.32941,0.098039
135.82,0,0.51808,0.73438,0.33922,0.088235
135.83,0,0.51124,0.74414,0.34902,0.084314
135.84,0,0.50538,0.74023,0.3549,0.094118
135.85,0,0.49951,0.74023,0.34902,0.094118
135.86,0,0.49462,0.74023,0.34902,0.088235
135.86,0,0.48974,0.74414,0.3549,0.088235
135.87,0,0.48485,0.74414,0.3451,0.098039
135.88,0,0.47996,0.74414,0.34902,0.10392
135.89,0,0.47507,0.75,0.3451,0.10392
135.9,0,0.46823,0.75391,0.34902,0.10392
135.9,0,0.46237,0.75977,0.33922,0.1098
135.91,0,0.4565,0.76562,0.33922,0.11961
135.92,0,0.45161,0.76562,0.33922,0.11961
135.93,0,0.4477,0.76562,0.33922,0.12353
135.94,0,0.44379,0.75977,0.33529,0.11373
135.94,0,0.43988,0.7793,0.33529,0.11961
135.95,0,0.43597,0.76953,0.33529,0.12353
135.96,0,0.43206,0.7793,0.33922,0.12941
135.97,0,0.42717,0.7793,0.33922,0.12941
135.98,0,0.42326,0.78516,0.33529,0.13922
135.98,0,0.42033,0.78906,0.33529,0.14314
135.99,0,0.41642,0.79883,0.33529,0.14902
136,0,0.41251,0.81055,0.33529,0.1549
136.01,0,0.40762,0.81055,0.32941,0.14902
136.02,0,0.40274,0.81445,0.33529,0.1549
136.02,0,0.39883,0.81445,0.31961,0.16471
136.03,0,0.39492,0.81055,0.32941,0.1549
136.04,0,0.39101,0.82031,0.31373,0.14902
136.05,0,0.38905,0.81055,0.31961,0.14902
136.06,0,0.38807,0.81055,0.31961,0.14902
136.06,0,0.3871,0.81055,0.31373,0.14314
136.07,0,0.3871,0.79883,0.31373,0.13333
136.08,0,0.38612,0.79883,0.31961,0.12353
136.09,0,0.38416,0.79883,0.31373,0.11961
136.1,0,0.38221,0.79492,0.31373,0.12941
136.1,0,0.37928,0.79492,0.3098,0.12353
136.11,0,0.37537,0.78906,0.31373,0.12941
136.12,0,0.37243,0.79492,0.30392,0.1098
136.13,0,0.36852,0.79883,0.3098,0.10392
136.14,0,0.36657,0.78906,0.3098,0.11961
136.14,0,0.36461,0.78906,0.3098,0.1098
136.15,0,0.36364,0.78516,0.31373,0.10392
136.16,0,0.36168,0.78516,0.3098,0.12941
136.17,0,0.35973,0.78516,0.3098,0.12941
136.18,0,0.35679,0.77539,0.31373,0.11373
136.18,0,0.35484,0.77539,0.31373,0.11961
136.19,0,0.35386,0.77539,0.3098,0.11373
136.2,0,0.35191,0.76562,0.31373,0.12353
136.21,0,0.35093,0.76562,0.3098,0.11961
136.22,0,0.35191,0.77539,0.31373,0.12353
136.22,0,0.35386,0.76953,0.3098,0.12941
136.23,0,0.35875,0.76953,0.31373,0.12353
136.24,0,0.36657,0.77539,0.31373,0.11961
136.25,0,0.3783,0.76953,0.31373,0.12353
136.26,0,0.39101,0.77539,0.31373,0.13922
136.26,0,0.40665,0.7793,0.31373,0.13333
136.27,0,0.42424,0.76953,0.31373,0.13922
136.28,0,0.43891,0.77539,0.31961,0.12941
136.29,0,0.45357,0.78516,0.31373,0.12941
136.3,0,0.46921,0.7793,0.3098,0.14902
136.3,0,0.48583,0.78516,0.3098,0.1549
136.31,0,0.50147,0.78516,0.3098,0.16863
136.32,0,0.51808,0.78516,0.3098,0.17451
136.33,0,0.53372,0.78516,0.31373,0.16471
136.34,0,0.54839,0.78906,0.3098,0.16471
136.34,0,0.56305,0.78906,0.31373,0.14314
136.35,0,0.57576,0.78906,0.30392,0.14902
136.36,0,0.58749,0.79883,0.3098,0.13333
136.37,0,0.59824,0.82031,0.29412,0.13922
136.38,0,0.60606,0.83008,0.30392,0.14314
136.38,0,0.61193,0.83008,0.3,0.13333
136.39,0,0.61877,0.80469,0.31373,0.14314
136.4,0,0.62366,0.7793,0.31373,0.11961
136.41,0,0.62659,0.76953,0.31373,0.11373
136.42,0,0.62952,0.76562,0.31961,0.10392
136.42,0,0.63148,0.76953,0.31961,0.10392
136.43,0,0.63148,0.76562,0.32353,0.098039
136.44,0,0.63148,0.76562,0.31961,0.10392
136.45,0,0.62952,0.75977,0.32941,0.094118
136.46,0,0.62659,0.75977,0.32353,0.084314
136.46,0,0.62366,0.75977,0.32353,0.078431
136.47,0,0.61975,0.75977,0.33529,0.084314
136.48,0,0.61584,0.75977,0.32941,0.094118
136.49,0,0.61095,0.72461,0.34902,0.094118
136.5,0,0.60411,0.66992,0.37059,0.088235
136.5,0,0.59629,0.85547,0.3451,0.17451
136.51,0,0.58749,1.3184,0.15882,0.3902
136.52,0,0.57771,1.5,-0.0058823,0.43529
136.53,0,0.56794,1.1484,-0.037255,-0.027451
136.54,0,0.55914,0.74023,0.094118,-0.10196
136.54,0,0.55034,0.73047,0.22941,0.013725
136.55,0,0.54252,0.75,0.3098,0.062745
136.56,0,0.5347,0.73438,0.33529,0.088235
136.57,0,0.52786,0.73047,0.34902,0.098039
136.58,0,0.52004,0.73438,0.3451,0.098039
136.58,0,0.51417,0.73047,0.35882,0.094118
136.59,0,0.50733,0.73438,0.3549,0.098039
136.6,0,0.50049,0.73047,0.35882,0.088235
136.61,0,0.49365,0.73438,0.35882,0.098039
136.62,0,0.4868,0.73438,0.35882,0.094118
136.62,0,0.48094,0.73438,0.35882,0.098039
136.63,0,0.47605,0.73438,0.3549,0.094118
136.64,0,0.47214,0.74023,0.35882,0.098039
136.65,0,0.46823,0.74023,0.35882,0.1098
136.66,0,0.46334,0.74414,0.3549,0.1098
136.66,0,0.45943,0.74414,0.34902,0.1098
136.67,0,0.45552,0.75,0.34902,0.11373
136.68,0,0.45161,0.75391,0.3451,0.11961
136.69,0,0.44868,0.75977,0.3451,0.12353
136.7,0,0.44477,0.75977,0.34902,0.12353
136.7,0,0.44086,0.76562,0.3451,0.12941
136.71,0,0.43695,0.76953,0.3451,0.13333
136.72,0,0.43109,0.7793,0.3451,0.13922
136.73,0,0.42717,0.7793,0.33922,0.14902
136.74,0,0.42326,0.78516,0.33922,0.14902
136.74,0,0.41838,0.78906,0.33922,0.1549
136.75,0,0.41349,0.79492,0.33922,0.14902
136.76,0,0.40958,0.80469,0.33529,0.14902
136.77,0,0.40567,0.81055,0.33922,0.14902
136.78,0,0.40274,0.81445,0.33529,0.15882
136.78,0,0.40078,0.82031,0.31961,0.14902
136.79,0,0.3998,0.81055,0.32353,0.14902
136.8,0,0.39785,0.81055,0.32941,0.14314
136.81,0,0.39687,0.79883,0.32353,0.13333
136.82,0,0.39492,0.79492,0.32941,0.12941
136.82,0,0.39394,0.78906,0.32353,0.11961
136.83,0,0.39296,0.78906,0.32941,0.1098
136.84,0,0.39296,0.78516,0.31961,0.1098
136.85,0,0.39198,0.78516,0.31961,0.10392
136.86,0,0.39101,0.78516,0.31373,0.10392
136.86,0,0.38905,0.78516,0.31373,0.094118
136.87,0,0.38612,0.78516,0.31373,0.084314
136.88,0,0.38416,0.78516,0.31373,0.078431
136.89,0,0.38221,0.78516,0.31373,0.084314
136.9,0,0.38123,0.78516,0.31373,0.084314
136.9,0,0.3783,0.77539,0.31373,0.078431
136.91,0,0.37634,0.76953,0.31373,0.078431
136.92,0,0.37439,0.75977,0.31373,0.084314
136.93,0.0039101,0.37243,0.75977,0.31373,0.078431
136.94,0.0087977,0.37048,0.75977,0.31961,0.078431
136.94,0.043988,0.36852,0.75391,0.31961,0.07451
136.95,0.079179,0.36755,0.75,0.31961,0.068627
136.96,0.12317,0.36755,0.74414,0.31961,0.07451
136.97,0.16716,0.36852,0.74023,0.31961,0.078431
136.98,0.2219,0.37146,0.75,0.31961,0.078431
136.98,0.27664,0.37732,0.74023,0.31961,0.07451
136.99,0.34018,0.38612,0.74414,0.31961,0.078431
137,0.40469,0.39785,0.74023,0.31961,0.078431
137.01,0.47507,0.41251,0.74414,0.32353,0.094118
137.02,0.54643,0.42815,0.75391,0.31961,0.098039
137.02,0.62072,0.44673,0.75977,0.31961,0.088235
137.03,0.69599,0.46432,0.75977,0.31373,0.094118
137.04,0.75758,0.48289,0.75977,0.31373,0.10392
137.05,0.82014,0.50049,0.75391,0.31961,0.094118
137.06,0.86999,0.51711,0.75977,0.31373,0.11961
137.06,0.91984,0.5347,0.75977,0.31961,0.10392
137.07,0.95894,0.55034,0.75391,0.3098,0.10392
137.08,0.99707,0.56305,0.76562,0.31373,0.11373
137.09,0.99902,0.5738,0.76953,0.31961,0.098039
137.1,1,0.58456,0.77539,0.31373,0.078431
137.1,1,0.59629,0.78516,0.3098,0.084314
137.11,1,0.60704,0.78906,0.3098,0.094118
137.12,1,0.61779,0.80469,0.29412,0.078431
137.13,1,0.62757,0.81055,0.3,0.078431
137.14,1,0.63539,0.79883,0.3,0.094118
137.14,1,0.64223,0.7793,0.3098,0.07451
137.15,1,0.64712,0.75391,0.31373,0.058824
137.16,1,0.65005,0.74414,0.31373,0.04902
137.17,1,0.65591,0.74023,0.31961,0.043137
137.18,1,0.66178,0.74023,0.32353,0.04902
137.18,1,0.6608,0.74414,0.32941,0.043137
137.19,1,0.65787,0.75,0.32353,0.052941
137.2,1,0.652,0.74414,0.32941,0.052941
137.21,1,0.64614,0.73438,0.32353,0.043137
137.22,1,0.63832,0.74023,0.31961,0.04902
137.22,1,0.63148,0.74023,0.32941,0.052941
137.23,1,0.62366,0.73047,0.33922,0.039216
137.24,1,0.61584,0.66406,0.37059,0.029412
137.25,1,0.60606,0.66016,0.38431,0.062745
137.26,1,0.59531,1.1152,0.22941,0.27843
137.26,1,0.58456,1.4883,0.0039216,0.41961
137.27,1,0.57185,1.5,-0.05098,0.094118
137.28,1,0.56012,0.68555,0.07451,-0.15098
137.29,1,0.54936,0.64062,0.21961,-0.060784
137.3,1,0.53861,0.71484,0.30392,-0.0019608
137.3,1,0.52786,0.72461,0.3451,0.033333
137.31,1,0.51906,0.71484,0.3549,0.039216
137.32,1,0.51026,0.71484,0.3549,0.023529
137.33,1,0.50244,0.70898,0.34902,0.023529
137.34,1,0.49365,0.7207,0.35882,0.052941
137.34,1,0.48583,0.71484,0.35882,0.062745
137.35,1,0.47898,0.7207,0.35882,0.04902
137.36,1,0.47214,0.7207,0.3549,0.039216
137.37,1,0.4653,0.72461,0.35882,0.043137
137.38,1,0.45943,0.71484,0.35882,0.052941
137.38,1,0.45455,0.73438,0.35882,0.04902
137.39,1,0.44966,0.72461,0.35882,0.033333
137.4,1,0.44477,0.73438,0.3451,0.04902
137.41,1,0.43988,0.73047,0.3549,0.058824
137.42,1,0.435,0.74414,0.3451,0.062745
137.42,1,0.42913,0.75977,0.33922,0.058824
137.43,1,0.42522,0.74414,0.33922,0.052941
137.44,1,0.42131,0.75391,0.3451,0.062745
137.45,1,0.41838,0.75391,0.33922,0.058824
137.46,1,0.41544,0.75977,0.33922,0.07451
137.46,1,0.41349,0.76953,0.33922,0.084314
137.47,1,0.41056,0.7793,0.33529,0.088235
137.48,1,0.4086,0.78516,0.33529,0.094118
137.49,1,0.40567,0.79492,0.32353,0.078431
137.5,1,0.40078,0.78906,0.32941,0.098039
137.5,1,0.39589,0.78516,0.33529,0.094118
137.51,1,0.39198,0.81055,0.32353,0.11961
137.52,1,0.38905,0.80469,0.32941,0.098039
137.53,1,0.38612,0.79883,0.31961,0.088235
137.54,1,0.38514,0.79883,0.32353,0.10392
137.54,1,0.38319,0.79883,0.32353,0.11373
137.55,1,0.38123,0.81055,0.32353,0.098039
137.56,1,0.3783,0.79492,0.31961,0.068627
137.57,1,0.37439,0.78516,0.32353,0.078431
137.58,1,0.37146,0.78906,0.31961,0.084314
137.58,1,0.3695,0.78516,0.32353,0.07451
137.59,1,0.36559,0.7793,0.31961,0.062745
137.6,1,0.36266,0.7793,0.32353,0.062745
137.61,1,0.35875,0.78516,0.31373,0.07451
137.62,1,0.35582,0.76953,0.31961,0.068627
137.62,1,0.35288,0.7793,0.31373,0.068627
137.63,1,0.34995,0.77539,0.31961,0.078431
137.64,1,0.34604,0.76562,0.32353,0.084314
137.65,1,0.34213,0.75977,0.32353,0.068627
137.66,1,0.33822,0.75391,0.32353,0.058824
137.66,1,0.33431,0.75977,0.32941,0.062745
137.67,1,0.3304,0.75977,0.32353,0.07451
137.68,1,0.32845,0.75391,0.32941,0.078431
137.69,1,0.32649,0.74414,0.32353,0.068627
137.7,1,0.32454,0.75,0.33529,0.094118
137.7,1,0.32258,0.74414,0.33922,0.07451
137.71,1,0.3216,0.75,0.33529,0.04902
137.72,1,0.32063,0.75391,0.32941,0.052941
137.73,1,0.32258,0.75391,0.33529,0.07451
137.74,1,0.32649,0.75977,0.32353,0.10392
137.74,1,0.33333,0.76953,0.32941,0.098039
137.75,1,0.34311,0.76953,0.32941,0.088235
137.76,1,0.35582,0.75977,0.33529,0.084314
137.77,1,0.37146,0.76562,0.33922,0.10392
137.78,1,0.38612,0.75977,0.32941,0.094118
137.78,1,0.40078,0.77539,0.32353,0.10392
137.79,1,0.4174,0.76953,0.31961,0.1098
137.8,1,0.435,0.7793,0.31961,0.12353
137.81,1,0.45161,0.7793,0.31961,0.14902
137.82,1,0.46823,0.76562,0.32353,0.13922
137.82,1,0.48485,0.76953,0.31373,0.12941
137.83,1,0.50147,0.78516,0.31961,0.14314
137.84,1,0.51613,0.78516,0.32353,0.12353
137.85,1,0.52884,0.78906,0.3098,0.10392
137.86,1,0.54252,0.79492,0.3,0.11373
137.86,1,0.55425,0.79883,0.30392,0.12941
137.87,1,0.565,0.81055,0.30392,0.1098
137.88,1,0.57283,0.81445,0.3,0.1098
137.89,1,0.57869,0.79492,0.31373,0.11373
137.9,1,0.58456,0.7793,0.31373,0.10392
137.9,1,0.58944,0.75977,0.31961,0.11961
137.91,1,0.59238,0.75977,0.31373,0.068627
137.92,1,0.59433,0.75977,0.31961,0.052941
137.93,1,0.59433,0.76562,0.31373,0.078431
137.94,1,0.59335,0.75977,0.31373,0.088235
137.94,1,0.59042,0.75977,0.32353,0.094118
137.95,1,0.58651,0.76562,0.31373,0.068627
137.96,1,0.58162,0.77539,0.31373,0.088235
137.97,1,0.57576,0.75977,0.32353,0.084314
137.98,1,0.56989,0.76953,0.32941,0.088235
