Time [s], RESP, ABP, PLETH, II, V, AVR, CVP
111.99,0.13001,79.791,0.42229,0.41961,0.41569,0.49412,14.081
112,0.12903,92.308,0.42131,0.43529,0.4098,0.48431,13.69
112.01,0.12805,103.85,0.42033,0.4451,0.4,0.48039,13.455
112.02,0.1261,113.04,0.41935,0.46078,0.3902,0.47059,13.259
112.02,0.12512,120.08,0.4174,0.46471,0.3902,0.47059,13.259
112.03,0.12414,124.97,0.41447,0.47059,0.3902,0.46471,13.259
112.04,0.12317,127.51,0.41153,0.46471,0.40392,0.48039,13.259
112.05,0.12219,127.71,0.40958,0.4549,0.4098,0.48039,13.377
112.06,0.12023,125.95,0.4086,0.43922,0.4098,0.5,13.494
112.06,0.11926,123.01,0.40665,0.41961,0.40392,0.50588,13.69
112.07,0.1173,119.1,0.40567,0.4098,0.39412,0.51569,13.963
112.08,0.11632,115.19,0.40469,0.4,0.3902,0.52549,14.276
112.09,0.11535,111.67,0.40274,0.4,0.3902,0.52941,14.628
112.1,0.11437,108.34,0.3998,0.3902,0.3902,0.52941,15.059
112.1,0.11437,105.61,0.39785,0.38431,0.3902,0.52941,15.567
112.11,0.11437,103.46,0.39589,0.38431,0.3902,0.53529,16.154
112.12,0.11535,101.89,0.39394,0.37451,0.38431,0.53922,16.701
112.13,0.11632,100.91,0.39101,0.37451,0.38431,0.5451,17.249
112.14,0.11828,100.33,0.38905,0.37451,0.38039,0.53922,17.836
112.14,0.12023,99.739,0.38612,0.37451,0.38039,0.5451,18.344
112.15,0.12317,99.544,0.38319,0.37059,0.38039,0.53922,18.696
112.16,0.1261,99.348,0.38123,0.37059,0.38431,0.55098,19.009
112.17,0.13001,98.957,0.37928,0.36471,0.38431,0.5451,19.205
112.18,0.13392,98.566,0.37732,0.36471,0.3902,0.55098,19.322
112.18,0.13881,97.979,0.37439,0.35882,0.3902,0.5451,19.439
112.19,0.1437,97.197,0.37146,0.35882,0.3902,0.55098,19.518
112.2,0.14956,96.219,0.36852,0.35882,0.3902,0.55098,19.518
112.21,0.15543,95.241,0.36559,0.35882,0.3902,0.5549,19.596
112.22,0.16422,93.872,0.36461,0.35882,0.38431,0.55098,19.713
112.22,0.17302,92.308,0.36559,0.35882,0.38431,0.55098,20.026
112.23,0.18475,90.352,0.36755,0.36471,0.38431,0.5451,20.222
112.24,0.19648,88.005,0.37243,0.35882,0.38431,0.55098,20.339
112.25,0.21212,85.463,0.38025,0.35882,0.38039,0.5451,20.378
112.26,0.22776,82.725,0.39296,0.35882,0.38431,0.5451,20.456
112.26,0.24633,79.596,0.40469,0.36471,0.38431,0.53922,20.456
112.27,0.26588,76.271,0.41838,0.37059,0.38431,0.53922,20.339
112.28,0.28446,73.142,0.43597,0.36471,0.3902,0.53529,20.026
112.29,0.30401,70.404,0.4565,0.37451,0.39412,0.53529,19.518
112.3,0.32356,68.057,0.47801,0.3902,0.39412,0.52549,18.814
112.3,0.34311,66.297,0.49853,0.4,0.4098,0.52549,18.188
112.31,0.36755,65.124,0.51711,0.4098,0.40392,0.5098,17.562
112.32,0.39198,64.342,0.53372,0.41961,0.36471,0.50588,17.014
112.33,0.42033,63.95,0.54741,0.42549,0.33922,0.50588,16.506
112.34,0.4477,63.559,0.56207,0.42941,0.32353,0.50588,15.997
112.34,0.47507,63.364,0.5738,0.41569,0.32941,0.5098,15.645
112.35,0.50147,63.559,0.58162,0.40392,0.33529,0.5098,15.332
112.36,0.52786,63.755,0.58651,0.3902,0.33922,0.5098,15.059
112.37,0.55425,64.537,0.58944,0.38039,0.34902,0.51961,14.941
112.38,0.58162,65.124,0.5914,0.37451,0.36471,0.53529,14.824
112.38,0.60997,66.102,0.59335,0.35882,0.38039,0.53922,14.628
112.39,0.64027,66.884,0.59531,0.34902,0.38431,0.5549,14.433
112.4,0.6696,67.666,0.59726,0.3451,0.38431,0.5549,14.315
112.41,0.6999,68.253,0.59824,0.3451,0.38431,0.5549,14.276
112.42,0.73021,68.644,0.59726,0.3451,0.3902,0.5549,14.276
112.42,0.76051,68.84,0.59629,0.31961,0.41961,0.56471,14.315
112.43,0.78983,68.84,0.59433,0.27451,0.53922,0.58431,14.433
112.44,0.81623,68.449,0.59335,0.32353,0.5549,0.53922,14.746
112.45,0.84164,68.057,0.59238,0.5902,0.26471,0.38039,15.215
112.46,0.86413,67.471,0.59042,0.86078,-0.27647,0.20392,15.841
112.46,0.88661,66.884,0.58847,1.0275,-0.50196,0.13922,16.623
112.47,0.90811,66.297,0.58651,0.81569,-0.50196,0.31961,17.445
112.48,0.92962,65.515,0.58358,0.52549,-0.18627,0.5098,18.149
112.49,0.95015,64.733,0.58162,0.4098,0.094118,0.5549,18.696
112.5,0.97067,64.146,0.57869,0.3549,0.30392,0.56078,18.97
112.5,0.98534,63.364,0.57576,0.32353,0.4098,0.57059,18.97
112.51,1,62.582,0.5738,0.3098,0.4549,0.57451,18.814
112.52,1,61.799,0.56989,0.30392,0.46471,0.57451,18.657
112.53,1,61.213,0.56403,0.30392,0.47451,0.57451,18.462
112.54,1,60.43,0.55718,0.30392,0.47451,0.57451,18.383
112.54,1,59.844,0.54936,0.30392,0.48039,0.57451,18.383
112.55,1,59.257,0.54057,0.30392,0.47451,0.57451,18.462
112.56,1,58.67,0.53372,0.30392,0.47451,0.57451,18.501
112.57,1,58.279,0.52688,0.3098,0.47059,0.57059,18.579
112.58,1,57.692,0.52102,0.3098,0.47059,0.57059,18.657
112.58,1,57.301,0.51515,0.31373,0.46471,0.56471,18.774
112.59,1,56.91,0.50929,0.31961,0.46471,0.57059,18.97
112.6,1,56.519,0.50342,0.32353,0.4549,0.56078,19.205
112.61,1,56.128,0.49853,0.32353,0.44902,0.56078,19.518
112.62,1,55.932,0.49267,0.33922,0.4451,0.5549,19.909
112.62,1,55.541,0.48778,0.3451,0.4451,0.5549,20.378
112.63,1,55.15,0.48289,0.3451,0.43922,0.5549,20.847
112.64,1,54.759,0.47703,0.3451,0.43529,0.5549,21.121
112.65,1,54.563,0.47312,0.3451,0.43529,0.5549,21.121
112.66,1,54.172,0.47116,0.34902,0.43529,0.55098,20.769
112.66,1,53.977,0.47019,0.34902,0.43529,0.53922,20.065
112.67,1,53.585,0.47019,0.35882,0.42941,0.53922,19.283
112.68,1,53.194,0.46921,0.36471,0.42549,0.53529,18.462
112.69,1,52.803,0.46921,0.37451,0.42941,0.52941,17.836
112.7,1,52.803,0.46823,0.38039,0.43529,0.52549,17.327
112.7,1,53.781,0.46432,0.39412,0.42549,0.51961,16.936
112.71,1,56.91,0.46041,0.39412,0.41961,0.50588,16.623
112.72,1,63.559,0.45552,0.4098,0.41569,0.5,16.31
112.73,1,73.533,0.45161,0.41961,0.4098,0.4902,15.997
112.74,1,86.05,0.44966,0.43529,0.4,0.48431,15.763
112.74,1,98.761,0.44868,0.4451,0.4,0.47451,15.45
112.75,1,109.71,0.44868,0.46078,0.3902,0.46471,15.215
112.76,1,118.51,0.44868,0.47059,0.3902,0.46078,14.941
112.77,1,124.97,0.44868,0.47451,0.38431,0.46078,14.824
112.78,1,128.68,0.44868,0.47451,0.3902,0.46078,14.707
112.78,1,130.05,0.4477,0.47059,0.3902,0.47059,14.511
112.79,1,129.27,0.44575,0.46078,0.3902,0.48039,14.394
112.8,1,126.53,0.44379,0.4451,0.3902,0.48431,14.276
112.81,1,122.82,0.44184,0.42549,0.38431,0.49412,14.198
112.82,1,118.71,0.43891,0.41569,0.38039,0.50588,14.198
112.82,1,114.6,0.43695,0.40392,0.38039,0.51569,14.198
112.83,1,111.08,0.435,0.4,0.37451,0.51569,14.394
112.84,1,107.95,0.43304,0.4,0.37451,0.52549,14.589
112.85,1,105.61,0.43109,0.39412,0.36471,0.52549,15.02
112.86,1,103.85,0.43109,0.3902,0.36471,0.52941,15.567
112.86,1,102.67,0.43011,0.38431,0.36471,0.52941,16.271
112.87,1,101.69,0.42815,0.38039,0.36471,0.53529,17.014
112.88,1,101.3,0.42815,0.38039,0.37059,0.53529,17.718
112.89,1,100.91,0.42815,0.37451,0.36471,0.53922,18.344
112.9,1,100.72,0.42913,0.37451,0.37451,0.53529,18.774
112.9,1,100.33,0.43011,0.37451,0.37451,0.53922,19.126
112.91,1,99.935,0.43011,0.37451,0.37451,0.5451,19.322
112.92,1,99.544,0.42913,0.37451,0.37451,0.53922,19.322
112.93,1,98.761,0.42717,0.37059,0.37451,0.5451,19.283
112.94,1,97.979,0.42522,0.36471,0.37451,0.55098,19.126
112.94,1,96.806,0.42326,0.35882,0.38039,0.55098,19.087
112.95,1,95.632,0.42326,0.3549,0.37451,0.55098,19.205
112.96,1,94.068,0.42424,0.3549,0.37451,0.5549,19.518
112.97,1,92.503,0.4262,0.3549,0.37451,0.55098,19.752
112.98,1,90.352,0.42913,0.3549,0.37451,0.5451,20.026
112.98,1,88.201,0.435,0.35882,0.37451,0.55098,20.065
112.99,1,85.463,0.44282,0.3549,0.38039,0.5549,20.026
113,1,82.529,0.45357,0.3549,0.38039,0.5549,19.909
113.01,1,79.4,0.46628,0.34902,0.38039,0.5549,19.635
113.02,1,76.076,0.48289,0.3549,0.38039,0.5549,19.4
113.02,1,72.947,0.50049,0.3549,0.3902,0.5549,19.087
113.03,1,70.209,0.51808,0.35882,0.3902,0.5451,18.579
113.04,1,67.666,0.53666,0.37451,0.4,0.53922,18.149
113.05,1,65.906,0.55425,0.38431,0.4098,0.53529,17.718
113.06,1,64.537,0.56891,0.39412,0.39412,0.52941,17.405
113.06,1,63.755,0.58065,0.4,0.3451,0.52941,17.132
113.07,1,63.364,0.5914,0.4,0.32353,0.52941,16.819
113.08,1,62.973,0.59922,0.39412,0.31961,0.52941,16.506
113.09,1,62.973,0.60411,0.38039,0.31961,0.52941,16.154
113.1,1,63.168,0.60606,0.37059,0.32353,0.52941,15.763
113.1,1,63.755,0.60606,0.3549,0.33529,0.53529,15.45
113.11,1,64.537,0.60411,0.34902,0.3549,0.55098,15.059
113.12,1,65.515,0.60313,0.33922,0.37059,0.56078,14.746
113.13,1,66.297,0.60313,0.31961,0.38039,0.57451,14.511
113.14,1,67.275,0.60215,0.3098,0.38431,0.58039,14.315
113.14,1,68.057,0.60215,0.30392,0.3902,0.58431,14.081
113.15,1,68.644,0.60215,0.30392,0.3902,0.58039,13.963
113.16,1,69.035,0.60215,0.2902,0.3902,0.5902,13.807
113.17,1,69.231,0.60117,0.25882,0.46471,0.60588,13.885
113.18,1,69.035,0.59922,0.23333,0.55098,0.62549,14.003
113.18,1,68.84,0.59824,0.36471,0.4902,0.51961,14.315
113.19,1,68.057,0.59824,0.68627,0.0039216,0.32353,14.746
113.2,1,67.471,0.59629,0.90588,-0.46863,0.18431,15.528
113.21,1,66.688,0.59531,0.97647,-0.50196,0.16863,16.389
113.22,1,65.906,0.59531,0.62941,-0.41176,0.44902,17.249
113.22,0.99218,64.928,0.59335,0.41961,-0.092157,0.57451,17.953
113.23,0.98338,64.146,0.59042,0.33922,0.18431,0.59608,18.344
113.24,0.96872,63.364,0.58456,0.30392,0.35882,0.6,18.462
113.25,0.95406,62.582,0.57869,0.27843,0.42941,0.60588,18.383
113.26,0.94037,61.799,0.57283,0.26863,0.4549,0.61569,18.266
113.26,0.92571,61.017,0.56696,0.26471,0.46471,0.60588,18.149
113.27,0.91202,60.235,0.56109,0.26863,0.47451,0.6098,18.07
113.28,0.89736,59.648,0.55523,0.26471,0.47451,0.60588,18.031
113.29,0.8827,59.061,0.55034,0.26863,0.47451,0.6098,18.031
113.3,0.86901,58.475,0.54545,0.26863,0.47059,0.60588,18.031
113.3,0.8563,58.083,0.53861,0.27451,0.47059,0.60588,18.031
113.31,0.8436,57.497,0.53177,0.27451,0.47451,0.6,17.953
113.32,0.83187,57.106,0.5259,0.27843,0.47059,0.6,18.031
113.33,0.82014,56.715,0.52004,0.27843,0.46471,0.59608,18.07
113.34,0.80841,56.323,0.51417,0.2902,0.46078,0.5902,18.188
113.34,0.7957,56.128,0.50929,0.29412,0.46078,0.5902,18.383
113.35,0.78299,55.541,0.50342,0.3,0.44902,0.58431,18.696
113.36,0.76931,55.346,0.49853,0.30392,0.4549,0.5902,19.126
113.37,0.7566,54.954,0.4956,0.30392,0.44902,0.58039,19.713
113.38,0.74291,54.563,0.49365,0.30392,0.4451,0.58431,20.143
113.38,0.73021,54.368,0.49071,0.30392,0.43922,0.58039,20.261
113.39,0.7175,53.977,0.48876,0.30392,0.43922,0.58431,19.948
113.4,0.70577,53.781,0.48876,0.31373,0.43529,0.57451,19.126
113.41,0.69306,53.585,0.48778,0.31961,0.43922,0.57451,18.031
113.42,0.68231,53.194,0.48778,0.32353,0.43529,0.57059,17.014
113.42,0.67155,52.999,0.48778,0.32353,0.43529,0.57451,16.193
113.43,0.65982,52.608,0.48778,0.33529,0.43529,0.56078,15.763
113.44,0.64907,52.803,0.4868,0.34902,0.43529,0.5549,15.528
113.45,0.63832,54.368,0.48289,0.34902,0.43529,0.5451,15.372
113.46,0.62757,58.279,0.47996,0.35882,0.42941,0.53922,15.254
113.46,0.61681,65.906,0.47703,0.37451,0.41961,0.52941,15.137
113.47,0.60704,76.662,0.47507,0.38431,0.4098,0.52549,14.941
113.48,0.59726,89.179,0.47312,0.4,0.40392,0.5098,14.707
113.49,0.58749,101.3,0.47214,0.4098,0.4,0.50588,14.433
113.5,0.57674,111.47,0.47214,0.41961,0.3902,0.5,14.198
113.5,0.565,119.49,0.47116,0.42941,0.3902,0.49412,14.081
113.51,0.55327,125.16,0.46921,0.43922,0.3902,0.48431,14.003
113.52,0.54154,128.49,0.4653,0.43529,0.3902,0.4902,13.963
113.53,0.52884,129.27,0.46041,0.41961,0.3902,0.5,13.807
113.54,0.51613,127.9,0.45552,0.41569,0.3902,0.5098,13.69
113.54,0.50244,124.97,0.45161,0.4,0.39412,0.51961,13.572
113.55,0.48974,121.06,0.4477,0.3902,0.39412,0.52941,13.494
113.56,0.47703,116.75,0.44575,0.37451,0.3902,0.53529,13.572
113.57,0.46432,112.45,0.44379,0.37059,0.3902,0.53922,13.651
113.58,0.45161,108.74,0.44184,0.35882,0.38431,0.5549,13.963
113.58,0.43891,105.61,0.43891,0.3549,0.38039,0.5549,14.315
113.59,0.42424,103.06,0.43695,0.34902,0.37451,0.5549,14.902
113.6,0.41056,101.3,0.435,0.3549,0.37451,0.5549,15.528
113.61,0.39394,99.935,0.43402,0.3549,0.37451,0.5549,16.076
113.62,0.3783,99.348,0.43206,0.3549,0.37059,0.5549,16.623
113.62,0.36364,98.761,0.43011,0.3549,0.37451,0.5549,17.132
113.63,0.348,98.761,0.42815,0.3549,0.37059,0.5549,17.64
113.64,0.33431,98.761,0.4262,0.3549,0.37059,0.5549,18.149
113.65,0.32063,98.761,0.42326,0.3549,0.37059,0.56078,18.501
113.66,0.30499,98.566,0.42131,0.34902,0.37451,0.5549,18.814
113.66,0.28935,98.37,0.41935,0.34902,0.37059,0.5549,19.087
113.67,0.27273,97.784,0.4174,0.34902,0.37451,0.56078,19.205
113.68,0.25709,97.001,0.41544,0.34902,0.38039,0.56078,19.322
113.69,0.24047,96.024,0.41544,0.3451,0.37451,0.56078,19.4
113.7,0.22385,94.655,0.41642,0.3451,0.38039,0.56078,19.518
113.7,0.20821,93.09,0.41838,0.34902,0.38431,0.56078,19.752
113.71,0.19355,91.134,0.42131,0.34902,0.38431,0.5549,19.909
113.72,0.17986,88.983,0.42522,0.34902,0.38039,0.5549,19.909
113.73,0.16618,86.245,0.43206,0.34902,0.38431,0.56078,19.752
113.74,0.15543,83.312,0.44282,0.34902,0.38039,0.56078,19.518
113.74,0.1437,80.183,0.45748,0.34902,0.38039,0.56471,19.283
113.75,0.13392,77.054,0.47507,0.34902,0.38431,0.5549,18.97
113.76,0.12414,73.924,0.49169,0.3549,0.3902,0.55098,18.501
113.77,0.11535,70.991,0.50733,0.37059,0.3902,0.5451,17.953
113.78,0.10557,68.449,0.52493,0.38039,0.4098,0.53922,17.405
113.78,0.098729,66.297,0.54154,0.39412,0.40392,0.52941,16.819
113.79,0.091887,64.928,0.55816,0.4,0.35882,0.52549,16.389
113.8,0.086999,63.95,0.57087,0.4098,0.33922,0.51961,15.997
113.81,0.082111,63.168,0.58162,0.4,0.32941,0.52549,15.645
113.82,0.078201,62.777,0.58944,0.39412,0.31961,0.52549,15.332
113.82,0.074291,62.582,0.59433,0.38039,0.31961,0.52549,15.02
113.83,0.072336,62.582,0.59824,0.36471,0.32941,0.52549,14.707
113.84,0.069404,62.777,0.6002,0.36471,0.34902,0.53922,14.433
113.85,0.068426,63.364,0.6002,0.34902,0.36471,0.55098,14.198
113.86,0.066471,63.95,0.59922,0.32941,0.37451,0.57059,14.003
113.86,0.066471,64.733,0.59824,0.31961,0.37451,0.57451,13.807
113.87,0.066471,65.711,0.59726,0.31373,0.38039,0.57451,13.651
113.88,0.066471,66.493,0.59629,0.31373,0.38039,0.57451,13.494
113.89,0.067449,67.275,0.59433,0.31961,0.38431,0.57451,13.455
113.9,0.068426,67.666,0.59335,0.3,0.41961,0.58039,13.455
113.9,0.069404,68.057,0.59238,0.2549,0.53922,0.60588,13.572
113.91,0.071359,68.057,0.59238,0.30392,0.55098,0.5549,13.768
113.92,0.072336,68.057,0.59238,0.56078,0.26863,0.39412,14.198
113.93,0.074291,67.862,0.59042,0.83137,-0.30196,0.21373,14.824
113.94,0.076246,67.471,0.58847,0.99608,-0.50196,0.1549,15.645
113.94,0.077224,66.884,0.58651,0.79608,-0.50196,0.32941,16.467
113.95,0.078201,66.102,0.58358,0.4902,-0.23137,0.53529,17.21
113.96,0.079179,65.319,0.58162,0.37059,0.07451,0.58039,17.718
113.97,0.080156,64.537,0.57869,0.32941,0.2902,0.58431,17.836
113.98,0.080156,63.95,0.57576,0.30392,0.40392,0.5902,17.757
113.98,0.080156,63.168,0.57283,0.28431,0.4451,0.59608,17.562
113.99,0.079179,62.386,0.56891,0.27843,0.46078,0.6,17.445
114,0.078201,61.604,0.56305,0.28431,0.47451,0.59608,17.445
114.01,0.076246,60.821,0.55621,0.27843,0.48039,0.5902,17.523
114.02,0.074291,60.235,0.54936,0.28431,0.48039,0.58431,17.562
114.02,0.071359,59.452,0.54154,0.28431,0.48039,0.5902,17.64
114.03,0.069404,58.866,0.5347,0.2902,0.48039,0.58431,17.718
114.04,0.067449,58.279,0.52786,0.2902,0.48039,0.58431,17.836
114.05,0.065494,57.692,0.52297,0.2902,0.47451,0.58039,17.875
114.06,0.062561,57.106,0.51808,0.29412,0.47059,0.58431,18.031
114.06,0.060606,56.715,0.5132,0.29412,0.46471,0.57451,18.149
114.07,0.057674,56.128,0.50831,0.30392,0.46078,0.57451,18.344
114.08,0.054741,55.737,0.50244,0.3098,0.46078,0.57451,18.657
114.09,0.050831,55.346,0.49658,0.3098,0.46078,0.57451,19.009
114.1,0.047898,55.15,0.49071,0.31373,0.46078,0.57451,19.439
114.1,0.044966,54.759,0.48583,0.31961,0.46078,0.57059,19.83
114.11,0.042033,54.563,0.47996,0.31961,0.46078,0.57451,20.026
114.12,0.041056,54.172,0.47507,0.32353,0.4549,0.57059,19.83
114.13,0.039101,53.977,0.46921,0.32353,0.46078,0.56078,19.126
114.14,0.038123,53.781,0.46432,0.33922,0.4549,0.56078,18.149
114.14,0.037146,53.39,0.46139,0.33922,0.44902,0.5549,17.132
114.15,0.036168,52.999,0.46041,0.34902,0.4451,0.5549,16.389
114.16,0.036168,52.608,0.45943,0.34902,0.4451,0.55098,15.958
114.17,0.037146,52.608,0.45943,0.35882,0.4451,0.5451,15.645
114.18,0.038123,53.39,0.45846,0.36471,0.43922,0.53529,15.528
114.18,0.040078,56.128,0.45846,0.37451,0.43922,0.52549,15.372
114.19,0.042033,61.995,0.45748,0.38039,0.43529,0.51961,15.215
114.2,0.044966,71.382,0.45455,0.39412,0.42549,0.5098,14.941
114.21,0.047898,83.312,0.45161,0.4,0.41961,0.50588,14.589
114.22,0.050831,95.828,0.44966,0.41961,0.4098,0.4902,14.276
114.22,0.054741,106.78,0.4477,0.43529,0.4098,0.48431,14.003
114.23,0.057674,115.58,0.44673,0.4451,0.4,0.48039,13.885
114.24,0.061584,122.23,0.44575,0.44902,0.39412,0.48039,13.768
114.25,0.065494,126.34,0.44575,0.4451,0.39412,0.48039,13.651
114.26,0.070381,128.29,0.44477,0.43922,0.4,0.4902,13.572
114.26,0.073314,127.9,0.44575,0.42549,0.40392,0.49412,13.494
114.27,0.076246,125.75,0.44575,0.4098,0.4,0.5098,13.455
114.28,0.078201,122.23,0.44477,0.4,0.40392,0.51961,13.455
114.29,0.081134,118.32,0.44379,0.3902,0.40392,0.52941,13.494
114.3,0.082111,114.41,0.44086,0.38039,0.4,0.52941,13.651
114.3,0.083089,110.69,0.43891,0.37451,0.3902,0.53529,13.807
114.31,0.082111,107.76,0.435,0.37059,0.38431,0.53922,14.198
114.32,0.081134,105.22,0.43011,0.37059,0.38039,0.5451,14.628
114.33,0.079179,103.06,0.42522,0.36471,0.38039,0.55098,15.215
114.34,0.078201,101.3,0.42131,0.36471,0.37451,0.5549,15.763
114.34,0.075269,100.13,0.41838,0.3549,0.38039,0.5549,16.31
114.35,0.072336,99.348,0.41544,0.34902,0.37451,0.5549,16.819
114.36,0.068426,98.761,0.41349,0.34902,0.38039,0.5549,17.327
114.37,0.065494,98.37,0.41251,0.34902,0.38039,0.5549,17.718
114.38,0.061584,98.175,0.41251,0.34902,0.38431,0.5549,18.07
114.38,0.058651,97.979,0.40665,0.34902,0.38039,0.5549,18.383
114.39,0.052786,97.588,0.39785,0.34902,0.38431,0.5549,18.657
114.4,0.047898,97.001,0.39296,0.34902,0.38431,0.5549,18.774
114.41,0.042033,96.415,0.38905,0.34902,0.3902,0.5549,18.814
114.42,0.036168,95.437,0.38612,0.34902,0.3902,0.5549,18.814
114.42,0.031281,94.263,0.38514,0.3451,0.3902,0.5549,18.97
114.43,0.025415,92.894,0.38514,0.34902,0.3902,0.5549,19.126
114.44,0.021505,91.33,0.3871,0.34902,0.3902,0.5549,19.4
114.45,0.017595,89.374,0.39003,0.34902,0.38431,0.5549,19.439
114.46,0.012708,87.027,0.39492,0.34902,0.38431,0.5549,19.439
114.46,0.0078201,84.485,0.40176,0.34902,0.38039,0.5549,19.322
114.47,0.0039101,81.552,0.41349,0.3451,0.38039,0.5549,19.126
114.48,0,78.422,0.42717,0.34902,0.38431,0.5451,18.892
114.49,0,75.098,0.44575,0.35882,0.3902,0.53529,18.579
114.5,0,72.164,0.46628,0.37451,0.3902,0.52549,18.149
114.5,0,69.426,0.48778,0.3902,0.4098,0.52549,17.562
114.51,0,67.275,0.51026,0.39412,0.41569,0.51961,17.014
114.52,0,65.515,0.52981,0.40392,0.37059,0.51569,16.506
114.53,0,64.342,0.54643,0.40392,0.33922,0.51961,16.193
114.54,0,63.559,0.55914,0.40392,0.32941,0.51569,15.88
114.54,0,62.973,0.56989,0.39412,0.32353,0.51961,15.567
114.55,0,62.582,0.57674,0.37451,0.31961,0.52549,15.215
114.56,0,62.582,0.58162,0.36471,0.33529,0.52941,14.902
114.57,0,62.777,0.58358,0.35882,0.33922,0.52941,14.589
114.58,0,62.973,0.58456,0.34902,0.36471,0.5451,14.315
114.58,0,63.755,0.5826,0.33922,0.37451,0.5549,14.081
114.59,0,64.537,0.58065,0.32353,0.38431,0.57059,13.807
114.6,0.001955,65.319,0.57771,0.32353,0.38431,0.57451,13.651
114.61,0.0039101,66.102,0.5738,0.31961,0.3902,0.57451,13.572
114.62,0.0097752,66.884,0.56989,0.31373,0.3902,0.57059,13.494
114.62,0.014663,67.471,0.56696,0.3098,0.40392,0.57451,13.455
114.63,0.021505,67.666,0.56403,0.26863,0.5098,0.59608,13.572
114.64,0.028348,68.057,0.56207,0.2549,0.57059,0.60588,13.807
114.65,0.035191,68.057,0.56109,0.4549,0.43922,0.4549,14.198
114.66,0.043011,67.666,0.56109,0.75098,-0.13137,0.26471,14.746
114.66,0.050831,67.275,0.56109,0.95686,-0.50196,0.1549,15.372
114.67,0.058651,66.688,0.56109,0.99216,-0.50196,0.23333,16.154
114.68,0.065494,66.102,0.56012,0.57451,-0.37843,0.47451,16.897
114.69,0.072336,65.319,0.55718,0.4098,-0.041176,0.57059,17.445
114.7,0.079179,64.537,0.55523,0.33922,0.23333,0.57451,17.718
114.7,0.085044,63.95,0.55034,0.3098,0.38039,0.58431,17.64
114.71,0.090909,63.168,0.54448,0.2902,0.43922,0.5902,17.523
114.72,0.097752,62.386,0.53666,0.28431,0.46471,0.59608,17.405
114.73,0.10264,61.604,0.52884,0.28431,0.47451,0.5902,17.327
114.74,0.1085,61.017,0.52297,0.27843,0.48039,0.59608,17.249
114.74,0.11339,60.235,0.51711,0.27843,0.48431,0.5902,17.327
114.75,0.1173,59.648,0.5132,0.27843,0.48039,0.59608,17.327
114.76,0.12121,59.061,0.50831,0.28431,0.48431,0.58431,17.327
114.77,0.12512,58.475,0.50342,0.29412,0.48039,0.5902,17.405
114.78,0.12805,57.888,0.49756,0.2902,0.48039,0.58039,17.445
114.78,0.13099,57.497,0.49267,0.30392,0.47451,0.58039,17.562
114.79,0.13294,56.91,0.4868,0.3,0.48039,0.57451,17.718
114.8,0.13587,56.519,0.48094,0.30392,0.47451,0.57059,17.875
114.81,0.13783,56.128,0.47507,0.3098,0.47059,0.57451,18.07
114.82,0.13978,55.541,0.46921,0.31373,0.46078,0.57059,18.383
114.82,0.14076,55.15,0.46334,0.31373,0.47059,0.57451,18.774
114.83,0.14272,54.759,0.45846,0.32353,0.46078,0.57059,19.126
114.84,0.14467,54.368,0.45357,0.32353,0.46078,0.57059,19.439
114.85,0.14663,54.172,0.4477,0.32353,0.4549,0.56471,19.439
114.86,0.14761,53.781,0.44282,0.32353,0.4549,0.56471,19.009
114.86,0.14956,53.585,0.43891,0.33529,0.44902,0.5549,18.149
114.87,0.15152,53.194,0.435,0.33922,0.44902,0.5549,17.093
114.88,0.15347,52.803,0.43109,0.3451,0.4451,0.55098,16.193
114.89,0.15445,52.608,0.42815,0.34902,0.4451,0.55098,15.528
114.9,0.1564,52.412,0.42717,0.34902,0.43922,0.53922,15.059
114.9,0.15836,52.803,0.4262,0.35882,0.43922,0.53529,14.902
114.91,0.16031,54.954,0.4262,0.37059,0.43922,0.52549,14.824
114.92,0.16325,60.039,0.4262,0.37451,0.43529,0.52549,14.746
114.93,0.1652,68.644,0.42717,0.3902,0.42941,0.50588,14.511
114.94,0.16813,80.183,0.42815,0.4,0.42549,0.50588,14.198
114.94,0.17009,92.894,0.42815,0.4098,0.41961,0.49412,13.807
114.95,0.17302,104.43,0.42815,0.41961,0.4098,0.4902,13.572
114.96,0.17595,113.82,0.42717,0.43529,0.40392,0.48431,13.377
114.97,0.17791,121.06,0.42717,0.4451,0.4,0.48431,13.338
114.98,0.18084,125.95,0.42717,0.4451,0.40392,0.48039,13.377
114.98,0.1828,128.49,0.42522,0.4451,0.4,0.48039,13.377
114.99,0.18475,128.49,0.42326,0.42549,0.4098,0.49412,13.377
115,0.18671,126.73,0.42131,0.41569,0.40392,0.50588,13.377
115.01,0.18768,123.4,0.41838,0.4,0.40392,0.5098,13.338
115.02,0.18964,119.69,0.41544,0.39412,0.4,0.51961,13.259
115.02,0.19062,115.78,0.41251,0.38431,0.4,0.52549,13.338
115.03,0.19062,112.26,0.40958,0.38039,0.3902,0.52941,13.494
115.04,0.18964,109.13,0.40665,0.37451,0.38431,0.53529,13.885
115.05,0.18866,106.39,0.40469,0.37451,0.37451,0.53529,14.433
115.06,0.18671,104.24,0.40567,0.37059,0.37059,0.53922,15.02
115.06,0.18475,102.28,0.40762,0.37059,0.36471,0.53922,15.567
115.07,0.1828,100.91,0.4086,0.36471,0.36471,0.5451,16.154
