Time [s], PLETH, RESP, II, V, AVR, CVP
18.176,1.4897,0.31248,0.64014,0.22483,0.31006,5.9296
18.184,1.478,0.31102,0.6499,0.24487,0.3252,6.0566
18.192,1.4721,0.3098,0.625,0.23998,0.375,5.8124
18.2,1.4692,0.30809,0.55518,0.22972,0.43506,5.6854
18.208,1.4653,0.30662,0.54492,0.20479,0.41992,5.9296
18.216,1.4614,0.30467,0.54004,0.1999,0.4248,6.4962
18.224,1.4594,0.30296,0.58496,0.2346,0.375,6.9944
18.232,1.4604,0.30027,0.61475,0.25464,0.35986,7.307
18.24,1.4653,0.29783,0.63477,0.26979,0.34521,7.307
18.248,1.4741,0.29465,0.68506,0.31476,0.30029,7.307
18.256,1.4917,0.29172,0.68994,0.3348,0.31006,7.307
18.264,1.52,0.28879,0.68994,0.31476,0.30518,7.3754
18.272,1.5601,0.28585,0.69482,0.3001,0.33496,7.3754
18.28,1.61,0.28292,0.60986,0.30499,0.43506,7.307
18.288,1.6676,0.28023,0.56982,0.24487,0.44482,7.0628
18.296,1.7214,0.27779,0.56006,0.21457,0.41016,6.8674
18.304,1.7742,0.27559,0.55518,0.1696,0.37988,6.8674
18.312,1.8358,0.27364,0.5498,0.18964,0.37012,7.1214
18.32,1.9013,0.27193,0.56982,0.22483,0.375,7.4926
18.328,1.9619,0.27046,0.6001,0.22972,0.33008,7.9322
18.336,2.0156,0.26924,0.62012,0.26002,0.31006,8.2448
18.344,2.0665,0.26826,0.59521,0.28495,0.39014,8.4988
18.352,2.1134,0.26753,0.62012,0.30499,0.36523,8.87
18.36,2.1584,0.26729,0.6001,0.26979,0.35498,9.5636
18.368,2.2023,0.26704,0.56494,0.23998,0.39014,10.619
18.376,2.2414,0.26729,0.5249,0.2346,0.43018,11.683
18.384,2.2717,0.26777,0.52979,0.31965,0.4248,12.436
18.392,2.2913,0.26851,0.35986,0.5,0.54492,12.748
18.4,2.306,0.26948,0.25,0.69501,0.56006,12.69
18.408,2.3196,0.27071,0.3501,0.59531,0.44482,12.494
18.416,2.3284,0.27193,0.5498,0.34506,0.4248,12.436
18.424,2.3324,0.27339,0.6499,0.049853,0.34521,12.436
18.432,2.3324,0.27486,0.69482,0.034702,0.33008,12.377
18.44,2.3265,0.27657,0.58008,0.52004,0.56494,11.996
18.448,2.3118,0.27828,0.31982,0.80499,0.83496,11.556
18.456,2.2923,0.27999,0.035156,0.93548,1.0698,11.185
18.464,2.2688,0.2817,0,0.9653,0.95508,11
18.472,2.2444,0.28366,0.34521,0.48485,0.6748,11
18.48,2.217,0.28585,0.5,0.30499,0.50977,11.058
18.488,2.1887,0.2883,0.58008,0.27468,0.43506,11
18.496,2.1632,0.29098,0.63477,0.2346,0.3501,10.873
18.504,2.1398,0.29392,0.6001,0.14467,0.33496,10.619
18.512,2.1153,0.29685,0.64014,0.12463,0.27002,10.374
18.52,2.0899,0.29978,0.66016,0.13978,0.26025,10.247
18.528,2.0645,0.30271,0.68018,0.17986,0.25,10.374
18.536,2.0391,0.3054,0.68506,0.1999,0.28027,10.56
18.544,2.0156,0.30833,0.65479,0.18475,0.29492,10.619
18.552,1.9951,0.31151,0.64502,0.19501,0.31006,10.433
18.56,1.9765,0.31493,0.625,0.1999,0.3501,10.306
18.568,1.956,0.31835,0.60498,0.19501,0.38525,10.433
18.576,1.9306,0.32201,0.625,0.21994,0.36523,10.814
18.584,1.9052,0.32641,0.64014,0.19501,0.31006,11.244
18.592,1.8837,0.33081,0.65479,0.1349,0.24512,11.185
18.6,1.8641,0.3357,0.64014,0.12463,0.24023,10.247
18.608,1.8456,0.34058,0.66504,0.13978,0.22021,9.0557
18.616,1.828,0.34473,0.70996,0.18475,0.20508,8.4305
18.624,1.8104,0.34913,0.68994,0.18964,0.24023,8.87
18.632,1.7928,0.35304,0.64502,0.15982,0.28027,9.9348
18.64,1.7761,0.3572,0.625,0.12463,0.28027,10.931
18.648,1.7586,0.36184,0.62012,0.12952,0.29004,11.058
18.656,1.7439,0.36648,0.64014,0.13978,0.26514,10.306
18.664,1.7322,0.37161,0.66504,0.14956,0.2251,9.3683
18.672,1.7224,0.37674,0.66504,0.14956,0.20996,8.87
18.68,1.7126,0.38163,0.73486,0.19501,0.125,9.0557
18.688,1.7038,0.38676,0.75,0.20968,0.10986,9.7492
18.696,1.697,0.39164,0.72998,0.22483,0.15527,10.433
18.704,1.694,0.39677,0.66504,0.23998,0.25488,10.814
18.712,1.6921,0.40215,0.56982,0.23998,0.36523,10.687
18.72,1.6891,0.40777,0.58984,0.24976,0.37012,10.501
18.728,1.6833,0.41339,0.59521,0.25464,0.36523,10.374
18.736,1.6764,0.41901,0.60498,0.28006,0.37012,10.433
18.744,1.6686,0.42438,0.62012,0.29472,0.37988,10.619
18.752,1.6579,0.43,0.64014,0.26979,0.33008,10.746
18.76,1.6442,0.43513,0.65479,0.26491,0.33008,10.814
18.768,1.6285,0.44051,0.68018,0.30987,0.31494,10.814
18.776,1.61,0.44491,0.66016,0.30499,0.33008,10.873
18.784,1.5924,0.44955,0.60498,0.26979,0.36523,11.127
18.792,1.5787,0.45321,0.56982,0.23998,0.41016,11.625
18.8,1.5679,0.45712,0.58008,0.22483,0.38525,12.182
18.808,1.5582,0.46005,0.58984,0.2346,0.37988,12.69
18.816,1.5484,0.46299,0.56982,0.26002,0.39502,12.934
18.824,1.5396,0.46494,0.61475,0.28495,0.37988,12.934
18.832,1.5308,0.46714,0.6499,0.30499,0.35986,12.69
18.84,1.522,0.4686,0.7251,0.30987,0.26025,12.563
18.848,1.5132,0.47007,0.75,0.28006,0.21484,12.621
18.856,1.5044,0.47105,0.5752,0.19501,0.375,12.69
18.864,1.4966,0.47227,0.55518,0.17986,0.39014,12.494
18.872,1.4878,0.47276,0.5752,0.22483,0.375,12.182
18.88,1.479,0.47349,0.62012,0.26002,0.34521,11.996
18.888,1.4751,0.47398,0.63477,0.28006,0.3501,12.064
18.896,1.477,0.47447,0.65479,0.31965,0.31982,12.377
18.904,1.4848,0.4752,0.66504,0.3348,0.33008,12.69
18.912,1.5015,0.47593,0.64502,0.35484,0.36523,12.748
18.92,1.5308,0.47691,0.68018,0.32502,0.30518,12.621
18.928,1.5738,0.47789,0.77979,0.30987,0.16992,12.309
18.936,1.6305,0.47838,0.68018,0.24487,0.27002,12.123
18.944,1.695,0.47911,0.58496,0.21994,0.39502,12.123
18.952,1.7615,0.4796,0.54492,0.21457,0.43018,12.25
18.96,1.8289,0.48033,0.54004,0.2346,0.43506,12.377
18.968,1.8974,0.48155,0.56982,0.26491,0.43018,12.377
18.976,1.9658,0.48302,0.62012,0.27468,0.37012,12.25
18.984,2.0332,0.48497,0.64014,0.26491,0.31006,12.064
18.992,2.088,0.48693,0.62012,0.22972,0.31494,12.064
19,2.1369,0.48888,0.625,0.24487,0.31006,12.182
19.008,2.1877,0.49084,0.6001,0.25464,0.3501,12.69
19.016,2.2317,0.49279,0.58984,0.26979,0.37988,13.305
19.024,2.2717,0.49475,0.60498,0.28006,0.36523,14.057
19.032,2.3069,0.4967,0.55518,0.24976,0.39502,14.624
19.04,2.3392,0.49866,0.54492,0.31965,0.40479,15.063
19.048,2.3685,0.50037,0.4502,0.54497,0.44482,15.249
19.056,2.392,0.50232,0.25,0.71994,0.51514,15.249
19.064,2.4115,0.50354,0.3501,0.58504,0.37988,15.122
19.072,2.4301,0.50501,0.56982,0.35973,0.375,14.995
19.08,2.4438,0.50599,0.66016,0.13978,0.39014,14.936
19.088,2.4506,0.50696,0.69482,0.1349,0.47021,14.868
19.096,2.4516,0.50794,0.52979,0.6349,0.64502,14.555
19.104,2.4506,0.50916,0.22998,0.87537,0.8999,14.057
19.112,2.4457,0.51038,-0.0048828,1.0054,1.0801,13.432
19.12,2.435,0.51185,0.16016,0.78543,0.875,12.934
19.128,2.4203,0.51332,0.3999,0.42473,0.62988,12.69
19.136,2.4027,0.51478,0.53516,0.26491,0.47998,12.563
19.144,2.3783,0.51625,0.61475,0.18475,0.34521,12.436
19.152,2.349,0.51771,0.66016,0.16471,0.28516,12.182
19.16,2.3167,0.51942,0.68506,0.1696,0.2749,11.937
19.168,2.2854,0.52113,0.70508,0.17498,0.24512,11.752
19.176,2.2571,0.52284,0.75,0.19501,0.2002,11.752
19.184,2.2258,0.52455,0.71973,0.21457,0.28027,11.869
19.192,2.1926,0.52675,0.6748,0.22972,0.33496,11.937
19.2,2.1613,0.5292,0.64014,0.18475,0.33984,11.752
19.208,2.1281,0.53188,0.66016,0.14956,0.26025,11.498
19.216,2.0968,0.53482,0.68018,0.12463,0.23486,11.371
19.224,2.0684,0.53848,0.66016,0.16471,0.29004,11.498
19.232,2.0411,0.54215,0.66504,0.17986,0.28516,11.869
19.24,2.0166,0.5463,0.68506,0.19501,0.26025,12.309
19.248,1.9951,0.5507,0.69482,0.19501,0.24023,12.377
19.256,1.9765,0.55436,0.71484,0.1999,0.21484,11.81
19.264,1.9541,0.55827,0.71973,0.20968,0.27002,11
19.272,1.9296,0.56145,0.66504,0.21457,0.3252,10.433
19.28,1.9071,0.56487,0.6748,0.19501,0.29004,10.56
19.288,1.8866,0.5678,0.69482,0.15494,0.21484,11.312
19.296,1.87,0.57097,0.68018,0.12463,0.20508,12.123
19.304,1.8534,0.57366,0.69482,0.13978,0.20996,12.494
19.312,1.8368,0.57635,0.71484,0.15494,0.18506,12.25
19.32,1.8192,0.57879,0.73975,0.16471,0.16016,11.498
19.328,1.7996,0.58124,0.7251,0.19501,0.17529,10.814
19.336,1.7771,0.58344,0.71484,0.21457,0.18018,10.56
19.344,1.7576,0.58563,0.66504,0.19501,0.2251,10.814
19.352,1.7439,0.58783,0.65479,0.19501,0.24023,11.185
19.36,1.7322,0.59003,0.69482,0.23998,0.20508,11.439
19.368,1.7224,0.59174,0.6748,0.24976,0.26025,11.371
19.376,1.7126,0.5937,0.62988,0.26002,0.31006,11.127
19.384,1.7038,0.59443,0.62012,0.26491,0.33496,10.931
19.392,1.697,0.59541,0.60498,0.25464,0.35986,11.058
19.4,1.6921,0.59516,0.61475,0.25464,0.35986,11.439
19.408,1.6852,0.59516,0.60986,0.24487,0.36523,11.869
19.416,1.6774,0.59443,0.63477,0.26491,0.34521,12.182
19.424,1.6667,0.5937,0.6499,0.26979,0.35498,12.309
19.432,1.6549,0.59223,0.625,0.27468,0.37988,12.309
19.44,1.6452,0.59076,0.62012,0.26491,0.38525,12.309
19.448,1.6334,0.58832,0.62012,0.24976,0.35498,12.309
19.456,1.6207,0.58612,0.61475,0.26002,0.37012,12.436
19.464,1.608,0.58295,0.63477,0.26491,0.33984,12.621
19.472,1.5953,0.58001,0.64014,0.25464,0.33008,12.748
19.48,1.5846,0.57684,0.64014,0.26002,0.31494,12.934
19.488,1.5748,0.57366,0.64502,0.26491,0.31006,13.119
19.496,1.564,0.57049,0.64014,0.25464,0.31982,13.373
19.504,1.5513,0.56731,0.66504,0.26979,0.29492,13.686
19.512,1.5415,0.56365,0.64014,0.28495,0.3252,13.872
19.52,1.5318,0.56022,0.60498,0.28495,0.37012,13.813
19.528,1.523,0.55632,0.60986,0.26491,0.37988,13.5
19.536,1.5161,0.55241,0.625,0.27468,0.3501,13.188
19.544,1.5152,0.54899,0.64014,0.30499,0.33496,12.934
19.552,1.5191,0.54581,0.66504,0.32991,0.31982,13.002
19.56,1.5298,0.54312,0.68994,0.34506,0.31006,13.188
19.568,1.5494,0.54068,0.66992,0.3001,0.31494,13.373
19.576,1.5787,0.53848,0.65479,0.26491,0.31982,13.5
19.584,1.6305,0.53653,0.68018,0.26979,0.29492,13.373
19.592,1.6911,0.53457,0.66504,0.26002,0.31494,13.246
19.6,1.7468,0.53286,0.625,0.25464,0.35498,13.061
19.608,1.8084,0.5314,0.61475,0.23998,0.35986,13.002
19.616,1.8788,0.52993,0.62012,0.23998,0.33496,13.061
19.624,1.9521,0.52871,0.6001,0.2346,0.35498,13.188
19.632,2.0235,0.52749,0.58496,0.24487,0.375,13.373
19.64,2.0938,0.52675,0.625,0.26491,0.33008,13.432
19.648,2.1613,0.52626,0.62012,0.26491,0.3252,13.559
19.656,2.2229,0.52626,0.6001,0.26979,0.36523,13.813
19.664,2.2776,0.52626,0.59521,0.26002,0.375,14.126
19.672,2.3245,0.52602,0.6001,0.24487,0.35986,14.624
19.68,2.3656,0.52602,0.5752,0.25464,0.39014,15.181
19.688,2.3949,0.52578,0.52979,0.28983,0.4248,15.62
19.696,2.4135,0.52553,0.5,0.47019,0.41504,15.933
19.704,2.4311,0.52529,0.37988,0.72532,0.43018,16.118
19.712,2.4487,0.52504,0.35498,0.75024,0.31006,16.187
19.72,2.4663,0.52455,0.50977,0.3998,0.37988,16.118
19.728,2.4809,0.52431,0.60498,0.15982,0.41992,16.06
19.736,2.4907,0.52333,0.69482,0.079668,0.37012,16.001
19.744,2.4956,0.52236,0.56982,0.50978,0.60986,15.874
19.752,2.4985,0.52113,0.30029,0.86022,0.87988,15.562
19.76,2.4995,0.51991,0.050293,1.0455,1.0698,15.122
19.768,2.5005,0.51918,0.010254,0.8651,0.95996,14.682
19.776,2.4966,0.51845,0.375,0.46481,0.64014,14.311
19.784,2.4858,0.5182,0.5498,0.24976,0.40479,13.999
19.792,2.4692,0.5182,0.6499,0.19501,0.29492,13.745
19.8,2.4457,0.51796,0.69482,0.19501,0.26514,13.5
19.808,2.4125,0.51771,0.71973,0.1999,0.25488,13.305
19.816,2.3724,0.51747,0.7002,0.20968,0.29004,13.246
19.824,2.3314,0.51722,0.66016,0.18964,0.31982,13.305
19.832,2.2933,0.51747,0.66504,0.1696,0.29004,13.5
19.84,2.2571,0.51771,0.6748,0.15494,0.26025,13.618
19.848,2.2219,0.5182,0.68506,0.13978,0.23486,13.559
19.856,2.1887,0.51893,0.7002,0.14956,0.22021,13.246
19.864,2.1544,0.51967,0.68994,0.17498,0.25,12.934
19.872,2.1222,0.52065,0.72998,0.19501,0.20996,12.748
19.88,2.0938,0.52187,0.75,0.21457,0.22021,13.002
19.888,2.0704,0.52309,0.73486,0.19501,0.19531,13.5
19.896,2.0528,0.52431,0.68994,0.17498,0.24512,13.999
19.904,2.0352,0.52553,0.61475,0.1696,0.33496,13.999
19.912,2.0176,0.52675,0.62012,0.15494,0.33008,13.5
19.92,2,0.52797,0.64502,0.16471,0.29492,12.934
19.928,1.9834,0.52968,0.6748,0.1999,0.28027,12.748
19.936,1.9638,0.53164,0.68506,0.20479,0.28516,13.061
19.944,1.9433,0.53384,0.69482,0.1696,0.21484,13.745
19.952,1.9247,0.53604,0.72998,0.1696,0.16992,14.126
19.96,1.9062,0.53799,0.75,0.1349,0.10986,13.872
19.968,1.8886,0.53995,0.73975,0.13978,0.11523,13.061
19.976,1.871,0.5419,0.71484,0.1349,0.13525,11.996
19.984,1.8534,0.54386,0.7002,0.16471,0.16504,11.371
19.992,1.8387,0.54654,0.66992,0.18964,0.20508,11.439
20,1.825,0.54947,0.69482,0.2346,0.21484,12.064
20.008,1.8094,0.5529,0.7002,0.26491,0.22998,12.69
20.016,1.7947,0.55656,0.62988,0.27468,0.3252,13.002
20.024,1.784,0.56022,0.60498,0.28495,0.37988,12.934
20.032,1.7742,0.56389,0.62012,0.28983,0.39014,12.748
20.04,1.7644,0.56731,0.6499,0.25464,0.29492,12.748
20.048,1.7556,0.57073,0.66016,0.2346,0.27002,13.061
20.056,1.7468,0.57317,0.64014,0.21994,0.29492,13.618
20.064,1.7361,0.57562,0.66016,0.24976,0.30029,14.126
20.072,1.7243,0.57708,0.64014,0.23998,0.33008,14.37
20.08,1.7136,0.57855,0.66504,0.26002,0.31494,14.243
20.088,1.7038,0.57928,0.66992,0.30499,0.3501,13.999
20.096,1.695,0.58026,0.63477,0.31965,0.41504,13.686
20.104,1.6862,0.5805,0.58496,0.27468,0.43018,13.5
20.112,1.6774,0.58075,0.625,0.23998,0.33496,13.5
20.12,1.6686,0.58001,0.62012,0.22972,0.33496,13.686
20.128,1.6598,0.57953,0.58984,0.23998,0.35986,13.872
20.136,1.6491,0.57806,0.62012,0.23998,0.31982,14.184
20.144,1.6354,0.57684,0.66504,0.26491,0.2749,14.497
20.152,1.6217,0.57562,0.64502,0.28006,0.30518,14.682
20.16,1.609,0.5744,0.625,0.26491,0.33984,14.555
20.168,1.5953,0.57293,0.60498,0.26979,0.375,14.057
20.176,1.5846,0.57146,0.58496,0.28983,0.41992,13.373
20.184,1.5748,0.56951,0.5752,0.31965,0.43994,12.807
20.192,1.5679,0.5678,0.59521,0.32991,0.40479,12.436
20.2,1.567,0.5656,0.62012,0.30987,0.36523,12.309
20.208,1.5728,0.5634,0.65479,0.31476,0.31494,12.25
20.216,1.5865,0.5612,0.69482,0.30499,0.27002,12.182
20.224,1.6109,0.55925,0.71484,0.28983,0.24023,12.123
20.232,1.6491,0.55705,0.6748,0.26491,0.31006,11.937
20.24,1.6979,0.55509,0.68506,0.25464,0.30518,11.81
20.248,1.7546,0.55241,0.60986,0.2346,0.36523,11.752
20.256,1.8172,0.54972,0.56494,0.21457,0.39502,11.752
20.264,1.8847,0.54605,0.55518,0.1999,0.39014,11.752
20.272,1.9531,0.54263,0.58496,0.21457,0.36523,11.683
20.28,2.0176,0.53897,0.58008,0.24976,0.39502,11.439
20.288,2.0714,0.5353,0.61475,0.28983,0.40479,11.244
20.296,2.1202,0.5314,0.625,0.26979,0.36523,11.127
20.304,2.175,0.52773,0.5752,0.24487,0.38525,11.185
20.312,2.2297,0.52187,0.625,0.2346,0.29492,11.556
20.32,2.2786,0.516,0.62988,0.24976,0.33984,12.182
20.328,2.3206,0.50818,0.54492,0.20479,0.3999,12.934
20.336,2.3568,0.50061,0.5249,0.24976,0.43018,13.5
20.344,2.3861,0.49059,0.47021,0.36999,0.47998,13.618
20.352,2.4086,0.48058,0.3501,0.58016,0.54492,13.373
20.36,2.4291,0.46885,0.2749,0.70039,0.5498,12.934
20.368,2.4457,0.45737,0.4751,0.49511,0.35986,12.748
20.376,2.4565,0.44637,0.64014,0.28006,0.36523,13.061
20.384,2.4614,0.43538,0.69482,0.099707,0.34521,13.373
20.392,2.4614,0.42487,0.6499,0.31965,0.48486,13.246
20.4,2.4594,0.41437,0.43994,0.70528,0.70996,12.494
20.408,2.4585,0.40191,0.16016,0.88514,1.0049,11.439
20.416,2.4555,0.38945,-0.054688,1.0103,1.1699,10.56
20.424,2.4477,0.37552,0.19531,0.78006,0.87012,10.306
20.432,2.433,0.36159,0.43018,0.47507,0.64502,10.501
20.44,2.4106,0.34816,0.55518,0.26491,0.45996,10.687
20.448,2.3822,0.33496,0.5752,0.1349,0.35498,10.501
20.456,2.349,0.32226,0.61475,0.12463,0.31006,9.6809
20.464,2.3148,0.3098,0.61475,0.11486,0.29492,8.6844
20.472,2.2805,0.29758,0.63477,0.12463,0.28027,7.8736
20.48,2.2463,0.28537,0.66504,0.15982,0.26025,7.6196
20.488,2.216,0.27339,0.68994,0.1696,0.25,7.7466
20.496,2.1857,0.26167,0.62988,0.15982,0.3252,7.8736
20.504,2.1535,0.25043,0.62012,0.18475,0.34521,7.688
20.512,2.1202,0.23943,0.63477,0.19501,0.35498,7.18
20.52,2.088,0.22893,0.62012,0.20968,0.38525,6.6818
20.528,2.0596,0.21867,0.60986,0.15982,0.35986,6.4962
20.536,2.0342,0.20987,0.62012,0.1349,0.30518,6.7502
20.544,2.0127,0.20132,0.64502,0.13978,0.26514,7.1214
20.552,1.9932,0.19375,0.66504,0.14467,0.26025,6.9944
20.56,1.9756,0.18642,0.66992,0.13978,0.25488,6.3106
20.568,1.958,0.18006,0.69482,0.14467,0.23486,5.5584
20.576,1.9404,0.17371,0.66992,0.14467,0.22998,4.8746
20.584,1.9228,0.16809,0.62988,0.13978,0.29004,4.2494
20.592,1.9071,0.16272,0.6001,0.11486,0.31494,3.4972
20.6,1.8886,0.15832,0.62012,0.12463,0.29492,2.8134
20.608,1.8622,0.15392,0.64502,0.10459,0.24512,2.5594
20.616,1.8319,0.15026,0.625,0.099707,0.23486,2.6864
20.624,1.8065,0.14684,0.61475,0.099707,0.24023,2.999
20.632,1.7869,0.14366,0.6499,0.12952,0.20996,3.126
20.64,1.7713,0.14048,0.70996,0.16471,0.1499,2.999
20.648,1.7586,0.13731,0.70508,0.19501,0.15527,2.6864
20.656,1.7478,0.13438,0.64502,0.21457,0.25,2.5008
20.664,1.739,0.13144,0.6001,0.22972,0.3252,2.5008
20.672,1.7302,0.12851,0.56494,0.21457,0.35986,2.8134
20.68,1.7214,0.12558,0.56006,0.2346,0.34521,3.1846
20.688,1.7146,0.12289,0.60498,0.25464,0.33496,3.5558
20.696,1.7048,0.12069,0.56494,0.24487,0.40479,3.7512
20.704,1.6872,0.11849,0.60986,0.27468,0.36523,3.8098
20.712,1.6696,0.11654,0.61475,0.28495,0.35498,3.8684
20.72,1.6559,0.11483,0.5752,0.26979,0.40479,3.9954
20.728,1.6452,0.11239,0.56006,0.26491,0.43506,4.1224
20.736,1.6334,0.11019,0.56006,0.28006,0.4248,4.3764
20.744,1.6207,0.10726,0.60986,0.28495,0.37988,4.6206
20.752,1.608,0.10432,0.59521,0.26002,0.36523,4.8746
20.76,1.5953,0.10164,0.59521,0.23998,0.375,5.1188
20.768,1.5846,0.098949,0.58008,0.24976,0.39502,5.3044
20.776,1.5748,0.096018,0.56494,0.23998,0.40479,5.5584
20.784,1.566,0.09333,0.65479,0.25464,0.33008,5.871
20.792,1.5572,0.08991,0.66016,0.24976,0.3252,6.125
20.8,1.5484,0.086489,0.56006,0.21994,0.41016,6.1836
20.808,1.5357,0.082091,0.5498,0.21457,0.37988,5.9296
20.816,1.5181,0.077938,0.64014,0.26491,0.31982,5.617
20.824,1.5005,0.073052,0.64502,0.26979,0.37012,5.4314
20.832,1.4858,0.068409,0.54492,0.23998,0.44482,5.3728
20.84,1.4761,0.063523,0.58496,0.28495,0.41504,5.3728
20.848,1.4712,0.058881,0.58984,0.29472,0.40479,5.3044
20.856,1.4712,0.055216,0.59521,0.28983,0.38525,5.1872
20.864,1.477,0.051796,0.60498,0.31476,0.37988,5.0016
20.872,1.4907,0.049108,0.625,0.28006,0.33496,4.8062
20.88,1.5132,0.046665,0.70996,0.26979,0.26514,4.7476
20.888,1.5396,0.043978,0.7251,0.30987,0.34521,4.6206
20.896,1.5718,0.04129,0.58008,0.26491,0.43506,4.4936
20.904,1.6158,0.038602,0.56982,0.19501,0.39014,4.2494
20.912,1.6686,0.035915,0.5752,0.17498,0.36523,3.8684
20.92,1.7273,0.034449,0.54004,0.20968,0.40479,3.4972
20.928,1.7908,0.033227,0.5498,0.21457,0.3999,3.1846
20.936,1.8543,0.032983,0.5752,0.2346,0.37988,2.9306
20.944,1.9169,0.032739,0.59521,0.25464,0.375,2.745
20.952,1.9736,0.033227,0.58008,0.27468,0.41992,2.6864
20.96,2.0254,0.03396,0.61475,0.32502,0.40479,2.872
20.968,2.0753,0.035426,0.625,0.28006,0.35986,3.3116
20.976,2.1193,0.036892,0.5752,0.22972,0.39014,3.9954
20.984,2.1564,0.03958,0.53516,0.20479,0.40479,4.6206
20.992,2.1838,0.042512,0.50488,0.26979,0.39502,5.0016
21,2.2063,0.046421,0.38525,0.44477,0.50977,5.0602
21.008,2.2307,0.05033,0.29492,0.62023,0.5249,5.1872
21.016,2.2561,0.054972,0.375,0.49022,0.37012,5.5584
21.024,2.2766,0.059858,0.60986,0.26002,0.3501,6.125
21.032,2.2913,0.065478,0.71973,0.054741,0.30518,6.4962
21.04,2.3011,0.071097,0.73975,0.20968,0.4248,6.5548
21.048,2.304,0.078427,0.64014,0.58993,0.61475,6.3106
21.056,2.3011,0.085756,0.39502,0.8304,0.7998,5.9296
21.064,2.2952,0.094307,0.084961,0.92033,1.0547,5.4314
21.072,2.2874,0.1031,-0.02002,0.96041,1.1099,5.1188
21.08,2.2757,0.11117,0.27002,0.52004,0.70996,5.0602
21.088,2.259,0.11947,0.49023,0.26491,0.45996,5.1188
21.096,2.2395,0.12729,0.58496,0.18964,0.35986,5.1872
21.104,2.217,0.13511,0.6001,0.16471,0.34521,4.9332
21.112,2.1887,0.14342,0.64014,0.14956,0.31006,4.308
21.12,2.1574,0.15197,0.62012,0.16471,0.35498,3.6242
21.128,2.1241,0.16076,0.6001,0.17986,0.375,3.1846
21.136,2.088,0.16956,0.62012,0.19501,0.3501,3.1846
21.144,2.0528,0.17786,0.625,0.21457,0.37988,3.4386
21.152,2.0225,0.18642,0.61475,0.20479,0.39502,3.8098
21.16,1.9961,0.19448,0.62012,0.14956,0.29492,3.9954
21.168,1.9697,0.20279,0.60986,0.10948,0.29004,3.8684
21.176,1.9462,0.21011,0.6001,0.094819,0.30029,3.6828
21.184,1.9257,0.21769,0.64014,0.12952,0.28516,3.5558
21.192,1.9071,0.22429,0.68994,0.1696,0.24023,3.3702
21.2,1.8886,0.23113,0.70996,0.20479,0.26025,2.872
21.208,1.869,0.23675,0.64502,0.17498,0.33008,1.6802
21.216,1.8465,0.24261,0.56982,0.14467,0.39502,0.11723
21.224,1.8221,0.2475,0.54492,0.11975,0.36523,-1.1918
21.232,1.7996,0.25238,0.56982,0.099707,0.31494,-1.8756
21.24,1.7771,0.25654,0.62012,0.094819,0.26514,-1.8756
21.248,1.7576,0.26093,0.6499,0.084555,0.22021,-1.6314
21.256,1.741,0.26484,0.6748,0.069892,0.17529,-1.4458
21.264,1.7243,0.26875,0.68994,0.064516,0.16016,-1.563
21.272,1.7097,0.27266,0.70996,0.12952,0.14502,-1.8756
21.28,1.6979,0.27681,0.68018,0.1696,0.20508,-2.2566
21.288,1.6901,0.28097,0.6499,0.19501,0.27002,-2.5008
21.296,1.6843,0.28537,0.62012,0.22483,0.29492,-2.4422
21.304,1.6745,0.28976,0.65479,0.18964,0.2251,-2.1882
21.312,1.6628,0.29416,0.625,0.15982,0.24512,-1.944
21.32,1.6491,0.29856,0.61475,0.1999,0.2749,-1.6314
21.328,1.6315,0.30296,0.6001,0.22483,0.33008,-1.4458
21.336,1.6139,0.30687,0.59521,0.25464,0.37012,-1.3188
21.344,1.5963,0.31102,0.62012,0.32991,0.39502,-1.1332
21.352,1.5787,0.31468,0.64014,0.35484,0.4248,-1.0062
21.36,1.563,0.31835,0.65479,0.29472,0.33496,-0.82058
21.368,1.5494,0.32201,0.625,0.2346,0.30518,-0.6252
21.376,1.5337,0.32592,0.56494,0.19501,0.36523,-0.38098
21.384,1.522,0.32959,0.5498,0.21994,0.41992,-0.068381
21.392,1.5161,0.3335,0.54004,0.22972,0.43506,0.3126
21.4,1.5132,0.33643,0.625,0.25464,0.36523,0.74243
21.408,1.5112,0.3396,0.64502,0.31965,0.39014,1.1234
21.416,1.5083,0.3418,0.64014,0.32991,0.35986,1.4946
21.424,1.5044,0.34425,0.66992,0.25464,0.29004,1.9342
21.432,1.4985,0.34571,0.58984,0.1999,0.3501,2.4324
21.44,1.4888,0.34742,0.51514,0.16471,0.43994,2.745
21.448,1.48,0.3484,0.49512,0.15982,0.46484,2.745
21.456,1.4692,0.34962,0.58496,0.20479,0.37988,2.5594
21.464,1.4594,0.34987,0.63477,0.23998,0.33984,2.618
21.472,1.4516,0.35035,0.66504,0.26002,0.33496,3.126
21.48,1.4438,0.34987,0.6001,0.26491,0.43018,3.6828
21.488,1.4399,0.34962,0.58496,0.21994,0.38525,4.1224
21.496,1.4399,0.34864,0.6001,0.19501,0.3501,4.181
21.504,1.4399,0.34791,0.56006,0.20968,0.3999,3.8684
21.512,1.4418,0.34669,0.58496,0.26002,0.375,3.6242
21.52,1.4497,0.34547,0.64014,0.28983,0.33008,3.5558
21.528,1.4663,0.34449,0.66992,0.32991,0.3501,3.8684
21.536,1.4917,0.34351,0.7002,0.33969,0.30518,4.3764
21.544,1.5239,0.34254,0.66504,0.26002,0.31006,4.7476
