Time [s], RESP, PLETH, II, MCL, AVR
97.072,-0.20866,0.27175,0.22446,1.0693,0.76601
97.08,-0.2102,0.26686,0.19505,1.0297,0.78571
97.088,-0.21175,0.26393,0.17957,1.0198,0.79064
97.096,-0.21484,0.26393,0.1548,1.0297,0.80542
97.104,-0.21638,0.26784,0.089783,1.0495,0.85961
97.112,-0.21793,0.27761,0.034056,1.0248,0.90394
97.12,-0.21947,0.29717,0.013932,1.0297,0.91872
97.128,-0.22102,0.32845,0.0092879,1.0248,0.92611
97.136,-0.22257,0.3695,0.013932,1.0248,0.93103
97.144,-0.22257,0.41935,0.013932,1.0248,0.91872
97.152,-0.22257,0.47605,0.018576,1.0297,0.91379
97.16,-0.22102,0.53372,0.018576,1.0248,0.91379
97.168,-0.22102,0.58358,0.02322,1.0297,0.91379
97.176,-0.21947,0.62463,0.02322,1.0297,0.90887
97.184,-0.21793,0.66373,0.034056,1.0396,0.91379
97.192,-0.21638,0.69599,0.034056,1.0248,0.90887
97.2,-0.21329,0.71848,-0.01548,1.0792,0.93103
97.208,-0.21175,0.73216,-0.13622,1.203,0.97044
97.216,-0.20866,0.73607,-0.19195,1.3911,0.93103
97.224,-0.20556,0.73314,-0.055728,1.4109,0.73892
97.232,-0.20247,0.72336,0.39474,0.24257,0.28571
97.24,-0.19938,0.70968,0.87152,-0.56436,-0.14039
97.248,-0.19474,0.69306,1.096,-0.70792,-0.21921
97.256,-0.19011,0.67449,1.1409,-0.33663,0.078818
97.264,-0.18547,0.65689,0.9257,-0.024752,0.3399
97.272,-0.18083,0.63832,0.64551,0.4505,0.59606
97.28,-0.1762,0.61779,0.23375,0.85149,0.86946
97.288,-0.17311,0.59531,0.02322,1.0842,0.98522
97.296,-0.16847,0.57185,-0.055728,1.1584,1.0394
97.304,-0.16383,0.54741,-0.086687,1.203,1.0542
97.312,-0.1592,0.52199,-0.091331,1.2277,1.0591
97.32,-0.15611,0.49756,-0.086687,1.2376,1.0591
97.328,-0.15147,0.47214,-0.086687,1.2376,1.0542
97.336,-0.14683,0.44868,-0.082043,1.2525,1.0542
97.344,-0.14219,0.42717,-0.075851,1.2475,1.0493
97.352,-0.13756,0.40665,-0.066563,1.2624,1.0394
97.36,-0.13292,0.38905,-0.066563,1.2673,1.0345
97.368,-0.12828,0.37634,-0.055728,1.2871,1.0345
97.376,-0.12365,0.36657,-0.051084,1.2921,1.0296
97.384,-0.11901,0.35777,-0.041796,1.3119,1.0296
97.392,-0.11592,0.35191,-0.03096,1.3218,1.0148
97.4,-0.11128,0.348,-0.01548,1.3515,1.0099
97.408,-0.10665,0.34604,-0.0061919,1.3564,1
97.416,-0.10201,0.34604,0.004644,1.3861,0.99015
97.424,-0.097372,0.34604,0.018576,1.3911,0.9803
97.432,-0.092736,0.34702,0.029412,1.401,0.97537
97.44,-0.088099,0.34702,0.0387,1.4059,0.96552
97.448,-0.083462,0.34702,0.058824,1.396,0.95074
97.456,-0.078825,0.34702,0.069659,1.3812,0.94089
97.464,-0.074189,0.34604,0.089783,1.3812,0.92611
97.472,-0.069552,0.34604,0.10372,1.3614,0.90394
97.48,-0.064915,0.34506,0.1192,1.3416,0.88916
97.488,-0.060278,0.34409,0.13467,1.3119,0.86946
97.496,-0.055641,0.34213,0.14396,1.2772,0.85961
97.504,-0.051005,0.34018,0.13932,1.2475,0.85468
97.512,-0.046368,0.33822,0.13467,1.2079,0.85468
97.52,-0.041731,0.33627,0.12848,1.1782,0.85468
97.528,-0.037094,0.33236,0.11455,1.1436,0.84975
97.536,-0.032458,0.32942,0.10372,1.1238,0.86946
97.544,-0.027821,0.32649,0.089783,1.099,0.86946
97.552,-0.023184,0.32356,0.083591,1.0941,0.87931
97.56,-0.020093,0.32063,0.074303,1.0842,0.88424
97.568,-0.015456,0.31867,0.078947,1.0842,0.88916
97.576,-0.012365,0.31672,0.063467,1.0743,0.89409
97.584,-0.0092736,0.31281,0.058824,1.0842,0.89901
97.592,-0.007728,0.3089,0.05418,1.0842,0.89901
97.6,-0.0061824,0.30499,0.058824,1.099,0.89409
97.608,-0.0061824,0.30205,0.049536,1.099,0.89901
97.616,-0.0046368,0.29814,0.0387,1.1188,0.91379
97.624,-0.0061824,0.29423,0.034056,1.1089,0.91379
97.632,-0.0061824,0.29032,0.029412,1.1188,0.92611
97.64,-0.0061824,0.28739,0.029412,1.1238,0.91379
97.648,-0.007728,0.28543,0.029412,1.1188,0.91872
97.656,-0.0092736,0.2825,0.02322,1.1238,0.91872
97.664,-0.012365,0.28055,0.018576,1.1188,0.93103
97.672,-0.015456,0.27859,0.018576,1.1139,0.92611
97.68,-0.018547,0.27566,0.02322,1.1089,0.92611
97.688,-0.021638,0.27273,0.02322,1.1089,0.93103
97.696,-0.02473,0.26979,0.05418,1.1337,0.90887
97.704,-0.027821,0.26784,0.083591,1.1436,0.89409
97.712,-0.029366,0.26588,0.089783,1.1139,0.87931
97.72,-0.032458,0.26491,0.083591,1.1238,0.87438
97.728,-0.035549,0.26295,0.14396,1.1337,0.83498
97.736,-0.040185,0.261,0.20433,1.0941,0.78079
97.744,-0.043277,0.25806,0.18421,1.0495,0.80049
97.752,-0.047913,0.25611,0.16409,1.0248,0.80542
97.76,-0.051005,0.25611,0.1548,1.0149,0.81527
97.768,-0.054096,0.25806,0.1192,1.0495,0.84975
97.776,-0.057187,0.26588,0.05418,1.0297,0.88916
97.784,-0.058733,0.28152,0.0092879,1.0347,0.93596
97.792,-0.058733,0.30694,-0.01548,1.0248,0.94581
97.8,-0.058733,0.34311,-0.01548,1.0347,0.95074
97.808,-0.058733,0.39003,-0.010836,1.0198,0.94581
97.816,-0.057187,0.44379,-0.0061919,1.0248,0.94089
97.824,-0.054096,0.50049,-0.0061919,1.0198,0.93596
97.832,-0.051005,0.55718,-0.001548,1.0297,0.94089
97.84,-0.047913,0.60802,-0.0061919,1.0248,0.93596
97.848,-0.044822,0.65103,0.0092879,1.0297,0.93103
97.856,-0.040185,0.68524,0.013932,1.0347,0.91872
97.864,-0.034003,0.70674,0.018576,1.0248,0.92611
97.872,-0.027821,0.71848,-0.06192,1.0792,0.95567
97.88,-0.020093,0.72434,-0.16718,1.2079,0.99015
97.888,-0.010819,0.72336,-0.20124,1.3911,0.93596
97.896,0,0.71554,-0.001548,1.4059,0.70443
97.904,0.010819,0.70381,0.50464,0.24752,0.22906
97.912,0.023184,0.68817,0.98142,-0.5,-0.16502
97.92,0.037094,0.6696,1.161,-0.61386,-0.20936
97.928,0.054096,0.65005,1.1718,-0.26733,0.14039
97.936,0.069552,0.62854,0.87616,0.069307,0.40394
97.944,0.085008,0.60508,0.49071,0.51485,0.69951
97.952,0.10046,0.58162,0.13467,0.87129,0.93103
97.96,0.11747,0.55718,-0.041796,1.0743,1.0296
97.968,0.13292,0.5347,-0.10681,1.1485,1.064
97.976,0.15147,0.5132,-0.13622,1.1782,1.0788
97.984,0.16847,0.48876,-0.13158,1.2079,1.0788
97.992,0.18856,0.46432,-0.12693,1.203,1.0788
98,0.20866,0.44086,-0.12074,1.2178,1.0788
98.008,0.2272,0.41838,-0.1161,1.2129,1.0739
98.016,0.24575,0.39687,-0.11146,1.2327,1.0739
98.024,0.2643,0.37928,-0.1161,1.2376,1.069
98.032,0.28284,0.36461,-0.10062,1.2525,1.0591
98.04,0.30294,0.35191,-0.10062,1.2574,1.0542
98.048,0.32303,0.34409,-0.095975,1.2723,1.0542
98.056,0.34621,0.33822,-0.086687,1.2772,1.0443
98.064,0.36785,0.33529,-0.066563,1.2921,1.0296
98.072,0.39258,0.33333,-0.051084,1.3069,1.0197
98.08,0.41577,0.33333,-0.03096,1.3317,1.0099
98.088,0.44049,0.33529,-0.01548,1.3515,1
98.096,0.46522,0.33627,-0.021672,1.3416,0.99507
98.104,0.48841,0.3392,-0.0061919,1.3614,0.98522
98.112,0.51005,0.34018,0.013932,1.3564,0.97537
98.12,0.53168,0.34115,0.018576,1.3515,0.96552
98.128,0.55178,0.34213,0.0387,1.3366,0.95567
98.136,0.57496,0.34213,0.05418,1.3515,0.94581
98.144,0.5966,0.34213,0.063467,1.3119,0.93103
98.152,0.61978,0.34115,0.083591,1.3069,0.90887
98.16,0.64297,0.34018,0.094427,1.2772,0.89409
98.168,0.66461,0.3392,0.10372,1.2525,0.88424
98.176,0.6847,0.33724,0.11455,1.2129,0.86946
98.184,0.70479,0.33529,0.10836,1.1881,0.87438
98.192,0.72334,0.33138,0.089783,1.1535,0.87438
98.2,0.74343,0.32845,0.089783,1.1337,0.87438
98.208,0.76352,0.32454,0.078947,1.1089,0.87931
98.216,0.78516,0.32063,0.083591,1.104,0.87931
98.224,0.80526,0.31769,0.05418,1.0842,0.89409
98.232,0.82689,0.31476,0.049536,1.0891,0.90394
98.24,0.84699,0.31183,0.043344,1.0842,0.90394
98.248,0.86708,0.3089,0.0387,1.0792,0.91379
98.256,0.88717,0.30694,0.034056,1.0891,0.90887
98.264,0.90263,0.30499,0.029412,1.0743,0.91379
98.272,0.91963,0.30499,0.034056,1.099,0.91379
98.28,0.93354,0.30401,0.0387,1.099,0.90887
98.288,0.949,0.30205,0.018576,1.1089,0.92611
98.296,0.96291,0.29912,0.02322,1.099,0.91379
98.304,0.97682,0.29717,0.034056,1.1188,0.91872
98.312,0.98918,0.29423,0.0387,1.1139,0.91379
98.32,1.0031,0.2913,0.02322,1.1238,0.91872
98.328,1.0139,0.28739,0.034056,1.1188,0.91379
98.336,1.0263,0.28348,0.034056,1.1139,0.90887
98.344,1.0371,0.28055,0.018576,1.1089,0.91379
98.352,1.0464,0.27761,0.029412,1.1188,0.91379
98.36,1.0572,0.27566,0.02322,1.104,0.91379
98.368,1.068,0.27468,0.069659,1.1386,0.89409
98.376,1.0773,0.27273,0.083591,1.1337,0.88424
98.384,1.0881,0.27077,0.089783,1.1238,0.88916
98.392,1.0989,0.26784,0.099071,1.1188,0.86946
98.4,1.1082,0.26588,0.1548,1.1386,0.82512
98.408,1.119,0.26295,0.20898,1.099,0.77586
98.416,1.1298,0.26002,0.20433,1.0644,0.78079
98.424,1.1376,0.25806,0.17492,1.0297,0.79557
98.432,1.1468,0.25709,0.16409,1.0248,0.80542
98.44,1.1561,0.26002,0.1192,1.0446,0.83498
98.448,1.1638,0.26979,0.058824,1.0495,0.87931
98.456,1.1731,0.28837,-0.001548,1.0347,0.92611
98.464,1.1824,0.31183,-0.01548,1.0297,0.94089
98.472,1.1917,0.34115,-0.010836,1.0248,0.94089
98.48,1.2025,0.38416,-0.001548,1.0248,0.93596
98.488,1.2117,0.43597,0.0092879,1.0248,0.93103
98.496,1.221,0.49267,-0.001548,1.0297,0.93596
98.504,1.2303,0.54936,-0.0061919,1.0347,0.94089
98.512,1.2396,0.60215,0.0092879,1.0248,0.92611
98.52,1.2504,0.64809,0.004644,1.0396,0.93103
98.528,1.2597,0.68426,0.013932,1.0248,0.92611
98.536,1.272,0.70968,0.004644,1.0396,0.92611
98.544,1.2828,0.7263,-0.051084,1.0842,0.94581
98.552,1.2875,0.73216,-0.15635,1.2129,0.98522
98.56,1.2906,0.73118,-0.18731,1.3911,0.91872
98.568,1.2906,0.72336,0.043344,1.4505,0.69458
98.576,1.2906,0.71163,0.57585,0.39109,0.22414
98.584,1.2906,0.69501,1.0619,-0.36634,-0.16502
98.592,1.2906,0.67644,1.2012,-0.52475,-0.19951
98.6,1.2906,0.65494,1.0913,-0.19802,0.17488
98.608,1.2906,0.63148,0.82043,0.11881,0.45074
98.616,1.2906,0.60899,0.4195,0.55446,0.74877
98.624,1.2906,0.58456,0.094427,0.86139,0.95074
98.632,1.2906,0.56012,-0.06192,1.0743,1.0394
98.64,1.2906,0.5347,-0.1161,1.1386,1.069
98.648,1.2906,0.50929,-0.12693,1.1832,1.0788
98.656,1.2906,0.48289,-0.12693,1.1931,1.069
98.664,1.2906,0.45943,-0.12074,1.203,1.069
98.672,1.2906,0.43891,-0.1161,1.2079,1.064
98.68,1.2906,0.4174,-0.12074,1.2129,1.0591
98.688,1.2906,0.39785,-0.10681,1.2228,1.0542
98.696,1.2906,0.37928,-0.10062,1.2178,1.0542
98.704,1.2906,0.36364,-0.095975,1.2376,1.0493
98.712,1.2906,0.35191,-0.10062,1.2327,1.0443
98.72,1.2906,0.34311,-0.091331,1.2574,1.0345
98.728,1.2906,0.33724,-0.071207,1.2673,1.0296
98.736,1.2906,0.33333,-0.051084,1.2871,1.0099
98.744,1.2906,0.33138,-0.04644,1.302,1.0099
98.752,1.2906,0.3304,-0.03096,1.3267,1.0049
98.76,1.2906,0.3304,-0.01548,1.3317,0.99507
98.768,1.2906,0.33236,-0.001548,1.3564,0.98522
98.776,1.2906,0.33431,0.013932,1.3564,0.97537
98.784,1.2906,0.33627,0.02322,1.3663,0.96552
98.792,1.2906,0.33822,0.0387,1.3564,0.95567
98.8,1.2906,0.3392,0.058824,1.3614,0.94089
98.808,1.2906,0.34018,0.069659,1.3366,0.92611
98.816,1.2906,0.34115,0.089783,1.3267,0.91379
98.824,1.2906,0.34018,0.099071,1.3069,0.89409
98.832,1.2906,0.3392,0.1192,1.2871,0.87931
98.84,1.2906,0.33724,0.12848,1.2475,0.86946
98.848,1.2906,0.33431,0.12848,1.2228,0.86453
98.856,1.2906,0.3304,0.12848,1.1881,0.85468
98.864,1.2906,0.32649,0.12848,1.1584,0.84975
98.872,1.2906,0.32356,0.12848,1.1287,0.84483
98.88,1.2906,0.31965,0.11455,1.1188,0.85468
98.888,1.2906,0.31574,0.10372,1.1089,0.86453
98.896,1.2906,0.31085,0.099071,1.104,0.86946
98.904,1.2906,0.30694,0.089783,1.1089,0.86946
98.912,1.2906,0.30303,0.089783,1.0941,0.86946
98.92,1.2906,0.3001,0.094427,1.104,0.86946
98.928,1.2906,0.29717,0.089783,1.099,0.86946
98.936,1.2906,0.29521,0.083591,1.099,0.87931
98.944,1.2906,0.29228,0.089783,1.099,0.87931
98.952,1.2906,0.28935,0.089783,1.104,0.87931
98.96,1.2906,0.28739,0.089783,1.099,0.87438
98.968,1.2906,0.28446,0.089783,1.1089,0.87931
98.976,1.2906,0.2825,0.089783,1.104,0.87438
98.984,1.2906,0.27957,0.089783,1.1139,0.87931
98.992,1.2906,0.27664,0.083591,1.104,0.87438
99,1.2906,0.2737,0.089783,1.1089,0.87438
99.008,1.2906,0.27175,0.083591,1.104,0.87931
99.016,1.2906,0.26882,0.083591,1.1089,0.87438
99.024,1.2906,0.26686,0.089783,1.099,0.86946
99.032,1.2906,0.26491,0.10372,1.1188,0.86453
99.04,1.2906,0.26295,0.12848,1.1386,0.84975
99.048,1.2906,0.261,0.14396,1.1386,0.84483
99.056,1.2906,0.25904,0.1548,1.1188,0.8399
99.064,1.2906,0.25806,0.17957,1.1485,0.82512
99.072,1.2906,0.25709,0.23994,1.1535,0.76601
99.08,1.2906,0.25513,0.26935,1.0891,0.72906
99.088,1.2906,0.25318,0.24923,1.0495,0.74384
99.096,1.2751,0.25122,0.22446,1.0248,0.76108
99.104,1.2597,0.24927,0.20433,1.0396,0.77586
99.112,1.2365,0.24927,0.16409,1.0594,0.8202
99.12,1.2148,0.25415,0.099071,1.0495,0.86453
99.128,1.1932,0.26686,0.058824,1.0396,0.89409
99.136,1.1731,0.28739,0.049536,1.0495,0.90394
99.144,1.1546,0.31867,0.049536,1.0347,0.89409
99.152,1.136,0.35973,0.05418,1.0495,0.89901
99.16,1.1175,0.40078,0.063467,1.0396,0.89409
99.168,1.0989,0.44477,0.058824,1.0495,0.89409
99.176,1.0804,0.49658,0.063467,1.0396,0.89409
99.184,1.0603,0.55034,0.069659,1.0495,0.88916
99.192,1.0417,0.6002,0.078947,1.0495,0.87931
99.2,1.0232,0.64321,0.078947,1.0545,0.87931
99.208,1.0046,0.67546,0.063467,1.0495,0.88424
99.216,0.98609,0.69892,-0.041796,1.1535,0.93103
99.224,0.96909,0.71065,-0.14087,1.3168,0.95567
99.232,0.95363,0.71457,-0.1517,1.4604,0.85961
99.24,0.93818,0.7087,0.20898,0.85644,0.50493
99.248,0.92272,0.69795,0.76006,-0.14356,0.0049261
99.256,0.90881,0.68231,1.096,-0.57921,-0.22906
99.264,0.89335,0.66569,1.226,-0.39604,-0.10099
99.272,0.8779,0.64712,1.0759,-0.13861,0.18966
99.28,0.86244,0.62561,0.8452,0.25248,0.45074
99.288,0.84853,0.60215,0.41022,0.69802,0.76108
99.296,0.83462,0.57771,0.1192,0.9901,0.93596
99.304,0.82226,0.5523,-0.010836,1.1337,1.0049
99.312,0.80989,0.52688,-0.051084,1.1832,1.0345
99.32,0.79598,0.49951,-0.066563,1.2129,1.0394
99.328,0.78362,0.47312,-0.06192,1.2277,1.0345
99.336,0.77125,0.4477,-0.06192,1.2376,1.0345
99.344,0.75734,0.42424,-0.055728,1.2376,1.0345
99.352,0.74498,0.40274,-0.055728,1.2525,1.0345
99.36,0.73107,0.38514,-0.051084,1.2475,1.0296
99.368,0.7187,0.37048,-0.051084,1.2723,1.0296
99.376,0.70479,0.35679,-0.041796,1.2772,1.0197
99.384,0.69243,0.34506,-0.03096,1.2871,1.0148
99.392,0.68161,0.33529,-0.03096,1.2921,1.0099
99.4,0.66924,0.32845,-0.01548,1.3168,1.0049
99.408,0.65842,0.32454,-0.0061919,1.3267,0.99015
99.416,0.64606,0.32258,0.0092879,1.3614,0.98522
99.424,0.63369,0.3216,0.018576,1.3812,0.98522
99.432,0.61978,0.32258,0.029412,1.396,0.97537
99.44,0.60742,0.32454,0.0387,1.401,0.96059
99.448,0.59505,0.32649,0.049536,1.396,0.95567
99.456,0.58423,0.32747,0.063467,1.401,0.94581
99.464,0.57187,0.32845,0.078947,1.396,0.94089
99.472,0.56105,0.32942,0.089783,1.3812,0.92611
99.48,0.54869,0.32942,0.10836,1.3762,0.90887
99.488,0.53632,0.32942,0.1192,1.3564,0.89409
99.496,0.52396,0.32747,0.13467,1.3317,0.87931
99.504,0.51159,0.32551,0.1548,1.2921,0.85961
99.512,0.49768,0.32356,0.15944,1.2574,0.84483
99.52,0.48532,0.32063,0.15944,1.2228,0.84483
99.528,0.47141,0.31769,0.1548,1.1881,0.84483
99.536,0.45904,0.31378,0.13932,1.1634,0.84483
99.544,0.44668,0.30987,0.13467,1.1287,0.84483
99.552,0.43586,0.30596,0.12848,1.1188,0.84483
99.56,0.42349,0.30303,0.1192,1.099,0.84975
99.568,0.41267,0.30108,0.11455,1.0941,0.85961
99.576,0.40031,0.29814,0.10372,1.0743,0.85961
99.584,0.38949,0.29521,0.094427,1.0842,0.86946
99.592,0.37713,0.29326,0.089783,1.0743,0.86946
99.6,0.36476,0.2913,0.089783,1.0941,0.87438
99.608,0.3524,0.28837,0.089783,1.0792,0.86946
99.616,0.34003,0.28641,0.089783,1.099,0.87931
99.624,0.32767,0.28348,0.083591,1.099,0.87931
99.632,0.3153,0.28055,0.078947,1.1139,0.88916
99.64,0.30139,0.27761,0.074303,1.1089,0.87931
99.648,0.28903,0.27566,0.069659,1.1188,0.88916
99.656,0.27357,0.27273,0.063467,1.1188,0.88916
99.664,0.25811,0.27175,0.063467,1.1238,0.88916
99.672,0.24111,0.26979,0.063467,1.1188,0.88916
99.68,0.22411,0.26979,0.063467,1.1188,0.88916
99.688,0.20556,0.26882,0.063467,1.1139,0.89409
99.696,0.18856,0.26882,0.063467,1.1089,0.88424
99.704,0.17311,0.26882,0.083591,1.1337,0.87438
99.712,0.15765,0.26882,0.11455,1.1436,0.85961
99.72,0.14374,0.26882,0.12384,1.1287,0.85468
99.728,0.13138,0.26784,0.13467,1.1188,0.84975
99.736,0.11747,0.26686,0.16409,1.1436,0.82512
99.744,0.10355,0.26393,0.2291,1.1139,0.76108
99.752,0.089645,0.26197,0.24458,1.0693,0.74877
99.76,0.075734,0.261,0.20898,1.0248,0.76601
99.768,0.063369,0.26002,0.19505,1.0198,0.78079
99.776,0.051005,0.261,0.17492,1.0248,0.79557
99.784,0.040185,0.26588,0.11455,1.0495,0.84975
99.792,0.029366,0.27664,0.05418,1.0248,0.88916
99.8,0.020093,0.29717,0.02322,1.0347,0.91379
99.808,0.0092736,0.32845,0.018576,1.0248,0.91872
99.816,0,0.37048,0.018576,1.0347,0.91379
99.824,-0.0092736,0.42033,0.018576,1.0248,0.91379
99.832,-0.018547,0.47703,0.029412,1.0297,0.91379
99.84,-0.027821,0.5347,0.02322,1.0198,0.90887
99.848,-0.037094,0.58944,0.034056,1.0297,0.91379
99.856,-0.044822,0.63343,0.034056,1.0248,0.90887
99.864,-0.05255,0.66764,0.0387,1.0297,0.90887
99.872,-0.058733,0.69892,0.0387,1.0347,0.90394
99.88,-0.064915,0.72141,0.0092879,1.0248,0.91872
99.888,-0.069552,0.73607,-0.11146,1.1733,0.96552
99.896,-0.075734,0.74194,-0.17647,1.3564,0.93596
99.904,-0.080371,0.74096,-0.18111,1.4257,0.80542
99.912,-0.085008,0.73314,0.32508,0.41584,0.35468
99.92,-0.089645,0.72043,0.83591,-0.47525,-0.10591
99.928,-0.092736,0.70479,1.082,-0.69307,-0.22906
99.936,-0.097372,0.68622,1.1517,-0.36634,0.024631
99.944,-0.098918,0.66569,0.96594,-0.084158,0.28571
99.952,-0.10201,0.64516,0.71517,0.37624,0.53941
99.96,-0.10355,0.62463,0.28947,0.79208,0.82512
99.968,-0.1051,0.60411,0.049536,1.0545,0.97044
99.976,-0.10819,0.58162,-0.04644,1.1485,1.0296
99.984,-0.10974,0.55816,-0.082043,1.203,1.0542
99.992,-0.11128,0.53275,-0.095975,1.2178,1.0591
100,-0.11283,0.50831,-0.091331,1.2426,1.0591
100.01,-0.11437,0.48485,-0.091331,1.2376,1.0542
100.02,-0.11592,0.46334,-0.086687,1.2525,1.0591
100.02,-0.11592,0.44184,-0.082043,1.2525,1.0542
100.03,-0.11747,0.42326,-0.075851,1.2673,1.0542
100.04,-0.11747,0.40762,-0.075851,1.2673,1.0443
100.05,-0.11747,0.39394,-0.066563,1.2822,1.0394
100.06,-0.11747,0.38416,-0.055728,1.2921,1.0345
100.06,-0.11747,0.3783,-0.051084,1.3119,1.0296
100.07,-0.11747,0.37243,-0.035604,1.3267,1.0148
100.08,-0.11747,0.3695,-0.021672,1.3515,1.0099
100.09,-0.11592,0.36755,-0.010836,1.3663,0.99507
100.1,-0.11592,0.36755,0.004644,1.3812,0.99015
100.1,-0.11437,0.36755,0.013932,1.396,0.98522
100.11,-0.11283,0.36852,0.029412,1.401,0.97537
100.12,-0.11128,0.3695,0.043344,1.4109,0.96059
100.13,-0.10974,0.37048,0.05418,1.396,0.95074
100.14,-0.10819,0.37146,0.069659,1.401,0.94089
100.14,-0.10665,0.37146,0.078947,1.3812,0.93103
100.15,-0.1051,0.37048,0.094427,1.3713,0.91379
100.16,-0.10355,0.3695,0.10836,1.3366,0.89901
100.17,-0.10201,0.36852,0.1192,1.3218,0.88424
100.18,-0.10201,0.36755,0.13467,1.2822,0.86946
100.18,-0.10046,0.36657,0.13467,1.2525,0.86453
100.19,-0.097372,0.36364,0.13467,1.2079,0.85468
100.2,-0.095827,0.3607,0.12384,1.1832,0.85961
100.21,-0.094281,0.35679,0.11455,1.1436,0.85961
100.22,-0.092736,0.35288,0.10372,1.1287,0.86946
100.22,-0.09119,0.34897,0.089783,1.104,0.86946
100.23,-0.089645,0.34604,0.089783,1.099,0.86946
100.24,-0.088099,0.34213,0.074303,1.0792,0.87438
100.25,-0.086553,0.33822,0.069659,1.0792,0.88424
100.26,-0.085008,0.33627,0.063467,1.0743,0.88424
100.26,-0.085008,0.33431,0.058824,1.0743,0.88916
100.27,-0.083462,0.33138,0.063467,1.0792,0.89409
100.28,-0.083462,0.32747,0.058824,1.0743,0.89409
100.29,-0.083462,0.32454,0.05418,1.0941,0.89901
100.3,-0.085008,0.32063,0.05418,1.099,0.89901
100.3,-0.086553,0.31769,0.049536,1.104,0.90394
100.31,-0.088099,0.31378,0.049536,1.099,0.89901
100.32,-0.09119,0.31085,0.043344,1.1188,0.90887
100.33,-0.094281,0.3089,0.0387,1.1188,0.90887
100.34,-0.097372,0.30596,0.0387,1.1238,0.91379
100.34,-0.10046,0.30303,0.0387,1.1188,0.91379
100.35,-0.10355,0.3001,0.0387,1.1287,0.91379
100.36,-0.10665,0.29814,0.034056,1.1188,0.91379
100.37,-0.10974,0.29619,0.0387,1.1188,0.91379
100.38,-0.11437,0.29326,0.049536,1.1139,0.90394
100.38,-0.11747,0.2913,0.078947,1.1436,0.88916
100.39,-0.1221,0.28641,0.099071,1.1287,0.86946
100.4,-0.12519,0.28348,0.10372,1.1238,0.86946
100.41,-0.12983,0.27957,0.12848,1.1436,0.84975
100.42,-0.13292,0.2737,0.19969,1.1238,0.78571
100.42,-0.13601,0.27077,0.21981,1.0644,0.77094
100.43,-0.1391,0.26979,0.18885,1.0396,0.78079
100.44,-0.14219,0.27175,0.16409,1.0149,0.79064
100.45,-0.14683,0.27761,0.1548,1.0297,0.81527
100.46,-0.15147,0.29032,0.099071,1.0446,0.85961
100.46,-0.15611,0.31281,0.043344,1.0248,0.90394
100.47,-0.1592,0.34604,0.0092879,1.0248,0.92611
100.48,-0.16229,0.39003,0.004644,1.0297,0.93596
100.49,-0.16538,0.44184,0.004644,1.0198,0.92611
100.5,-0.16847,0.49853,0.0092879,1.0198,0.92611
100.5,-0.17002,0.55621,0.013932,1.0248,0.92611
100.51,-0.17156,0.60899,0.013932,1.0198,0.91872
100.52,-0.17311,0.65689,0.018576,1.0297,0.91379
100.53,-0.17311,0.69404,0.018576,1.0248,0.91379
100.54,-0.17311,0.72141,0.02322,1.0297,0.91379
100.54,-0.17311,0.739,0.029412,1.0347,0.91379
100.55,-0.17311,0.74682,0.004644,1.0594,0.91379
100.56,-0.17156,0.74682,-0.11146,1.1634,0.96552
100.57,-0.17156,0.74194,-0.18731,1.3416,0.97044
100.58,-0.17002,0.73118,-0.19195,1.4109,0.81527
100.58,-0.16692,0.7175,0.28019,0.4703,0.38424
100.59,-0.16538,0.70088,0.79567,-0.46535,-0.078818
100.6,-0.16229,0.68231,1.0511,-0.70792,-0.21921
100.61,-0.16074,0.6608,1.1269,-0.40099,0.014778
100.62,-0.15765,0.63832,0.95666,-0.09901,0.29064
100.62,-0.15456,0.61486,0.71981,0.34158,0.53448
100.63,-0.15147,0.5914,0.28947,0.78713,0.8399
100.64,-0.14838,0.56598,0.0387,1.0446,0.97537
100.65,-0.14529,0.54448,-0.06192,1.1535,1.0394
100.66,-0.14219,0.52297,-0.10062,1.1881,1.0591
100.66,-0.1391,0.49951,-0.10681,1.2228,1.069
100.67,-0.13601,0.47605,-0.10681,1.2277,1.064
100.68,-0.13138,0.45259,-0.10681,1.2376,1.069
100.69,-0.12828,0.43011,-0.10062,1.2376,1.064
100.7,-0.12519,0.41056,-0.10062,1.2525,1.0591
100.7,-0.12056,0.38612,-0.095975,1.2574,1.0591
100.71,-0.11592,0.37341,-0.091331,1.2574,1.0542
100.72,-0.11283,0.36364,-0.082043,1.2822,1.0493
100.73,-0.10819,0.35288,-0.071207,1.2871,1.0394
100.74,-0.1051,0.34995,-0.055728,1.3069,1.0345
100.74,-0.10046,0.348,-0.051084,1.3168,1.0246
100.75,-0.097372,0.348,-0.03096,1.3416,1.0148
100.76,-0.092736,0.34897,-0.021672,1.3614,1.0099
100.77,-0.088099,0.35093,-0.0061919,1.3812,1.0049
100.78,-0.085008,0.35191,-0.001548,1.396,0.99015
100.78,-0.080371,0.35288,0.018576,1.401,0.9803
100.79,-0.075734,0.35288,0.034056,1.401,0.96552
100.8,-0.071097,0.35191,0.043344,1.401,0.96059
100.81,-0.068006,0.35093,0.058824,1.3812,0.94581
100.82,-0.063369,0.34702,0.069659,1.3812,0.93596
100.82,-0.058733,0.34506,0.089783,1.3663,0.91872
