Time [s], RESP, PLETH, I, V, II, ABP
61.936,0.27761,0.48094,-0.011765,0.65039,0.41502,75.293
61.944,0.27957,0.46628,-0.015686,0.66406,0.41502,74.707
61.952,0.28152,0.45357,-0.015686,0.66992,0.41995,74.316
61.96,0.28446,0.44379,-0.015686,0.67578,0.41995,73.924
61.968,0.28641,0.435,-0.011765,0.67578,0.42488,73.729
61.976,0.28935,0.42913,-0.011765,0.67578,0.4298,73.533
61.984,0.29326,0.42522,-0.0058823,0.67578,0.43473,73.533
61.992,0.29619,0.42229,-0.0058823,0.67969,0.43473,73.338
62,0.29912,0.41935,-0.0019608,0.67969,0.43966,73.142
62.008,0.30205,0.4174,-0.0019608,0.67969,0.44458,72.947
62.016,0.30499,0.41642,0.0039216,0.67969,0.45443,72.555
62.024,0.30792,0.41447,0.0039216,0.67969,0.46059,72.36
62.032,0.31085,0.41153,0.0078431,0.67969,0.46552,71.969
62.04,0.31476,0.4086,0.013725,0.67969,0.46552,71.773
62.048,0.31867,0.40567,0.017647,0.67969,0.47537,71.578
62.056,0.3216,0.40274,0.023529,0.67969,0.48522,71.382
62.064,0.32649,0.3998,0.029412,0.67969,0.49507,71.186
62.072,0.3304,0.39687,0.033333,0.67969,0.50493,70.991
62.08,0.33529,0.39589,0.043137,0.67969,0.51478,70.6
62.088,0.34115,0.39296,0.052941,0.67969,0.52463,70.209
62.096,0.34604,0.38905,0.062745,0.67969,0.53448,70.013
62.104,0.35093,0.38416,0.07451,0.67969,0.55049,69.818
62.112,0.35582,0.37928,0.088235,0.67969,0.5702,70.6
62.12,0.3607,0.37439,0.1098,0.68555,0.5899,73.338
62.128,0.36559,0.37048,0.12941,0.68555,0.61453,78.814
62.136,0.37048,0.36657,0.14902,0.67969,0.63547,88.005
62.144,0.37439,0.36168,0.16863,0.67969,0.65517,100.52
62.152,0.37928,0.35777,0.18431,0.67578,0.67488,116.17
62.16,0.38319,0.35484,0.2,0.66992,0.68966,132.99
62.168,0.38807,0.35191,0.20392,0.66406,0.70443,148.83
62.176,0.39101,0.34995,0.20392,0.66406,0.70936,161.93
62.184,0.39492,0.34897,0.19412,0.66992,0.69951,170.14
62.192,0.39883,0.348,0.16863,0.67578,0.67488,172.88
62.2,0.40274,0.34604,0.13922,0.67969,0.64532,170.93
62.208,0.40665,0.34311,0.1098,0.68555,0.59975,165.25
62.216,0.41056,0.34115,0.07451,0.68555,0.56034,158.02
62.224,0.41447,0.3392,0.043137,0.68555,0.5197,150.98
62.232,0.41838,0.33724,0.023529,0.67969,0.48522,145.31
62.24,0.42131,0.33627,0.0078431,0.66992,0.45443,141.2
62.248,0.42424,0.33431,-0.0019608,0.66016,0.43473,138.85
62.256,0.4262,0.33333,-0.011765,0.6543,0.41995,137.87
62.264,0.42913,0.33138,-0.011765,0.65039,0.4101,137.68
62.272,0.43109,0.32942,-0.015686,0.65039,0.40517,137.68
62.28,0.43206,0.32845,-0.015686,0.65039,0.40517,137.29
62.288,0.43402,0.32649,-0.011765,0.64453,0.40517,136.51
62.296,0.43597,0.32551,-0.011765,0.64453,0.40517,135.53
62.304,0.43793,0.32356,-0.011765,0.64453,0.40517,134.55
62.312,0.43988,0.32258,-0.0058823,0.64453,0.4101,133.57
62.32,0.44086,0.31965,-0.0019608,0.64453,0.4101,132.99
62.328,0.44184,0.31672,-0.0019608,0.64453,0.41502,132.59
62.336,0.44282,0.31378,0.0039216,0.64453,0.41502,132.4
62.344,0.44379,0.31085,0.0078431,0.64453,0.41995,132.2
62.352,0.44477,0.3089,0.0078431,0.64453,0.42488,131.62
62.36,0.44477,0.31085,0.0078431,0.64453,0.42488,130.64
62.368,0.44575,0.31769,0.0078431,0.65039,0.4298,129.07
62.376,0.44575,0.32845,0.013725,0.65039,0.4298,126.92
62.384,0.44673,0.34409,0.013725,0.64453,0.4298,124.38
62.392,0.4477,0.3695,0.017647,0.64453,0.43473,121.45
62.4,0.44868,0.40274,0.017647,0.64453,0.43473,117.93
62.408,0.44966,0.44184,0.023529,0.64453,0.43473,114.21
62.416,0.45064,0.48289,0.023529,0.64453,0.43473,109.91
62.424,0.45161,0.52297,0.023529,0.64453,0.43473,105.22
62.432,0.45357,0.56109,0.023529,0.64453,0.4298,100.52
62.44,0.45455,0.59238,0.023529,0.64453,0.4298,96.024
62.448,0.4565,0.61681,0.029412,0.64453,0.4298,91.917
62.456,0.45846,0.63441,0.029412,0.64453,0.4298,88.592
62.464,0.45943,0.64516,0.029412,0.64453,0.4298,86.441
62.472,0.46139,0.65005,0.033333,0.64453,0.43966,85.658
62.48,0.46334,0.65103,0.039216,0.6543,0.45443,85.854
62.488,0.4653,0.64907,0.039216,0.66016,0.46552,86.832
62.496,0.46628,0.64516,0.043137,0.66406,0.47537,88.396
62.504,0.46823,0.64125,0.04902,0.67578,0.5,89.961
62.512,0.47019,0.63734,0.058824,0.66992,0.5197,91.134
62.52,0.47214,0.63441,0.068627,0.66016,0.5197,92.112
62.528,0.4741,0.63148,0.07451,0.64453,0.51478,92.308
62.536,0.47507,0.62952,0.078431,0.64062,0.50493,92.308
62.544,0.47605,0.62757,0.068627,0.63477,0.49015,91.917
62.552,0.47703,0.62659,0.052941,0.62891,0.46059,91.33
62.56,0.47703,0.62463,0.033333,0.625,0.43473,90.743
62.568,0.47703,0.62366,0.023529,0.625,0.41502,90.157
62.576,0.47605,0.62268,0.023529,0.625,0.4101,89.57
62.584,0.47507,0.6217,0.023529,0.61914,0.40517,88.983
62.592,0.4741,0.61975,0.023529,0.61914,0.40517,88.005
62.6,0.47214,0.61877,0.023529,0.61914,0.40517,87.223
62.608,0.47019,0.61681,0.023529,0.61914,0.40517,86.05
62.616,0.46823,0.61388,0.023529,0.61914,0.4101,84.876
62.624,0.4653,0.60802,0.017647,0.63477,0.41502,83.703
62.632,0.46237,0.60215,0.043137,0.64062,0.44458,82.529
62.64,0.45943,0.59433,0.14314,0.59961,0.52463,81.356
62.648,0.4565,0.58456,0.32941,0.5293,0.67488,80.378
62.656,0.45357,0.5738,0.55098,0.39453,0.84975,79.596
62.664,0.45064,0.56109,0.64118,0.25586,0.88547,78.814
62.672,0.44673,0.54839,0.47059,0.23438,0.6798,78.227
62.68,0.44282,0.53568,0.2098,0.39062,0.49507,77.445
62.688,0.43793,0.52102,0.058824,0.52539,0.41502,76.858
62.696,0.43304,0.50635,0.013725,0.60547,0.40517,76.467
62.704,0.42717,0.49071,0.0039216,0.64062,0.41502,75.88
62.712,0.42131,0.47605,-0.0058823,0.6543,0.41502,75.293
62.72,0.41544,0.46432,-0.0058823,0.66016,0.41502,75.098
62.728,0.40958,0.45357,-0.0019608,0.66406,0.41502,74.707
62.736,0.40469,0.44673,-0.0019608,0.66406,0.41995,74.511
62.744,0.39883,0.44086,-0.0019608,0.66992,0.42488,74.316
62.752,0.39394,0.43793,-0.0019608,0.66992,0.4298,73.924
62.76,0.39003,0.435,0.0039216,0.66992,0.43473,73.729
62.768,0.38514,0.43304,0.0039216,0.67578,0.43473,73.533
62.776,0.38025,0.43206,0.0078431,0.66992,0.43966,73.338
62.784,0.37537,0.43109,0.0078431,0.66406,0.44458,72.947
62.792,0.37048,0.42913,0.017647,0.66406,0.45443,72.555
62.8,0.36657,0.42717,0.023529,0.66406,0.46059,72.164
62.808,0.36266,0.42424,0.029412,0.66406,0.46552,71.773
62.816,0.35973,0.42033,0.029412,0.66406,0.47537,71.382
62.824,0.35679,0.41544,0.033333,0.66992,0.4803,71.186
62.832,0.35484,0.41153,0.043137,0.66992,0.49015,70.795
62.84,0.35288,0.40665,0.04902,0.66992,0.49507,70.6
62.848,0.35093,0.40274,0.052941,0.66992,0.50493,70.209
62.856,0.34897,0.39883,0.062745,0.66992,0.5197,69.818
62.864,0.34702,0.39589,0.068627,0.66992,0.52463,69.622
62.872,0.34604,0.39296,0.084314,0.66992,0.53941,69.426
62.88,0.34506,0.39101,0.098039,0.67578,0.56034,70.013
62.888,0.34409,0.38905,0.11373,0.66992,0.58005,72.164
62.896,0.34311,0.38612,0.13333,0.66992,0.59975,76.858
62.904,0.34213,0.38221,0.15882,0.66992,0.62438,84.681
62.912,0.34115,0.37732,0.17843,0.66406,0.64532,96.415
62.92,0.34018,0.37341,0.2,0.66406,0.66502,111.08
62.928,0.3392,0.36755,0.21373,0.66016,0.6798,127.71
62.936,0.33822,0.36364,0.22941,0.66016,0.69951,144.13
62.944,0.33627,0.35875,0.23333,0.6543,0.70443,158.21
62.952,0.33529,0.35484,0.22353,0.6543,0.69458,167.8
62.96,0.33333,0.35191,0.20392,0.66016,0.67488,172.1
62.968,0.33138,0.34995,0.17451,0.66406,0.65025,171.32
62.976,0.32942,0.34897,0.13333,0.66992,0.61453,166.82
62.984,0.32747,0.34897,0.094118,0.67578,0.57512,159.97
62.992,0.32551,0.348,0.062745,0.67578,0.53448,152.74
63,0.32356,0.34604,0.033333,0.66992,0.5,146.48
63.008,0.3216,0.34506,0.013725,0.66406,0.47044,141.79
63.016,0.31867,0.34409,0.0039216,0.66016,0.44951,139.05
63.024,0.31672,0.34311,-0.0058823,0.6543,0.4298,137.48
63.032,0.31476,0.34213,-0.011765,0.64453,0.41995,136.7
63.04,0.31183,0.34018,-0.011765,0.64062,0.41502,136.31
63.048,0.30987,0.3392,-0.011765,0.64062,0.4101,135.92
63.056,0.30694,0.33724,-0.011765,0.63477,0.4101,135.33
63.064,0.30499,0.33627,-0.0058823,0.63477,0.4101,134.55
63.072,0.30205,0.33529,-0.0019608,0.63477,0.4101,133.57
63.08,0.29912,0.33431,-0.0019608,0.63477,0.41502,132.79
63.088,0.29619,0.33333,-0.0019608,0.63477,0.41502,132.4
63.096,0.29326,0.33138,-0.0019608,0.63477,0.41995,132.2
63.104,0.29032,0.32845,-0.0019608,0.64062,0.41995,132.2
63.112,0.28641,0.32454,-0.0019608,0.64062,0.42488,132.2
63.12,0.28446,0.32258,0.0039216,0.64453,0.4298,132.2
63.128,0.28152,0.32258,0.0039216,0.64453,0.4298,131.62
63.136,0.27957,0.32649,0.0039216,0.64453,0.43473,130.44
63.144,0.27664,0.33627,0.0039216,0.64453,0.43473,128.68
63.152,0.2737,0.35582,0.0039216,0.64453,0.43473,126.34
63.16,0.27175,0.38319,0.0039216,0.64453,0.43966,123.4
63.168,0.26784,0.41935,0.0078431,0.64453,0.43966,119.88
63.176,0.26491,0.45357,0.0039216,0.64453,0.43966,115.97
63.184,0.26197,0.48778,0.0039216,0.64453,0.43966,111.67
63.192,0.25904,0.52688,0.0039216,0.64062,0.43966,106.78
63.2,0.25611,0.56598,0.0078431,0.64062,0.43473,101.89
63.208,0.25318,0.59922,0.0078431,0.64062,0.43473,97.197
63.216,0.25122,0.62757,0.0078431,0.64062,0.43473,93.09
63.224,0.24829,0.64809,0.013725,0.64062,0.43473,89.57
63.232,0.24536,0.66178,0.013725,0.64062,0.43966,87.223
63.24,0.2434,0.67058,0.013725,0.64062,0.43966,85.854
63.248,0.24145,0.67351,0.017647,0.64453,0.44951,85.463
63.256,0.23949,0.67253,0.029412,0.6543,0.46552,86.05
63.264,0.23851,0.6696,0.029412,0.66016,0.47537,87.027
63.272,0.23656,0.66471,0.039216,0.66406,0.49015,88.201
63.28,0.23558,0.65982,0.04902,0.67578,0.51478,89.374
63.288,0.23558,0.65494,0.058824,0.66992,0.52956,90.352
63.296,0.2346,0.65103,0.068627,0.6543,0.52956,90.939
63.304,0.23363,0.64712,0.07451,0.64062,0.52463,91.134
63.312,0.23363,0.64418,0.068627,0.63477,0.51478,91.134
63.32,0.23363,0.64125,0.058824,0.625,0.49507,90.939
63.328,0.23265,0.6393,0.043137,0.61914,0.46552,90.548
63.336,0.23265,0.63734,0.017647,0.61914,0.43473,89.961
63.344,0.23265,0.63636,0.0078431,0.61523,0.41995,89.57
63.352,0.23265,0.63441,0.0078431,0.61523,0.4101,88.983
63.36,0.23265,0.63245,0.0078431,0.61523,0.4101,88.201
63.368,0.23265,0.6305,0.0078431,0.61523,0.4101,87.419
63.376,0.23265,0.62854,0.0078431,0.61523,0.41502,86.245
63.384,0.23265,0.62463,0.013725,0.61523,0.41502,85.267
63.392,0.23265,0.61877,0.0078431,0.61914,0.41995,84.289
63.4,0.23265,0.6129,0.0078431,0.63477,0.4298,83.116
63.408,0.23265,0.60508,0.04902,0.61914,0.46552,81.943
63.416,0.23363,0.59629,0.17451,0.58008,0.55049,81.16
63.424,0.23363,0.58651,0.39412,0.49414,0.71552,80.183
63.432,0.23363,0.57576,0.61961,0.35547,0.85961,79.205
63.44,0.23363,0.56305,0.67059,0.25,0.86946,78.422
63.448,0.2346,0.54839,0.41569,0.29492,0.63054,77.836
63.456,0.2346,0.53275,0.1549,0.42969,0.47044,77.249
63.464,0.2346,0.51613,0.033333,0.54492,0.40517,76.662
63.472,0.2346,0.50147,0.0039216,0.61523,0.4101,76.076
63.48,0.23558,0.48876,-0.0058823,0.64453,0.41502,75.489
63.488,0.23558,0.47507,-0.015686,0.6543,0.41995,75.098
63.496,0.23558,0.46237,-0.015686,0.66016,0.41995,74.511
63.504,0.2346,0.45064,-0.015686,0.66406,0.42488,74.12
63.512,0.2346,0.44184,-0.011765,0.66406,0.4298,73.729
63.52,0.23363,0.435,-0.011765,0.66992,0.43473,73.533
63.528,0.23363,0.43011,-0.011765,0.66992,0.43473,73.338
63.536,0.23265,0.42717,-0.0058823,0.66992,0.43473,73.142
63.544,0.23265,0.42424,-0.0019608,0.66406,0.43966,72.751
63.552,0.23167,0.42229,0.0039216,0.66406,0.44458,72.36
63.56,0.23167,0.42033,0.0078431,0.66992,0.44951,72.164
63.568,0.23167,0.41935,0.0078431,0.66992,0.45443,71.773
63.576,0.23265,0.4174,0.017647,0.67578,0.46059,71.382
63.584,0.23363,0.41544,0.017647,0.66992,0.46552,70.991
63.592,0.2346,0.41251,0.023529,0.66992,0.47537,70.795
63.6,0.2346,0.40958,0.029412,0.66992,0.4803,70.6
63.608,0.23558,0.40567,0.033333,0.66992,0.48522,70.404
63.616,0.23656,0.40274,0.043137,0.66992,0.49507,70.209
63.624,0.23754,0.39883,0.04902,0.66992,0.50493,70.013
63.632,0.23851,0.39492,0.058824,0.66992,0.5197,69.622
63.64,0.23949,0.39198,0.068627,0.66992,0.52956,69.231
63.648,0.24047,0.38807,0.084314,0.66992,0.54557,69.035
63.656,0.24145,0.38514,0.094118,0.66992,0.56034,69.818
63.664,0.2434,0.38221,0.11373,0.66992,0.58005,72.164
63.672,0.24536,0.38025,0.13333,0.66992,0.59975,77.054
63.68,0.24633,0.3783,0.1549,0.66406,0.62438,85.463
63.688,0.24829,0.37537,0.17843,0.66406,0.64532,97.197
63.696,0.24927,0.37146,0.19412,0.66406,0.66502,111.86
63.704,0.25122,0.36657,0.21373,0.66016,0.67488,127.9
63.712,0.2522,0.36266,0.22353,0.66016,0.68473,143.74
63.72,0.25318,0.35875,0.22941,0.66016,0.68966,156.84
63.728,0.25415,0.35582,0.21961,0.66016,0.68473,165.84
63.736,0.25415,0.35288,0.19412,0.66406,0.66502,169.75
63.744,0.25513,0.35093,0.15882,0.66992,0.63547,169.17
63.752,0.25611,0.34897,0.12353,0.67578,0.59975,164.67
63.76,0.25611,0.34604,0.084314,0.67969,0.56034,158.21
63.768,0.25709,0.34506,0.04902,0.67969,0.5197,151.56
63.776,0.25709,0.34409,0.029412,0.66992,0.49015,145.5
63.784,0.25709,0.34213,0.0078431,0.66406,0.46059,141
63.792,0.25709,0.3392,-0.0058823,0.66016,0.43473,138.07
63.8,0.25611,0.33724,-0.011765,0.6543,0.41995,136.31
63.808,0.25513,0.33627,-0.011765,0.64453,0.41502,135.33
63.816,0.25513,0.33431,-0.011765,0.64062,0.4101,134.94
63.824,0.25318,0.33333,-0.015686,0.64062,0.4101,134.55
63.832,0.2522,0.33138,-0.011765,0.63477,0.4101,134.16
63.84,0.25122,0.32942,-0.011765,0.63477,0.4101,133.57
63.848,0.24927,0.32845,-0.011765,0.63477,0.4101,132.99
63.856,0.24829,0.32649,-0.0058823,0.63477,0.4101,132.4
63.864,0.24731,0.32454,-0.0019608,0.63477,0.41502,132.01
63.872,0.24633,0.32258,-0.0019608,0.63477,0.41502,131.62
63.88,0.24536,0.32063,-0.0019608,0.63477,0.41995,131.42
63.888,0.24438,0.31867,-0.0019608,0.64062,0.41995,131.23
63.896,0.2434,0.31672,-0.0019608,0.64062,0.42488,130.44
63.904,0.24145,0.31672,-0.0019608,0.64453,0.4298,129.47
63.912,0.24047,0.32063,-0.0019608,0.64453,0.4298,128.1
63.92,0.23949,0.3304,-0.0019608,0.64453,0.4298,126.14
63.928,0.23754,0.348,-0.0019608,0.64453,0.4298,123.79
63.936,0.23558,0.37243,-0.0019608,0.64453,0.43473,120.86
63.944,0.2346,0.40371,-0.0019608,0.64453,0.43473,117.34
63.952,0.23363,0.44086,0.0039216,0.64453,0.43473,113.62
63.96,0.23265,0.48094,0.0039216,0.64062,0.43473,109.32
63.968,0.23167,0.51613,0.0039216,0.64062,0.43473,104.63
63.976,0.23069,0.54643,0.0039216,0.64062,0.43473,99.739
63.984,0.22972,0.57771,0.0039216,0.64062,0.43473,95.046
63.992,0.22972,0.60508,0.0039216,0.64062,0.43473,90.743
64,0.22874,0.62561,0.0078431,0.64062,0.43473,87.614
64.008,0.22874,0.6393,0.0078431,0.64062,0.43473,85.463
64.016,0.22776,0.64907,0.0078431,0.64453,0.43966,84.485
64.024,0.22776,0.65298,0.017647,0.65039,0.45443,84.485
64.032,0.22678,0.65298,0.023529,0.6543,0.46552,85.463
64.04,0.22581,0.65103,0.029412,0.66406,0.47537,86.832
64.048,0.22483,0.64712,0.033333,0.66992,0.49015,88.396
64.056,0.22483,0.64321,0.043137,0.67969,0.5197,89.57
64.064,0.22385,0.6393,0.052941,0.66992,0.52956,90.548
64.072,0.22385,0.63636,0.062745,0.6543,0.52956,91.33
64.08,0.22385,0.63343,0.068627,0.64453,0.52463,91.525
64.088,0.22287,0.63148,0.062745,0.63477,0.51478,91.33
64.096,0.22287,0.62952,0.052941,0.625,0.49015,90.939
64.104,0.22287,0.62757,0.039216,0.61914,0.46059,90.352
64.112,0.22287,0.62659,0.017647,0.61523,0.43473,89.961
64.12,0.22287,0.62463,0.0078431,0.61523,0.41995,89.374
64.128,0.22385,0.62757,0.0078431,0.61523,0.4101,88.788
64.136,0.22385,0.63343,0.0078431,0.60938,0.4101,88.005
64.144,0.22385,0.63441,0.0078431,0.60938,0.4101,87.223
64.152,0.22385,0.63245,0.0078431,0.60938,0.4101,86.245
64.16,0.22483,0.62952,0.0078431,0.61523,0.4101,85.072
64.168,0.22483,0.62463,0.0078431,0.61914,0.41502,83.898
64.176,0.22483,0.61779,0.0078431,0.63477,0.4298,82.529
64.184,0.22483,0.60997,0.062745,0.61523,0.46552,81.356
64.192,0.22581,0.6002,0.2,0.56445,0.56527,80.183
64.2,0.22581,0.58847,0.42941,0.47461,0.74015,79.4
64.208,0.22581,0.57478,0.6451,0.32031,0.86453,78.422
64.216,0.22581,0.56012,0.67647,0.23438,0.78941,77.836
64.224,0.22678,0.54448,0.36471,0.30469,0.5899,77.054
64.232,0.22678,0.52688,0.11373,0.44922,0.44458,76.662
64.24,0.22678,0.50929,0.013725,0.56055,0.40025,75.88
64.248,0.22776,0.49365,-0.011765,0.625,0.4101,75.293
64.256,0.22776,0.47898,-0.015686,0.65039,0.41502,74.902
64.264,0.22776,0.4653,-0.021569,0.66016,0.41502,74.316
64.272,0.22874,0.45552,-0.021569,0.66016,0.41995,73.924
64.28,0.22874,0.44868,-0.021569,0.66406,0.41995,73.533
64.288,0.22874,0.44184,-0.015686,0.66406,0.42488,73.338
64.296,0.22972,0.43597,-0.015686,0.66406,0.4298,73.142
64.304,0.23069,0.43011,-0.011765,0.66406,0.43473,72.751
64.312,0.23167,0.4262,-0.011765,0.66992,0.43473,72.555
64.32,0.23265,0.42131,-0.0058823,0.66992,0.43966,72.36
64.328,0.23363,0.41838,-0.0019608,0.66992,0.44951,71.969
64.336,0.2346,0.41447,0.0039216,0.66406,0.45443,71.773
64.344,0.23558,0.41153,0.0078431,0.66406,0.46059,71.382
64.352,0.23656,0.4086,0.0078431,0.66406,0.46059,71.186
64.36,0.23754,0.40567,0.017647,0.66406,0.46552,70.795
64.368,0.23851,0.40176,0.023529,0.66406,0.47537,70.6
64.376,0.23949,0.39883,0.029412,0.66992,0.4803,70.6
64.384,0.24145,0.39492,0.033333,0.66406,0.49015,70.404
64.392,0.24242,0.39101,0.043137,0.66406,0.5,70.209
64.4,0.2434,0.38807,0.052941,0.66406,0.50493,69.818
64.408,0.24536,0.38514,0.062745,0.66406,0.5197,69.426
64.416,0.24633,0.38025,0.068627,0.66992,0.53448,69.035
64.424,0.24731,0.37537,0.084314,0.66992,0.54557,69.035
64.432,0.24829,0.37146,0.10392,0.66992,0.56527,69.818
64.44,0.24927,0.36852,0.12353,0.66992,0.58498,72.751
64.448,0.25024,0.36461,0.14314,0.66992,0.60468,78.227
64.456,0.2522,0.36168,0.16863,0.66992,0.63054,87.223
64.464,0.25318,0.35679,0.18824,0.66406,0.64532,99.544
64.472,0.25513,0.35386,0.20392,0.66406,0.6601,114.6
64.48,0.25709,0.34995,0.21961,0.66016,0.67488,130.83
64.488,0.25904,0.34702,0.22941,0.66016,0.68473,146.09
64.496,0.26002,0.34409,0.23333,0.66016,0.68966,158.61
64.504,0.261,0.34018,0.21961,0.66016,0.6798,166.62
64.512,0.26197,0.33822,0.19412,0.66406,0.6601,169.56
64.52,0.26393,0.33627,0.1549,0.66992,0.63054,167.8
64.528,0.26393,0.33431,0.11373,0.67969,0.5899,162.91
64.536,0.26393,0.33236,0.078431,0.68555,0.54557,156.45
64.544,0.26393,0.3304,0.043137,0.67969,0.51478,150
64.552,0.26295,0.32845,0.017647,0.66992,0.4803,144.52
64.56,0.26295,0.32747,0.0039216,0.66406,0.45443,140.61
64.568,0.26295,0.32649,-0.0058823,0.6543,0.4298,138.27
64.576,0.26197,0.32551,-0.015686,0.6543,0.41502,137.09
64.584,0.26197,0.32454,-0.015686,0.64453,0.4101,136.51
64.592,0.261,0.32356,-0.015686,0.64453,0.40025,136.11
64.6,0.26002,0.32063,-0.015686,0.64062,0.40025,135.53
64.608,0.25904,0.31769,-0.015686,0.64062,0.40025,134.75
64.616,0.25806,0.31574,-0.015686,0.63477,0.39532,133.57
64.624,0.25709,0.31378,-0.015686,0.63477,0.40025,132.59
64.632,0.25513,0.31281,-0.015686,0.64062,0.40025,131.81
64.64,0.25318,0.31085,-0.015686,0.64062,0.40517,131.23
64.648,0.2522,0.3089,-0.015686,0.64062,0.4101,130.83
64.656,0.25024,0.30694,-0.015686,0.64062,0.41502,130.64
64.664,0.24829,0.30401,-0.011765,0.64453,0.41502,130.44
64.672,0.24633,0.30303,-0.011765,0.64453,0.41995,129.86
64.68,0.24438,0.30401,-0.011765,0.64453,0.41995,129.07
64.688,0.2434,0.30792,-0.0058823,0.64453,0.42488,127.71
64.696,0.24242,0.31965,-0.0058823,0.64453,0.4298,125.95
64.704,0.24145,0.33822,-0.0019608,0.64453,0.4298,123.6
64.712,0.24047,0.36461,-0.0019608,0.64453,0.43473,120.86
64.72,0.23949,0.39883,-0.0019608,0.64453,0.43473,117.54
64.728,0.23851,0.43891,-0.0019608,0.64453,0.4298,113.62
64.736,0.23851,0.48387,0.0039216,0.64453,0.4298,109.52
64.744,0.23754,0.52786,0.0039216,0.64453,0.4298,104.82
64.752,0.23754,0.56891,0.0039216,0.64453,0.43473,99.935
64.76,0.23754,0.60411,0.0039216,0.64062,0.4298,95.241
64.768,0.23656,0.6305,0.0039216,0.64062,0.4298,91.134
64.776,0.23656,0.64809,0.0039216,0.64062,0.4298,88.005
64.784,0.23754,0.66178,0.0039216,0.64062,0.4298,85.854
64.792,0.23754,0.67058,0.0078431,0.64062,0.43473,84.681
64.8,0.23851,0.67449,0.017647,0.65039,0.44951,84.681
64.808,0.23949,0.67449,0.017647,0.6543,0.46059,85.658
64.816,0.24047,0.67155,0.023529,0.66016,0.47537,86.832
64.824,0.24047,0.66764,0.029412,0.66992,0.49015,88.396
64.832,0.24145,0.66276,0.043137,0.67969,0.51478,89.57
64.84,0.24242,0.65787,0.04902,0.66406,0.52463,90.548
64.848,0.2434,0.65494,0.058824,0.64453,0.51478,91.134
64.856,0.24536,0.652,0.062745,0.64062,0.50985,91.33
64.864,0.24731,0.65005,0.068627,0.63477,0.5,91.33
64.872,0.24927,0.64712,0.052941,0.62891,0.47537,90.939
64.88,0.25122,0.64516,0.033333,0.625,0.44951,90.352
64.888,0.25318,0.64321,0.017647,0.61914,0.42488,89.765
64.896,0.25415,0.64321,0.0078431,0.61914,0.4101,89.179
64.904,0.25611,0.64321,0.0039216,0.61914,0.40517,88.396
64.912,0.25806,0.64223,0.0039216,0.61914,0.40025,87.614
64.92,0.26002,0.64027,0.0078431,0.61914,0.40025,86.636
64.928,0.26295,0.63734,0.0078431,0.61914,0.40025,85.658
64.936,0.26588,0.63245,0.0078431,0.61914,0.40517,84.485
64.944,0.26882,0.62659,0.0078431,0.62891,0.4101,83.507
64.952,0.27273,0.61877,0.0078431,0.64062,0.4298,82.334
64.96,0.27566,0.60899,0.062745,0.61914,0.47044,81.16
64.968,0.27957,0.59922,0.2,0.57031,0.58005,80.183
64.976,0.28348,0.58847,0.41569,0.47461,0.75985,79.4
64.984,0.28739,0.57478,0.59608,0.33008,0.88054,78.618
64.992,0.2913,0.56012,0.61569,0.24023,0.79557,78.031
65,0.29521,0.54252,0.32941,0.32031,0.5899,77.249
65.008,0.29912,0.5259,0.1098,0.46094,0.44458,76.662
65.016,0.30205,0.50929,0.023529,0.57422,0.40025,76.271
65.024,0.30596,0.49267,-0.0019608,0.63477,0.40517,75.685
65.032,0.3089,0.47703,-0.0058823,0.6543,0.4101,75.098
65.04,0.31183,0.46432,-0.011765,0.66406,0.41502,74.707
65.048,0.31476,0.45259,-0.015686,0.66992,0.41502,74.316
65.056,0.31769,0.44379,-0.015686,0.66992,0.41502,73.924
65.064,0.32063,0.43597,-0.011765,0.67578,0.41995,73.729
65.072,0.32356,0.43109,-0.011765,0.67969,0.42488,73.533
65.08,0.32649,0.42717,-0.0058823,0.67969,0.4298,73.533
65.088,0.32942,0.42424,-0.0058823,0.67969,0.4298,73.338
65.096,0.33138,0.42229,-0.0019608,0.67969,0.43473,73.142
65.104,0.33431,0.42033,0.0039216,0.67969,0.43966,72.947
65.112,0.33822,0.4174,0.0078431,0.67969,0.44951,72.555
65.12,0.34115,0.41447,0.0078431,0.67969,0.46059,72.164
65.128,0.34506,0.41056,0.017647,0.67578,0.46552,71.969
65.136,0.348,0.40762,0.017647,0.67578,0.46552,71.773
65.144,0.35093,0.40371,0.023529,0.67578,0.47537,71.382
65.152,0.35386,0.3998,0.029412,0.66992,0.4803,71.186
65.16,0.35679,0.39589,0.029412,0.66992,0.49015,70.991
65.168,0.3607,0.39394,0.033333,0.66992,0.5,70.6
65.176,0.36461,0.39198,0.043137,0.66992,0.50493,70.404
65.184,0.3695,0.38807,0.052941,0.67578,0.5197,70.013
65.192,0.37341,0.38514,0.062745,0.67578,0.53448,69.622
65.2,0.37732,0.38123,0.07451,0.66992,0.54557,69.622
65.208,0.38221,0.3783,0.088235,0.66992,0.56527,70.795
65.216,0.38514,0.37439,0.1098,0.66992,0.58498,73.729
65.224,0.38905,0.37048,0.12941,0.66992,0.60961,79.791
