Time [s], ABP, RESP, PLETH, V, II, AVR, CVP
104.73,111.28,0.1652,0.38905,0.47456,0.61546,0.41977,23.117
104.74,107.76,0.16129,0.3871,0.47456,0.61546,0.41977,23.247
104.74,103.85,0.15543,0.38514,0.48043,0.61546,0.41487,23.636
104.75,99.739,0.15054,0.38319,0.48043,0.62035,0.41487,23.896
104.76,95.828,0.14565,0.38123,0.48043,0.62035,0.41487,24.026
104.77,91.721,0.14076,0.37928,0.48532,0.62035,0.41487,24.286
104.78,87.81,0.13685,0.3783,0.48532,0.62524,0.40998,24.416
104.78,83.898,0.13196,0.37732,0.49022,0.62524,0.40998,24.286
104.79,79.987,0.12805,0.37732,0.49022,0.62524,0.40998,24.026
104.8,76.271,0.12512,0.37732,0.48532,0.63014,0.40509,23.636
104.81,72.947,0.12121,0.37928,0.48043,0.62524,0.40509,23.117
104.82,70.013,0.1173,0.38319,0.45988,0.63014,0.37965,22.468
104.82,67.666,0.11437,0.38905,0.41977,0.70059,0.31996,21.948
104.83,65.906,0.11144,0.39785,0.36497,0.85519,0.27006,21.299
104.84,64.733,0.1085,0.41056,0.31018,1.001,0.23973,20.909
104.85,64.342,0.10557,0.42717,0.28963,1.001,0.27495,20.39
104.86,64.342,0.10362,0.44673,0.33953,0.90998,0.3953,20
104.86,64.928,0.10264,0.46823,0.42466,0.6047,0.54501,19.61
104.87,66.102,0.10166,0.49169,0.48043,0.3953,0.63014,19.221
104.88,67.666,0.10068,0.51613,0.49511,0.36008,0.63503,18.961
104.89,69.622,0.10068,0.53666,0.5,0.45499,0.53523,18.571
104.9,71.773,0.10068,0.55523,0.50489,0.5499,0.45988,18.312
104.9,73.924,0.10166,0.57283,0.50489,0.5998,0.41977,17.922
104.91,76.076,0.10264,0.58847,0.50489,0.61546,0.3953,17.662
104.92,77.836,0.10362,0.6002,0.5,0.62035,0.38454,17.532
104.93,79.4,0.10557,0.60997,0.5,0.62524,0.37965,17.403
104.94,80.574,0.10753,0.61584,0.49511,0.63014,0.37965,17.143
104.94,81.16,0.11046,0.61975,0.49511,0.63503,0.37965,16.883
104.95,81.356,0.11241,0.62072,0.49511,0.63503,0.37965,16.753
104.96,81.356,0.11535,0.61975,0.48532,0.63014,0.37965,16.494
104.97,80.965,0.11828,0.61584,0.48043,0.62524,0.38454,16.234
104.98,80.183,0.12121,0.60997,0.47456,0.63014,0.38454,16.104
104.98,79.205,0.12414,0.60215,0.46967,0.63503,0.37965,15.974
104.99,78.227,0.12708,0.59335,0.46477,0.63503,0.37965,15.974
105,77.054,0.12903,0.5826,0.46477,0.63992,0.37476,15.974
105.01,75.88,0.13196,0.57087,0.46967,0.65558,0.35519,16.494
105.02,74.707,0.1349,0.55718,0.46477,0.66047,0.35029,17.662
105.02,73.533,0.13783,0.5435,0.46477,0.67025,0.34442,19.481
105.03,72.164,0.14076,0.53079,0.45988,0.68493,0.33464,22.078
105.04,70.991,0.1437,0.52004,0.45988,0.69472,0.31996,24.675
105.05,69.818,0.14761,0.51124,0.45499,0.70548,0.31018,26.753
105.06,68.84,0.15152,0.5044,0.45499,0.72016,0.29452,27.792
105.06,67.666,0.15543,0.49951,0.4501,0.72505,0.28963,27.662
105.07,66.688,0.16031,0.49658,0.44521,0.72994,0.29452,26.753
105.08,65.906,0.16422,0.49462,0.44521,0.72016,0.29941,25.455
105.09,65.319,0.16911,0.49267,0.44521,0.70548,0.31507,24.156
105.1,64.733,0.174,0.49169,0.4501,0.68982,0.32975,23.377
105.1,64.342,0.17889,0.48974,0.45988,0.67025,0.35029,23.247
105.11,64.146,0.18475,0.48876,0.46477,0.64971,0.36986,23.377
105.12,63.95,0.18964,0.4868,0.47456,0.63503,0.38454,23.766
105.13,64.146,0.1955,0.48583,0.47456,0.61546,0.4002,23.896
105.14,64.733,0.20137,0.48289,0.48043,0.61057,0.40998,23.766
105.14,65.906,0.20723,0.48094,0.48043,0.5998,0.41977,23.506
105.15,67.862,0.2131,0.47801,0.47456,0.59002,0.42466,23.117
105.16,70.795,0.21896,0.47507,0.47456,0.59002,0.42955,22.727
105.17,74.707,0.22385,0.47214,0.46477,0.59491,0.42466,22.468
105.18,79.596,0.22874,0.46921,0.46477,0.59002,0.42955,22.468
105.18,84.876,0.23363,0.46432,0.46967,0.59002,0.42955,22.468
105.19,90.743,0.23754,0.46041,0.47456,0.59491,0.42955,22.597
105.2,96.61,0.24242,0.4565,0.47456,0.5998,0.41977,22.727
105.21,101.89,0.24536,0.45064,0.47456,0.6047,0.41487,22.727
105.22,106.39,0.24927,0.44477,0.47456,0.61057,0.41487,22.727
105.22,109.71,0.25318,0.43891,0.48043,0.61057,0.41487,22.727
105.23,111.47,0.25611,0.43206,0.48043,0.61546,0.40998,22.468
105.24,111.67,0.25904,0.4262,0.48532,0.61546,0.40998,22.468
105.25,110.3,0.26197,0.41935,0.48043,0.62035,0.40509,22.338
105.26,107.76,0.26393,0.41349,0.48043,0.62524,0.4002,22.338
105.26,104.43,0.26588,0.40665,0.48043,0.62524,0.4002,22.468
105.27,100.52,0.26882,0.3998,0.47456,0.62524,0.40509,22.727
105.28,96.024,0.27273,0.39492,0.46967,0.63014,0.4002,22.987
105.29,91.33,0.27664,0.39101,0.46477,0.63014,0.4002,22.987
105.3,86.636,0.28055,0.3871,0.46477,0.63503,0.3953,22.857
105.3,81.943,0.28641,0.38319,0.45988,0.62524,0.4002,22.468
105.31,77.445,0.29228,0.37928,0.45988,0.62524,0.4002,21.688
105.32,73.338,0.29814,0.37537,0.45988,0.62524,0.3953,20.779
105.33,69.426,0.30499,0.37243,0.45988,0.62524,0.3953,19.74
105.34,66.102,0.31183,0.37146,0.45988,0.63014,0.4002,18.831
105.34,63.559,0.31769,0.37146,0.46477,0.63014,0.4002,18.052
105.35,61.604,0.32454,0.37537,0.46477,0.63014,0.40509,17.532
105.36,60.235,0.33236,0.38123,0.45988,0.62524,0.4002,17.143
105.37,59.648,0.34115,0.39003,0.45499,0.62524,0.38454,17.013
105.38,59.648,0.34995,0.40274,0.41977,0.66047,0.33953,16.883
105.38,60.039,0.3607,0.4174,0.36986,0.77006,0.27495,16.883
105.39,61.017,0.37146,0.43206,0.31507,0.96575,0.22994,16.753
105.4,62.386,0.38319,0.4477,0.28474,1.001,0.24462,16.494
105.41,64.146,0.39394,0.46432,0.31018,1.001,0.34442,16.234
105.42,66.102,0.40567,0.48289,0.4002,0.72994,0.50978,15.714
105.42,68.253,0.4174,0.50049,0.48532,0.42955,0.64971,15.195
105.43,70.209,0.43109,0.51515,0.51957,0.30528,0.68493,14.545
105.44,72.164,0.44379,0.52884,0.50489,0.35519,0.61546,14.156
105.45,73.924,0.45846,0.53959,0.49511,0.46967,0.52544,13.636
105.46,75.489,0.4741,0.54839,0.49511,0.5499,0.45499,13.377
105.46,76.662,0.48974,0.55523,0.49022,0.58513,0.41487,13.247
105.47,77.445,0.50635,0.55816,0.48043,0.5998,0.3953,13.377
105.48,78.031,0.52297,0.55914,0.48043,0.6047,0.38454,13.636
105.49,78.031,0.54057,0.55621,0.48043,0.61057,0.38454,14.286
105.5,77.836,0.55718,0.55132,0.48532,0.61057,0.38454,15.065
105.5,77.054,0.57283,0.5435,0.48532,0.61057,0.38454,16.234
105.51,76.271,0.58847,0.53275,0.49022,0.62035,0.38454,17.662
105.52,75.098,0.60411,0.52004,0.49511,0.62524,0.37965,18.831
105.53,74.12,0.62072,0.50538,0.49511,0.62524,0.37965,19.481
105.54,72.947,0.63832,0.49071,0.5,0.63014,0.37476,19.74
105.54,71.773,0.65689,0.47703,0.5,0.63014,0.37476,19.61
105.55,70.6,0.67449,0.46432,0.49511,0.63503,0.36497,19.351
105.56,69.426,0.69208,0.45357,0.49511,0.64481,0.36008,19.351
105.57,68.253,0.7087,0.44477,0.48532,0.65558,0.35029,19.61
105.58,67.275,0.72532,0.43793,0.48532,0.66047,0.33953,20.39
105.58,66.297,0.74096,0.43402,0.47456,0.67025,0.33464,21.429
105.59,65.319,0.75953,0.43206,0.46477,0.68004,0.32975,22.727
105.6,64.537,0.7781,0.43011,0.45499,0.68982,0.31996,24.156
105.61,63.559,0.79863,0.43011,0.44521,0.70059,0.31507,25.455
105.62,62.973,0.82014,0.43109,0.44031,0.70548,0.31507,26.753
105.62,62.386,0.84164,0.43206,0.44031,0.70548,0.31507,27.922
105.63,61.799,0.86315,0.43304,0.44031,0.70548,0.31996,28.961
105.64,61.408,0.88465,0.43402,0.44031,0.69472,0.33464,29.481
105.65,61.017,0.90616,0.43304,0.44521,0.68004,0.34442,29.221
105.66,60.821,0.92473,0.43304,0.45499,0.66047,0.36008,28.182
105.66,60.626,0.9433,0.43206,0.45988,0.64481,0.37476,26.364
105.67,60.821,0.95992,0.43011,0.46967,0.63503,0.38943,24.286
105.68,61.213,0.97654,0.42815,0.47456,0.63014,0.3953,22.597
105.69,62.19,0.98827,0.4262,0.48043,0.62524,0.4002,21.299
105.7,64.146,1,0.42424,0.48532,0.62035,0.40509,20.909
105.7,66.884,1,0.42131,0.49511,0.61546,0.40509,21.169
105.71,70.991,1,0.4174,0.5,0.61546,0.40998,21.948
105.72,76.271,1,0.41349,0.50489,0.61546,0.40998,22.987
105.73,82.529,1,0.40958,0.50489,0.61546,0.41487,24.026
105.74,89.374,1,0.40469,0.50489,0.61546,0.41487,24.805
105.74,96.61,1,0.3998,0.5,0.61546,0.41487,25.195
105.75,103.46,1,0.39589,0.5,0.61546,0.41977,25.195
105.76,109.32,1,0.39101,0.49511,0.62035,0.41977,24.935
105.77,114.02,1,0.38612,0.49511,0.62035,0.41977,24.416
105.78,116.95,1,0.38221,0.49511,0.62524,0.41977,24.026
105.78,117.93,1,0.3783,0.49511,0.62035,0.42466,23.636
105.79,117.14,1,0.37439,0.49511,0.62035,0.42466,23.506
105.8,114.99,1,0.37048,0.49511,0.62524,0.42466,23.506
105.81,111.67,1,0.36755,0.49511,0.62524,0.42466,23.636
105.82,107.56,1,0.36461,0.49511,0.63014,0.42466,23.896
105.82,103.26,1,0.36168,0.49511,0.63014,0.42466,24.156
105.83,98.761,1,0.35777,0.49511,0.63503,0.41977,24.416
105.84,94.459,1,0.35386,0.5,0.63503,0.41487,24.545
105.85,90.157,1,0.35093,0.5,0.63992,0.41487,24.675
105.86,85.854,1,0.34702,0.5,0.63992,0.40998,24.675
105.86,81.747,1,0.34409,0.5,0.63992,0.40509,24.545
105.87,77.836,1,0.34213,0.5,0.63992,0.40509,24.416
105.88,74.12,1,0.34115,0.50489,0.63992,0.40509,24.156
105.89,70.795,1,0.34213,0.50489,0.63992,0.40509,24.026
105.9,68.253,1,0.34409,0.50489,0.63503,0.40998,23.766
105.9,66.102,1,0.34897,0.50489,0.63014,0.40998,23.377
105.91,64.733,1,0.35679,0.5,0.62524,0.41487,22.727
105.92,63.755,1,0.36852,0.49511,0.62524,0.41487,22.078
105.93,63.559,1,0.38416,0.49511,0.62524,0.41977,21.299
105.94,63.755,1,0.40371,0.48532,0.62524,0.40998,20.519
105.94,64.733,1,0.42424,0.46477,0.64971,0.36497,19.61
105.95,66.102,1,0.44673,0.41487,0.7456,0.29941,18.961
105.96,67.862,1,0.46921,0.35519,0.92074,0.2593,18.312
105.97,70.013,1,0.48974,0.30528,1.001,0.24462,17.792
105.98,72.36,1,0.50929,0.28474,1.001,0.29941,17.662
105.98,74.707,1,0.52297,0.35519,0.85519,0.42955,17.532
105.99,76.662,1,0.5347,0.44031,0.5499,0.57045,17.532
106,78.618,1,0.54448,0.49022,0.37965,0.62524,17.532
106.01,80.183,1,0.55132,0.50489,0.36986,0.58513,17.662
106.02,81.16,1,0.55718,0.51468,0.5,0.50978,17.662
106.02,81.747,1,0.56012,0.52544,0.59491,0.44521,17.662
106.03,82.138,1,0.56207,0.52544,0.63503,0.40998,17.662
106.04,81.943,1,0.56109,0.52544,0.64481,0.3953,17.662
106.05,81.356,1,0.55718,0.52544,0.65558,0.38454,17.532
106.06,80.574,1,0.5523,0.52544,0.65558,0.38454,17.273
106.06,79.791,1,0.54448,0.51957,0.65558,0.38454,17.143
106.07,78.618,1,0.5347,0.50489,0.64971,0.38454,17.143
106.08,77.445,1,0.52297,0.5,0.64971,0.37965,17.143
106.09,76.271,1,0.51124,0.49511,0.64481,0.37965,17.143
106.1,75.098,1,0.50049,0.49511,0.63992,0.37965,17.403
106.1,73.729,0.98534,0.48876,0.49511,0.63503,0.37965,17.662
106.11,72.555,0.97165,0.47801,0.49511,0.63503,0.38454,18.312
106.12,71.382,0.95699,0.46921,0.49511,0.63503,0.38454,19.221
106.13,70.404,0.9433,0.46139,0.49511,0.63992,0.37965,20.26
106.14,69.231,0.92962,0.4565,0.49511,0.64971,0.36986,21.558
106.14,68.253,0.91691,0.45357,0.49511,0.66047,0.36008,22.857
106.15,67.471,0.90518,0.45259,0.49511,0.67515,0.35029,24.026
106.16,66.688,0.89345,0.45161,0.49022,0.68982,0.32975,25.065
106.17,65.906,0.88172,0.45161,0.48532,0.71037,0.31507,25.714
106.18,65.319,0.87097,0.45064,0.48532,0.72505,0.31018,25.974
106.18,64.733,0.86022,0.44868,0.48043,0.72994,0.29941,25.714
106.19,64.342,0.84946,0.4477,0.48043,0.73483,0.29941,25.455
106.2,63.95,0.83969,0.44477,0.48043,0.7407,0.29941,25.065
106.21,63.755,0.83089,0.44282,0.48043,0.73483,0.31018,25.065
106.22,63.559,0.82209,0.43988,0.48043,0.72505,0.32485,25.455
106.22,63.559,0.81329,0.43695,0.48043,0.70548,0.34442,25.714
106.23,63.95,0.80352,0.43402,0.48043,0.68493,0.36008,25.974
106.24,64.342,0.79472,0.43109,0.48043,0.67515,0.37476,25.844
106.25,65.319,0.78495,0.42815,0.48043,0.66047,0.38943,25.455
106.26,67.08,0.77517,0.42424,0.48532,0.64481,0.4002,24.675
106.26,69.818,0.76442,0.42033,0.48532,0.63503,0.40509,23.896
106.27,73.729,0.75464,0.41642,0.48532,0.62524,0.41487,22.987
106.28,78.814,0.74291,0.41251,0.48532,0.62035,0.41487,22.468
106.29,84.876,0.73216,0.40958,0.48532,0.62035,0.41977,22.338
106.3,91.525,0.72141,0.40665,0.48532,0.61546,0.41487,22.208
106.3,98.566,0.71163,0.40371,0.48043,0.61546,0.41487,22.468
106.31,105.61,0.70088,0.40078,0.48043,0.61546,0.40509,22.597
106.32,111.67,0.6911,0.39785,0.48532,0.62035,0.4002,22.857
106.33,116.75,0.67937,0.39394,0.48532,0.62035,0.4002,22.857
106.34,120.08,0.66764,0.39101,0.49022,0.62524,0.4002,22.857
106.34,121.25,0.65396,0.38807,0.49022,0.63014,0.4002,22.727
106.35,120.86,0.64125,0.38514,0.49022,0.63014,0.4002,22.468
106.36,118.9,0.62952,0.38221,0.49511,0.62524,0.4002,22.208
106.37,115.78,0.61779,0.3783,0.49511,0.62524,0.4002,22.078
106.38,112.06,0.60606,0.37439,0.49511,0.62035,0.40509,22.078
106.38,107.76,0.59433,0.37243,0.49022,0.62035,0.40509,22.208
106.39,103.46,0.58162,0.37048,0.49022,0.61546,0.40509,22.597
106.4,99.153,0.56891,0.36852,0.49022,0.61546,0.41487,22.987
106.41,94.85,0.55523,0.36559,0.49511,0.62035,0.41977,23.506
106.42,90.743,0.54154,0.36266,0.49511,0.62035,0.41977,23.766
106.42,86.636,0.52884,0.3607,0.49022,0.62035,0.41977,24.026
106.43,82.725,0.51515,0.35777,0.49022,0.62035,0.41977,23.896
106.44,78.814,0.50342,0.35582,0.48532,0.62035,0.41977,23.506
106.45,75.098,0.49071,0.35484,0.49022,0.62035,0.41487,22.857
106.46,72.164,0.47996,0.35679,0.49022,0.62035,0.41487,22.208
106.46,69.426,0.46921,0.36266,0.49511,0.62524,0.41487,21.558
106.47,67.471,0.45943,0.37146,0.49511,0.62524,0.40998,21.039
106.48,66.102,0.44966,0.38514,0.49511,0.63014,0.40509,20.649
106.49,65.319,0.44086,0.3998,0.49511,0.63503,0.40509,20.26
106.5,65.319,0.43206,0.41544,0.49511,0.63503,0.40509,20
106.5,65.711,0.42326,0.43597,0.49511,0.63503,0.40509,19.61
106.51,66.884,0.41447,0.45846,0.49022,0.63503,0.40509,19.221
106.52,68.449,0.40762,0.48094,0.49022,0.63503,0.40509,18.961
106.53,70.404,0.3998,0.50244,0.49022,0.63014,0.40509,18.571
106.54,72.555,0.39394,0.52297,0.48532,0.63014,0.40509,18.312
106.54,74.902,0.38807,0.54154,0.48043,0.63014,0.40509,17.922
106.55,77.054,0.38221,0.55718,0.48043,0.62524,0.40509,17.792
106.56,79.009,0.37732,0.57087,0.48043,0.62524,0.40509,17.662
106.57,80.769,0.37243,0.5826,0.47456,0.62524,0.4002,17.532
106.58,81.943,0.36755,0.59042,0.48043,0.63014,0.4002,17.403
106.58,82.725,0.36266,0.59433,0.48043,0.63503,0.40509,17.403
106.59,83.116,0.35777,0.59531,0.48043,0.63503,0.40509,17.273
106.6,83.116,0.35288,0.59531,0.48043,0.63503,0.40509,17.143
106.61,82.725,0.348,0.59433,0.48043,0.63992,0.40509,17.143
106.62,81.943,0.34311,0.59042,0.48532,0.63992,0.40509,17.013
106.62,80.965,0.3392,0.58456,0.48532,0.64481,0.4002,16.883
106.63,79.791,0.33529,0.57674,0.48532,0.64971,0.3953,16.883
106.64,78.618,0.33138,0.56696,0.48532,0.65558,0.38454,16.883
106.65,77.445,0.32747,0.55523,0.45988,0.68004,0.34442,16.883
106.66,76.271,0.32454,0.5435,0.41487,0.76027,0.28474,17.143
106.66,75.098,0.32063,0.53079,0.36008,0.90998,0.23973,17.403
106.67,73.924,0.31769,0.51808,0.31018,1.001,0.22994,17.662
106.68,72.751,0.31476,0.50635,0.29452,1.001,0.27006,18.182
106.69,71.578,0.31281,0.49756,0.34442,0.8953,0.4002,18.701
106.7,70.6,0.30987,0.49071,0.42466,0.57534,0.5499,19.221
106.7,69.426,0.30792,0.48583,0.46967,0.37476,0.63014,19.61
106.71,68.644,0.30694,0.48192,0.48043,0.35519,0.5998,20
106.72,67.666,0.30499,0.47898,0.48043,0.47456,0.51957,20.26
106.73,66.884,0.30401,0.47801,0.48532,0.57045,0.44521,20.39
106.74,66.102,0.30303,0.47605,0.49511,0.61546,0.40509,20.26
106.74,65.515,0.30205,0.47507,0.49511,0.63014,0.38943,20.13
106.75,64.928,0.30108,0.4741,0.49511,0.63503,0.38454,20
106.76,64.537,0.3001,0.47312,0.49511,0.63992,0.37965,19.74
106.77,64.342,0.29912,0.47116,0.49511,0.64481,0.37965,19.61
106.78,63.95,0.29814,0.46921,0.49511,0.64971,0.37965,19.61
106.78,63.95,0.29814,0.46823,0.49511,0.65558,0.37965,19.74
106.79,63.755,0.29717,0.4653,0.5,0.65558,0.37476,20
106.8,63.755,0.29717,0.46334,0.50489,0.65558,0.37476,20.39
106.81,63.559,0.29619,0.45943,0.50978,0.66047,0.36986,20.649
106.82,63.559,0.29521,0.45552,0.50978,0.66047,0.36986,21.039
106.82,63.755,0.29326,0.45161,0.51468,0.66047,0.36986,21.429
106.83,63.755,0.29228,0.4477,0.50978,0.66536,0.36497,22.078
106.84,63.755,0.2913,0.44477,0.50489,0.67025,0.36497,22.727
106.85,63.95,0.29032,0.44086,0.49511,0.67515,0.36497,23.636
106.86,64.146,0.28935,0.43695,0.48043,0.68004,0.35519,24.675
106.86,64.146,0.28837,0.43206,0.47456,0.68982,0.33953,25.714
106.87,64.342,0.28641,0.42815,0.46477,0.70548,0.32975,26.623
106.88,64.537,0.28446,0.42424,0.45988,0.72016,0.31507,27.403
106.89,64.537,0.28152,0.42131,0.45499,0.72994,0.31018,28.182
106.9,64.733,0.27957,0.41838,0.44521,0.73483,0.30528,28.701
106.9,64.733,0.27566,0.41447,0.44521,0.73483,0.31018,28.961
106.91,64.928,0.27175,0.41056,0.44031,0.73483,0.31018,28.831
106.92,64.928,0.26784,0.40567,0.44031,0.72994,0.31507,28.442
106.93,65.124,0.26295,0.40078,0.44031,0.72016,0.32975,27.792
106.94,65.515,0.25904,0.39589,0.44521,0.70548,0.33953,27.013
106.94,66.297,0.25513,0.39198,0.45499,0.68982,0.35029,26.104
106.95,67.666,0.25122,0.38905,0.46477,0.68004,0.36008,25.195
106.96,70.013,0.24731,0.38612,0.46967,0.67515,0.36497,24.026
106.97,73.729,0.2434,0.38319,0.47456,0.66047,0.37476,22.987
106.98,78.814,0.23949,0.38025,0.48043,0.65558,0.37965,21.948
106.98,85.072,0.2346,0.3783,0.48043,0.64481,0.38943,21.169
106.99,92.503,0.22972,0.37634,0.48043,0.63992,0.38943,20.779
107,100.33,0.22581,0.37439,0.48043,0.63992,0.3953,20.649
107.01,107.76,0.2219,0.37243,0.48043,0.63503,0.3953,20.909
107.02,114.8,0.21799,0.3695,0.47456,0.63014,0.4002,21.429
107.02,120.27,0.21505,0.36657,0.46477,0.63014,0.4002,22.208
107.03,123.99,0.21017,0.36461,0.45988,0.63014,0.40509,22.987
107.04,125.55,0.20528,0.36168,0.45988,0.63014,0.40509,23.766
107.05,125.16,0.19941,0.35875,0.45499,0.63503,0.40509,24.416
107.06,123.01,0.19453,0.35679,0.45499,0.63503,0.40509,24.675
107.06,119.69,0.18866,0.35386,0.44521,0.63503,0.3953,24.675
107.07,115.58,0.1828,0.35191,0.41487,0.68004,0.35029,24.416
107.08,111.28,0.17595,0.34995,0.36008,0.81507,0.28963,24.026
107.09,106.98,0.17009,0.34995,0.31996,0.99022,0.26517,23.766
107.1,102.67,0.1652,0.34897,0.30528,1.001,0.29452,23.636
107.1,98.761,0.16031,0.34897,0.35519,0.85029,0.4002,23.636
107.11,95.046,0.15543,0.34897,0.41977,0.58513,0.53033,23.766
107.12,91.33,0.15152,0.34897,0.46477,0.42466,0.5998,24.026
107.13,87.614,0.14761,0.34897,0.48532,0.40998,0.56458,24.286
107.14,84.094,0.1437,0.34897,0.50489,0.51468,0.49511,24.545
107.14,80.378,0.13881,0.34897,0.51957,0.58513,0.44521,24.545
107.15,76.858,0.1349,0.35191,0.52544,0.61546,0.41487,24.156
107.16,73.729,0.13099,0.35777,0.52544,0.62524,0.4002,23.636
107.17,70.991,0.12805,0.36852,0.50978,0.62524,0.3953,23.117
107.18,69.035,0.12512,0.38319,0.5,0.63503,0.3953,22.597
107.18,67.666,0.12219,0.3998,0.5,0.63503,0.38943,22.078
107.19,67.08,0.12023,0.41838,0.49511,0.63992,0.38454,21.558
107.2,67.08,0.1173,0.44282,0.49022,0.64481,0.38454,21.169
107.21,67.666,0.11535,0.46921,0.48532,0.64481,0.37965,20.779
107.22,69.035,0.11339,0.49756,0.48043,0.65558,0.37476,20.39
107.22,70.795,0.11144,0.5259,0.48043,0.65558,0.37476,19.87
107.23,73.142,0.11046,0.5523,0.48043,0.66047,0.37476,19.481
107.24,75.685,0.10948,0.57576,0.47456,0.66047,0.37476,19.091
107.25,78.227,0.10948,0.59531,0.46967,0.66536,0.36986,18.701
107.26,80.574,0.10948,0.61193,0.46477,0.67025,0.36008,18.571
107.26,82.529,0.11046,0.62366,0.47456,0.68004,0.35029,18.442
107.27,84.289,0.11241,0.63245,0.47456,0.69472,0.33464,18.571
107.28,85.267,0.11339,0.63832,0.47456,0.71526,0.31996,18.831
107.29,85.854,0.11535,0.64027,0.47456,0.72505,0.31018,19.221
107.3,86.05,0.1173,0.64027,0.47456,0.73483,0.30528,19.74
107.3,85.658,0.11926,0.6393,0.47456,0.7407,0.30528,20.649
107.31,84.681,0.12023,0.63734,0.47456,0.7407,0.31018,21.948
107.32,83.703,0.12219,0.63441,0.46967,0.73483,0.31018,23.766
107.33,82.334,0.12414,0.62952,0.46477,0.72505,0.31996,25.714
107.34,81.16,0.1261,0.62268,0.46477,0.70548,0.33464,27.532
107.34,79.791,0.12708,0.6129,0.46477,0.68982,0.35029,28.701
107.35,78.814,0.12903,0.60117,0.46477,0.67515,0.36497,28.961
107.36,77.836,0.13099,0.58847,0.46477,0.65558,0.37965,28.442
107.37,76.858,0.13294,0.57478,0.46477,0.64481,0.38943,27.662
107.38,76.076,0.13392,0.56109,0.46477,0.63503,0.4002,26.883
107.38,75.293,0.13587,0.54839,0.47456,0.62035,0.40998,26.234
107.39,74.511,0.13685,0.53861,0.47456,0.61546,0.41487,25.844
107.4,73.729,0.13783,0.52884,0.48043,0.61057,0.41977,25.714
107.41,73.142,0.13881,0.52102,0.48043,0.61546,0.42466,25.584
107.42,72.555,0.13978,0.51613,0.48043,0.61546,0.41977,25.325
107.42,72.36,0.14076,0.5132,0.48532,0.62035,0.41487,25.065
107.43,72.36,0.14174,0.51222,0.48532,0.62524,0.40998,24.545
107.44,72.751,0.14272,0.51124,0.48532,0.63014,0.40509,24.156
107.45,73.533,0.14272,0.51124,0.48532,0.63014,0.40509,24.026
107.46,74.511,0.14272,0.51124,0.49022,0.63014,0.40509,24.026
107.46,75.489,0.14272,0.51124,0.49511,0.63503,0.40509,24.026
107.47,76.662,0.14174,0.51026,0.49511,0.63503,0.40509,24.416
107.48,77.445,0.14076,0.50929,0.48532,0.63014,0.40509,24.675
107.49,78.227,0.14076,0.50733,0.48043,0.63014,0.40998,24.805
107.5,78.422,0.13978,0.5044,0.48043,0.63503,0.40509,24.805
107.5,78.227,0.13978,0.50049,0.48043,0.63503,0.40509,24.545
107.51,77.445,0.13783,0.4956,0.48043,0.63503,0.40509,24.026
107.52,76.076,0.13685,0.49071,0.48532,0.63992,0.40509,23.377
107.53,74.316,0.13587,0.48485,0.48532,0.63503,0.40509,22.727
107.54,72.555,0.1349,0.47996,0.48532,0.63503,0.40509,22.078
107.54,70.6,0.13392,0.47605,0.48532,0.63503,0.40509,21.558
107.55,69.035,0.13294,0.47214,0.48532,0.63014,0.40998,21.169
107.56,67.471,0.13294,0.46823,0.48043,0.62524,0.40998,20.779
107.57,65.906,0.13294,0.46432,0.48043,0.62035,0.41487,20.519
107.58,64.733,0.13294,0.46139,0.48532,0.62035,0.40998,20.26
107.58,63.95,0.13392,0.45846,0.48532,0.62035,0.40509,20
107.59,63.168,0.13392,0.45552,0.48532,0.62035,0.40509,19.61
107.6,62.973,0.1349,0.45259,0.48532,0.62524,0.40509,19.221
107.61,62.973,0.13587,0.44966,0.48532,0.62035,0.40998,18.961
107.62,62.973,0.13685,0.44673,0.48532,0.62035,0.41487,18.571
107.62,63.364,0.13783,0.44477,0.48043,0.62035,0.41977,18.182
107.63,63.755,0.13881,0.44282,0.48043,0.62035,0.41487,17.792
107.64,64.342,0.13978,0.44282,0.47456,0.62035,0.40998,17.532
107.65,64.928,0.13978,0.44282,0.46967,0.62524,0.40998,17.143
107.66,65.515,0.14076,0.44379,0.46477,0.62035,0.40998,16.883
107.66,65.906,0.14076,0.44575,0.46477,0.61546,0.41487,16.623
107.67,66.297,0.14174,0.44868,0.46477,0.61546,0.41977,16.364
107.68,66.688,0.14272,0.45064,0.46477,0.61546,0.41977,16.104
107.69,66.884,0.14272,0.45259,0.46477,0.61546,0.41487,15.844
107.7,66.884,0.1437,0.45455,0.46477,0.62035,0.41487,15.584
107.7,66.884,0.14467,0.45455,0.46477,0.62035,0.41977,15.455
107.71,66.688,0.14467,0.45357,0.45988,0.62524,0.40509,15.455
107.72,66.493,0.14565,0.45064,0.45499,0.63992,0.37965,15.455
107.73,66.297,0.14565,0.44477,0.41977,0.68982,0.32485,15.455
107.74,65.906,0.14663,0.43793,0.36986,0.81018,0.27006,15.714
107.74,65.515,0.14761,0.43011,0.32485,0.99022,0.23973,16.104
