Time [s], RESP, PLETH, II, V, AVR, ART, CVP
20.136,0.62366,0.64321,0.41502,0.68555,0.7451,57.888,17.306
20.144,0.62463,0.62366,0.41995,0.68555,0.74118,57.497,17.202
20.152,0.62463,0.60313,0.4298,0.68555,0.73529,56.91,16.995
20.16,0.62463,0.58358,0.43966,0.68945,0.73137,56.519,16.788
20.168,0.62463,0.56403,0.44951,0.68945,0.72549,55.932,16.528
20.176,0.62463,0.54154,0.46059,0.68945,0.71569,55.346,16.269
20.184,0.62366,0.52004,0.47537,0.69531,0.70588,54.954,16.01
20.192,0.62268,0.49853,0.49507,0.69922,0.6902,54.563,15.959
20.2,0.6217,0.47898,0.5197,0.70508,0.67059,53.977,16.01
20.208,0.62072,0.46139,0.55049,0.70508,0.65098,53.39,16.218
20.216,0.61877,0.44575,0.58498,0.70508,0.62549,52.803,16.321
20.224,0.61681,0.43206,0.61453,0.69922,0.6,52.216,16.425
20.232,0.61486,0.42131,0.63547,0.68945,0.58431,51.63,16.373
20.24,0.6129,0.41251,0.64532,0.68555,0.58039,51.434,16.218
20.248,0.60997,0.40567,0.64039,0.67578,0.58039,52.216,15.751
20.256,0.60704,0.40078,0.62438,0.66992,0.5902,54.954,15.285
20.264,0.60313,0.39785,0.59975,0.66406,0.60588,61.017,14.715
20.272,0.6002,0.39589,0.5702,0.66406,0.63529,70.013,14.249
20.28,0.59629,0.39394,0.53448,0.66016,0.66078,80.769,13.886
20.288,0.59335,0.39296,0.5,0.6543,0.68627,90.939,13.679
20.296,0.58944,0.39198,0.47044,0.64453,0.70588,100.33,13.679
20.304,0.58651,0.39003,0.44951,0.64062,0.71569,108.54,13.679
20.312,0.58162,0.38807,0.43966,0.64062,0.72549,115.58,13.679
20.32,0.57771,0.38612,0.4298,0.63477,0.73137,120.67,13.627
20.328,0.57185,0.38416,0.42488,0.63477,0.73529,123.01,13.523
20.336,0.56696,0.38123,0.42488,0.625,0.73529,123.21,13.264
20.344,0.56207,0.3783,0.4298,0.625,0.73137,122.03,13.005
20.352,0.55718,0.37439,0.4298,0.625,0.73137,120.27,12.746
20.36,0.5523,0.37048,0.43473,0.625,0.72549,117.93,12.642
20.368,0.54839,0.36755,0.43966,0.625,0.72157,115.38,12.487
20.376,0.54057,0.36364,0.43966,0.62891,0.72157,112.65,12.383
20.384,0.53372,0.35875,0.43966,0.63477,0.71569,109.71,12.28
20.392,0.52493,0.35386,0.44951,0.63477,0.71569,106.78,12.176
20.4,0.51613,0.34897,0.44951,0.63477,0.71569,103.65,12.124
20.408,0.50538,0.34409,0.45443,0.63477,0.71569,100.91,12.124
20.416,0.4956,0.3392,0.44951,0.63477,0.71569,98.175,12.176
20.424,0.48387,0.33431,0.44951,0.63477,0.72157,95.632,12.176
20.432,0.47312,0.32942,0.44951,0.62891,0.72157,93.09,12.28
20.44,0.46237,0.32454,0.44951,0.62891,0.72157,90.352,12.383
20.448,0.45161,0.32063,0.44951,0.63477,0.72157,87.81,12.591
20.456,0.44184,0.31672,0.45443,0.64062,0.71569,85.072,12.746
20.464,0.43109,0.31281,0.47537,0.65039,0.70588,82.334,12.902
20.472,0.42033,0.30694,0.48522,0.66016,0.6902,79.4,13.005
20.48,0.40958,0.30108,0.49507,0.66406,0.68627,76.467,13.161
20.488,0.39687,0.29619,0.51478,0.66992,0.67059,73.533,13.212
20.496,0.38514,0.29228,0.53941,0.66992,0.6549,70.795,13.316
20.504,0.37537,0.29228,0.55049,0.65039,0.65098,68.449,13.368
20.512,0.36461,0.29912,0.54557,0.625,0.65098,66.297,13.368
20.52,0.35484,0.31378,0.53941,0.61914,0.65098,64.537,13.472
20.528,0.34604,0.3392,0.5197,0.61523,0.66078,63.168,13.575
20.536,0.33627,0.37341,0.49507,0.61523,0.68039,61.799,13.782
20.544,0.32747,0.41544,0.45443,0.61914,0.7098,60.821,13.99
20.552,0.31769,0.46237,0.4298,0.61914,0.73137,60.039,14.093
20.56,0.3089,0.5044,0.41502,0.61914,0.74118,59.452,13.99
20.568,0.29912,0.5435,0.4101,0.61914,0.7451,59.061,13.834
20.576,0.29032,0.58456,0.4101,0.61914,0.7451,59.061,13.627
20.584,0.2825,0.62268,0.4101,0.61523,0.7451,58.866,13.523
20.592,0.27468,0.65591,0.4101,0.61523,0.75098,59.061,13.472
20.6,0.26784,0.68426,0.4101,0.61914,0.75098,59.257,13.472
20.608,0.26197,0.70674,0.41502,0.63477,0.74118,59.452,13.575
20.616,0.25709,0.72336,0.46059,0.61914,0.70588,59.648,13.679
20.624,0.2522,0.73509,0.5702,0.56445,0.60588,59.844,13.938
20.632,0.24829,0.74194,0.78448,0.47461,0.41569,60.039,14.249
20.64,0.24536,0.74585,1.0148,0.31055,0.21373,60.039,14.767
20.648,0.24242,0.74585,1.0505,0.16992,0.17451,60.039,15.337
20.656,0.24047,0.74389,0.71552,0.16016,0.41961,60.039,15.907
20.664,0.23851,0.739,0.46059,0.36523,0.6549,60.039,16.425
20.672,0.23656,0.73216,0.36453,0.53516,0.76667,59.844,16.943
20.68,0.2346,0.72336,0.35468,0.63477,0.78627,59.452,17.15
20.688,0.23363,0.71359,0.36453,0.66992,0.78627,59.061,17.098
20.696,0.23265,0.70283,0.36946,0.68555,0.78039,58.67,16.788
20.704,0.23167,0.69013,0.37562,0.68555,0.78039,58.279,16.269
20.712,0.23069,0.67546,0.38547,0.68945,0.77647,58.083,15.751
20.72,0.23069,0.65982,0.39039,0.68945,0.76667,57.692,15.389
20.728,0.22972,0.64223,0.39532,0.69531,0.76078,57.106,15.078
20.736,0.22972,0.62366,0.40517,0.69531,0.7549,56.715,14.87
20.744,0.22972,0.60313,0.41502,0.68945,0.75098,56.128,14.767
20.752,0.22972,0.58162,0.41995,0.68945,0.74118,55.737,14.663
20.76,0.22874,0.56109,0.4298,0.68945,0.73529,55.15,14.508
20.768,0.22776,0.54252,0.43966,0.68945,0.73137,54.759,14.301
20.776,0.22678,0.52297,0.44951,0.69531,0.72157,54.172,14.145
20.784,0.22678,0.50244,0.46552,0.69922,0.71569,53.781,13.99
20.792,0.22581,0.48192,0.4803,0.69922,0.7,53.194,13.99
20.8,0.22483,0.46334,0.50493,0.70508,0.68627,52.803,14.145
20.808,0.22483,0.44673,0.53448,0.70508,0.66471,52.216,14.404
20.816,0.22483,0.43206,0.56527,0.70898,0.64118,51.63,14.663
20.824,0.22385,0.41935,0.59975,0.70508,0.61569,51.239,14.974
20.832,0.22385,0.40958,0.61946,0.69922,0.59608,50.652,15.181
20.84,0.22385,0.40078,0.63054,0.68945,0.58431,50.456,15.13
20.848,0.22385,0.39296,0.63547,0.68555,0.58431,50.652,14.508
20.856,0.22385,0.38807,0.61946,0.67969,0.5902,52.608,13.523
20.864,0.22385,0.38416,0.59975,0.67578,0.60588,57.497,12.435
20.872,0.22385,0.38123,0.5702,0.66992,0.62549,65.319,11.554
20.88,0.22483,0.37732,0.53941,0.66406,0.65098,75.293,11.088
20.888,0.22483,0.37439,0.50493,0.66016,0.67647,85.854,10.881
20.896,0.22483,0.37146,0.4803,0.6543,0.69608,95.632,11.088
20.904,0.22483,0.36755,0.46059,0.6543,0.7098,104.24,11.503
20.912,0.22581,0.36461,0.44458,0.65039,0.72157,111.86,12.021
20.92,0.22581,0.3607,0.43473,0.64453,0.73137,117.73,12.332
20.928,0.22581,0.35679,0.43473,0.64062,0.73137,121.25,12.383
20.936,0.22581,0.35288,0.4298,0.64062,0.73137,122.43,12.124
20.944,0.22678,0.348,0.4298,0.63477,0.73529,122.03,11.813
20.952,0.22581,0.34409,0.4298,0.63477,0.73137,120.67,11.503
20.96,0.22581,0.34018,0.43473,0.63477,0.72549,118.71,11.244
20.968,0.22581,0.33627,0.43966,0.63477,0.72157,116.36,11.14
20.976,0.22483,0.33236,0.44458,0.63477,0.71569,113.82,11.088
20.984,0.22385,0.32747,0.44951,0.63477,0.71569,111.08,11.14
20.992,0.22287,0.32258,0.44951,0.63477,0.71569,108.34,11.192
21,0.2219,0.31769,0.44951,0.64062,0.71569,105.41,11.399
21.008,0.22092,0.31183,0.45443,0.64062,0.71569,102.48,11.554
21.016,0.21896,0.30694,0.45443,0.64062,0.71569,99.544,11.813
21.024,0.21799,0.30108,0.45443,0.64062,0.71569,96.806,12.073
21.032,0.21701,0.29619,0.45443,0.64062,0.71569,94.068,12.28
21.04,0.21505,0.29032,0.45443,0.64062,0.71569,91.525,12.435
21.048,0.21408,0.28543,0.45443,0.64062,0.71569,88.788,12.591
21.056,0.21212,0.28152,0.46059,0.64453,0.7098,85.854,12.694
21.064,0.21114,0.27859,0.47537,0.6543,0.69608,83.116,12.85
21.072,0.20919,0.2737,0.49015,0.66406,0.6902,80.183,13.005
21.08,0.20821,0.26882,0.5,0.66992,0.68039,77.249,13.212
21.088,0.20626,0.26393,0.52463,0.67969,0.66471,74.12,13.523
21.096,0.20528,0.26002,0.55542,0.68555,0.65098,71.382,13.834
21.104,0.20332,0.25904,0.56034,0.6543,0.6451,69.035,14.249
21.112,0.20235,0.26393,0.54557,0.63477,0.6451,67.08,14.663
21.12,0.20235,0.27664,0.53941,0.625,0.65098,65.124,14.819
21.128,0.20137,0.29814,0.5197,0.625,0.66078,63.559,14.87
21.136,0.20039,0.32942,0.49507,0.625,0.68039,62.386,14.663
21.144,0.20039,0.3695,0.45443,0.625,0.7098,61.213,14.249
21.152,0.19941,0.4086,0.4298,0.625,0.73137,60.235,13.834
21.16,0.19844,0.4477,0.41502,0.625,0.74118,59.648,13.472
21.168,0.19746,0.49365,0.4101,0.61914,0.7451,59.257,13.161
21.176,0.19648,0.53959,0.40517,0.61914,0.75098,59.061,13.005
21.184,0.19648,0.5826,0.40025,0.61914,0.75098,59.061,12.953
21.192,0.19648,0.62072,0.40025,0.61914,0.75098,59.061,13.057
21.2,0.19648,0.65396,0.40025,0.61914,0.75098,59.257,13.316
21.208,0.19648,0.68035,0.4101,0.62891,0.7451,59.452,13.627
21.216,0.19746,0.70186,0.44458,0.63477,0.71569,59.648,13.938
21.224,0.19844,0.7175,0.53941,0.57422,0.62549,59.844,14.301
21.232,0.19941,0.72825,0.74507,0.48047,0.44902,60.039,14.767
21.24,0.20039,0.73509,0.98522,0.33008,0.23333,60.039,15.285
21.248,0.20235,0.73803,1.0394,0.17578,0.17451,60.039,15.803
21.256,0.20332,0.73803,0.74507,0.15625,0.38039,60.039,16.321
21.264,0.2043,0.73412,0.4803,0.33984,0.62941,60.039,16.632
21.272,0.20626,0.72923,0.37562,0.51953,0.75098,59.844,16.788
21.28,0.20821,0.72239,0.36453,0.62891,0.77647,59.648,16.788
21.288,0.21114,0.71359,0.36946,0.66406,0.78039,59.257,16.58
21.296,0.2131,0.70381,0.37562,0.67969,0.78039,58.866,16.269
21.304,0.21603,0.69208,0.37562,0.68555,0.78039,58.475,15.803
21.312,0.21799,0.6784,0.38547,0.68945,0.77647,58.279,15.389
21.32,0.21994,0.66373,0.39039,0.68945,0.76667,57.692,15.13
21.328,0.2219,0.64809,0.40025,0.68945,0.76078,57.301,15.026
21.336,0.22385,0.62952,0.4101,0.68945,0.7549,56.715,14.974
21.344,0.22581,0.60997,0.41502,0.68945,0.75098,56.323,14.87
21.352,0.22776,0.5914,0.41995,0.69531,0.7451,55.737,14.767
21.36,0.22972,0.57283,0.4298,0.69531,0.74118,55.346,14.508
21.368,0.23069,0.5523,0.43966,0.69922,0.73529,54.759,14.197
21.376,0.23265,0.53177,0.44951,0.69922,0.72157,54.172,13.938
21.384,0.23363,0.51026,0.46059,0.69922,0.71569,53.781,13.886
21.392,0.23558,0.48974,0.4803,0.70508,0.7,53.194,13.99
21.4,0.23656,0.47116,0.50493,0.70508,0.68627,52.803,14.301
21.408,0.23754,0.45357,0.53448,0.70898,0.66471,52.216,14.767
21.416,0.23851,0.43793,0.56527,0.70898,0.64118,51.825,15.181
21.424,0.23949,0.42424,0.5899,0.70508,0.61961,51.239,15.492
21.432,0.24047,0.41251,0.61453,0.70508,0.6,50.652,15.596
21.44,0.24145,0.40371,0.63054,0.69531,0.58431,50.456,15.181
21.448,0.24242,0.39589,0.63547,0.68945,0.58431,50.652,14.301
21.456,0.24438,0.39003,0.62438,0.68555,0.5902,52.216,13.212
21.464,0.24536,0.38612,0.59975,0.67969,0.60588,56.519,12.073
21.472,0.24731,0.38319,0.5702,0.67969,0.62549,63.755,11.192
21.48,0.24927,0.37928,0.53941,0.66992,0.65098,73.338,10.725
21.488,0.25122,0.37634,0.51478,0.66406,0.67059,83.312,10.622
21.496,0.2522,0.37341,0.4803,0.66016,0.69608,92.699,10.881
21.504,0.25318,0.37048,0.46059,0.6543,0.7098,101.11,11.399
21.512,0.25415,0.36755,0.44458,0.65039,0.72549,108.93,11.865
21.52,0.25611,0.36461,0.43473,0.64453,0.73137,115.38,12.28
21.528,0.25611,0.3607,0.4298,0.64062,0.73529,119.69,12.332
21.536,0.25709,0.35679,0.4298,0.63477,0.73529,121.45,12.124
21.544,0.25806,0.35288,0.4298,0.63477,0.73137,121.45,11.71
21.552,0.25904,0.34995,0.4298,0.63477,0.73137,120.27,11.244
21.56,0.25904,0.34702,0.43473,0.63477,0.72157,118.51,10.933
21.568,0.26002,0.34311,0.43966,0.63477,0.72157,116.36,10.777
21.576,0.26002,0.33822,0.44458,0.63477,0.72157,113.82,10.829
21.584,0.26002,0.33333,0.44951,0.63477,0.72157,111.28,10.933
21.592,0.25904,0.32845,0.45443,0.63477,0.72157,108.54,11.192
21.6,0.25806,0.32356,0.45443,0.63477,0.71569,105.61,11.503
21.608,0.25611,0.31769,0.45443,0.63477,0.71569,102.67,11.71
21.616,0.25415,0.31281,0.45443,0.63477,0.71569,99.935,11.865
21.624,0.25318,0.30694,0.45443,0.63477,0.71569,97.197,12.073
21.632,0.2522,0.30205,0.45443,0.63477,0.71569,94.459,12.176
21.64,0.25024,0.29717,0.45443,0.63477,0.71569,91.721,12.383
21.648,0.24927,0.29228,0.45443,0.63477,0.71569,88.983,12.487
21.656,0.24829,0.28837,0.46552,0.64062,0.7098,86.05,12.694
21.664,0.24731,0.28543,0.4803,0.6543,0.69608,83.312,12.902
21.672,0.24536,0.28055,0.49507,0.66406,0.6902,80.183,13.161
21.68,0.24438,0.27566,0.50493,0.66992,0.68039,77.249,13.368
21.688,0.24242,0.26979,0.52463,0.67969,0.66471,74.12,13.679
21.696,0.24047,0.26491,0.55049,0.66992,0.65098,71.186,13.99
21.704,0.23949,0.26295,0.55542,0.65039,0.6451,68.644,14.301
21.712,0.23754,0.26686,0.54557,0.63477,0.6451,66.688,14.715
21.72,0.23558,0.27664,0.53941,0.625,0.65098,64.733,14.87
21.728,0.2346,0.29619,0.51478,0.61914,0.66078,63.168,14.87
21.736,0.23363,0.32454,0.48522,0.61914,0.68627,61.799,14.715
21.744,0.23265,0.36168,0.44951,0.61914,0.7098,60.821,14.301
21.752,0.23167,0.3998,0.42488,0.625,0.73137,59.844,13.834
21.76,0.23069,0.43793,0.41502,0.625,0.74118,59.452,13.316
21.768,0.22972,0.48289,0.4101,0.625,0.7451,59.061,12.953
21.776,0.22776,0.52884,0.40025,0.61914,0.75098,58.866,12.746
21.784,0.22678,0.57283,0.40025,0.61914,0.75098,58.67,12.694
21.792,0.22678,0.61193,0.40025,0.61914,0.75098,58.866,12.746
21.8,0.22581,0.64516,0.40025,0.625,0.75098,59.061,12.953
21.808,0.22581,0.67351,0.4101,0.62891,0.7451,59.257,13.212
21.816,0.22581,0.69501,0.44951,0.61523,0.7098,59.648,13.575
21.824,0.22581,0.71163,0.55542,0.56445,0.6098,59.844,13.99
21.832,0.22678,0.72336,0.75985,0.48047,0.42549,59.844,14.508
21.84,0.22776,0.73118,0.97537,0.32422,0.22353,60.039,15.026
21.848,0.22874,0.73509,1.0049,0.18555,0.18431,60.039,15.492
21.856,0.22972,0.73509,0.6798,0.17578,0.42941,60.039,15.907
21.864,0.23167,0.73216,0.44951,0.375,0.66078,60.039,16.114
21.872,0.23265,0.72825,0.36946,0.53906,0.76078,59.844,16.218
21.88,0.2346,0.72239,0.36453,0.63477,0.78039,59.452,16.062
21.888,0.23558,0.71457,0.36946,0.66992,0.78627,59.257,15.751
21.896,0.23656,0.70577,0.37562,0.67969,0.78039,58.866,15.285
21.904,0.23754,0.69501,0.38054,0.68555,0.77647,58.279,14.819
21.912,0.23851,0.68231,0.38547,0.68945,0.76667,57.888,14.456
21.92,0.23949,0.66862,0.39039,0.68945,0.76667,57.301,14.249
21.928,0.24145,0.65298,0.40025,0.68945,0.76078,56.715,14.301
21.936,0.24242,0.63539,0.40517,0.68945,0.7549,56.128,14.301
21.944,0.24438,0.61681,0.41502,0.68945,0.75098,55.541,14.249
21.952,0.24633,0.59824,0.42488,0.68945,0.74118,54.954,13.938
21.96,0.24829,0.57967,0.43473,0.68945,0.73529,54.368,13.575
21.968,0.25024,0.55914,0.43966,0.69531,0.73137,53.781,13.057
21.976,0.2522,0.53763,0.44951,0.69531,0.72157,53.194,12.746
21.984,0.25415,0.51613,0.46552,0.69531,0.7098,52.608,12.642
21.992,0.25611,0.4956,0.48522,0.69922,0.69608,52.216,12.85
22,0.25904,0.47507,0.50985,0.69922,0.68039,51.63,13.212
22.008,0.26197,0.45748,0.53448,0.70508,0.66078,51.043,13.679
22.016,0.26491,0.44184,0.56527,0.70508,0.63529,50.652,14.197
22.024,0.26979,0.42717,0.59483,0.70508,0.6098,50.065,14.508
22.032,0.2737,0.41544,0.61453,0.69922,0.5902,49.479,14.404
22.04,0.27761,0.40567,0.63054,0.68945,0.58431,49.087,13.782
22.048,0.2825,0.39785,0.63054,0.68555,0.58431,49.283,12.591
22.056,0.28641,0.39198,0.61453,0.68555,0.5902,50.652,11.244
22.064,0.2913,0.3871,0.5899,0.67969,0.60588,54.368,10.155
22.072,0.29619,0.38319,0.56527,0.67969,0.62549,61.408,9.4301
22.08,0.30108,0.38025,0.53941,0.67578,0.65098,70.795,9.3264
22.088,0.30694,0.37634,0.51478,0.66992,0.67059,81.16,9.6373
22.096,0.31281,0.37341,0.48522,0.66406,0.69608,91.134,10.155
22.104,0.31769,0.3695,0.46552,0.66016,0.7098,100.13,10.777
22.112,0.32356,0.36657,0.44951,0.6543,0.72157,108.15,11.244
22.12,0.32845,0.36364,0.43966,0.65039,0.72549,114.8,11.451
22.128,0.33431,0.35973,0.43966,0.65039,0.73137,119.3,11.244
22.136,0.3392,0.35582,0.43966,0.64453,0.73137,121.25,10.829
22.144,0.34409,0.35191,0.43473,0.64453,0.73137,121.45,10.207
22.152,0.34897,0.348,0.43966,0.64453,0.72549,120.27,9.7409
22.16,0.35386,0.34506,0.43966,0.64062,0.72157,118.51,9.5337
22.168,0.35875,0.34115,0.43966,0.64062,0.71569,116.36,9.3782
22.176,0.36364,0.33627,0.44951,0.64062,0.71569,113.82,9.5337
22.184,0.36852,0.33138,0.44951,0.64062,0.7098,110.89,9.6373
22.192,0.37341,0.32649,0.45443,0.64062,0.7098,107.76,9.8964
22.2,0.37732,0.32063,0.46059,0.64062,0.7098,104.43,10.207
22.208,0.38221,0.31476,0.46059,0.64062,0.7098,101.5,10.57
22.216,0.38612,0.30694,0.46552,0.64062,0.70588,98.566,10.933
22.224,0.39003,0.29912,0.46552,0.64062,0.70588,96.024,11.347
22.232,0.39394,0.29228,0.46552,0.64062,0.7,93.481,11.762
22.24,0.39883,0.28641,0.46552,0.64062,0.7,90.743,12.28
22.248,0.40371,0.28055,0.47537,0.64453,0.69608,88.005,12.85
22.256,0.4086,0.27566,0.48522,0.6543,0.68627,85.267,13.316
22.264,0.41349,0.27273,0.49507,0.66406,0.68627,82.529,13.834
22.272,0.41838,0.26784,0.5,0.67578,0.68039,79.596,14.249
22.28,0.42326,0.26197,0.52463,0.67969,0.66471,76.662,14.663
22.288,0.42815,0.25513,0.55542,0.68555,0.6451,73.533,14.974
22.296,0.43402,0.25024,0.56527,0.66016,0.64118,70.6,15.13
22.304,0.43988,0.24829,0.56034,0.64062,0.64118,68.057,15.337
22.312,0.44673,0.25122,0.55049,0.63477,0.6451,65.711,15.44
22.32,0.45357,0.26197,0.52956,0.625,0.6549,63.755,15.492
22.328,0.46041,0.28152,0.50493,0.625,0.67059,61.995,15.492
22.336,0.46725,0.31085,0.47537,0.625,0.7,60.43,15.492
22.344,0.4741,0.34897,0.44951,0.625,0.71569,59.452,15.492
22.352,0.48094,0.3871,0.43473,0.625,0.72549,58.475,15.492
22.36,0.4868,0.42717,0.42488,0.625,0.73137,57.888,15.596
22.368,0.49267,0.47312,0.41995,0.61914,0.73137,57.497,15.596
22.376,0.49853,0.52004,0.41995,0.61914,0.73529,57.301,15.596
22.384,0.5044,0.56403,0.41995,0.61914,0.73529,57.497,15.648
22.392,0.51026,0.60411,0.41995,0.61914,0.73529,57.692,15.751
22.4,0.51515,0.63832,0.4298,0.63477,0.73137,58.279,15.803
22.408,0.52004,0.66667,0.47044,0.61914,0.69608,58.67,15.959
22.416,0.52493,0.68915,0.58005,0.57422,0.6,59.061,16.114
22.424,0.52981,0.70674,0.80049,0.49023,0.42549,59.452,16.218
22.432,0.53372,0.71848,1.0505,0.3457,0.21961,59.844,16.01
22.44,0.53763,0.7263,1.0998,0.19531,0.16863,60.235,15.492
22.448,0.54154,0.73021,0.77956,0.17969,0.3902,60.43,15.13
22.456,0.54545,0.73021,0.5,0.35938,0.63529,60.43,15.389
22.464,0.54936,0.72727,0.39039,0.5293,0.7451,60.43,16.373
22.472,0.55327,0.72336,0.37562,0.62891,0.76667,60.235,17.409
22.48,0.55718,0.7175,0.38054,0.66992,0.77059,60.039,18.083
22.488,0.56109,0.70968,0.38547,0.68555,0.77059,59.844,18.238
22.496,0.56403,0.70088,0.39039,0.68945,0.76667,59.648,18.238
22.504,0.56696,0.69013,0.40025,0.68945,0.76078,59.257,18.135
22.512,0.57087,0.67742,0.40517,0.68945,0.7549,58.866,17.876
22.52,0.57283,0.66373,0.41502,0.68945,0.75098,58.475,17.513
22.528,0.57576,0.64809,0.41995,0.68555,0.7451,58.279,17.098
22.536,0.57771,0.6305,0.4298,0.68555,0.74118,57.692,16.684
22.544,0.58065,0.61095,0.43473,0.68555,0.73529,57.301,16.58
22.552,0.5826,0.59335,0.43966,0.68945,0.73137,56.715,16.58
22.56,0.58358,0.57478,0.45443,0.68945,0.72157,56.323,16.632
22.568,0.58456,0.55425,0.46552,0.68945,0.7098,55.737,16.684
22.576,0.58651,0.53177,0.4803,0.68945,0.70588,55.346,16.684
22.584,0.58651,0.51026,0.49507,0.68945,0.6902,54.954,16.839
22.592,0.58749,0.48876,0.5197,0.69531,0.67647,54.563,16.995
22.6,0.58749,0.46921,0.54557,0.69922,0.6549,53.977,17.202
22.608,0.58847,0.45161,0.58005,0.69922,0.63529,53.39,17.306
22.616,0.58847,0.43597,0.60961,0.69922,0.6098,52.803,17.254
22.624,0.58847,0.42229,0.63054,0.69922,0.5902,52.216,17.098
22.632,0.58847,0.41153,0.64532,0.68945,0.58039,51.825,16.788
22.64,0.58847,0.40274,0.65025,0.68555,0.58039,52.216,16.321
22.648,0.58847,0.39589,0.63547,0.67969,0.58431,54.172,15.803
22.656,0.58847,0.39198,0.60961,0.66992,0.6,59.061,15.337
22.664,0.58749,0.39003,0.58498,0.66406,0.61961,67.275,14.87
22.672,0.58749,0.3871,0.55049,0.66406,0.6451,77.445,14.508
22.68,0.58651,0.38514,0.51478,0.66016,0.67059,88.005,14.197
22.688,0.58553,0.38416,0.48522,0.6543,0.6902,97.588,14.093
22.696,0.58456,0.38221,0.46059,0.65039,0.70588,106,13.99
22.704,0.5826,0.38025,0.44951,0.64453,0.71569,113.23,13.99
22.712,0.58065,0.3783,0.43473,0.64062,0.72157,118.9,13.938
22.72,0.57869,0.37634,0.4298,0.63477,0.73137,122.03,13.834
22.728,0.57674,0.37341,0.4298,0.63477,0.73137,122.82,13.679
22.736,0.57478,0.37048,0.4298,0.63477,0.73137,122.23,13.472
22.744,0.57185,0.36657,0.4298,0.63477,0.72157,120.67,13.264
22.752,0.56891,0.36364,0.43473,0.63477,0.72157,118.71,13.005
22.76,0.565,0.36168,0.43473,0.63477,0.72157,116.36,12.85
22.768,0.56109,0.35777,0.43966,0.63477,0.72157,113.62,12.694
22.776,0.55621,0.35288,0.44458,0.63477,0.71569,110.69,12.591
22.784,0.5523,0.34897,0.44951,0.63477,0.71569,107.56,12.487
22.792,0.54643,0.34409,0.45443,0.63477,0.7098,104.43,12.435
22.8,0.54154,0.33822,0.45443,0.63477,0.7098,101.3,12.435
22.808,0.5347,0.33333,0.45443,0.64062,0.71569,98.566,12.435
22.816,0.52786,0.32845,0.46059,0.64062,0.71569,96.024,12.487
22.824,0.52102,0.32356,0.45443,0.64062,0.71569,93.481,12.487
22.832,0.5132,0.31867,0.45443,0.64062,0.71569,90.939,12.591
22.84,0.50635,0.31476,0.45443,0.64062,0.71569,88.396,12.694
22.848,0.49951,0.30987,0.45443,0.64062,0.7098,85.854,12.85
22.856,0.49267,0.30596,0.46552,0.65039,0.7,82.921,12.953
22.864,0.48583,0.30303,0.4803,0.6543,0.6902,80.183,13.057
22.872,0.47801,0.29814,0.49015,0.66406,0.68627,77.054,13.212
22.88,0.47019,0.29326,0.50985,0.66992,0.67059,74.12,13.264
22.888,0.46139,0.28935,0.53941,0.66992,0.6549,71.382,13.316
22.896,0.45259,0.28739,0.55049,0.6543,0.65098,69.035,13.316
22.904,0.44379,0.2913,0.54557,0.62891,0.65098,67.08,13.264
22.912,0.43597,0.30205,0.53941,0.61914,0.65098,65.319,13.264
22.92,0.42815,0.32258,0.5197,0.61523,0.6549,63.755,13.316
22.928,0.42033,0.35191,0.49507,0.60938,0.67647,62.386,13.472
22.936,0.41056,0.39101,0.46059,0.61523,0.70588,61.408,13.627
22.944,0.40176,0.43597,0.43473,0.61523,0.72549,60.626,13.834
22.952,0.39101,0.47801,0.41995,0.61523,0.73529,59.844,13.99
22.96,0.38025,0.51711,0.41502,0.61523,0.73529,59.648,14.093
22.968,0.3695,0.56012,0.4101,0.61914,0.74118,59.452,13.99
22.976,0.35973,0.60117,0.40517,0.61914,0.75098,59.452,13.938
22.984,0.34897,0.63832,0.40517,0.61914,0.75098,59.452,13.886
22.992,0.3392,0.6696,0.40517,0.61914,0.75098,59.452,13.834
23,0.3304,0.69501,0.41502,0.625,0.74118,59.648,13.782
23.008,0.3216,0.71457,0.44458,0.61914,0.72157,59.844,13.834
23.016,0.31476,0.72923,0.53448,0.58008,0.64118,60.039,13.938
23.024,0.30792,0.73803,0.7303,0.5,0.47451,60.039,14.301
23.032,0.30108,0.74389,0.97537,0.35547,0.25882,60.039,14.819
23.04,0.29521,0.74585,1.0505,0.18555,0.17451,60.039,15.389
23.048,0.29032,0.74389,0.80542,0.15039,0.3451,60.039,15.959
23.056,0.28543,0.73998,0.51478,0.31055,0.6,59.844,16.373
23.064,0.28152,0.73509,0.38054,0.5,0.74118,59.648,16.788
23.072,0.27761,0.72825,0.35468,0.61523,0.77647,59.257,16.995
23.08,0.2737,0.71945,0.35961,0.66016,0.78627,59.061,17.15
23.088,0.27077,0.7087,0.36453,0.67969,0.78039,58.475,16.995
23.096,0.26882,0.69697,0.37562,0.68555,0.78039,58.279,16.632
23.104,0.26784,0.68328,0.38547,0.68555,0.77647,57.888,16.218
23.112,0.26686,0.66862,0.39039,0.68555,0.77059,57.301,15.751
23.12,0.26588,0.65103,0.39532,0.68555,0.76667,56.91,15.44
23.128,0.26491,0.63245,0.40025,0.68555,0.76078,56.519,15.181
23.136,0.26393,0.61193,0.4101,0.68555,0.7549,56.128,14.974
23.144,0.26393,0.59042,0.41995,0.68555,0.75098,55.541,14.715
