Time [s], RESP, ABP, CVP, PLETH, II, V, AVR
14.2,0.18084,69.818,17.445,0.27566,0.44902,0.59961,0.70588
14.208,0.17986,68.253,18.031,0.29814,0.4549,0.59961,0.70588
14.216,0.17986,66.493,18.383,0.33138,0.4549,0.59961,0.70588
14.224,0.17986,64.928,18.462,0.36657,0.4549,0.60547,0.70588
14.232,0.18182,63.559,18.383,0.40567,0.46078,0.60938,0.70588
14.24,0.18377,62.386,18.344,0.45455,0.47059,0.61523,0.70588
14.248,0.18671,61.408,18.344,0.50831,0.46078,0.61914,0.70588
14.256,0.18964,60.821,18.344,0.56109,0.47451,0.61523,0.70588
14.264,0.19355,60.235,18.383,0.60899,0.4902,0.62891,0.6902
14.272,0.19648,60.039,18.657,0.65103,0.50588,0.64453,0.68039
14.28,0.20137,59.844,18.97,0.68426,0.5098,0.66016,0.68039
14.288,0.20528,59.844,19.205,0.70968,0.51569,0.66016,0.68039
14.296,0.21114,60.039,19.283,0.7263,0.53529,0.67578,0.66471
14.304,0.21701,60.43,19.087,0.73509,0.56471,0.69531,0.6451
14.312,0.22483,60.626,18.774,0.73705,0.57059,0.69922,0.65098
14.32,0.23167,61.017,18.462,0.73412,0.52941,0.68555,0.6549
14.328,0.24145,61.408,18.383,0.72825,0.52941,0.68555,0.6549
14.336,0.25122,61.799,18.579,0.71848,0.51961,0.67578,0.66078
14.344,0.26197,62.19,18.814,0.70772,0.5098,0.67578,0.67647
14.352,0.2737,62.582,18.774,0.69404,0.49412,0.6543,0.68039
14.36,0.28446,62.777,18.383,0.68035,0.47059,0.63477,0.7
14.368,0.29521,62.777,18.031,0.66667,0.46078,0.625,0.70588
14.376,0.30596,62.582,17.953,0.652,0.44902,0.61914,0.72157
14.384,0.31672,62.386,18.188,0.63734,0.4549,0.60938,0.7098
14.392,0.32942,62.19,18.383,0.62366,0.44902,0.60938,0.71569
14.4,0.34115,61.799,18.344,0.60899,0.4549,0.60938,0.7098
14.408,0.35484,61.408,18.149,0.59433,0.4451,0.60547,0.71569
14.416,0.36755,60.821,18.149,0.57967,0.44902,0.61523,0.70588
14.424,0.38025,60.235,18.344,0.56598,0.43922,0.61523,0.71569
14.432,0.39296,59.844,18.462,0.5523,0.44902,0.625,0.70588
14.44,0.40469,59.257,18.462,0.53666,0.46078,0.62891,0.70588
14.448,0.41642,58.67,18.266,0.52102,0.4549,0.67578,0.68627
14.456,0.43011,58.083,18.149,0.50342,0.4902,0.78906,0.62549
14.464,0.44379,57.497,18.188,0.48583,0.58431,0.98438,0.51961
14.472,0.45846,57.106,18.501,0.46823,0.68627,1.1738,0.41569
14.48,0.47312,56.519,18.814,0.45064,0.61961,1.1797,0.4098
14.488,0.48974,56.128,18.97,0.43304,0.5098,0.81055,0.6
14.496,0.50538,55.541,18.97,0.4174,0.46471,0.64453,0.68039
14.504,0.52199,55.15,19.009,0.40274,0.44902,0.58008,0.70588
14.512,0.53763,54.759,19.205,0.39003,0.44902,0.58398,0.7098
14.52,0.55327,54.368,19.635,0.38025,0.46078,0.58984,0.70588
14.528,0.56891,53.977,19.948,0.37341,0.44902,0.5957,0.71569
14.536,0.58358,53.585,20.222,0.36657,0.46471,0.5957,0.70588
14.544,0.59824,53.39,20.456,0.3607,0.4549,0.58984,0.7098
14.552,0.61486,53.194,20.847,0.35679,0.46471,0.59961,0.70588
14.56,0.63148,52.999,21.199,0.35386,0.46078,0.60547,0.70588
14.568,0.65005,52.608,21.395,0.35288,0.46471,0.60547,0.70588
14.576,0.66764,52.412,21.434,0.35288,0.46471,0.60938,0.70588
14.584,0.68524,52.216,21.395,0.35288,0.47451,0.61523,0.69608
14.592,0.70283,52.216,21.434,0.35386,0.47451,0.60938,0.69608
14.6,0.71945,52.021,21.63,0.35484,0.48039,0.61914,0.68627
14.608,0.73607,51.825,21.825,0.35582,0.47451,0.625,0.68627
14.616,0.75464,51.63,21.825,0.35679,0.48039,0.62891,0.68039
14.624,0.77224,51.434,21.63,0.35777,0.48431,0.62891,0.68039
14.632,0.79179,51.239,21.591,0.35875,0.49412,0.64062,0.67647
14.64,0.81134,51.043,21.63,0.35777,0.5,0.65039,0.67647
14.648,0.83187,50.652,21.747,0.35679,0.5,0.6543,0.67059
14.656,0.85337,50.456,21.825,0.35582,0.5098,0.6543,0.66471
14.664,0.87488,50.261,21.708,0.35288,0.51961,0.67578,0.6549
14.672,0.89638,49.87,21.63,0.35093,0.52549,0.68945,0.65098
14.68,0.91593,49.87,21.591,0.348,0.52941,0.70898,0.64118
14.688,0.93548,50.261,21.512,0.34409,0.5451,0.73047,0.62941
14.696,0.95308,51.825,21.434,0.3392,0.55098,0.75,0.62941
14.704,0.97067,56.323,21.434,0.33529,0.5549,0.75977,0.62549
14.712,0.98534,63.559,21.434,0.33138,0.55098,0.77539,0.61569
14.72,1,72.751,21.512,0.32845,0.56471,0.76953,0.6098
14.728,1,81.552,21.512,0.32551,0.56471,0.76953,0.6098
14.736,1,89.374,21.317,0.32258,0.55098,0.75,0.61961
14.744,1,96.219,21.004,0.31867,0.53529,0.72461,0.62941
14.752,1,102.09,20.574,0.31476,0.51569,0.69922,0.65098
14.76,1,106.39,20.261,0.31085,0.5,0.66992,0.67059
14.768,1,108.93,20.222,0.30694,0.4902,0.64453,0.68039
14.776,1,109.52,20.339,0.30303,0.47059,0.61914,0.69608
14.784,1,108.74,20.456,0.29912,0.46471,0.59961,0.7
14.792,1,106.78,20.456,0.29619,0.4549,0.58398,0.69608
14.8,1,104.24,20.222,0.29423,0.46471,0.58008,0.69608
14.808,1,101.5,19.752,0.29228,0.44902,0.58008,0.70588
14.816,1,98.761,19.439,0.29032,0.4451,0.58008,0.70588
14.824,1,96.024,19.283,0.29032,0.44902,0.57422,0.70588
14.832,1,93.481,19.283,0.29032,0.44902,0.58008,0.7098
14.84,1,91.134,19.205,0.2913,0.44902,0.57422,0.70588
14.848,1,88.983,19.126,0.29228,0.4451,0.58008,0.71569
14.856,1,87.027,18.892,0.29326,0.44902,0.57422,0.70588
14.864,1,85.267,18.696,0.29521,0.4451,0.57422,0.70588
14.872,1,83.703,18.579,0.29717,0.44902,0.57031,0.70588
14.88,1,82.138,18.579,0.29814,0.4451,0.58008,0.7098
14.888,1,80.574,18.579,0.29912,0.44902,0.57422,0.70588
14.896,1,79.205,18.383,0.29814,0.44902,0.57031,0.7098
14.904,1,78.031,18.188,0.29717,0.4549,0.57422,0.70588
14.912,1,76.662,17.953,0.29521,0.44902,0.58008,0.70588
14.92,1,75.098,17.757,0.29521,0.46078,0.57422,0.70588
14.928,1,73.729,17.718,0.29717,0.44902,0.58008,0.70588
14.936,1,72.164,17.718,0.30303,0.44902,0.58008,0.7
14.944,1,70.6,17.718,0.31672,0.4549,0.58398,0.70588
14.952,1,69.035,17.64,0.3392,0.46078,0.58984,0.7
14.96,1,67.275,17.562,0.37243,0.4549,0.58984,0.70588
14.968,1,65.906,17.64,0.41447,0.4549,0.58984,0.7
14.976,1,64.537,17.836,0.46334,0.44902,0.5957,0.70588
14.984,1,63.364,18.07,0.51613,0.44902,0.5957,0.70588
14.992,1,62.582,18.188,0.56891,0.44902,0.5957,0.70588
15,1,61.995,18.266,0.61779,0.4549,0.5957,0.7
15.008,1,61.408,18.149,0.6608,0.47451,0.59961,0.6902
15.016,1,61.213,18.07,0.69501,0.4902,0.61914,0.68039
15.024,1,61.213,18.07,0.71848,0.49412,0.62891,0.68039
15.032,1,61.213,18.149,0.73314,0.4902,0.62891,0.67647
15.04,1,61.213,18.188,0.74389,0.5098,0.64453,0.67059
15.048,1,61.408,18.266,0.74878,0.55098,0.67578,0.65098
15.056,1,61.604,18.188,0.74878,0.56078,0.67969,0.6451
15.064,1,61.995,18.188,0.74487,0.51961,0.66016,0.6549
15.072,1,62.19,18.07,0.73607,0.51961,0.6543,0.6549
15.08,1,62.386,17.953,0.7263,0.5098,0.66016,0.66078
15.088,1,62.582,17.875,0.71359,0.5,0.64453,0.67647
15.096,1,62.582,17.953,0.6999,0.48431,0.62891,0.68039
15.104,1,62.582,18.07,0.68524,0.46471,0.60938,0.7
15.112,1,62.386,18.149,0.67058,0.4451,0.59961,0.71569
15.12,1,62.19,18.031,0.65689,0.43922,0.58398,0.7098
15.128,1,61.799,17.875,0.64321,0.43529,0.58398,0.72157
15.136,1,61.408,17.836,0.62854,0.43529,0.58008,0.72157
15.144,0.99902,61.017,17.875,0.61388,0.42549,0.58984,0.72549
15.152,0.99707,60.43,17.953,0.59824,0.43529,0.58984,0.71569
15.16,0.9824,59.844,18.031,0.58358,0.42549,0.58398,0.72157
15.168,0.96872,59.452,18.031,0.56794,0.42941,0.58398,0.72157
15.176,0.95406,58.866,17.875,0.55132,0.43529,0.5957,0.72157
15.184,0.94037,58.279,17.718,0.5347,0.4451,0.60938,0.7098
15.192,0.92669,57.888,17.64,0.51711,0.43922,0.6543,0.7
15.2,0.913,57.301,17.718,0.49951,0.48039,0.75977,0.62941
15.208,0.90029,56.715,17.875,0.48094,0.56471,0.94531,0.52941
15.216,0.88661,56.323,18.188,0.46334,0.65098,1.1152,0.42941
15.224,0.8739,55.737,18.501,0.4477,0.58431,1.0039,0.42549
15.232,0.86119,55.346,18.579,0.43402,0.48039,0.75977,0.62549
15.24,0.85044,54.954,18.579,0.42033,0.4451,0.61523,0.70588
15.248,0.83871,54.368,18.501,0.40665,0.42941,0.56055,0.72549
15.256,0.82796,53.977,18.579,0.39394,0.43529,0.56445,0.72157
15.264,0.8172,53.585,18.774,0.38221,0.43922,0.57422,0.72549
15.272,0.80645,53.194,18.97,0.37243,0.44902,0.58008,0.72549
15.28,0.79668,52.999,19.126,0.36364,0.43922,0.58008,0.72549
15.288,0.78788,52.608,19.205,0.35679,0.44902,0.58008,0.72157
15.296,0.7781,52.412,19.283,0.35093,0.4549,0.58008,0.72549
15.304,0.77028,52.216,19.205,0.34604,0.46078,0.58008,0.71569
15.312,0.76149,51.825,19.205,0.34311,0.46078,0.58008,0.71569
15.32,0.75464,51.63,19.126,0.34115,0.46471,0.58398,0.7098
15.328,0.74682,51.434,19.009,0.3392,0.46078,0.5957,0.71569
15.336,0.74096,51.239,18.97,0.33822,0.46078,0.5957,0.70588
15.344,0.73412,51.043,18.814,0.33627,0.4549,0.59961,0.70588
15.352,0.72825,50.847,18.696,0.33431,0.46078,0.5957,0.70588
15.36,0.72336,50.652,18.657,0.33333,0.4549,0.59961,0.7098
15.368,0.7175,50.456,18.501,0.33138,0.47059,0.60547,0.70588
15.376,0.71261,50.261,18.383,0.32942,0.46471,0.60938,0.70588
15.384,0.70772,49.87,18.266,0.32649,0.47451,0.61914,0.69608
15.392,0.70186,49.479,18.149,0.32356,0.48039,0.625,0.69608
15.4,0.69697,49.087,18.031,0.32063,0.4902,0.63477,0.68039
15.408,0.69208,48.892,17.836,0.31769,0.5,0.65039,0.68039
15.416,0.68719,48.501,17.64,0.31378,0.5098,0.6543,0.66078
15.424,0.68231,48.305,17.445,0.31085,0.51569,0.66992,0.6549
15.432,0.67742,48.501,17.249,0.30792,0.51961,0.68945,0.65098
15.44,0.67253,49.87,17.132,0.30499,0.53529,0.70508,0.62941
15.448,0.66764,53.585,17.014,0.30108,0.5451,0.72461,0.62549
15.456,0.66276,60.235,16.897,0.29717,0.5451,0.72461,0.62549
15.464,0.65787,69.035,16.78,0.29326,0.5451,0.73438,0.61569
15.472,0.65298,78.227,16.506,0.28837,0.55098,0.72461,0.61961
15.48,0.64907,86.441,16.271,0.28446,0.53529,0.70898,0.62941
15.488,0.64418,93.481,16.076,0.27957,0.51961,0.68555,0.6451
15.496,0.6393,99.544,15.88,0.27566,0.5,0.66016,0.6549
15.504,0.63539,104.43,15.645,0.27175,0.4902,0.62891,0.67647
15.512,0.62952,107.37,15.45,0.26784,0.47059,0.60547,0.6902
15.52,0.62366,108.54,15.215,0.26491,0.46078,0.58398,0.69608
15.528,0.61681,107.95,15.059,0.26295,0.44902,0.57422,0.7098
15.536,0.60997,106.19,15.137,0.261,0.4451,0.56055,0.70588
15.544,0.60411,103.85,15.332,0.25904,0.43529,0.56055,0.72157
15.552,0.59726,101.11,15.528,0.25709,0.43922,0.55078,0.71569
15.56,0.59042,98.175,15.528,0.25513,0.42941,0.54492,0.72157
15.568,0.58358,95.632,15.45,0.25318,0.43529,0.55078,0.71569
15.576,0.57478,93.09,15.254,0.2522,0.42941,0.55078,0.72157
15.584,0.56598,90.548,15.137,0.25122,0.43529,0.55078,0.71569
15.592,0.55523,88.396,15.059,0.25122,0.43922,0.55469,0.72157
15.6,0.5435,86.441,15.137,0.25122,0.4451,0.55078,0.71569
15.608,0.53275,84.485,15.215,0.2522,0.43922,0.55469,0.72157
15.616,0.52102,82.921,15.215,0.2522,0.4451,0.56055,0.7098
15.624,0.50929,81.356,15.254,0.25318,0.43922,0.56055,0.71569
15.632,0.49756,79.987,15.332,0.25513,0.4451,0.56055,0.7098
15.64,0.4868,78.618,15.332,0.25513,0.44902,0.56055,0.71569
15.648,0.47605,77.249,15.372,0.25513,0.43922,0.56445,0.7098
15.656,0.4653,76.076,15.45,0.25415,0.44902,0.56445,0.71569
15.664,0.45552,74.707,15.567,0.25318,0.43922,0.57031,0.72157
15.672,0.44477,73.338,15.841,0.25415,0.4451,0.57031,0.71569
15.68,0.435,71.773,16.076,0.26002,0.44902,0.58008,0.70588
15.688,0.42522,70.209,16.31,0.2737,0.4549,0.58008,0.70588
15.696,0.41447,68.449,16.506,0.29619,0.4549,0.58398,0.7098
15.704,0.40567,66.688,16.584,0.32942,0.46078,0.58398,0.70588
15.712,0.39687,65.124,16.584,0.37243,0.44902,0.58984,0.7098
15.72,0.38807,63.755,16.623,0.42913,0.46078,0.58984,0.70588
15.728,0.38025,62.582,16.819,0.47996,0.4549,0.5957,0.71569
15.736,0.37243,61.604,17.21,0.51906,0.4549,0.59961,0.70588
15.744,0.36461,60.821,17.523,0.56403,0.4549,0.60547,0.7098
15.752,0.35679,60.235,17.718,0.60802,0.47451,0.60547,0.6902
15.76,0.34897,59.844,17.718,0.64712,0.49412,0.62891,0.68627
15.768,0.34213,59.844,17.562,0.6784,0.5,0.63477,0.68039
15.776,0.33627,59.648,17.523,0.70186,0.49412,0.64062,0.68627
15.784,0.3304,59.844,17.523,0.7175,0.52549,0.6543,0.66078
15.792,0.32454,59.844,17.64,0.72532,0.5549,0.68555,0.6549
15.8,0.32063,60.235,17.718,0.72727,0.5451,0.68945,0.65098
15.808,0.31574,60.626,17.64,0.72434,0.51961,0.67578,0.66078
15.816,0.31183,60.821,17.562,0.7175,0.52549,0.66992,0.66078
15.824,0.3089,61.213,17.405,0.7087,0.5098,0.6543,0.67059
15.832,0.30596,61.408,17.132,0.69795,0.5,0.66016,0.67647
15.84,0.30205,61.799,16.897,0.68622,0.48039,0.62891,0.6902
15.848,0.29912,61.799,16.467,0.67253,0.46078,0.61523,0.70588
15.856,0.29619,61.799,15.997,0.65885,0.44902,0.60547,0.71569
15.864,0.29326,61.799,15.528,0.64516,0.4451,0.59961,0.72157
15.872,0.29032,61.604,15.059,0.6305,0.43922,0.5957,0.71569
15.88,0.28739,61.408,14.628,0.61486,0.43529,0.59961,0.72157
15.888,0.28543,61.017,14.315,0.59922,0.4451,0.5957,0.71569
15.896,0.2825,60.626,14.081,0.58456,0.43529,0.5957,0.72549
15.904,0.28055,60.039,13.885,0.56891,0.4451,0.5957,0.72157
15.912,0.27957,59.648,13.69,0.55327,0.43529,0.59961,0.72549
15.92,0.27761,59.061,13.651,0.53861,0.44902,0.60547,0.71569
15.928,0.27566,58.67,13.494,0.52493,0.4549,0.625,0.7098
15.936,0.2737,58.083,13.494,0.50929,0.44902,0.66406,0.68039
15.944,0.27175,57.497,13.494,0.49169,0.5,0.79492,0.6098
15.952,0.26979,57.106,13.572,0.4741,0.5902,0.96875,0.5
15.96,0.26784,56.519,13.69,0.45552,0.66078,1.1191,0.41569
15.968,0.26686,55.932,13.807,0.43793,0.56078,0.94531,0.49412
15.976,0.26588,55.541,13.963,0.42131,0.48039,0.74023,0.64118
15.984,0.26491,54.954,14.12,0.40469,0.44902,0.60938,0.70588
15.992,0.26393,54.563,14.315,0.39003,0.43922,0.57031,0.72549
16,0.26393,53.977,14.511,0.37634,0.4451,0.57422,0.71569
16.008,0.26393,53.585,14.628,0.36461,0.44902,0.58398,0.72549
16.016,0.26393,53.194,14.824,0.35582,0.4451,0.58984,0.72157
16.024,0.26393,52.803,14.941,0.34897,0.44902,0.58984,0.72549
16.032,0.26491,52.412,15.059,0.34311,0.4549,0.58984,0.72157
16.04,0.26491,52.216,15.215,0.33822,0.46078,0.5957,0.72157
16.048,0.26491,51.825,15.254,0.33431,0.4549,0.59961,0.72157
16.056,0.26588,51.434,15.332,0.33138,0.44902,0.59961,0.72549
16.064,0.26588,51.239,15.372,0.3304,0.44902,0.59961,0.71569
16.072,0.26686,50.847,15.45,0.32942,0.4549,0.59961,0.7098
16.08,0.26882,50.652,15.528,0.32942,0.4549,0.60547,0.71569
16.088,0.26979,50.456,15.567,0.32942,0.46471,0.60547,0.70588
16.096,0.27077,50.261,15.567,0.32942,0.46471,0.60547,0.70588
16.104,0.27273,50.065,15.567,0.32942,0.47451,0.60938,0.70588
16.112,0.27468,49.87,15.567,0.32942,0.46471,0.61914,0.70588
16.12,0.27566,49.674,15.645,0.32942,0.47451,0.61523,0.70588
16.128,0.27761,49.283,15.684,0.32845,0.47451,0.625,0.69608
16.136,0.27957,49.087,15.684,0.32747,0.48039,0.62891,0.68627
16.144,0.28152,48.696,15.684,0.32551,0.48039,0.64453,0.68039
16.152,0.2825,48.501,15.645,0.32356,0.49412,0.6543,0.67647
16.16,0.28446,48.11,15.567,0.32063,0.5,0.66406,0.67059
16.168,0.28543,47.914,15.45,0.31769,0.51961,0.67578,0.6549
16.176,0.28641,48.305,15.372,0.31476,0.52549,0.69922,0.64118
16.184,0.28739,50.065,15.254,0.31085,0.53922,0.70898,0.62549
16.192,0.28935,54.172,15.215,0.30694,0.5451,0.72461,0.61961
16.2,0.29032,61.408,15.059,0.30303,0.5451,0.73438,0.61569
16.208,0.29228,70.6,14.941,0.29814,0.53922,0.74023,0.61961
16.216,0.29228,79.596,14.824,0.29521,0.53922,0.73047,0.61961
16.224,0.29326,87.419,14.628,0.2913,0.51961,0.71484,0.62941
16.232,0.29326,94.459,14.394,0.28739,0.51569,0.68555,0.6451
16.24,0.29326,100.33,14.198,0.28348,0.49412,0.6543,0.66078
16.248,0.2913,105.02,14.003,0.27957,0.48431,0.63477,0.67647
16.256,0.29032,107.56,13.885,0.27468,0.46471,0.60547,0.69608
16.264,0.28837,108.34,13.69,0.27077,0.4549,0.58984,0.70588
16.272,0.28641,107.56,13.494,0.26784,0.4451,0.58008,0.7098
16.28,0.28446,105.41,13.377,0.26393,0.43922,0.57031,0.72157
16.288,0.28152,102.87,13.259,0.261,0.42941,0.56055,0.71569
16.296,0.27957,99.935,13.064,0.25806,0.43922,0.56055,0.72157
16.304,0.27664,97.197,12.947,0.25611,0.4451,0.56055,0.7098
16.312,0.27175,94.459,12.907,0.25415,0.42941,0.56055,0.72157
16.32,0.26784,91.917,12.751,0.25318,0.43529,0.56445,0.72157
16.328,0.261,89.765,12.712,0.2522,0.42941,0.57031,0.72549
16.336,0.25513,87.81,12.634,0.2522,0.4451,0.57031,0.71569
16.344,0.24927,86.05,12.595,0.2522,0.42941,0.57031,0.72549
16.352,0.2434,84.289,12.516,0.2522,0.4451,0.57031,0.71569
16.36,0.23754,82.725,12.516,0.2522,0.44902,0.57422,0.72157
16.368,0.23167,81.16,12.516,0.25318,0.44902,0.56445,0.7098
16.376,0.22581,79.791,12.595,0.25318,0.4451,0.56445,0.72157
16.384,0.21994,78.422,12.634,0.25318,0.44902,0.57422,0.71569
16.392,0.2131,77.054,12.751,0.2522,0.44902,0.57422,0.72157
16.4,0.20626,75.88,12.907,0.25122,0.4549,0.57031,0.7098
16.408,0.20039,74.316,13.064,0.25122,0.44902,0.57031,0.71569
16.416,0.19453,72.751,13.259,0.25318,0.44902,0.57422,0.7098
16.424,0.18964,71.186,13.455,0.25904,0.44902,0.57422,0.71569
16.432,0.18475,69.426,13.572,0.27175,0.44902,0.57422,0.7098
16.44,0.17986,67.666,13.69,0.29326,0.4549,0.57422,0.7098
16.448,0.17595,66.102,13.807,0.32454,0.46078,0.58398,0.7098
16.456,0.17302,64.537,13.963,0.36657,0.4549,0.58398,0.71569
16.464,0.16911,63.168,14.081,0.41544,0.46078,0.58984,0.71569
16.472,0.16618,62.19,14.12,0.47019,0.46078,0.58984,0.7098
16.48,0.16325,61.408,14.276,0.52493,0.46471,0.5957,0.70588
16.488,0.16129,60.626,14.315,0.57674,0.47451,0.60547,0.70588
16.496,0.15934,60.039,14.394,0.62268,0.4902,0.61523,0.6902
16.504,0.15738,59.844,14.394,0.6608,0.50588,0.62891,0.68039
16.512,0.1564,59.648,14.394,0.6911,0.50588,0.63477,0.68039
16.52,0.15543,59.648,14.394,0.70968,0.51569,0.63477,0.67647
16.528,0.15543,59.844,14.315,0.72141,0.53922,0.66992,0.6549
16.536,0.15445,60.039,14.198,0.72727,0.56471,0.68945,0.6451
16.544,0.15445,60.43,14.12,0.72923,0.53922,0.67578,0.6549
16.552,0.15543,60.821,14.003,0.7263,0.52549,0.66406,0.6549
16.56,0.15543,61.213,13.963,0.71945,0.51961,0.66992,0.66471
16.568,0.1564,61.604,13.807,0.71065,0.5098,0.6543,0.67059
16.576,0.15738,61.799,13.768,0.69892,0.4902,0.6543,0.68627
16.584,0.15934,61.995,13.651,0.68524,0.47451,0.625,0.69608
16.592,0.16129,62.19,13.572,0.67155,0.44902,0.60547,0.71569
16.6,0.16227,61.995,13.494,0.65689,0.44902,0.5957,0.72157
16.608,0.16422,61.995,13.455,0.64223,0.43922,0.58984,0.72549
16.616,0.1652,61.604,13.338,0.62854,0.43922,0.58398,0.71569
16.624,0.16716,61.408,13.259,0.61584,0.43529,0.58984,0.72549
16.632,0.16911,61.017,13.181,0.60215,0.4451,0.5957,0.72157
16.64,0.17107,60.626,13.181,0.58847,0.43529,0.5957,0.72549
16.648,0.17302,60.039,13.181,0.5738,0.43922,0.59961,0.72157
16.656,0.17595,59.648,13.181,0.55914,0.43922,0.5957,0.72549
16.664,0.17791,59.061,13.181,0.54252,0.44902,0.60938,0.7098
16.672,0.17986,58.475,13.259,0.52688,0.4549,0.625,0.70588
16.68,0.18084,58.083,13.338,0.50929,0.4451,0.69531,0.67059
16.688,0.1828,57.497,13.494,0.49169,0.52941,0.83984,0.58039
16.696,0.18475,56.91,13.651,0.47312,0.6098,1.0195,0.47059
16.704,0.18671,56.323,13.768,0.45455,0.6549,1.0996,0.41569
16.712,0.18964,55.737,13.885,0.43695,0.51961,0.86523,0.53922
16.72,0.19159,55.346,14.081,0.42229,0.47059,0.68945,0.66471
16.728,0.19453,54.759,14.198,0.40958,0.43922,0.58398,0.71569
16.736,0.19648,54.368,14.394,0.39589,0.43922,0.56445,0.72157
16.744,0.19941,53.781,14.589,0.38123,0.43922,0.58008,0.72157
16.752,0.20235,53.39,14.707,0.36852,0.44902,0.58008,0.71569
16.76,0.2043,52.999,14.824,0.35973,0.44902,0.58984,0.72549
16.768,0.20723,52.608,14.941,0.35288,0.4549,0.58398,0.72157
16.776,0.21017,52.216,15.059,0.34702,0.4549,0.58984,0.72157
16.784,0.2131,52.021,15.137,0.34213,0.46078,0.5957,0.71569
16.792,0.21603,51.63,15.215,0.33822,0.46078,0.58984,0.72157
16.8,0.21896,51.434,15.254,0.33627,0.47059,0.58398,0.70588
16.808,0.22287,51.043,15.332,0.33529,0.46078,0.58984,0.7098
16.816,0.22581,50.847,15.372,0.33529,0.47059,0.58984,0.70588
16.824,0.22972,50.652,15.372,0.33529,0.46471,0.5957,0.70588
16.832,0.23265,50.456,15.372,0.33627,0.47451,0.60547,0.7
16.84,0.23558,50.261,15.45,0.33627,0.46471,0.60547,0.70588
16.848,0.23851,50.065,15.45,0.33627,0.47451,0.60547,0.7
16.856,0.24145,49.87,15.528,0.33627,0.47451,0.60938,0.7
16.864,0.24438,49.479,15.567,0.33529,0.48039,0.625,0.6902
16.872,0.24731,49.283,15.645,0.33431,0.48431,0.625,0.68627
16.88,0.25024,49.087,15.684,0.33236,0.48039,0.63477,0.68039
16.888,0.25415,48.696,15.645,0.3304,0.4902,0.64453,0.68039
16.896,0.25709,48.501,15.645,0.32845,0.5,0.66016,0.67059
16.904,0.261,48.11,15.528,0.32551,0.51569,0.67578,0.6549
16.912,0.26393,48.11,15.45,0.3216,0.52549,0.68945,0.6451
16.92,0.26686,48.696,15.332,0.31867,0.52941,0.69922,0.63529
16.928,0.26979,51.043,15.215,0.31574,0.53529,0.72461,0.62549
16.936,0.27175,55.932,15.137,0.31281,0.53922,0.72461,0.61961
16.944,0.2737,63.755,14.941,0.30792,0.5451,0.74023,0.61569
16.952,0.27566,72.947,14.824,0.30401,0.5451,0.74023,0.61569
16.96,0.27761,81.552,14.589,0.29912,0.53529,0.72461,0.62549
16.968,0.27859,89.179,14.394,0.29423,0.52941,0.70508,0.62941
16.976,0.27957,95.828,14.198,0.28935,0.51569,0.68555,0.6451
16.984,0.28055,101.5,14.003,0.28446,0.5,0.6543,0.66078
16.992,0.28152,105.61,13.807,0.28055,0.48431,0.62891,0.68039
17,0.28152,107.56,13.69,0.27566,0.47451,0.60547,0.68627
17.008,0.2825,107.95,13.572,0.27175,0.4549,0.5957,0.70588
17.016,0.28055,106.98,13.455,0.26979,0.44902,0.58008,0.70588
17.024,0.27957,105.02,13.338,0.26784,0.43922,0.57422,0.72157
17.032,0.27664,102.48,13.181,0.26491,0.43922,0.57031,0.71569
17.04,0.2737,99.739,13.064,0.26197,0.43529,0.56445,0.72157
17.048,0.26979,97.001,12.947,0.26002,0.43922,0.56055,0.7098
17.056,0.26491,94.459,12.829,0.25806,0.43529,0.56445,0.71569
17.064,0.26002,91.917,12.712,0.25709,0.4451,0.57031,0.70588
17.072,0.25415,89.57,12.634,0.25611,0.4451,0.56445,0.7098
17.08,0.24927,87.614,12.634,0.25513,0.44902,0.56445,0.70588
17.088,0.24536,85.658,12.634,0.25513,0.4451,0.57031,0.7098
17.096,0.24047,84.094,12.634,0.25513,0.43922,0.57422,0.71569
17.104,0.23656,82.529,12.634,0.25513,0.44902,0.57422,0.7098
17.112,0.23167,81.16,12.712,0.25513,0.44902,0.58008,0.71569
17.12,0.22776,79.791,12.751,0.25611,0.4549,0.58008,0.70588
17.128,0.22287,78.422,12.907,0.25611,0.4549,0.58398,0.70588
17.136,0.21799,77.249,13.064,0.25611,0.4549,0.58008,0.70588
17.144,0.21408,75.88,13.181,0.25513,0.4549,0.58398,0.70588
17.152,0.20919,74.316,13.455,0.25513,0.46078,0.58984,0.70588
17.16,0.20626,72.947,13.651,0.25709,0.46078,0.5957,0.70588
17.168,0.20235,71.186,13.885,0.26588,0.46471,0.5957,0.70588
17.176,0.20039,69.426,14.081,0.2825,0.46078,0.59961,0.70588
17.184,0.19746,67.666,14.276,0.3089,0.47059,0.59961,0.7
17.192,0.19648,66.102,14.433,0.34604,0.47059,0.60547,0.70588
17.2,0.19453,64.537,14.589,0.39101,0.47451,0.60938,0.69608
17.208,0.19453,63.364,14.707,0.44282,0.47059,0.60547,0.70588
17.216,0.1955,62.386,14.824,0.49071,0.47059,0.60938,0.70588
17.224,0.19648,61.408,14.902,0.53372,0.47451,0.61523,0.70588
17.232,0.19746,61.017,14.941,0.58065,0.49412,0.62891,0.68627
17.24,0.20039,60.43,15.02,0.62366,0.5098,0.65039,0.68039
17.248,0.20235,60.235,15.02,0.65982,0.51569,0.6543,0.67059
17.256,0.20528,60.039,15.059,0.68915,0.51569,0.6543,0.67647
